代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,24.84,23.8,3000,24.5,2999,25.05,23.85,24.05,24.50,89175,-,
1269,乾杯,70.77,67.5,3000,70.8,2998,70.80,70.80,70.80,70.80,2,-,
1271,晨暉生技,61.76,61.7,5880,62,2000,62.20,61.70,61.94,62.00,34955,-,
1293,利統,27.00,27,3000,28,2999,28.00,28.00,28.00,28.00,1,-,
1343,旭東環保,20.38,19.75,3999,20.3,5000,20.60,19.75,20.16,20.30,19198,-,
1480,東盟開發,9.30,9.06,5000,9.35,4000,9.35,9.12,9.31,9.30,11001,-,
1594,日高,9.36,10.6,1000,11.05,3997,11.55,8.81,10.30,11.05,245205,-,
1780,立弘,31.13,35.9,3000,36.25,3000,36.85,32.50,35.48,36.20,1718350,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.01,20.5,1000,20.7,3000,20.90,20.10,20.55,20.60,451259,-,
2237,華德動能,37.23,37.05,6000,37.35,2000,38.40,37.00,37.31,37.20,279837,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,26.70,26.65,2316,27.85,3000,27.40,26.65,27.15,26.65,11685,-,
2249,湧盛,124.14,122,1988,124.5,2000,126.50,121.00,125.14,124.50,177456,115/05/08,送件申請上櫃
2252,為昇科,18.37,18.3,9995,18.6,10000,19.35,18.05,18.41,18.65,119147,-,
2255,凱銳光電,20.30,19.5,4000,20.1,3000,21.05,19.20,19.93,20.15,44867,-,
2256,歐特明,76.22,91.7,3000,93,3000,94.60,80.80,89.97,94.40,1074746,-,
2644,中信造船,79.14,78.2,5386,78.8,5997,82.00,78.20,79.01,78.80,61035,-,
2733,維格餅家,11.00,10.5,10000,11.05,8999,11.05,11.05,11.05,11.05,1001,-,
2741,老四川,21.03,20.9,3000,21.75,2400,21.75,20.80,21.00,21.75,40948,-,
2758,路易莎咖啡,67.07,64,3000,65.1,3000,67.90,64.40,65.19,65.10,39231,-,
2760,巨宇翔,20.10,19.1,10000,20.1,6000,-,-,-,-,-,-,
2761,橘焱胡同,15.11,14.85,5000,15.45,5000,15.40,14.90,15.23,15.30,62623,-,
2938,床的世界,23.54,22.85,3000,23.6,3000,23.50,22.95,23.10,23.10,46576,115/04/29,送件申請上櫃
2940,歐都納,23.64,23.55,3000,24.25,3000,-,-,-,-,-,-,
2942,京站,38.45,38.05,2997,38.75,3000,38.05,38.05,38.05,38.05,3,-,
3097,拍檔,25.99,25.3,3000,26.1,5999,26.30,25.25,25.74,26.10,18007,-,
3117,年程,24.90,29,3000,30.15,3000,31.75,24.40,29.00,30.15,759663,-,
3184,微邦,22.51,24.75,3000,25.6,6000,26.30,21.95,23.70,25.55,1391680,-,
3473,智通聯網,92.47,92,1600,93.6,2997,93.60,92.00,92.99,93.60,17605,-,
3585,聯致,85.67,86.3,3000,87.3,6000,90.80,83.50,87.39,87.20,2378214,-,
3595,山太士,2824.95,2805,2000,2820,1697,2930.00,2805.00,2844.17,2820.00,345245,-,
3603,建祥國際,7.84,7.9,9999,8.31,9999,8.31,7.62,7.95,8.31,50016,-,
3633,云光,130.84,128.5,7698,130,8698,131.50,128.50,129.33,130.00,40700,-,
3659,百辰,23.80,21.95,3000,22.95,9000,23.85,22.70,23.03,22.95,35133,-,
3678,聯享,58.46,61.3,3000,63,2500,64.60,58.70,62.22,63.00,84932,-,
