日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-05-25,1540,喬福,21.1,44.99,2000,-47780,-53.10%
2026-05-25,2399,映泰,47.4,41.99,3000,16230,12.88%
2026-05-25,2609,陽明,51.8,77.27,1000,-25470,-32.96%
2026-05-25,2618,長榮航,35.45,46.14,2000,-21380,-23.17%
2026-05-25,00738U,期元大道瓊白銀,62.5,68.36,1000,-5860,-8.57%
2026-05-25,00635U,期元大S&P黃金,47.66,53.65,2000,-11980,-11.16%
2026-05-25,009816,凱基台灣TOP50,14.76,11.32,35000,120400,30.39%
