日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-05-25,2317,鴻海,261.0,241.21,2000,39580,8.20%
2026-05-25,4142,國光生,17.4,25.32,1000,-7920,-31.28%
2026-05-25,0050,元大台灣50,100.8,46.6,16016,868067,116.31%
2026-05-25,0056,元大高股息,48.35,36.43,8000,95360,32.72%
2026-05-25,00635U,期元大S&P黃金,47.66,55.25,3000,-22770,-13.74%
2026-05-25,00738U,期元大道瓊白銀,62.5,66.26,1000,-3760,-5.67%
2026-05-25,00929,復華台灣科技優息,28.8,19.73,8000,72560,45.97%
2026-05-25,009816,凱基台灣TOP50,14.76,11.01,63000,236250,34.06%
2026-05-25,00990A,主動元大AI新經濟,19.5,11.48,5000,40100,69.86%
2026-05-25,2009,第一銅,40.65,50.56,4000,-39640,-19.60%
2026-05-25,2337,旺宏,152.5,95.28,2000,114440,60.05%
2026-05-25,2409,友達,24.4,16.21,2000,16380,50.52%
2026-05-25,3481,群創,49.1,25.1,4000,96000,95.62%
2026-05-25,6806,森崴能源,8.35,45.39,5000,-185200,-81.60%
2026-05-25,3105,穩懋,543.0,556.47,300,-4041,-2.42%
2026-05-25,4966,譜瑞-KY,818.0,1921.64,1000,-1103640,-57.43%
2026-05-25,00403A,主動統一升級50,10.58,10.68,26026,-2603,-0.94%
2026-05-25,00981A,主動統一台股增長,31.61,27.48,2000,8260,15.03%
2026-05-25,2313,華通,298.5,250.71,1000,47790,19.06%
2026-05-25,2330,台積電,2310.0,225.55,10,20844,924.16%
2026-05-25,6789,采鈺,569.0,593.5,400,-9800,-4.13%
2026-05-25,5474,聰泰,169.5,175.15,2000,-11300,-3.23%
2026-05-25,6849,奇鼎科技,225.0,266.4,280,-11592,-15.54%
2026-05-25,7853,政美應用,389.5,409.29,280,-5541,-4.84%
