代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,30.79,29.65,3000,31.1,3000,31.50,29.95,30.33,31.00,34557,-,
1269,乾杯,58.50,55.8,3000,58.5,2859,58.50,58.50,58.50,58.50,141,-,
1271,晨暉生技,59.43,59.3,9000,59.9,2985,59.90,59.00,59.53,59.90,33986,-,
1293,利統,23.60,23,1565,23.6,2999,23.60,23.00,23.00,23.60,1436,-,
1343,旭東環保,28.31,28.55,2000,29.3,1964,29.30,28.25,28.65,29.30,15036,-,
1480,東盟開發,7.67,7.57,5000,7.8,10000,7.79,7.60,7.65,7.79,25000,-,
1594,日高,7.70,7.65,10000,8.05,9998,8.05,7.70,7.70,8.05,1002,-,
2071,震南鐵,31.71,32.2,6000,33.5,3000,32.60,32.50,32.55,32.60,6000,-,
2245,詠勝昌*,23.65,22.75,6000,23.65,5698,23.65,23.65,23.65,23.65,302,-,
2249,湧盛,87.19,87,3000,88.5,2989,89.50,87.00,88.15,88.50,30522,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,29.94,27.3,2999,28.35,3000,30.00,26.10,27.84,27.30,453973,-,
2255,凱銳光電,17.45,16.05,5000,16.75,5000,17.40,16.20,17.03,16.85,50425,-,
2256,歐特明,73.28,70,3000,72.6,3000,73.60,68.10,69.65,71.20,442516,-,
2644,中信造船,75.94,74.7,4000,77.3,4980,77.40,74.60,76.05,77.30,9106,-,
2733,維格餅家,10.85,10.45,5000,10.85,5000,10.85,10.50,10.50,10.85,501,-,
2741,老四川,20.10,20,2800,20.7,2992,20.70,20.00,20.05,20.70,21635,-,
2758,路易莎咖啡,65.21,64.6,3000,65.9,2999,66.90,65.10,65.68,65.90,7158,-,
2760,巨宇翔,8.29,8.01,5000,8.29,5000,-,-,-,-,-,-,
2761,橘焱胡同,12.85,12.45,5000,13,10000,13.00,13.00,13.00,13.00,100,-,
2940,歐都納,24.10,23.9,3000,24.1,3000,23.90,23.90,23.90,23.90,3000,-,
2942,京站,38.10,36.2,6000,38.1,5981,38.10,38.10,38.10,38.10,19,-,
3097,拍檔,24.45,24.05,3000,24.8,2999,25.00,24.05,24.33,24.80,12111,-,
