id,name,price,signal,pnl,count,win_rate,reason
8291.TWO,尚茂,29.5499992371,☁️ 觀望,402.84,4,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
7610.TW,聯友金屬-創,1655.0,❄️ 賣出,279.24,10,70.0,[P:0.95/8.0] [📉 轉弱] 今日觸發 ATR_Stop(2.2x)
6727.TWO,亞泰金屬,469.5,🟡 預警 (⚠️ 乖離過高),240.44,10,40.0,[P:0.95/8.0] [📈 穩定] 乖離率 9.8% 謹慎追價
6831.TW,邁科,513.0,☁️ 觀望,194.83,6,83.33,[P:0.95/8.0] [📉 轉弱] 等待機會
7828.TWO,創新服務,1845.0,💎 持股,193.03,7,42.86,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6225.TW,天瀚,63.5,☁️ 觀望,170.3,9,44.44,[P:0.95/50.0] [📈 穩定] 等待機會
3441.TWO,聯一光,169.5,💎 持股,169.07,7,57.14,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
6945.TWO,圓祥生技,109.5,🟡 預警 (🚀 動能初現),166.78,6,66.67,[P:0.95/50.0] [🚀 極強] 帶量突破短高 (漲幅:9.5%)
6147.TWO,頎邦,200.0,🔥 買入 (📈 標準 V3),165.89,9,55.56,[P:0.95/50.0] [🚀 極強] 趨勢突破確認
6949.TW,沛爾生醫-創,51.4000015259,☁️ 觀望,162.65,10,60.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6715.TW,嘉基,357.5,🟡 預警 (🚀 動能初現),159.47,9,11.11,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:7.2%)
6830.TW,汎銓,532.0,☁️ 觀望,158.43,11,36.36,[P:0.95/50.0] [📈 穩定] 等待機會
8033.TW,雷虎,166.5,☁️ 觀望,150.4,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
6291.TWO,沛亨,446.0,💎 持股,149.81,10,70.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
4304.TWO,勝昱,15.5,☁️ 觀望,145.73,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
4991.TWO,環宇-KY,418.0,☁️ 觀望,143.19,9,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
6182.TWO,合晶,105.5,☁️ 觀望,128.66,9,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
6924.TW,榮惠-KY創,128.0,💎 持股,125.45,8,62.5,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
7825.TWO,和亞智慧,81.0,☁️ 觀望,121.41,7,57.14,[P:0.95/50.0] [📈 穩定] 等待機會
3467.TWO,台灣精材,70.8000030518,💎 持股,117.44,6,66.67,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2305.TW,全友,44.9500007629,💎 持股,114.75,5,80.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6672.TW,騰輝電子-KY,291.0,💎 持股,113.73,11,36.36,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
7795.TW,長廣,466.0,☁️ 觀望,110.57,8,37.5,[P:0.95/8.0] [📉 轉弱] 等待機會
6739.TWO,竹陞科技,1065.0,❄️ 賣出,108.94,9,66.67,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
5864.TWO,致和證,34.0999984741,❄️ 賣出,107.56,8,87.5,[P:0.95/8.0] [📈 穩定] 今日觸發 WeakFail
6588.TWO,東典光電,100.0,❄️ 賣出,107.39,9,44.44,[P:0.95/8.0] [📈 穩定] 今日觸發 WeakFail
1528.TW,恩德,24.6499996185,💎 持股,106.1,7,57.14,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
7772.TWO,耀穎,130.0,🚀 持股,105.65,6,33.33,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
2351.TW,順德,251.5,💎 持股,102.89,8,50.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
4950.TWO,金耘國際,15.6999998093,☁️ 觀望,99.96,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
5464.TWO,霖宏,85.1999969482,💎 持股,95.53,11,45.45,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2492.TW,華新科,300.0,💎 持股,92.75,12,33.33,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
6265.TWO,方土昶,47.0999984741,☁️ 觀望,90.9,10,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6016.TWO,康和證,21.8999996185,💎 持股,89.89,9,66.67,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2630.TW,亞航,46.25,☁️ 觀望,83.42,4,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
00927.TW,群益半導體收益,36.6300010681,💎 持股,81.74,7,85.71,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
2472.TW,立隆電,208.0,☁️ 觀望,81.07,10,40.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3229.TW,晟鈦,60.2999992371,🚀 持股,80.83,10,70.0,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
00685L.TW,群益臺灣加權正2,11.5500001907,💎 持股,80.52,9,55.56,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
3624.TWO,光頡,123.5,🚀 持股,78.25,10,50.0,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
7810.TWO,捷創科技,210.5,☁️ 觀望,77.31,11,45.45,[P:0.95/8.0] [📈 穩定] 等待機會
5328.TWO,華容,51.5,☁️ 觀望,75.18,10,60.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2887.TW,台新新光金,43.4000015259,💎 持股,71.88,8,75.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2882.TW,國泰金,110.0,💎 持股,71.65,8,62.5,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3498.TWO,陽程,173.5,☁️ 觀望,68.83,9,55.56,[P:0.95/8.0] [📉 轉弱] 等待機會
3555.TWO,博士旺,171.0,❄️ 賣出,67.0,9,44.44,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
6148.TWO,驊宏資,37.5,💎 持股,66.93,6,66.67,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
00935.TW,野村臺灣新科技50,57.4000015259,❄️ 賣出,66.17,7,57.14,[P:0.95/8.0] [📈 穩定] 今日觸發 ATR_Stop(2.2x)
2027.TW,大成鋼,45.0,☁️ 觀望,66.05,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
8932.TWO,智通*,85.8000030518,☁️ 觀望,65.73,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
8045.TW,達運光電,52.5999984741,☁️ 觀望,65.4,5,40.0,[P:0.95/8.0] [🚀 極強] 等待機會
5321.TWO,美而快,66.4000015259,☁️ 觀望,64.51,5,60.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6442.TW,光聖,1510.0,❄️ 賣出,61.26,9,44.44,[P:0.95/8.0] [📉 轉弱] 今日觸發 TrendDead
8038.TWO,長園科,33.0,🟡 預警 (🚀 動能初現),61.15,6,33.33,[P:0.95/8.0] [🚀 極強] 帶量突破短高 (漲幅:7.1%)
