代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,29.98,29.55,3000,31,3000,31.00,29.55,30.10,31.00,6070,-,
1269,乾杯,61.49,60.8,3000,63.7,2000,63.70,63.40,63.54,63.70,60856,-,
1271,晨暉生技,59.52,59.3,9000,60.3,3000,60.10,59.30,59.76,60.10,5801,-,
1293,利統,23.45,22.9,3000,23.4,3000,23.45,23.00,23.04,23.45,8002,-,
1343,旭東環保,34.31,34.25,3000,34.7,2699,34.70,34.70,34.70,34.70,301,-,
1480,東盟開發,7.96,7.77,5000,7.99,5000,7.90,7.80,7.81,7.80,57000,-,
1594,日高,7.73,7.7,10000,8.09,4998,8.09,8.09,8.09,8.09,2,-,
2071,震南鐵,33.81,33.3,3000,34.65,4000,34.70,33.30,33.73,34.65,11301,-,
2245,詠勝昌*,25.05,23.9,3000,25.05,5915,25.05,25.05,25.05,25.05,85,-,
2249,湧盛,98.48,96.7,2000,98,2560,99.50,96.70,97.82,97.20,31573,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,18.09,18.45,4446,19.1,4990,19.10,18.05,18.47,19.10,243676,-,
2255,凱銳光電,14.23,14,4550,14.55,9996,14.55,14.00,14.00,14.55,5454,-,
2256,歐特明,83.48,80.6,3000,84.5,3000,87.30,82.00,84.98,84.60,193825,-,
2644,中信造船,77.38,76.3,1965,77.6,2991,78.30,76.00,77.65,77.60,14873,-,
2733,維格餅家,10.70,10.45,10000,10.95,5000,10.95,10.95,10.95,10.95,2,-,
2741,老四川,20.79,20.1,3000,20.45,5990,20.45,20.00,20.26,20.45,48854,-,
2758,路易莎咖啡,70.40,68.1,3000,70.6,2997,70.60,70.40,70.55,70.60,4,-,
2760,巨宇翔,9.98,9.93,10000,10.45,10000,-,-,-,-,-,-,
2761,橘焱胡同,15.20,14.5,5000,14.95,5000,15.20,14.30,14.81,14.95,34452,-,
2938,床的世界,24.75,24.55,3000,25.7,2699,25.70,25.00,25.23,25.70,5613,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.05,23.95,3000,24.5,3000,24.10,24.00,24.03,24.10,9000,-,
2942,京站,36.58,36.65,3000,38,2999,38.15,37.90,37.93,38.00,9003,-,
3097,拍檔,24.91,23.95,3000,25.15,3000,25.10,25.10,25.10,25.10,3001,-,
3117,年程,27.93,28.5,3000,29.45,2999,29.90,27.00,28.75,29.45,145737,-,
3184,微邦,12.57,12.55,5000,12.95,5000,13.00,12.50,12.67,12.95,39807,-,
3194,圓方科技,27.89,28,6000,29.45,6000,29.05,29.05,29.05,29.05,1339,-,
3473,智通聯網,78.27,77.3,3000,80,4738,80.00,77.20,78.41,80.00,8879,-,
3585,聯致,48.14,49.3,3000,50.2,16998,51.20,47.95,49.97,50.20,568059,-,
3595,山太士,1325.88,1300,1721,1310,2000,1330.00,1275.00,1299.81,1300.00,385146,115/07/31,上櫃審議會通過
3603,建祥國際,6.50,6.49,5000,6.8,5000,6.65,6.49,6.54,6.65,25000,-,
3633,云光,135.40,151.5,6000,153.5,28886,153.50,137.00,148.77,153.50,312002,-,
3644,凌嘉科,273.63,270,2000,272.5,4000,275.00,270.00,271.54,271.50,76634,-,
3659,百辰,13.92,13.3,5000,13.85,5000,13.95,13.80,13.87,13.80,8120,-,
3678,聯享,50.39,49.05,2000,50.6,2000,50.60,49.05,50.26,50.60,21070,-,
4115,善德生技,7.31,7.4,10000,7.6,5000,8.02,7.23,7.46,7.50,95208,-,
4117,普生,10.00,10.05,10000,10.4,10000,10.45,9.51,10.05,10.40,121649,-,
4150,優你康,2.05,1.65,4998,1.71,4981,2.08,1.63,1.73,1.71,13620570,-,
4170,鑫品生醫,12.24,12.25,1000,12.7,4921,12.70,12.00,12.34,12.25,42093,-,
4172,因華,11.02,11,5000,11.2,4999,11.25,11.00,11.09,11.20,81055,-,
4186,尖端醫,7.90,7.72,4645,7.9,2900,8.00,6.92,7.46,7.72,263198,-,
4194,禾生技,5.99,6.23,5000,6.41,5000,6.60,6.26,6.31,6.44,56802,-,
4197,暐世,8.57,8.16,10000,8.57,5000,8.16,8.16,8.16,8.16,2000,-,
4431,敏成健康,18.08,18.05,5000,18.7,5000,18.75,17.95,18.33,18.75,18313,-,
4537,旭東,123.82,123,2000,125.5,5634,128.00,123.00,124.86,125.50,30581,115/07/09,送件申請上市
4544,春日,14.14,13.55,5000,14.1,5000,14.05,13.90,13.96,14.05,20000,-,
4553,盛復,16.34,16.2,5000,16.7,5000,16.50,16.25,16.45,16.25,47002,-,
4559,久裕興,8.69,8.6,3000,9,4900,9.01,8.60,8.88,9.00,21000,-,
4565,宏偉,120.41,120.5,2000,121.5,2000,121.00,120.00,120.58,121.00,12018,115/08/11,上櫃審議會通過
4570,傑生,69.92,68,6000,70,7000,70.00,68.00,69.86,68.00,6179,-,
4573,高明鐵,496.53,474.5,5000,484.5,1999,535.00,471.50,500.68,484.50,1905296,-,
4575,銓寶,22.87,22.2,3000,23.05,2395,23.05,23.05,23.05,23.05,605,-,
4587,寶元數控,42.30,42,6000,43,3000,44.10,42.00,42.67,42.00,6411,-,
4589,碩陽電機,33.90,32.85,3000,33.95,2969,34.00,32.90,33.31,33.95,12041,-,
4724,宣捷幹細胞,8.41,8.36,4890,8.7,5000,8.80,8.35,8.56,8.80,62297,-,
4732,彥臣,16.65,15.95,5000,16.65,4938,16.65,16.00,16.02,16.00,2062,-,
4738,大同精化,6.43,6.33,10000,6.64,5000,6.84,6.45,6.58,6.65,121274,-,
4765,磐采,19.71,19.1,5000,19.45,5000,19.95,19.10,19.36,19.30,49434,-,
4925,智微,111.57,110.5,2000,114,7000,114.50,109.50,112.98,113.00,23475,-,
4980,佐臻,39.08,39.1,3000,41.05,3000,41.05,39.00,39.59,40.00,20431,-,
5240,建騰,18.12,17.6,5000,18.4,4998,18.70,17.80,18.06,18.40,27304,-,
5246,勵威,78.19,79.7,2675,82.2,2998,82.80,77.80,79.15,82.20,175462,-,
5248,景傳,38.92,39.15,3000,39.95,3000,42.95,39.20,40.98,39.50,240810,-,
5254,欣訊科技,36.09,35.3,3000,36.3,1000,37.00,35.35,36.02,36.30,32113,-,
5262,立達,43.35,42.85,3000,43.15,5500,43.90,42.75,43.08,43.15,48915,-,
5267,龍翩,47.41,46.25,3000,47.5,3000,48.25,46.25,46.66,46.40,38305,-,
