代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
6622.TWO,百聿數碼,7.32,0,0,0,20260820,0,0,0,N/A,1.53%,🚨 外資提款
00926.TW,凱基全球菁英55,26.26,1,0,-22,20260820,-598,0,0,N/A,-2.05%,🚨 外資提款
2892.TW,第一金,33.3,-1563,13663,22,20260820,9623,0,0,N/A,0.45%,🚨 外資提款
6263.TWO,普萊德,162.5,22,0,0,20260820,70,0,0,N/A,-1.22%,🚨 外資提款
4980.TWO,佐臻,40.0,0,0,0,20260820,0,0,0,N/A,-3.38%,🚨 外資提款
2035.TWO,唐榮,27.15,0,0,0,20260819,0,0,0,N/A,1.31%,🚨 外資提款
2328.TW,廣宇,45.6,-394,0,-112,20260820,165,0,0,N/A,-1.51%,🚨 外資提款
6414.TW,樺漢,402.5,1121,0,-205,20260820,-1265,0,0,N/A,-10.75%,🚨 外資提款
4561.TWO,健椿,47.1,-238,0,0,20260820,-151,0,0,N/A,3.18%,🚨 外資提款
2832.TW,台產,61.0,13,0,0,20260820,2,0,0,N/A,3.92%,🚨 外資提款
6917.TWO,竟天,32.5,0,0,0,20260820,0,0,0,N/A,1.40%,🚨 外資提款
7578.TWO,利百景,26.0,0,0,0,20260820,0,0,0,N/A,-0.19%,🚨 外資提款
6124.TWO,業強,26.6,1,0,0,20260820,0,0,0,N/A,-3.80%,🚨 外資提款
1802.TW,台玻,57.7,-4874,-37,-614,20260820,4471,0,0,N/A,1.41%,🚨 外資提款
6712.TWO,長聖,152.0,15,0,0,20260820,1,0,0,N/A,3.05%,🚨 外資提款
6752.TWO,叡揚,100.0,7,0,-1,20260820,0,0,0,N/A,-0.99%,🚨 外資提款
2719.TWO,燦星旅,20.9,-5,0,0,20260820,0,0,0,N/A,-0.48%,🚨 外資提款
3551.TWO,世禾,176.0,76,-44,0,20260820,-30,0,0,N/A,-1.95%,🚨 外資提款
911868.TW,同方友友-DR,1.17,11,0,0,20260820,0,0,0,N/A,-0.85%,🚨 外資提款
3045.TW,台灣大,115.0,2942,200,-42,20260820,-3050,0,0,N/A,5.99%,🚨 外資提款
4749.TWO,新應材,761.0,63,-20,-25,20260820,-603,0,0,N/A,-4.64%,🚨 外資提款
6689.TW,伊雲谷,61.2,9,0,0,20260820,3,0,0,N/A,-3.62%,🚨 外資提款
