股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
BID.VN,未知,無,35850.0,53.41,🟢 黃金標的,54.55%,63.64%,5.19%,-2.26%,11,0,0.6364,0.0519
LPB.VN,未知,無,50000.0,42.5,⚪ 一般監控,50.00%,62.50%,2.07%,-1.94%,8,0,0.625,0.0207
PLX.VN,未知,無,38200.0,74.7,⚪ 一般監控,75.00%,50.00%,6.44%,-4.52%,12,0,0.5,0.0644
FRT.VN,未知,無,145000.0,72.99,⚪ 一般監控,44.44%,44.44%,0.47%,-2.75%,9,0,0.4444,0.0047
VIC.VN,未知,無,202000.0,37.42,⚪ 一般監控,57.14%,42.86%,2.38%,-4.65%,7,0,0.4286,0.0238
VNM.VN,未知,無,64000.0,67.42,⚪ 一般監控,28.57%,42.86%,0.43%,-3.59%,7,0,0.4286,0.0043
VCB.VN,未知,無,57800.0,40.51,⚪ 一般監控,66.67%,33.33%,2.80%,-1.85%,12,0,0.3333,0.028
VID.VN,未知,無,4600.0,54.03,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
FUEVFVND.VN,未知,無,33500.0,63.8,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
VPB.VN,未知,無,24900.0,51.22,🔴 空頭陷阱,0.00%,50.00%,-2.67%,-4.17%,2,0,0.5,-0.0267
SSI.VN,未知,無,19400.0,61.5,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0,0.5,-0.0279
HDB.VN,未知,無,26850.0,70.37,🔴 空頭陷阱,42.86%,42.86%,-1.21%,-1.73%,7,0,0.4286,-0.0121
GMD.VN,未知,無,77000.0,50.0,🔴 空頭陷阱,52.94%,41.18%,-1.16%,-2.51%,17,0,0.4118,-0.0116
BCM.VN,未知,無,40600.0,63.61,🔴 空頭陷阱,0.00%,40.00%,-0.75%,-5.28%,5,0,0.4,-0.0075
FPT.VN,未知,無,69800.0,60.63,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0,0.4,-0.0016
E1VFVN30.VN,未知,無,33800.0,51.98,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0,0.3333,-0.0142
VHC.VN,未知,無,52500.0,49.37,🔴 空頭陷阱,44.44%,33.33%,-0.96%,-2.45%,9,0,0.3333,-0.0096
HPG.VN,未知,無,21150.0,41.54,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0,0.3333,-0.0029
HVN.VN,未知,無,22700.0,60.34,🔴 空頭陷阱,75.00%,25.00%,-3.72%,-3.82%,4,0,0.25,-0.0372
VHM.VN,未知,無,69500.0,36.42,🔴 空頭陷阱,20.00%,20.00%,-1.41%,-5.24%,5,0,0.2,-0.0141
GEE.VN,未知,無,65000.0,46.48,🔴 空頭陷阱,50.00%,16.67%,-6.49%,-7.85%,12,0,0.1667,-0.0649
MBB.VN,未知,無,20300.0,58.79,🔴 空頭陷阱,0.00%,0.00%,-4.20%,-4.00%,1,0,0.0,-0.042
MWG.VN,未知,無,72700.0,61.86,🔴 空頭陷阱,33.33%,0.00%,-6.17%,-3.39%,3,0,0.0,-0.0617
VJC.VN,未知,無,123400.0,42.31,🔴 空頭陷阱,50.00%,0.00%,-3.02%,-4.94%,2,0,0.0,-0.0302
