股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
6972,博瑞達應材,23.65,29,31.40,22.70,---,---,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
6443,元晶,26.10,2260,52.30,11.95,---,1.64%,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
00990,主動元大AI新經濟,10.00,1103,10.11,9.99,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
2748,雲品,38.40,22,48.57,37.76,---,4.02%,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
6525,捷敏-KY,141.50,2361,221.00,68.00,---,5.85%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006205,富邦上証,40.59,131,42.30,32.99,---,---,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
6877,鏵友益,117.50,55,186.00,80.00,---,0.1%,均線糾擺,無,無,MA 乖離率僅 1.15%,均線糾擺
4582,聚恆-創,23.65,74,43.20,17.05,---,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2758,路易莎咖啡,70.60,0,104.34,64.70,---,---,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
1802,台玻,57.70,75411,76.60,23.95,---,---,進入盤整,無,無,ADX 為 14.14 (低於 20),進入盤整
7642,昶瑞機電,79.00,9,129.00,63.20,---,4.08%,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
9938,百和,42.40,757,60.40,41.20,---,5.67%,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
4442,竣邦-KY,51.40,76,72.60,46.10,---,5.25%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00635,期元大S&P黃金,46.51,6428,60.55,36.15,---,---,進入盤整 -> 貼軌運行,無,無,股價於高位貼軌 (46.51 > 1.5σ)，動能強勁,貼軌運行
2408,南亞科,517.00,87947,524.00,43.80,---,0.32%,進入盤整,連1日大漲,無,ADX 為 18.78 (低於 20),進入盤整
2539,櫻花建,35.50,3298,57.09,33.13,---,0.83%,均線糾擺 -> 趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2504,國產,31.10,3636,39.65,30.30,---,6.39%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
5546,永固-KY,13.60,47,28.00,13.35,---,6.57%,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
3086,華義*,27.05,104,43.50,13.35,---,0.17%,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
2395,研華,673.00,3586,698.00,273.50,---,2.49%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3050,鈺德,11.55,341,15.30,10.65,---,3.5%,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
00984,大華優利美A債15,15.94,1100,16.82,15.33,---,0.48%,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
6591,動力-KY,42.85,229,98.76,42.30,---,3.5%,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
6176,瑞儀,108.40,0,139.27,82.30,---,7.07%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6811,宏�硌穈T,226.00,35,263.00,182.50,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
4544,春日,14.05,20,17.95,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
9949,琉園,23.40,8,36.70,15.58,---,8.09%,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
4510,高鋒,45.30,1741,55.20,33.00,---,4.14%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6194,育富,29.45,10,39.65,29.20,---,5.78%,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
6124,業強,26.60,4,37.95,23.30,---,---,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
00757,統一FANG+,137.80,1907,142.25,101.15,---,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
2101,南港,32.85,1776,45.45,29.75,---,1.99%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00945,凱基美國非投等債,14.50,4973,14.72,13.29,---,0.6%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
4556,旭然,74.80,280,132.50,22.45,---,1.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,34.55,467,40.65,29.60,---,5.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6624,萬年清,41.05,2,72.50,31.85,---,1.56%,均線糾擺,無,無,MA 乖離率僅 1.04%,均線糾擺
3081,聯亞,2780.00,4720,3160.00,384.50,---,0.14%,進入盤整,隔一漲,無,ADX 為 11.61 (低於 20),進入盤整
9925,新保,40.15,562,40.60,38.16,---,---,均線糾擺,無,無,MA 乖離率僅 0.13%,均線糾擺
8446,華研,84.80,84,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.04%,均線糾擺
00685,群益臺灣加權正2,11.25,193229,329.55,9.16,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6446,藥華藥,1375.00,2521,1500.00,442.00,---,0.22%,趨勢運行 -> 進入盤整,無,無,ADX 為 16.28 (低於 20),進入盤整
009813,貝萊德標普卓越50,11.32,499,11.56,9.64,---,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
6485,點序,60.00,168,124.50,50.00,---,0.96%,均線糾擺,無,無,MA 乖離率僅 1.39%,均線糾擺
6294,智基,28.70,17,56.63,26.30,---,5.98%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5403,中菲,92.70,22,118.35,84.50,---,5.04%,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
6775,穎台科技,31.50,149,72.30,20.40,---,---,進入盤整,無,無,ADX 為 16.37 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.35,3878,10.58,9.91,---,0.67%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
5455,昇益,29.55,1,32.00,22.55,---,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (29.55 > 1.5σ)，動能強勁,貼軌運行
2374,佳能,67.10,1294,94.96,59.60,---,0.56%,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
6113,亞矽,23.25,42,29.85,18.45,---,1.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,15.15,280,20.40,11.65,---,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (13.57)，進入噴發段,強勢突破 (軌外)
6804,明係,18.75,45,22.75,15.00,---,---,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
1443,立益物流,24.75,6,31.00,21.20,---,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
6556,勝品,58.50,15,76.62,58.20,---,---,進入盤整,無,無,ADX 為 15.36 (低於 20),進入盤整
2025,千興,12.55,264,15.30,9.01,---,---,均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
6141,柏承,43.95,5511,46.00,10.25,---,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (43.95 > 1.5σ)，動能強勁,貼軌運行
5243,乙盛-KY,88.30,451,135.00,66.48,---,1.95%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,201.00,62,215.00,170.00,---,3.09%,進入盤整,無,無,ADX 為 12.05 (低於 20),進入盤整
2303,聯電,115.50,101333,178.50,40.40,---,6.06%,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
3372,典範,14.90,196,25.65,12.95,---,---,均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
4968,立積,91.20,317,166.50,87.60,---,0.76%,均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
6158,禾昌,16.60,18,24.75,16.50,---,3.32%,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
8454,富邦媒,254.00,413,439.50,170.00,---,4.28%,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.44%,均線糾擺
5603,陸海,14.60,109,20.50,14.00,---,4.6%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (14.60 > 1.5σ)，動能強勁,貼軌運行
8433,弘帆,54.70,8,59.15,46.57,---,7.64%,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
00991,主動復華未來50,17.91,143950,21.33,9.66,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1540,喬福,19.10,115,28.00,18.80,---,5.35%,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
2417,圓剛,43.95,2219,56.90,33.40,📅 預告 (20260827),0.55%,進入盤整,無,無,ADX 為 14.00 (低於 20),進入盤整
2402,毅嘉,53.10,774,77.70,41.70,---,4.8%,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
2351,順德,183.50,6609,229.00,73.20,📅 預告 (20260909),3.17%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,57.30,618,65.30,47.60,---,5.95%,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
6189,豐藝,48.15,322,57.10,42.50,---,5.06%,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
7893,睿信,141.50,23,249.00,140.00,---,---,離開盤整 (向下),無,無,跌破布林下軌 (143.70),離開盤整 (向下)
911622,泰聚亨-DR,3.60,1,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
8222,寶一,39.60,1092,58.60,33.75,---,1.46%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7743,金利食安,21.25,2,28.65,18.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
3499,環天科,12.75,13,21.35,12.40,---,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
6223,旺矽,5650.00,951,7354.87,1120.00,---,1.5%,趨勢運行 -> 進入盤整,連1日大漲,無,ADX 為 19.07 (低於 20),進入盤整
6261,久元,77.70,257,133.50,58.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
7583,國際海洋,27.20,0,87.00,26.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3287,廣寰科,37.50,419,38.50,27.00,---,4.12%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6658,聯策,164.00,273,257.00,46.40,---,1.31%,進入盤整,無,無,ADX 為 9.96 (低於 20),進入盤整
1232,大統益,156.50,91,168.50,136.16,---,---,均線糾擺,無,無,MA 乖離率僅 0.12%,均線糾擺
2732,六角,64.50,4,76.75,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
2497,怡利電,45.35,173,66.80,40.35,📅 預告 (20260821),4.88%,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
2059,川湖,13925.00,574,14370.00,2823.73,---,1.1%,貼軌運行 -> 進入盤整,無,無,ADX 為 7.91 (低於 20),進入盤整
7773,富禾生醫,25.70,41,47.00,21.00,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (25.79),離開盤整 (向下)
3434,哲固,30.90,81,41.77,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
6913,鴻呈,142.00,175,156.00,105.00,---,1.49%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00749,凱基新興債10+,31.09,101,32.43,28.83,---,1.31%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
3030,德律,289.50,756,419.50,142.50,---,3.79%,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
1786,科妍,49.60,123,110.50,48.50,---,3.41%,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
6677,瑩碩生技,16.20,25,29.05,15.60,---,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
9802,鈺齊-KY,71.30,282,112.32,69.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
3219,倚強科,69.90,162,109.50,51.00,📅 預告 (20260827),0.58%,進入盤整,無,無,ADX 為 13.02 (低於 20),進入盤整
00918,大華優利高填息30,33.64,12674,34.15,21.22,---,3.92%,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
7848,騏億鑫,346.00,21,529.00,279.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4951,精拓科,77.30,85,140.00,63.70,---,4.65%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
3022,威強電,92.50,2600,113.00,56.20,---,5.62%,進入盤整,無,無,ADX 為 13.50 (低於 20),進入盤整
4537,旭東,125.50,30,200.00,31.07,---,---,進入盤整,無,無,ADX 為 8.11 (低於 20),進入盤整
5906,台南-KY,38.00,1,55.80,35.15,---,1.58%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.50%,均線糾擺
4167,松瑞藥,20.70,3211,21.85,16.70,---,2.15%,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (20.55)，進入噴發段,強勢突破 (軌外)
00641,富邦日本反1,3.72,1384,5.25,3.63,---,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
7842,天能綠電,100.00,55,206.98,75.80,---,---,貼軌運行,無,無,股價於高位貼軌 (100.00 > 1.5σ)，動能強勁,貼軌運行
00912,中信臺灣智慧50,34.01,378,35.82,18.12,---,2.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,57.70,34,96.20,55.70,---,1.75%,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
7689,大鵬科CLMX,173.00,68,309.31,155.39,---,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
6617,共信-KY,104.50,298,117.50,60.20,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,136.50,5145,146.50,129.50,---,3.72%,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
8354,冠好,17.30,61,19.00,13.92,---,4.03%,進入盤整,無,無,ADX 為 18.34 (低於 20),進入盤整
2428,興勤,267.00,5187,343.50,143.10,---,3.96%,進入盤整 -> 貼軌運行,無,無,股價於高位貼軌 (267.00 > 1.5σ)，動能強勁,貼軌運行
2065,世豐,36.25,69,37.50,26.53,---,4.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6818,連騰,43.40,13,100.50,32.60,---,---,離開盤整 (向下) -> 進入盤整,無,無,ADX 為 10.84 (低於 20),進入盤整
4536,拓凱,170.50,238,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
2901,欣欣,23.90,10,26.20,22.45,---,1.42%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
00944,野村趨勢動能高息,20.54,636,22.54,13.44,---,---,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
4554,橙的,32.40,44,34.25,24.70,---,0.95%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (32.40 > 1.5σ)，動能強勁,貼軌運行
6023,元大期,82.50,700,89.84,69.79,---,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
6173,信昌電,221.00,39918,348.19,38.00,---,3.79%,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (221.00 > 1.5σ)，動能強勁,貼軌運行
3224,三顧,34.45,30,52.50,33.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
3231,緯創,180.00,25201,197.00,109.50,---,3.3%,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
8930,青鋼,29.40,21,31.85,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
2464,盟立,180.50,12469,199.00,56.90,---,0.6%,進入盤整,無,無,ADX 為 12.24 (低於 20),進入盤整
2248,華勝-KY,63.90,53,66.00,41.85,---,5.75%,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (63.57)，進入噴發段,強勢突破 (軌外)
7758,睿騰能源,41.35,1,58.20,35.05,---,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
4765,磐采,19.30,49,31.15,11.45,---,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,37.35,31036,38.65,29.50,---,3.51%,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
2007,燁興,7.10,231,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
6842,瑞宇,66.50,44,161.50,34.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
4150,優你康,1.65,13546,11.40,1.65,---,---,離開盤整 (向下),無,連3日大跌,跌破布林下軌 (2.21),離開盤整 (向下)
5355,佳總,6.00,71,11.30,5.02,---,---,均線糾擺,連1日大漲,無,MA 乖離率僅 0.98%,均線糾擺
1725,元禎,30.80,20,41.15,26.40,---,4.13%,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
006201,元大富櫃50,43.12,206,50.80,20.59,---,3.24%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,12.95,39,35.05,8.90,---,---,均線糾擺,無,無,MA 乖離率僅 1.15%,均線糾擺
6808,三鼎生技,36.95,27,53.30,23.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,13.80,33056,22.70,6.89,---,---,趨勢運行 -> 進入盤整,無,無,ADX 為 19.03 (低於 20),進入盤整
7815,新特,262.00,54,580.34,136.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,51.60,141,63.90,50.40,---,4.44%,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
6735,美達科技,63.50,74,145.00,42.95,📅 預告 (20260901),3.61%,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
6867,坦德科技,23.85,0,30.00,19.80,---,---,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
3609,三一東林,23.00,114,52.00,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
4568,科際精密,39.50,3,45.50,38.37,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
8923,時報,18.65,10,22.55,18.60,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
7789,開展,41.05,0,51.50,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
8068,全達,16.95,42,28.90,16.45,---,---,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
9958,世紀鋼,101.00,1451,203.00,99.50,---,2.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,18.15,470,30.40,18.00,---,0.31%,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
006208,富邦台50,237.85,1391,257.45,117.83,---,2.38%,均線糾擺,無,無,MA 乖離率僅 1.17%,均線糾擺
8932,智通*,112.00,3156,129.50,78.75,📅 預告 (20260826),0.12%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,30.30,8513,32.75,16.40,---,---,貼軌運行 -> 進入盤整,無,連1日大跌,ADX 為 14.10 (低於 20),進入盤整
8908,欣雄,39.75,23,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.04%,均線糾擺
2459,敦吉,67.00,63,67.20,57.36,---,---,貼軌運行,無,無,股價於高位貼軌 (67.00 > 1.5σ)，動能強勁,貼軌運行
4174,浩鼎,26.90,570,67.70,24.90,---,---,均線糾擺,連1日大漲,無,MA 乖離率僅 0.19%,均線糾擺
00930,永豐ESG低碳高息,23.75,366,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
00861,元大全球未來通訊,85.95,127,97.50,44.47,---,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
6597,立誠,72.00,14,78.90,50.30,---,3.58%,貼軌運行,無,無,股價於高位貼軌 (72.00 > 1.5σ)，動能強勁,貼軌運行
3055,蔚華科,108.50,2123,193.00,54.00,---,1.09%,均線糾擺,無,連1日大跌,MA 乖離率僅 1.38%,均線糾擺
5276,達輝-KY,19.40,23,22.20,14.50,---,4%,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
1584,精剛,18.00,293,25.55,16.85,---,2.71%,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
2722,夏都,21.90,46,30.80,20.90,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
7562,博來科技,70.20,8,77.00,39.24,---,---,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
6240,松崗,21.10,75,21.30,17.20,---,---,進入盤整 -> 貼軌運行,無,無,股價於高位貼軌 (21.10 > 1.5σ)，動能強勁,貼軌運行
2885,元大金,62.10,25627,71.50,31.80,---,4.54%,均線糾擺,無,無,MA 乖離率僅 1.14%,均線糾擺
6812,梭特,51.60,71,104.00,43.10,---,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,52.40,84,61.60,40.40,---,2.32%,進入盤整,無,無,ADX 為 14.48 (低於 20),進入盤整
8472,夠麻吉,67.90,3,106.50,55.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
3306,鼎天,44.65,93,68.80,40.66,---,5.13%,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
2929,淘帝-KY,5.71,77,9.65,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
4190,佐登-KY,25.20,5,34.80,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
6473,美賣*,6.47,10,17.00,5.96,---,---,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
6645,金萬林-創,12.90,10,26.30,11.70,---,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
9946,三發地產,19.05,299,20.60,15.60,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
7871,安立璽榮-KY,148.00,3870,148.00,39.50,---,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (136.90)，進入噴發段,強勢突破 (軌外)
7792,安葆,297.50,1928,406.00,180.50,---,3.08%,強勢突破 (軌外),無,無,股價衝破布林上軌 (288.16)，進入噴發段,強勢突破 (軌外)
00881,國泰台灣科技龍頭,48.68,34266,57.35,24.13,---,7.39%,均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
7825,和亞智慧,84.60,380,220.00,48.00,---,---,貼軌運行 -> 強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (79.82)，進入噴發段,強勢突破 (軌外)
1717,長興,70.20,5879,85.40,28.20,📅 預告 (20260826),4.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,48.95,2119,96.90,17.90,---,1.39%,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
7556,意德士,247.50,41,319.00,152.50,---,1.84%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,22.35,329,38.05,20.00,---,1.35%,進入盤整,無,無,ADX 為 13.89 (低於 20),進入盤整
4763,材料*-KY,50.20,3491,73.00,40.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
2535,達欣工,92.00,305,96.70,57.40,---,6.4%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (92.00 > 1.5σ)，動能強勁,貼軌運行
5464,霖宏,70.60,326,107.50,22.60,---,2.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,41.40,47,45.15,40.10,---,4.55%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
3284,太普高,20.65,54,30.32,15.35,---,3.22%,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
