id,name,price,signal,pnl,count,win_rate,reason
2408.TW,南亞科,481.0,🟡 預警 (⚠️ 乖離過高),223.13,8,87.5,[P:0.95/8.0] [📈 穩定] 乖離率 11.7% 謹慎追價
2344.TW,華邦電,168.0,🟡 預警 (⚠️ 乖離過高),207.44,9,55.56,[P:0.95/8.0] [📉 轉弱] 乖離率 8.6% 謹慎追價
3260.TWO,威剛,395.0,❄️ 賣出,143.59,9,66.67,[P:0.95/8.0] [🚀 極強] 今日觸發 TrendDead
2451.TW,創見,281.0,☁️ 觀望,-5.76,11,27.27,[P:0.95/50.0] [📈 穩定] 等待機會
3588.TW,通嘉,52.2999992371,☁️ 觀望,-13.74,6,16.67,[P:0.95/8.0] [📉 轉弱] 等待機會
5269.TW,祥碩,1460.0,🟡 預警 (🚀 動能初現),-58.46,8,0.0,[P:0.95/8.0] [🚀 極強] 帶量突破短高 (漲幅:9.0%)
