id,name,price,signal,pnl,count,win_rate,reason
3059.TW,華晶科,39.0,☁️ 觀望,60.12,5,80.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2464.TW,盟立,203.0,💎 持股,51.8,8,50.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2395.TW,研華,680.0,❄️ 賣出,47.71,8,50.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
1590.TW,亞德客-KY,1370.0,☁️ 觀望,28.76,8,62.5,[P:0.95/8.0] [📉 轉弱] 等待機會
6414.TW,樺漢,389.5,☁️ 觀望,16.37,9,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
2049.TW,上銀,364.5,🟡 預警 (⚡ 糾結噴發),15.87,7,28.57,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
4583.TW,台灣精銳,462.0,☁️ 觀望,15.63,4,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
1597.TW,直得,152.0,☁️ 觀望,1.83,8,37.5,[P:0.95/8.0] [📈 穩定] 等待機會
2374.TW,佳能,67.5,☁️ 觀望,-9.55,4,25.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2359.TW,所羅門,142.0,☁️ 觀望,-10.45,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
8374.TW,羅昇,82.9000015259,🟡 預警 (⚡ 糾結噴發),-15.53,5,20.0,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
4562.TW,穎漢,30.5,☁️ 觀望,-37.33,6,16.67,[P:0.95/8.0] [📉 轉弱] 等待機會
