代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
00673R.TW,期元大S&P原油反1,11.0,1,0,-61150,20260908,48,0,0,N/A,-7.49%,🚨 外資提款
00898.TW,國泰基因免疫革命,10.85,562,0,332,20260908,305,0,0,N/A,0.84%,🚨 外資提款
6791.TWO,虎門科技,99.3,-1,0,0,20260908,0,0,0,N/A,-1.68%,🚨 外資提款
5523.TWO,豐謙,30.35,0,0,0,20260907,0,0,0,N/A,0.00%,🚨 外資提款
3052.TW,夆典,10.5,-4,0,0,20260908,-174,0,0,N/A,-0.94%,🚨 外資提款
6101.TWO,寬魚國際,37.0,-23,0,0,20260908,3,0,0,N/A,-1.86%,🚨 外資提款
6613.TWO,朋億*,258.5,27,0,1,20260908,-2288,0,0,N/A,-5.66%,🚨 外資提款
00690.TW,兆豐藍籌30,80.25,23,0,158,20260908,-1,0,0,N/A,0.50%,🚨 外資提款
7782.TWO,光速火箭,26.0,0,0,0,20260908,0,0,0,N/A,0.00%,🚨 外資提款
00738U.TW,期元大道瓊白銀,52.8,-27,0,-99,20260908,-2333,0,0,N/A,0.19%,🚨 外資提款
5548.TWO,安倉,20.35,1,0,0,20260908,0,0,0,N/A,-0.49%,🚨 外資提款
1418.TW,東華,17.8,1,0,0,20260908,0,0,0,N/A,0.85%,🚨 外資提款
6210.TWO,慶生,17.5,0,0,0,20260907,0,0,0,N/A,-2.78%,🚨 外資提款
8027.TWO,鈦昇,177.0,397,0,-7,20260908,2261,0,0,N/A,-4.32%,🚨 外資提款
6279.TWO,胡連,113.5,-710,0,-27,20260908,-80,0,0,N/A,-6.21%,🚨 外資提款
6140.TWO,訊達,16.4,-6,0,0,20260908,-1,0,0,N/A,-3.24%,🚨 外資提款
00663L.TW,國泰臺灣加權正2,107.9,970,0,1125,20260908,263,0,0,N/A,0.05%,🚨 外資提款
4163.TWO,鐿鈦,129.5,-9,0,0,20260908,0,0,0,N/A,-6.16%,🚨 外資提款
1799.TWO,易威,30.15,-21,0,0,20260908,0,0,0,N/A,-1.15%,🚨 外資提款
6150.TWO,撼訊,58.9,-32,0,-1,20260908,39,0,0,N/A,-3.28%,🚨 外資提款
5543.TWO,桓鼎-KY,27.25,-6,0,-1,20260908,1,0,0,N/A,-9.02%,🚨 外資提款
4903.TWO,聯光通,35.5,-205,0,0,20260908,424,0,0,N/A,-5.59%,🚨 外資提款
4905.TWO,台聯電,85.3,4,0,2,20260908,3,0,0,N/A,-4.59%,🚨 外資提款
6229.TWO,研通,23.65,13,0,0,20260908,3,0,0,N/A,-1.25%,🚨 外資提款
3158.TWO,嘉實,83.6,0,0,0,20260908,0,0,0,N/A,0.12%,🚨 外資提款
1582.TW,信錦,72.2,126,0,-8,20260908,124,0,0,N/A,-4.87%,🚨 外資提款
7745.TWO,紅陽,14.0,0,0,0,20260908,0,0,0,N/A,-2.44%,🚨 外資提款
9958.TW,世紀鋼,90.1,217,-1,273,20260908,-117,0,0,N/A,-0.55%,🚨 外資提款
4127.TWO,天良,62.0,5,0,3,20260908,-152,0,0,N/A,-12.68%,🚨 外資提款
6596.TWO,寬宏藝術,94.9,-11,0,1,20260908,7,0,0,N/A,-1.45%,🚨 外資提款
1529.TW,樂事綠能,15.8,-94,0,-1,20260908,2,0,0,N/A,-7.06%,🚨 外資提款
9925.TW,新保,39.6,-343,0,8,20260908,-4630,0,0,N/A,-1.12%,🚨 外資提款
2482.TW,連宇,15.85,46,0,1,20260908,9,0,0,N/A,-0.63%,🚨 外資提款
6225.TW,天瀚,61.5,23,0,0,20260908,19,0,0,N/A,6.96%,🚨 外資提款
2454.TW,聯發科,4710.0,535,339,103,20260908,355,0,0,N/A,9.15%,🚨 外資提款
8342.TWO,益張,86.0,0,0,0,20260908,0,0,0,N/A,-1.15%,🚨 外資提款
4523.TWO,永彰,23.45,6,0,0,20260908,6,0,0,N/A,-2.70%,🚨 外資提款
00894.TW,中信小資高價30,47.99,125,0,-23,20260908,3879,0,0,N/A,-0.58%,🚨 外資提款
6696.TWO,仁新,179.0,0,0,0,20260908,0,0,0,N/A,105.04%,🚨 外資提款
7562.TWO,博來科技,68.3,0,0,0,20260908,0,0,0,N/A,-0.58%,🚨 外資提款
00910.TW,第一金太空衛星,56.5,115,0,10,20260908,-1076,0,0,N/A,-1.40%,🚨 外資提款
6821.TWO,聯寶,40.65,-23,0,0,20260908,26,0,0,N/A,-4.91%,🚨 外資提款
5902.TWO,德記,34.3,4,0,0,20260908,0,0,0,N/A,-1.15%,🚨 外資提款
3593.TW,力銘,10.4,-15,0,0,20260908,0,0,0,N/A,-4.59%,🚨 外資提款
7776.TWO,奧孟亞,33.0,0,0,0,20260908,0,0,0,N/A,6.80%,🚨 外資提款
2316.TW,楠梓電,158.0,-351,0,25,20260908,864,0,0,N/A,-5.11%,🚨 外資提款
3552.TWO,同致,42.5,-6,0,0,20260908,47,0,0,N/A,-1.28%,🚨 外資提款
7730.TW,暉盛-創,172.5,-48,0,1,20260908,-43,0,0,N/A,-0.29%,🚨 外資提款
5450.TWO,南良,14.65,-6,0,0,20260908,-2,0,0,N/A,-0.34%,🚨 外資提款
2010.TW,春源,22.4,-445,0,5,20260908,44,0,0,N/A,-0.22%,🚨 外資提款
6969.TW,成信實業*-創,36.95,12,0,0,20260908,65,0,0,N/A,5.87%,🚨 外資提款
6592.TW,和潤企業,60.3,-105,0,13,20260908,-48,0,0,N/A,0.17%,🚨 外資提款
6839.TWO,開陽能源,11.7,0,0,0,20260908,0,0,0,N/A,-1.68%,🚨 外資提款
2915.TW,潤泰全,57.4,129,-1,9,20260908,-963,0,0,N/A,1.23%,🚨 外資提款
7919.TWO,禾蒼,36.15,0,0,0,20260908,0,0,0,N/A,-3.47%,🚨 外資提款
6987.TWO,寶晶能源*,20.15,0,0,0,20260908,0,0,0,N/A,-0.74%,🚨 外資提款
00683L.TW,期元大美元指正2,21.17,0,0,0,20260908,0,0,0,N/A,-0.98%,🚨 外資提款
3623.TWO,富晶通,24.7,15,0,0,20260908,15,0,0,N/A,6.01%,🚨 外資提款
00992A.TW,主動群益科技創新,18.05,3310,0,5005,20260908,-23859,0,0,N/A,-4.35%,🚨 外資提款
009813.TW,貝萊德標普卓越50,11.26,0,0,1434,20260908,18,0,0,N/A,0.63%,🚨 外資提款
2889.TW,國票金,16.6,6722,0,23,20260908,24671,0,0,N/A,6.07%,🚨 外資提款
6277.TW,宏正,78.1,-29,0,2,20260908,-6,0,0,N/A,-0.38%,🚨 外資提款
2221.TWO,大甲,85.8,-836,0,2,20260908,4143,0,0,N/A,10.42%,🚨 外資提款
8996.TW,高力,1225.0,-890,-1139,-61,20260908,-14412,0,0,N/A,4.26%,🚨 外資提款
6931.TW,青松健康,40.65,-3,0,0,20260908,0,0,0,N/A,-2.28%,🚨 外資提款
4706.TWO,大恭,35.3,0,0,1,20260908,0,0,0,N/A,8.95%,🚨 外資提款
3211.TWO,順達,375.5,-729,2,23,20260908,-26402,0,0,N/A,-7.51%,🚨 外資提款
1449.TW,佳和,12.2,71,0,0,20260908,102,0,0,N/A,-1.61%,🚨 外資提款
1314.TW,中石化,8.11,-3874,0,27,20260908,22971,0,0,N/A,-1.82%,🚨 外資提款
1102.TW,亞泥,35.2,-1502,651,-68,20260908,3190,0,0,N/A,0.14%,🚨 外資提款
4946.TWO,辣椒,94.0,8,0,0,20260908,0,0,0,N/A,2.40%,🚨 外資提款
3178.TWO,公準,59.5,0,0,1,20260908,-4,0,0,N/A,-4.03%,🚨 外資提款
4133.TW,亞諾法,20.3,4,0,0,20260908,-3,0,0,N/A,-2.17%,🚨 外資提款
3526.TWO,凡甲,277.0,-90,0,-1,20260908,6,0,0,N/A,-2.81%,🚨 外資提款
4968.TW,立積,89.0,15,0,2,20260908,158,0,0,N/A,-4.30%,🚨 外資提款
6780.TWO,學習王,41.75,0,0,0,20260908,0,0,0,N/A,4.37%,🚨 外資提款
5493.TWO,三聯,83.2,4,0,1,20260908,-21,0,0,N/A,-4.15%,🚨 外資提款
2761.TWO,橘焱胡同,13.55,0,0,0,20260908,0,0,0,N/A,-11.44%,🚨 外資提款
009828.TW,,9.63,-3422,0,-47119,20260908,0,0,0,N/A,nan%,🚨 外資提款
6816.TWO,捷智商訊,35.75,0,0,0,20260908,0,0,0,N/A,0.00%,🚨 外資提款
1110.TW,東泥,16.0,107,0,0,20260908,-1,0,0,N/A,-0.62%,🚨 外資提款
4939.TWO,亞電,89.5,262,0,14,20260908,583075,0,0,N/A,2.76%,🚨 外資提款
2352.TW,佳世達,28.65,3795,417,22,20260908,346,0,0,N/A,0.88%,🚨 外資提款
2388.TW,威盛,76.1,4347,0,243,20260908,-213,0,0,N/A,3.82%,🚨 外資提款
8039.TW,台虹,294.5,-115,0,48,20260908,-53012,0,0,N/A,-7.68%,🚨 外資提款
5522.TW,遠雄,63.6,-101,16,29,20260908,-145,0,0,N/A,1.92%,🚨 外資提款
4772.TWO,台特化,249.5,8,-40,7,20260908,166,0,0,N/A,-4.59%,🚨 外資提款
3419.TW,譁裕,11.25,-4,0,0,20260908,1,0,0,N/A,-6.25%,🚨 外資提款
2756.TWO,聯發國際,62.2,-10,0,0,20260908,0,0,0,N/A,2.24%,🚨 外資提款
2243.TW,宏旭-KY,45.45,8,0,2,20260908,-14,0,0,N/A,-1.62%,🚨 外資提款
4510.TWO,高鋒,44.3,-448,0,-10,20260908,-486,0,0,N/A,-0.56%,🚨 外資提款
6168.TW,宏齊,28.55,-1262,0,0,20260908,13265,0,0,N/A,2.15%,🚨 外資提款
6680.TWO,鑫創電子,52.2,0,0,0,20260908,0,0,0,N/A,-1.32%,🚨 外資提款
6927.TWO,聯合聚晶,75.4,0,0,0,20260908,0,0,0,N/A,7.56%,🚨 外資提款
3284.TWO,太普高,19.95,-68,0,0,20260908,-2,0,0,N/A,-3.39%,🚨 外資提款
