代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,23.14,22.7,3000,23.75,3000,23.40,22.30,23.07,23.40,12100,-,
1269,乾杯,68.79,66.3,2978,69.5,2963,69.50,66.30,68.31,69.50,59,-,
1271,晨暉生技,65.14,64,6000,64.4,3000,65.00,64.10,64.41,64.30,31608,-,
1293,利統,26.62,26.75,3000,27.6,2973,28.15,26.75,26.81,27.60,5465,-,
1343,旭東環保,19.43,19.15,5000,19.5,5000,19.70,19.10,19.23,19.30,33906,-,
1480,東盟開發,9.13,9.1,3940,9.4,5000,9.10,9.10,9.10,9.10,1060,-,
1594,日高,8.63,8.45,4700,8.7,3900,8.89,8.45,8.55,8.70,9452,-,
1780,立弘,30.00,27,3000,0,0,30.10,28.50,29.39,28.80,525061,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.63,21.35,3000,21.6,3000,21.70,20.70,21.03,21.55,56934,-,
2237,華德動能,38.47,38.35,2850,38.7,3000,38.70,38.10,38.41,38.35,132977,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,26.76,26.65,2996,27.95,2999,28.00,26.60,26.80,27.95,4039,-,
2249,湧盛,113.64,112,1999,114.5,1984,115.00,112.00,112.50,114.50,15251,115/05/08,送件申請上櫃
2252,為昇科,16.58,16.05,5000,16.15,3000,16.80,16.05,16.31,16.15,40315,-,
2255,凱銳光電,18.10,17.35,5000,18,3998,18.20,17.70,17.77,18.00,36260,-,
2256,歐特明,74.68,69.5,6000,72,3000,76.70,69.00,71.58,72.00,264484,-,
2644,中信造船,79.58,79.8,3000,81.5,3000,81.90,79.80,80.23,81.50,81441,-,
2733,維格餅家,11.30,10.9,5000,11.4,5000,11.55,10.85,11.20,10.90,24604,-,
2741,老四川,20.84,20.35,3000,20.9,2976,21.00,20.30,20.57,20.90,22248,-,
2758,路易莎咖啡,66.83,66.7,6000,67.6,3000,68.30,65.90,67.36,67.60,16178,-,
2760,巨宇翔,17.40,16.55,9000,17.4,9999,17.40,16.55,16.56,17.40,1017,-,
2761,橘焱胡同,14.91,14.65,5000,15.3,5000,15.20,14.80,14.89,15.00,17180,-,
2938,床的世界,22.67,22.05,3000,23.1,3000,23.00,22.40,22.70,22.70,15927,115/04/29,送件申請上櫃
2940,歐都納,24.80,24.4,3000,25.1,3000,24.65,24.40,24.53,24.65,2000,-,
2942,京站,38.08,38.1,3000,38.65,3000,38.80,38.00,38.02,38.00,1026,-,
3097,拍檔,25.13,25,6000,26.2,5000,26.20,26.00,26.08,26.20,10003,-,
3117,年程,27.86,25.2,3000,26,3000,28.30,24.20,25.93,26.00,466607,-,
3184,微邦,17.87,16.6,5000,17.2,5000,18.05,16.00,16.55,17.10,901170,-,
3473,智通聯網,88.97,88.4,3000,90,2998,90.50,88.30,89.05,90.00,16055,-,
3585,聯致,69.51,65,8000,66,2600,70.00,64.50,66.19,66.00,2826254,-,
3595,山太士,2313.62,2635,3866,2655,2888,2660.00,2445.00,2553.34,2655.00,703029,-,
3603,建祥國際,8.05,7.9,5000,8.1,5000,8.00,7.60,7.89,8.00,23000,-,
3633,云光,122.44,120.5,2000,123.5,1500,125.50,121.50,123.26,123.50,63905,-,
3644,凌嘉科,300.47,262,2988,265,3000,285.00,230.00,260.86,262.00,861624,-,
3659,百辰,21.50,22.2,3000,23.15,3000,22.30,21.90,22.02,22.30,9011,-,
3678,聯享,50.89,48.85,3000,49.1,3000,51.00,48.85,49.29,49.00,99963,-,
4115,善德生技,7.77,7.43,5000,7.77,5000,7.77,7.44,7.50,7.47,52100,-,
4117,普生,13.90,12.1,5000,12.65,5000,14.75,11.90,12.67,12.60,1423829,-,
4150,優你康,5.03,4.97,9000,5.04,9998,5.19,4.94,4.98,5.04,267250,-,
4170,鑫品生醫,12.60,12.4,5000,12.65,5000,12.60,12.40,12.54,12.60,8839,-,
4172,因華,11.88,11.45,5000,11.95,4990,12.35,11.30,11.62,11.95,348816,-,
4186,尖端醫,10.13,10.25,10000,10.55,4000,11.40,10.00,10.65,10.55,615439,-,
4194,禾生技,7.20,6.96,2000,7.3,4986,7.31,6.96,7.22,7.30,54473,-,
4197,暐世,8.67,8.58,5000,8.7,5000,8.98,8.64,8.68,8.67,97310,-,
4431,敏成健康,16.47,16.4,9000,17.1,4990,17.10,16.40,16.41,17.10,1010,-,
4537,旭東,174.60,174,8000,176.5,2000,178.50,174.00,175.43,175.50,77353,-,
4544,春日,15.25,13.8,4700,14.45,4998,14.55,13.80,14.32,14.45,26449,-,
4546,長亨,117.85,103.5,2000,106,1000,116.50,99.10,104.54,106.00,230400,-,
4553,盛復,17.19,17.05,5000,17.8,3999,17.85,17.20,17.48,17.80,6103,-,
4559,久裕興,8.22,8.08,1000,8.42,9990,8.42,7.75,8.03,8.42,105660,-,
4565,宏偉,117.33,116.5,6000,117.5,10000,117.50,116.50,117.06,117.00,23316,-,
4570,傑生,70.90,68.9,3000,71.9,2000,71.90,68.90,70.49,68.90,2013,-,
4573,高明鐵,385.77,370,1900,373,2990,390.00,369.00,378.39,372.00,510888,-,
4575,銓寶,27.69,27,2000,27.6,1000,27.60,27.00,27.10,27.60,25550,-,
4587,寶元數控,57.69,56.1,6000,57.8,3000,58.00,56.20,57.12,56.30,43021,-,
4589,碩陽電機,37.41,37,3000,37.4,2796,38.90,37.00,37.22,37.35,20719,-,
4724,宣捷幹細胞,9.13,9.7,5000,9.94,4995,10.20,9.35,9.85,9.94,392232,-,
4732,彥臣,17.90,17.45,4900,18.2,9980,18.20,17.45,17.79,18.20,1720,-,
4738,大同精化,7.48,7.15,10000,7.49,10000,7.69,7.14,7.32,7.49,293100,-,
4765,磐采,17.28,16.5,5000,17.2,10000,17.10,17.00,17.04,17.00,12000,-,
4925,智微,156.13,143.5,5000,148,1894,155.00,143.00,147.79,148.00,279851,-,
4980,佐臻,41.81,40.25,2000,41.75,4998,42.30,40.20,41.12,41.75,80671,-,
5240,建騰,23.20,23.2,2953,24.2,1999,24.20,23.20,24.16,24.20,1048,-,
5246,勵威,198.86,183,2000,185,3000,196.00,182.50,187.34,184.50,489380,-,
5248,景傳,35.57,31.4,2000,31.9,3000,35.15,29.60,31.33,31.40,436978,-,
5254,欣訊科技,42.83,41,5000,42.8,5000,42.80,41.00,42.01,42.80,44130,-,
5262,立達,46.19,45.7,6000,45.9,3000,46.15,45.75,45.89,45.75,128993,-,
5267,龍翩,52.48,48.95,3000,50.3,6000,53.20,48.05,49.96,48.95,171124,-,
5271,紘通,14.70,13.95,33000,14.05,14998,15.05,13.95,14.33,14.05,1158653,-,
5297,廣化,69.12,59.5,6000,60.4,3000,68.10,59.50,62.57,60.00,2225109,-,
5859,遠壽,14.00,13.9,2740,14.1,3900,14.15,13.90,13.97,14.10,32323,-,
5863,瑞興銀,10.80,10.75,5000,11.2,4955,11.25,10.70,10.78,11.20,271478,-,
6027,德信,12.05,12.05,6700,12.6,5000,12.15,11.85,12.05,12.05,60800,-,
6035,悠遊卡,52.70,50,1998,52.4,3000,52.70,50.00,50.54,52.40,13310,-,
6407,相互,29.91,29.7,6000,29.95,8000,30.60,29.35,29.80,29.70,493732,-,
6428,淘米,15.04,-,-,-,-,27.80,15.50,22.56,25.80,358628,-,
6434,達輝光電,17.54,16.85,5000,17.6,5000,18.10,16.80,17.17,17.00,565383,-,
6467,泰合,118.21,117.5,3000,120.5,5000,122.00,116.50,119.37,120.00,160721,115/05/28,證交所同意上市契約
6473,美賣*,7.52,7.21,1994,7.47,5000,7.63,7.20,7.28,7.21,1250690,-,
6483,原創生醫,12.41,12.25,5000,12.5,5000,12.60,12.25,12.41,12.35,51559,-,
6493,雷虎生,26.90,25.75,6000,26.1,6000,26.45,25.65,25.91,25.85,54600,-,
6518,康科特,29.20,28.6,4000,29.1,1462,30.00,28.60,28.91,29.10,6739,-,
6536,碩豐,20.25,19.5,5000,20.2,3000,20.20,19.55,20.07,20.10,11530,-,
6539,麗彤,41.25,41,2670,41.9,3000,41.75,41.00,41.22,41.00,469,-,
6543,普惠醫工,19.06,19.05,3000,19.15,4000,19.15,19.00,19.11,19.15,15452,-,
6549,景凱,7.53,7.33,2996,7.65,5000,7.67,7.31,7.35,7.33,114083,-,
6555,榮炭,19.43,19.1,10000,19.5,2999,19.50,19.05,19.22,19.50,215968,-,
6559,研晶,20.17,18.2,5000,19.1,8800,21.00,18.25,19.69,19.10,118718,-,
6563,映智,27.32,27.45,3000,28,3000,28.55,27.35,27.52,28.10,51856,-,
6564,安特羅,17.04,16.3,11999,16.75,2998,17.30,16.30,16.58,16.75,118674,-,
6565,物聯,20.67,20.4,5000,20.7,4990,21.15,20.40,20.54,20.70,30280,-,
6572,博錸,7.35,7.21,5000,7.39,3780,7.56,7.20,7.27,7.39,94421,-,
6580,台睿,14.38,13.8,3000,13.95,3000,14.80,13.80,14.02,13.95,159641,-,
6583,友松,12.48,12,10000,12.45,3343,12.50,12.45,12.45,12.45,1658,-,
6586,醣基,66.09,66.5,3000,67.3,8995,67.30,65.80,66.75,67.30,436714,-,
6595,光禹國際,30.59,29.7,3000,31.2,2997,31.20,31.20,31.20,31.20,3,-,
6599,普達系統,45.50,43.85,3000,45.5,6000,-,-,-,-,-,-,
6604,儒億,35.85,35.3,3000,36.35,3000,37.20,35.30,35.95,35.50,60563,115/04/28,送件申請上櫃
6610,安成生技,26.19,27.95,3000,28.6,6000,30.95,27.00,29.01,28.60,656601,-,
6618,永虹先進,18.19,17.9,9000,18.05,10997,18.25,17.85,17.98,18.05,339191,-,
6621,華宇藥,11.56,11.75,7998,12.1,4999,12.15,11.60,11.97,11.75,66329,-,
6622,百聿數碼,7.12,6.84,9767,7.15,4999,7.19,6.84,7.12,7.15,1234,-,
6634,欣耀,64.71,63.1,3000,64,3000,68.50,63.10,66.11,64.00,139692,-,
6638,沅聖,53.63,51.2,2000,52.8,2700,54.00,51.10,51.74,52.80,16330,-,
6639,源大環能,6.44,6.26,5000,6.4,5000,6.62,6.30,6.34,6.40,23092,-,
6648,斯其大,16.79,16.3,11000,17.1,4999,17.10,16.30,16.49,16.75,49512,-,
6650,帝圖,28.10,26.15,3000,27,3000,28.20,26.90,27.43,26.90,12000,-,
6659,天明製藥,19.78,19.25,13900,20.2,6996,20.55,19.20,19.70,20.20,119580,-,
6665,康聯生醫,18.95,20.1,3000,21,8771,21.55,19.80,20.68,21.00,77960,-,
6673,和詮,14.84,14.35,5000,14.95,5000,15.50,13.95,14.62,14.65,427020,-,
6676,祥翊,13.22,12.9,5000,13.25,9999,13.25,12.55,12.80,13.25,317557,-,
6677,瑩碩生技,16.80,16.55,9998,16.9,5000,16.95,16.55,16.81,16.90,37269,-,
6682,華旭先進,63.45,60.8,3353,61.3,996,65.40,60.70,61.86,60.80,1762668,-,
6696,仁新,399.91,396,1950,399.5,4992,403.00,394.50,397.42,399.50,266330,-,
6704,國璽幹細胞,21.08,21.15,3000,21.5,3000,22.00,21.00,21.35,21.30,122021,-,
6705,振躍精密,94.16,89.6,2930,93.4,2990,93.60,89.10,91.71,93.40,44514,-,
6707,富基電通,34.14,32.55,3000,33.95,2992,34.45,32.75,33.42,33.95,145254,-,
6709,昱厚生技,24.83,24.8,5000,24.95,3000,25.50,24.80,25.06,24.80,63903,-,
6723,傑智環境,37.17,35.8,4000,37.3,3999,38.25,36.15,36.73,37.30,54011,-,
6729,機光科技,51.40,51.4,3000,53,2980,55.70,51.40,53.08,53.00,57671,-,
6734,安盛生,6.98,6.7,4200,6.93,4700,7.00,6.70,6.81,6.93,23856,-,
6737,秀育,28.80,29.05,3000,30.1,7696,30.35,29.35,29.56,30.10,1370,-,
6738,鼎恒,65.40,64,3000,66.7,3000,66.70,64.00,65.35,66.70,63000,-,
6744,豐技生技,15.90,15.2,4000,15.9,5000,15.20,15.20,15.20,15.20,1000,-,
6748,亞果生醫,130.97,126.5,3000,127.5,1985,137.00,126.50,128.96,127.50,1068085,-,
6750,泰創工程,63.77,63.1,6000,65.3,5000,66.00,63.10,64.60,65.30,86244,-,
6755,連鋐科技,16.47,16.45,4800,17.05,5000,16.45,16.45,16.45,16.45,200,-,
6758,冠亞,28.79,28.5,9000,30,8890,30.00,30.00,30.00,30.00,110,-,
6775,穎台科技,40.11,41.35,1000,41.65,3000,42.60,40.05,41.45,41.35,364208,-,
