日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-08-08,1540,喬福,20.0,44.99,2000,-49980,-55.55%
2026-08-08,2399,映泰,42.55,41.99,3000,1680,1.33%
2026-08-08,2609,陽明,50.5,77.27,1000,-26770,-34.64%
2026-08-08,2618,長榮航,44.4,46.14,2000,-3480,-3.77%
2026-08-08,00738U,期元大道瓊白銀,49.69,68.36,1000,-18670,-27.31%
2026-08-08,00635U,期元大S&P黃金,44.27,53.65,2000,-18760,-17.48%
2026-08-08,009816,凱基台灣TOP50,14.96,11.32,35000,127400,32.16%
