id,name,price,signal,pnl,count,win_rate,reason
3595.TWO,山太士,1340.0,☁️ 觀望,418.81,8,87.5,[P:0.95/5.0] [📉 轉弱] 等待機會
8291.TWO,尚茂,29.5499992371,☁️ 觀望,409.87,4,50.0,[P:0.96/5.0] [📉 轉弱] 等待機會
6977.TWO,聯純,201.5,☁️ 觀望,308.09,7,85.71,[P:0.85/50.0] [📈 穩定] 等待機會
7610.TW,聯友金屬-創,1655.0,❄️ 賣出,303.86,10,70.0,[🚀 爆發 5D30%] [P:0.96/5.0] [📉 轉弱] 趨勢轉弱(強制)
6434.TWO,達輝光電,14.3000001907,☁️ 觀望,299.05,5,60.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6493.TWO,雷虎生,37.0,☁️ 觀望,293.43,5,60.0,[P:0.85/5.0] [📉 轉弱] 等待機會
3585.TWO,聯致,44.9000015259,☁️ 觀望,268.28,9,66.67,[P:0.85/5.0] [📉 轉弱] 等待機會
7781.TWO,昕力資*,25.5499992371,☁️ 觀望,267.49,5,80.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6467.TWO,泰合,246.0,❄️ 賣出,262.23,5,60.0,[P:0.94/50.0] [📈 穩定] 今日觸發 Trailing
4971.TWO,IET-KY,522.0,☁️ 觀望,260.61,8,87.5,[P:0.95/8.0] [📉 轉弱] 等待機會
6748.TWO,亞果生醫,183.0,🟡 預警 (⚡ 糾結噴發),248.86,7,100.0,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
5246.TWO,勵威,140.5,❄️ 賣出,247.5,11,63.64,[P:0.96/50.0] [📈 穩定] 今日觸發 Trailing
7419.TWO,達勝,49.0499992371,☁️ 觀望,243.13,8,75.0,[P:0.95/8.0] [📈 穩定] 等待機會
6727.TWO,亞泰金屬,469.5,☁️ 觀望,241.26,10,40.0,[P:0.95/8.0] [📈 穩定] 等待機會
3081.TWO,聯亞,2675.0,☁️ 觀望,239.76,10,70.0,[P:0.85/5.0] [📉 轉弱] 等待機會
2408.TW,南亞科,465.5,☁️ 觀望,229.72,10,80.0,[P:0.85/5.0] [📉 轉弱] 等待機會
5475.TWO,德宏,170.0,☁️ 觀望,228.31,10,90.0,[P:0.85/5.0] [📉 轉弱] 等待機會
2344.TW,華邦電,159.5,☁️ 觀望,224.88,9,55.56,[P:0.95/8.0] [📉 轉弱] 等待機會
3491.TWO,昇達科,1355.0,❄️ 賣出,214.54,9,55.56,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
4925.TWO,智微,118.5,☁️ 觀望,204.44,6,83.33,[P:0.93/5.0] [📈 穩定] 等待機會
7742.TWO,天弘化,99.4000015259,☁️ 觀望,201.64,7,42.86,[P:0.85/5.0] [📉 轉弱] 等待機會
7828.TWO,創新服務,1845.0,💎 持股,201.25,7,57.14,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6831.TW,邁科,513.0,☁️ 觀望,196.06,7,85.71,[P:0.99/5.0] [📉 轉弱] 等待機會
6658.TW,聯策,163.0,☁️ 觀望,189.82,5,40.0,[P:1.01/5.0] [📈 穩定] 等待機會
6225.TW,天瀚,63.5,☁️ 觀望,186.6,9,44.44,[P:0.95/50.0] [📈 穩定] 等待機會
8074.TWO,鉅橡,48.8499984741,☁️ 觀望,179.82,6,100.0,[P:0.97/5.0] [📉 轉弱] 等待機會
8021.TW,尖點,431.5,💎 持股,178.26,11,54.55,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
5498.TWO,凱崴,49.0499992371,☁️ 觀望,177.65,10,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6682.TWO,華旭先進,34.9500007629,☁️ 觀望,176.51,7,42.86,[P:0.95/8.0] [⏳ 猶豫] 等待機會
6291.TWO,沛亨,446.0,💎 持股,174.36,10,90.0,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
3026.TW,禾伸堂,726.0,💎 持股,173.18,9,77.78,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
6826.TWO,和淞,413.0,☁️ 觀望,172.75,6,83.33,[P:0.85/5.0] [📉 轉弱] 等待機會
6945.TWO,圓祥生技,109.5,🟡 預警 (🚀 動能初現),171.4,5,60.0,[P:0.95/50.0] [🚀 極強] 帶量突破短高 (漲幅:9.5%)
2367.TW,燿華,39.5499992371,☁️ 觀望,169.81,4,75.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6861.TW,睿生光電,228.0,💎 持股,169.58,9,44.44,[📈 標準 V3] [P:0.96/50.0] [📈 穩定] 趨勢維持
6515.TW,穎崴,6310.0,❄️ 賣出,169.41,9,66.67,[P:0.85/5.0] [📉 轉弱] 今日觸發 ATR_Stop(2.2x)
6830.TW,汎銓,532.0,☁️ 觀望,164.16,10,40.0,[P:0.95/50.0] [📈 穩定] 等待機會
5297.TWO,廣化,71.8000030518,☁️ 觀望,163.47,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
4573.TWO,高明鐵,559.0,❄️ 賣出,162.56,8,62.5,[📈 標準 V3] [P:0.92/50.0] [📈 穩定] 趨勢轉弱(強制)
6586.TWO,醣基,99.0,☁️ 觀望,162.08,4,75.0,[P:0.98/5.0] [📉 轉弱] 等待機會
6983.TWO,華洋精機,349.5,💎 持股,160.24,8,75.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6715.TW,嘉基,357.5,🟡 預警 (🚀 動能初現),159.47,9,11.11,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:7.2%)
6536.TWO,碩豐,16.7999992371,🟡 預警 (⚡ 糾結噴發),155.43,3,33.33,[P:0.85/5.0] [📉 轉弱] 均線糾結且短均線轉強
3577.TWO,泓格,109.5,☁️ 觀望,154.36,5,60.0,[P:0.95/5.0] [📉 轉弱] 等待機會
6223.TWO,旺矽,5440.0,☁️ 觀望,153.46,7,57.14,[P:0.97/5.0] [📈 穩定] 等待機會
7763.TWO,崇舜,141.0,❄️ 賣出,152.8,7,57.14,[📈 標準 V3] [P:1.0/5.0] [📈 穩定] 趨勢轉弱(強制)
7750.TW,新代,1890.0,☁️ 觀望,152.24,9,66.67,[P:0.85/5.0] [📉 轉弱] 等待機會
3653.TW,健策,5310.0,❄️ 賣出,148.98,8,87.5,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
8033.TW,雷虎,166.5,☁️ 觀望,148.85,7,28.57,[P:0.95/8.0] [📉 轉弱] 等待機會
8358.TWO,金居,482.0,❄️ 賣出,147.97,13,53.85,[P:0.95/50.0] [📈 穩定] 今日觸發 WeakFail
4304.TWO,勝昱,15.5,☁️ 觀望,147.09,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
4946.TWO,辣椒,92.1999969482,☁️ 觀望,146.94,7,71.43,[P:0.95/8.0] [📈 穩定] 等待機會
4587.TWO,寶元數控,40.5,☁️ 觀望,146.13,9,44.44,[P:0.85/5.0] [📉 轉弱] 等待機會
7769.TW,鴻勁,6135.0,☁️ 觀望,145.78,6,83.33,[P:0.96/5.0] [📉 轉弱] 等待機會
3260.TWO,威剛,388.5,☁️ 觀望,144.81,10,50.0,[P:0.85/5.0] [📈 穩定] 等待機會
2491.TW,吉祥全,39.9500007629,☁️ 觀望,143.69,9,44.44,[P:0.95/8.0] [🚀 極強] 等待機會
6849.TWO,奇鼎科技,193.5,💎 持股,143.38,7,57.14,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
8047.TWO,星雲,46.7000007629,☁️ 觀望,143.26,5,40.0,[P:1.0/5.0] [📉 轉弱] 等待機會
5464.TWO,霖宏,85.1999969482,💎 持股,141.86,11,63.64,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
3441.TWO,聯一光,169.5,💎 持股,141.29,7,57.14,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2383.TW,台光電,5115.0,☁️ 觀望,141.27,8,50.0,[P:0.94/5.0] [📉 轉弱] 等待機會
6173.TWO,信昌電,294.5,🚀 持股,141.05,11,54.55,[🚀 爆發 5D30%] [P:0.85/50.0] [📈 穩定] 趨勢維持
6428.TWO,淘米,32.0,☁️ 觀望,140.95,7,57.14,[P:0.85/50.0] [📈 穩定] 等待機會
2327.TW,國巨*,537.0,☁️ 觀望,139.89,8,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6878.TWO,歐付寶,19.5499992371,☁️ 觀望,139.86,4,50.0,[P:0.96/5.0] [📉 轉弱] 等待機會
5289.TWO,宜鼎,1275.0,☁️ 觀望,139.46,8,75.0,[P:0.98/5.0] [📉 轉弱] 等待機會
3685.TWO,元創精密,35.6500015259,☁️ 觀望,138.89,8,37.5,[P:0.85/5.0] [📉 轉弱] 等待機會
5248.TWO,景傳,31.75,☁️ 觀望,138.12,10,20.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6819.TWO,眾智,65.1999969482,💎 持股,133.73,7,57.14,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
7822.TW,倍利科,800.0,☁️ 觀望,133.21,7,57.14,[P:0.95/8.0] [📉 轉弱] 等待機會
6920.TWO,恆勁科技,93.9000015259,💎 持股,132.27,7,57.14,[📈 標準 V3] [P:0.94/50.0] [📈 穩定] 趨勢維持
6990.TWO,華鉬,150.5,☁️ 觀望,132.17,10,40.0,[P:0.95/8.0] [📉 轉弱] 等待機會
8271.TW,宇瞻,199.5,☁️ 觀望,130.8,8,75.0,[P:0.85/5.0] [📉 轉弱] 等待機會
3135.TW,凌航,158.5,☁️ 觀望,128.61,10,30.0,[P:0.95/8.0] [📈 穩定] 等待機會
2483.TW,百容,30.2999992371,☁️ 觀望,128.5,4,75.0,[P:1.0/5.0] [📉 轉弱] 等待機會
4542.TWO,科嶠,250.0,☁️ 觀望,127.82,9,44.44,[P:0.97/5.0] [📉 轉弱] 等待機會
4958.TW,臻鼎-KY,477.5,☁️ 觀望,127.35,7,42.86,[P:0.94/5.0] [📈 穩定] 等待機會
6924.TW,榮惠-KY創,128.0,💎 持股,127.21,7,71.43,[📈 標準 V3] [P:0.97/50.0] [📈 穩定] 趨勢維持
7858.TWO,芝普,137.5,☁️ 觀望,126.51,3,100.0,[P:0.85/5.0] [📉 轉弱] 等待機會
3054.TW,立萬利,54.7000007629,❄️ 賣出,125.73,8,50.0,[📈 標準 V3] [P:0.98/5.0] [📈 穩定] 趨勢轉弱(強制)
8210.TW,勤誠,874.0,☁️ 觀望,125.52,8,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6265.TWO,方土昶,47.0999984741,☁️ 觀望,124.29,9,55.56,[P:0.95/8.0] [📉 轉弱] 等待機會
6274.TWO,台燿,1370.0,☁️ 觀望,124.24,13,46.15,[P:0.95/8.0] [📉 轉弱] 等待機會
4973.TWO,廣穎,135.0,☁️ 觀望,124.02,8,75.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3467.TWO,台灣精材,70.8000030518,💎 持股,123.55,6,66.67,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3037.TW,欣興,951.0,☁️ 觀望,123.11,10,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
8472.TWO,夠麻吉,80.1999969482,💎 持股,121.51,10,50.0,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
6770.TW,力積電,66.9000015259,❄️ 賣出,120.74,10,50.0,[📈 標準 V3] [P:0.95/8.0] [📉 轉弱] 趨勢轉弱(強制)
1528.TW,恩德,24.6499996185,💎 持股,120.11,7,57.14,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2059.TW,川湖,11715.0,☁️ 觀望,119.04,10,60.0,[P:0.93/5.0] [📉 轉弱] 等待機會
8110.TW,華東,40.5,☁️ 觀望,119.03,10,60.0,[P:0.85/5.0] [📉 轉弱] 等待機會
4916.TW,事欣科,92.3000030518,☁️ 觀望,118.74,4,100.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6182.TWO,合晶,105.5,☁️ 觀望,117.29,9,55.56,[P:0.95/5.0] [📉 轉弱] 等待機會
3017.TW,奇鋐,3115.0,❄️ 賣出,116.83,10,50.0,[🚀 爆發 5D30%] [P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
8438.TW,昶昕,67.1999969482,☁️ 觀望,116.72,10,40.0,[P:0.85/5.0] [📈 穩定] 等待機會
8277.TWO,商丞,18.6737194061,💎 持股,116.64,9,44.44,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3184.TWO,微邦,17.8999996185,☁️ 觀望,116.5,9,66.67,[P:0.98/50.0] [📈 穩定] 等待機會
6610.TWO,安成生技,37.7999992371,💎 持股,115.27,5,80.0,[📈 標準 V3] [P:1.0/50.0] [📈 穩定] 趨勢維持
7825.TWO,和亞智慧,81.0,☁️ 觀望,115.11,6,66.67,[P:0.98/50.0] [📈 穩定] 等待機會
2337.TW,旺宏,114.5,☁️ 觀望,114.4,9,55.56,[P:0.95/8.0] [📉 轉弱] 等待機會
6239.TW,力成,268.0,❄️ 賣出,114.39,7,57.14,[P:0.95/8.0] [📈 穩定] 今日觸發 TrendDead
2645.TW,長榮航太,170.0,☁️ 觀望,114.25,8,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6915.TWO,美強光,41.5499992371,❄️ 賣出,112.25,8,50.0,[📈 標準 V3] [P:0.9/5.0] [📈 穩定] 趨勢轉弱(強制)
6640.TWO,均華,1100.0,❄️ 賣出,111.82,7,71.43,[📈 標準 V3] [P:0.93/5.0] [📈 穩定] 趨勢轉弱(強制)
6705.TWO,振躍精密,98.1999969482,☁️ 觀望,111.29,10,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
4991.TWO,環宇-KY,418.0,☁️ 觀望,111.13,11,63.64,[P:0.85/5.0] [📉 轉弱] 等待機會
6683.TWO,雍智科技,1450.0,🟡 預警 (🚀 動能初現),110.71,9,55.56,[P:0.85/50.0] [🚀 極強] 帶量突破短高 (漲幅:4.3%)
4949.TW,有成精密,71.5,❄️ 賣出,110.48,9,66.67,[P:0.85/5.0] [📉 轉弱] 今日觸發 WeakFail
5864.TWO,致和證,34.0999984741,❄️ 賣出,110.14,8,87.5,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢轉弱(強制)
5267.TWO,龍翩,46.5,☁️ 觀望,109.65,8,50.0,[P:0.95/5.0] [📉 轉弱] 等待機會
4537.TWO,旭東,156.5,💎 持股,109.37,8,37.5,[📈 標準 V3] [P:0.91/50.0] [📈 穩定] 趨勢維持
6739.TWO,竹陞科技,1065.0,☁️ 觀望,108.4,8,75.0,[P:0.97/5.0] [📈 穩定] 等待機會
2375.TW,凱美,117.5,☁️ 觀望,108.37,5,60.0,[P:0.9/5.0] [📉 轉弱] 等待機會
7810.TWO,捷創科技,210.5,☁️ 觀望,108.18,5,60.0,[P:1.0/5.0] [📈 穩定] 等待機會
3715.TW,定穎投控,119.5,☁️ 觀望,107.44,4,75.0,[P:1.01/5.0] [📈 穩定] 等待機會
6959.TWO,兆捷科技,113.5,💎 持股,107.35,10,30.0,[📈 標準 V3] [P:0.95/8.0] [📈 穩定] 趨勢維持
8103.TW,瀚荃,114.0,☁️ 觀望,107.1,6,83.33,[P:0.92/50.0] [🚀 極強] 等待機會
6979.TWO,勝釩,90.4000015259,☁️ 觀望,106.13,8,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
2313.TW,華通,218.5,☁️ 觀望,105.94,10,40.0,[P:0.85/5.0] [🚀 極強] 等待機會
7846.TWO,德揚,86.9000015259,🔥 買入 (📈 標準 V3),105.91,9,44.44,[P:0.85/5.0] [🚀 極強] 趨勢突破確認
7772.TWO,耀穎,130.0,🚀 持股,105.65,6,33.33,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
6672.TW,騰輝電子-KY,291.0,☁️ 觀望,104.67,11,45.45,[P:0.85/5.0] [📈 穩定] 等待機會
6538.TWO,倉和,365.0,🚀 持股,104.62,8,25.0,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
6426.TW,統新,300.0,🚀 持股,104.14,10,50.0,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
