代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
00403A.TW,主動統一升級50,9.95,-15903,0,-386,20260915,-79922,0,0,N/A,-2.83%,🚨 外資提款
6933.TW,AMAX-KY,286.0,173,0,3,20260915,125,0,0,N/A,-9.92%,🚨 外資提款
3285.TWO,微端,38.3,-1,0,1,20260915,0,0,0,N/A,-6.47%,🚨 外資提款
5522.TW,遠雄,60.7,-631,-139,12,20260915,8,0,0,N/A,-4.56%,🚨 外資提款
6419.TWO,京晨科,143.0,-19,0,0,20260915,-255,0,0,N/A,-4.03%,🚨 外資提款
8089.TWO,康全電訊,17.95,14,0,0,20260915,-12,0,0,N/A,6.21%,🚨 外資提款
00990B.TWO,,9.94,0,0,-601,20260915,-14,0,0,N/A,0.40%,🚨 外資提款
6727.TWO,亞泰金屬,469.5,218,0,-2,20260915,2468,0,0,N/A,-10.74%,🚨 外資提款
4432.TWO,銘旺實,15.75,-1,0,0,20260915,0,0,0,N/A,0.64%,🚨 外資提款
2906.TW,高林,13.6,-8,0,2,20260915,-1,0,0,N/A,-1.09%,🚨 外資提款
7863.TWO,中科物流,50.4,0,0,0,20260915,0,0,0,N/A,0.20%,🚨 外資提款
7831.TWO,捷博,39.0,0,0,0,20260915,0,0,0,N/A,0.00%,🚨 外資提款
2607.TW,榮運,53.0,103,0,-10,20260915,-2,0,0,N/A,-0.38%,🚨 外資提款
6290.TWO,良維,253.5,125,0,145,20260915,2906,0,0,N/A,-4.16%,🚨 外資提款
4160.TWO,訊聯基因,39.55,0,0,0,20260915,0,0,0,N/A,4.30%,🚨 外資提款
2459.TW,敦吉,65.3,5,0,-5,20260915,1,0,0,N/A,-1.21%,🚨 外資提款
6668.TW,中揚光,42.7,176,0,0,20260915,-1487,0,0,N/A,6.22%,🚨 外資提款
00943.TW,兆豐電子高息等權,20.78,-59,0,-18,20260915,-658,0,0,N/A,-1.14%,🚨 外資提款
2834.TW,臺企銀,18.0,1001,0,-214,20260915,-90840,0,0,N/A,1.69%,🚨 外資提款
3607.TW,谷崧,13.55,3,0,-1,20260915,-29,0,0,N/A,0.00%,🚨 外資提款
1591.TWO,駿吉-KY,39.0,-32,0,0,20260915,497,0,0,N/A,-0.26%,🚨 外資提款
00671R.TW,富邦NASDAQ反1,2.48,0,0,571,20260915,124,0,0,N/A,2.90%,🚨 外資提款
6236.TWO,中湛,19.05,0,0,0,20260914,0,0,0,N/A,0.00%,🚨 外資提款
2308.TW,台達電,1670.0,-3573,-535,304,20260915,-2443,0,0,N/A,-7.48%,🚨 外資提款
7943.TWO,,60.0,0,0,0,20260915,0,0,0,N/A,20.97%,🚨 外資提款
7747.TWO,昕奇雲端,113.5,0,0,0,20260915,0,0,0,N/A,-0.44%,🚨 外資提款
9908.TW,大台北,29.0,-53,0,0,20260915,9,0,0,N/A,-0.34%,🚨 外資提款
5364.TWO,力麗店,8.33,-1,0,0,20260915,-75,0,0,N/A,-0.36%,🚨 外資提款
6906.TW,現觀科,83.0,4,0,0,20260915,-47,0,0,N/A,1.34%,🚨 外資提款
1442.TW,名軒,29.9,26,0,6,20260915,8,0,0,N/A,-0.50%,🚨 外資提款
6277.TW,宏正,76.3,23,0,-13,20260915,19,0,0,N/A,-2.30%,🚨 外資提款
5529.TWO,鉅陞,24.7,-7,0,0,20260915,-2,0,0,N/A,-1.20%,🚨 外資提款
4166.TWO,友霖,23.8,-12,0,0,20260915,3,0,0,N/A,-5.37%,🚨 外資提款
6593.TWO,台灣銘板,31.6,4,0,0,20260915,44,0,0,N/A,-0.63%,🚨 外資提款
6213.TW,聯茂,519.0,929,13,-259,20260915,-12201,0,0,N/A,1.76%,🚨 外資提款
8074.TWO,鉅橡,48.85,23,0,0,20260915,5,0,0,N/A,-6.95%,🚨 外資提款
3567.TWO,逸昌,25.0,0,0,0,20260915,-1,0,0,N/A,-1.19%,🚨 外資提款
1339.TW,昭輝,42.7,-8,0,-7,20260915,0,0,0,N/A,-0.58%,🚨 外資提款
2702.TW,華園,12.65,-4,0,-2,20260915,1,0,0,N/A,-0.39%,🚨 外資提款
2486.TW,一詮,228.0,-100,0,-26,20260915,-104682,0,0,N/A,-7.13%,🚨 外資提款
2390.TW,云辰,9.94,-176,0,-11,20260915,-170,0,0,N/A,-1.09%,🚨 外資提款
6715.TW,嘉基,357.5,55,0,0,20260915,230,0,0,N/A,10.00%,🚨 外資提款
00985B.TW,群益ESG投等債0-5,10.11,-504,0,-3559,20260915,-1312,0,0,N/A,0.50%,🚨 外資提款
00983A.TW,主動中信ARK創新,12.36,-49,0,815,20260915,106,0,0,N/A,-1.36%,🚨 外資提款
4729.TWO,熒茂,18.3,21,0,0,20260915,0,0,0,N/A,-1.61%,🚨 外資提款
5014.TWO,建錩,9.76,-52,0,-1,20260915,-7,0,0,N/A,-2.89%,🚨 外資提款
1475.TW,業旺,26.25,-1,0,0,20260915,0,0,0,N/A,0.96%,🚨 外資提款
