
📅 投資日報表: 2026-09-15
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 244.50   | 249.50   | 243.50   | 248.50   | 21,657,156   | 241.21      | 2000     | ▲14,580   |   +3.02%
4142     | 國光生        | 17.15    | 17.30    | 17.05    | 17.20    | 497,021      | 25.32       | 1000     | ▼8,120    |  -32.07%
0050     | 元大台灣50     | 107.40   | 108.00   | 106.90   | 107.70   | 90,140,839   | 46.60       | 16000    | ▲977,600  | +131.12%
0056     | 元大高股息      | 55.05    | 55.65    | 54.75    | 55.30    | 22,757,885   | 36.43       | 4000     | ▲75,480   |  +51.80%
00635U   | 期元大S&P黃金   | 44.75    | 44.80    | 44.42    | 44.76    | 5,852,414    | 55.25       | 3000     | ▼31,470   |  -18.99%
00738U   | 期元大道瓊白銀    | 50.70    | 50.70    | 50.05    | 50.55    | 7,584,335    | 66.26       | 1000     | ▼15,710   |  -23.71%
00929    | 復華台灣科技優息   | 28.67    | 28.74    | 28.51    | 28.62    | 52,035,942   | 19.73       | 8000     | ▲71,120   |  +45.06%
009816   | 凱基台灣TOP50  | 15.88    | 15.94    | 15.75    | 15.88    | 110,737,528  | 11.01       | 63000    | ▲306,810  |  +44.23%
00990A   | 主動元大AI新經濟  | 14.91    | 14.91    | 14.72    | 14.82    | 11,913,971   | 11.48       | 5000     | ▲16,700   |  +29.09%
2009     | 第一銅        | 38.75    | 38.85    | 38.05    | 38.50    | 1,461,839    | 50.56       | 4000     | ▼48,240   |  -23.85%
2337     | 旺宏         | 116.50   | 117.50   | 114.50   | 116.00   | 21,776,524   | 95.28       | 2000     | ▲41,440   |  +21.75%
2409     | 友達         | 29.25    | 29.75    | 28.65    | 28.70    | 310,768,864  | 16.21       | 2000     | ▲24,980   |  +77.05%
3481     | 群創         | 46.90    | 48.25    | 46.25    | 47.65    | 108,404,866  | 25.10       | 4000     | ▲90,200   |  +89.84%
3105     | 穩懋         | 423.00   | 451.00   | 420.00   | 444.00   | 13,430,151   | 556.47      | 300      | ▼33,741   |  -20.21%
4966     | 譜瑞-KY      | 528.00   | 545.00   | 521.00   | 537.00   | 255,105      | 1921.64     | 1000     | ▼1,384,640 |  -72.06%
2327     | 國巨*        | 525.00   | 550.00   | 520.00   | 545.00   | 21,440,055   | 1030.00     | 1        | ▼485      |  -47.09%
00403A   | 主動統一升級50   | 10.15    | 10.21    | 10.10    | 10.17    | 133,080,409  | 10.68       | 26000    | ▼13,260   |   -4.78%
00981A   | 主動統一台股增長   | 29.35    | 29.55    | 29.16    | 29.44    | 141,748,708  | 27.48       | 2000     | ▲3,920    |   +7.13%
2330     | 台積電        | 2385.00  | 2395.00  | 2380.00  | 2380.00  | 18,265,116   | 225.55      | 10       | ▲21,544   | +955.20%
6789     | 采鈺         | 435.00   | 443.00   | 429.50   | 436.00   | 755,178      | 593.50      | 400      | ▼63,000   |  -26.54%
6849     | 奇鼎科技       | 184.00   | 205.00   | 174.00   | 199.00   | 681,029      | 266.40      | 280      | ▼18,872   |  -25.30%
7853     | 政美應用       | 315.50   | 325.50   | 305.00   | 322.00   | 370,268      | 409.29      | 280      | ▼24,441   |  -21.33%
3576     | 聯合再生       | 16.35    | 17.00    | 16.05    | 16.60    | 4,803,538    | 18.15       | 5000     | ▼7,750    |   -8.54%
1721     | 三晃         | 22.40    | 22.40    | 21.55    | 22.10    | 502,192      | 27.88       | 3000     | ▼17,350   |  -20.74%
8215     | 明基材        | 25.00    | 25.25    | 24.70    | 24.95    | 395,450      | 31.60       | 200      | ▼1,330    |  -21.04%
00405A   | 主動富邦台灣龍耀   | 8.59     | 8.63     | 8.50     | 8.59     | 48,020,456   | 9.34        | 11000    | ▼8,250    |   -8.03%
5498     | 凱崴         | 50.00    | 51.60    | 49.90    | 50.30    | 710,300      | 69.61       | 188      | ▼3,630    |  -27.74%
1301     | 台塑         | 63.70    | 63.80    | 61.50    | 62.90    | 23,644,556   | 50.50       | 100      | ▲1,240    |  +24.55%
6498     | 久禾光        | 65.70    | 66.60    | 64.80    | 66.20    | 136,000      | 67.30       | 12       | ▼13       |   -1.63%
009821   | 野村稀土關鍵資源   | 14.58    | 14.59    | 14.45    | 14.48    | 5,807,453    | 17.30       | 12000    | ▼33,840   |  -16.30%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       6,426,664    📊 未實現損益:         -68,528 (  -1.07%)
