股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
7806,精華生醫,75.30,7,80.50,61.00,---,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
6831,邁科,474.50,1545,545.00,160.00,---,進入盤整,無,無,ADX 為 16.70 (低於 20),進入盤整
00696,富邦美債20年,28.92,5619,30.21,25.92,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
6153,嘉聯益,17.95,3883,20.65,10.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8261,富鼎,118.50,1682,128.00,65.05,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6205,詮欣,86.50,25180,91.70,37.00,---,進入盤整,無,連1日大跌,ADX 為 18.45 (低於 20),進入盤整
7595,世基生醫,10.00,0,13.60,9.55,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
1789,神隆,20.30,612,28.25,16.02,---,均線糾擺,無,無,MA 乖離率僅 1.44%,均線糾擺
3171,炎洲流通,69.10,112,72.50,35.99,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
4721,美琪瑪,83.50,1077,93.50,47.12,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911608,明輝-DR,2.75,34,3.12,2.59,---,離開盤整 (向下),無,無,跌破布林下軌 (2.75),離開盤整 (向下)
6924,榮惠-KY創,88.90,10,94.90,47.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3044,健鼎,448.50,3660,485.00,159.71,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3011,今皓,14.05,833,17.15,11.40,---,趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
00876,元大全球5G,74.90,166,76.75,31.72,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00676,富邦臺灣加權反1,6.61,3222,14.59,6.48,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4961,天鈺,152.50,1378,216.45,135.00,📅 預告 (20260511),均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
2012,春雨,14.70,121,20.22,14.70,---,離開盤整 (向下),無,無,跌破布林下軌 (14.71),離開盤整 (向下)
8114,振樺電,184.00,419,314.53,164.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6638,沅聖,44.85,24,45.50,24.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8028,昇陽半導體,245.00,18396,246.00,100.48,---,貼軌運行,無,無,股價於高位貼軌 (245.00 > 1.5σ)，動能強勁,貼軌運行
6972,博瑞達應材,24.30,37,32.81,22.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6443,元晶,35.35,3543,52.30,11.95,---,進入盤整,無,無,ADX 為 12.25 (低於 20),進入盤整
2748,雲品,39.65,89,50.68,38.45,---,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
6525,捷敏-KY,92.40,596,96.40,59.41,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6877,鏵友益,169.00,861,186.00,65.38,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2758,路易莎咖啡,79.30,46,104.34,79.30,---,離開盤整 (向下),無,無,跌破布林下軌 (81.48),離開盤整 (向下)
1802,台玻,67.00,126474,74.20,13.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9938,百和,44.15,1801,60.40,42.90,---,均線糾擺,無,無,MA 乖離率僅 1.36%,均線糾擺
4442,竣邦-KY,55.30,5,71.50,42.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00635,期元大S&P黃金,47.82,5042,60.55,34.73,---,離開盤整 (向下),無,無,跌破布林下軌 (48.04),離開盤整 (向下)
2408,南亞科,215.50,122600,326.50,34.25,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2504,國產,35.25,2376,43.62,33.70,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
5546,永固-KY,16.50,11,28.50,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
3086,華義*,38.60,1589,260.00,21.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,359.50,3000,375.00,273.50,📅 預告 (20260506),均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
3050,鈺德,12.25,343,15.30,11.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00984,大華優利美A債15,16.35,3506,16.82,14.24,---,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
6591,動力-KY,57.00,174,98.76,40.70,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
6176,瑞儀,99.70,12442,150.54,88.50,---,進入盤整,無,無,ADX 為 18.72 (低於 20),進入盤整
6811,宏�硌穈T,194.00,68,263.00,182.50,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
4544,春日,16.05,3,18.00,14.00,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
9949,琉園,24.90,139,36.70,23.99,---,離開盤整 (向下),無,無,跌破布林下軌 (25.43),離開盤整 (向下)
4510,高鋒,47.00,5191,55.20,35.05,---,均線糾擺,無,無,MA 乖離率僅 1.44%,均線糾擺
6194,育富,32.65,42,39.65,30.53,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
6124,業強,30.25,113,37.95,23.15,---,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
00757,統一FANG+,120.80,2054,125.35,84.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2101,南港,33.45,997,45.45,31.02,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00945,凱基美國非投等債,14.48,8513,14.53,12.63,---,均線糾擺,無,無,MA 乖離率僅 0.08%,均線糾擺
4556,旭然,35.80,523,39.50,22.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,35.65,785,40.45,28.17,---,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
6624,萬年清,49.90,12,72.50,31.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,2640.00,3423,3020.00,227.17,---,進入盤整,連1日大漲,無,ADX 為 7.70 (低於 20),進入盤整
00685,群益臺灣加權正2,224.15,1200,231.90,53.10,---,進入盤整,無,無,ADX 為 16.67 (低於 20),進入盤整
6446,藥華藥,661.00,2160,779.00,434.30,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
009813,貝萊德標普卓越50,10.85,4262,10.85,9.64,---,均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
6485,點序,87.60,1357,124.50,49.52,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (84.87)，進入噴發段,強勢突破 (軌外)
5403,中菲,93.80,143,126.00,91.90,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
6775,穎台科技,39.85,2030,42.35,20.40,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (39.81)，進入噴發段,強勢突破 (軌外)
00981,主動中信非投等債,10.37,5867,10.58,9.91,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.02%,均線糾擺
5455,昇益,25.25,101,42.60,23.05,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2374,佳能,78.40,29960,94.96,36.39,---,強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (77.56)，進入噴發段,強勢突破 (軌外)
6113,亞矽,22.50,222,30.21,18.45,---,進入盤整,無,無,ADX 為 11.73 (低於 20),進入盤整
6912,益鈞環科*,18.15,158,20.45,13.65,---,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
1443,立益物流,21.20,25,32.25,21.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2025,千興,11.05,163,16.70,9.01,---,均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
6141,柏承,32.50,536,34.95,8.83,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5243,乙盛-KY,105.50,7452,127.00,40.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,77.30,331616,78.60,40.40,---,進入盤整,隔一漲,無,ADX 為 17.82 (低於 20),進入盤整
3372,典範,18.50,506,25.65,12.65,---,進入盤整,無,無,ADX 為 14.57 (低於 20),進入盤整
4968,立積,116.00,1190,166.50,101.00,📅 預告 (20260504),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6158,禾昌,19.25,27,24.75,17.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8433,弘帆,54.90,17,78.13,50.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00991,主動復華未來50,16.80,81891,16.80,9.66,---,進入盤整,無,無,ADX 為 12.53 (低於 20),進入盤整
2417,圓剛,47.15,11878,48.30,33.40,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (45.99)，進入噴發段,強勢突破 (軌外)
2402,毅嘉,70.20,10961,77.70,31.51,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,154.00,9999,166.00,64.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,54.70,179,56.90,46.84,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
7893,睿信,224.50,80,249.00,140.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.63,9,4.67,3.62,---,進入盤整,無,無,ADX 為 19.20 (低於 20),進入盤整
7743,金利食安,19.90,7,43.90,19.80,---,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
3499,環天科,15.50,60,21.35,12.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,4925.00,1146,5195.00,549.61,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,91.50,12959,95.10,55.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,69.50,5,88.75,65.10,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
6658,聯策,149.50,2429,149.50,46.40,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (143.63)，進入噴發段,強勢突破 (軌外)
2497,怡利電,55.10,511,61.30,36.72,---,進入盤整,無,無,ADX 為 8.06 (低於 20),進入盤整
2059,川湖,3910.00,1192,4310.00,1552.80,📅 預告 (20260507),進入盤整,無,連1日大跌,ADX 為 14.36 (低於 20),進入盤整
7773,富禾生醫,26.35,15,47.00,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3434,哲固,29.00,32,66.58,27.90,---,均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
6913,鴻呈,132.00,374,156.00,95.13,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00749,凱基新興債10+,31.71,102,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
3030,德律,342.50,6823,358.00,90.54,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,57.50,262,123.00,57.50,---,進入盤整,無,無,ADX 為 13.12 (低於 20),進入盤整
6677,瑩碩生技,19.75,88,29.05,16.05,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
9802,鈺齊-KY,77.50,848,112.32,73.90,---,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
3219,倚強科,67.00,461,109.50,28.58,---,均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
00918,大華優利高填息30,23.34,18519,23.83,18.44,---,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
7848,騏億鑫,480.00,210,529.00,279.50,---,進入盤整,無,無,ADX 為 12.43 (低於 20),進入盤整
4951,精拓科,119.00,4620,119.00,55.78,---,強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (107.26)，進入噴發段,強勢突破 (軌外)
3022,威強電,69.00,1180,82.11,56.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4537,旭東,158.50,78,195.00,25.71,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,49.95,1,55.80,45.00,---,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
4167,松瑞藥,18.95,892,21.85,16.68,---,進入盤整,無,無,ADX 為 17.90 (低於 20),進入盤整
00641,富邦日本反1,4.09,1442,6.35,3.99,---,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
7842,天能綠電,155.00,66,276.68,143.24,---,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
00912,中信臺灣智慧50,28.64,1310,29.20,14.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,71.20,61,103.36,57.88,---,均線糾擺,無,無,MA 乖離率僅 1.17%,均線糾擺
6617,共信-KY,74.90,341,115.50,60.20,---,貼軌運行,無,無,股價於高位貼軌 (74.90 > 1.5σ)，動能強勁,貼軌運行
2412,中華電,136.00,9776,138.00,121.80,📅 預告 (20260507),均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
8354,冠好,15.85,101,19.00,13.92,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2428,興勤,174.00,934,204.50,111.41,---,均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
6818,連騰,67.00,198,100.50,32.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,149.50,286,195.00,148.00,---,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
2901,欣欣,24.00,21,27.06,22.80,---,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
4554,橙的,29.90,28,43.34,24.70,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
6173,信昌電,85.70,3144,92.20,31.56,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,50.60,1840,52.50,33.75,---,貼軌運行,無,無,股價於高位貼軌 (50.60 > 1.5σ)，動能強勁,貼軌運行
3231,緯創,137.00,26385,158.50,95.54,---,進入盤整,無,無,ADX 為 14.86 (低於 20),進入盤整
8930,青鋼,30.00,47,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
2464,盟立,113.50,30594,114.50,52.68,---,貼軌運行,無,無,股價於高位貼軌 (113.50 > 1.5σ)，動能強勁,貼軌運行
2248,華勝-KY,56.50,59,59.90,41.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7758,睿騰能源,40.45,44,58.77,35.05,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (42.74),離開盤整 (向下)
4765,磐采,22.50,43,31.15,11.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,31.85,48027,35.10,25.98,📅 預告 (20260506),離開盤整 (向下),無,無,跌破布林下軌 (31.88),離開盤整 (向下)
2007,燁興,7.46,403,9.03,6.96,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6842,瑞宇,136.50,289,161.00,26.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,5.82,413,11.40,4.59,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.72,57,11.30,5.62,---,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
1725,元禎,31.00,152,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
006201,元大富櫃50,42.41,716,47.50,16.61,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,19.10,874,22.40,8.90,---,均線糾擺,無,無,MA 乖離率僅 1.30%,均線糾擺
6808,三鼎生技,34.00,81,61.09,30.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,8.14,11701,11.65,6.69,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,466.50,157,580.34,107.48,---,進入盤整,連1日大漲,無,ADX 為 16.90 (低於 20),進入盤整
2453,凌群,53.50,355,63.80,50.50,---,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
6735,美達科技,121.50,1816,145.00,39.12,---,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,24.50,35,29.60,19.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,22.40,377,52.90,22.40,---,進入盤整,無,無,ADX 為 15.12 (低於 20),進入盤整
4568,科際精密,41.30,0,48.50,41.15,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
8923,時報,19.55,0,22.55,18.46,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
7789,開展,31.95,5,65.00,31.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8068,全達,23.60,418,28.90,17.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,101.00,1199,239.72,101.00,---,均線糾擺,無,無,MA 乖離率僅 1.30%,均線糾擺
1586,和勤,21.70,258,30.40,21.70,---,均線糾擺,無,無,MA 乖離率僅 1.14%,均線糾擺
006208,富邦台50,209.75,3693,215.45,88.71,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8932,智通*,89.50,4136,118.75,39.93,---,進入盤整,無,無,ADX 為 18.78 (低於 20),進入盤整
1709,和益,18.65,385,19.35,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.44%,均線糾擺
8908,欣雄,39.45,85,47.22,39.45,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
4174,浩鼎,31.85,344,94.00,31.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00930,永豐ESG低碳高息,19.36,3011,19.36,15.09,---,進入盤整,無,無,ADX 為 10.44 (低於 20),進入盤整
6597,立誠,62.40,8,112.81,51.00,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (62.18)，進入噴發段,強勢突破 (軌外)
3055,蔚華科,78.30,2119,84.40,45.79,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,18.40,81,22.20,13.44,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
1584,精剛,19.60,438,25.55,19.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2722,夏都,23.30,70,33.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
7562,博來科技,54.40,45,56.40,33.09,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,19.10,10,23.80,17.20,---,貼軌運行,無,無,股價於高位貼軌 (19.10 > 1.5σ)，動能強勁,貼軌運行
2885,元大金,52.20,33839,52.30,27.48,---,進入盤整,無,無,ADX 為 15.60 (低於 20),進入盤整
6812,梭特,82.90,484,104.00,40.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,47.80,146,71.01,47.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8472,夠麻吉,67.50,20,106.50,25.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,46.40,122,68.80,36.86,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
2929,淘帝-KY,5.57,233,11.45,5.57,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6473,美賣*,9.47,274,17.00,5.92,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,12.90,19,26.30,12.75,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
7871,安立璽榮-KY,74.60,586,87.00,39.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,355.50,884,406.00,149.52,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.80%,均線糾擺
00881,國泰台灣科技龍頭,46.79,14850,46.99,17.56,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7825,和亞智慧,145.50,367,220.00,43.68,---,進入盤整,無,無,ADX 為 10.39 (低於 20),進入盤整
1717,長興,78.90,52225,81.70,23.90,---,進入盤整,無,無,ADX 為 14.29 (低於 20),進入盤整
6127,九豪,44.10,5905,51.30,16.00,---,進入盤整,無,無,ADX 為 12.07 (低於 20),進入盤整
7556,意德士,305.50,184,319.00,118.63,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,23.20,16,38.05,22.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,42.30,6034,95.92,41.25,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
2535,達欣工,72.10,773,76.60,52.00,---,進入盤整,無,無,ADX 為 16.67 (低於 20),進入盤整
2013,中鋼構,42.75,53,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
3284,太普高,15.70,406,26.55,15.70,---,離開盤整 (向下),無,無,跌破布林下軌 (15.71),離開盤整 (向下)
4528,江興鍛,16.20,52,21.40,15.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1714,和桐,9.40,3743,10.20,7.18,---,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
1808,潤隆,28.70,2158,35.95,28.50,---,離開盤整 (向下),無,無,跌破布林下軌 (28.90),離開盤整 (向下)
3709,鑫聯大投控,82.50,4642,82.50,32.86,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,23.90,2586,38.24,22.75,📅 預告 (20260508),均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
1568,倉佑,28.50,256,29.60,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7854,佐茂,76.50,86,116.50,40.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5353,台林,26.25,142,28.05,22.98,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6129,普誠,16.85,691,18.40,10.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
