代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,27.76,26.1,3000,27.35,3000,28.40,26.00,27.15,26.95,132819,-,
1269,乾杯,78.05,78.5,2700,80,2995,80.00,78.50,79.41,80.00,3326,-,
1271,晨暉生技,60.26,63.4,3000,63.9,1700,63.90,61.00,62.76,63.90,136047,-,
1293,利統,27.05,27,3000,28.1,6000,28.10,27.00,27.07,28.10,9001,-,
1343,旭東環保,20.41,20.9,9997,21.9,2998,21.90,20.10,20.97,21.90,45665,-,
1480,東盟開發,9.69,9.59,6000,9.6,5000,9.59,9.40,9.53,9.59,18000,-,
1594,日高,11.69,11.7,1500,12.25,4702,12.90,11.50,12.11,12.25,221630,-,
1780,立弘,30.81,30.65,3000,32.1,5999,32.10,30.65,30.97,32.10,100003,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,22.13,21.35,3000,22.1,3000,22.35,21.35,21.63,22.10,57882,-,
2237,華德動能,33.91,33.15,5000,33.65,3000,34.00,33.00,33.41,33.15,105776,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,27.93,27.7,3000,28.4,3000,28.40,28.30,28.35,28.30,12000,-,
2249,湧盛,121.01,117,1364,119,2000,123.00,117.00,119.41,117.00,56847,-,
2252,為昇科,19.67,20.65,6000,21.1,9999,21.45,19.75,20.08,21.10,2497025,-,
2255,凱銳光電,20.22,20,3000,20.85,5000,21.60,19.95,20.69,20.60,43366,-,
2256,歐特明,77.51,87.7,3000,90.3,3000,94.10,83.00,91.60,91.20,1730858,-,
2644,中信造船,84.65,82.5,3000,83.2,5877,84.50,82.70,83.43,83.20,76968,-,
2733,維格餅家,13.00,12.35,9000,13,6998,13.00,12.35,12.84,13.00,4002,-,
2741,老四川,22.83,22.3,2000,23.1,2998,23.20,22.30,22.70,23.10,32298,-,
2758,路易莎咖啡,81.81,78.5,2998,79.3,5873,82.30,78.50,79.75,78.50,46096,-,
2760,巨宇翔,22.60,21.5,5000,22.6,5000,22.60,21.50,22.05,22.60,2000,-,
2761,橘焱胡同,15.96,15.4,5000,16,9990,16.00,15.40,15.54,15.70,28710,-,
2938,床的世界,22.88,22.8,3000,23.8,3000,23.50,22.05,23.04,23.00,13392,115/04/29,送件申請上櫃
2940,歐都納,24.45,23.4,13000,24.4,3000,-,-,-,-,-,-,
2942,京站,38.19,37,3000,38.5,3000,38.00,38.00,38.00,38.00,2,-,
3097,拍檔,24.96,23.2,6000,24.25,5000,25.65,23.30,24.51,24.30,76311,-,
3117,年程,33.16,31.2,3000,32,2000,33.45,30.40,31.76,32.00,457853,-,
3184,微邦,19.28,18.8,2000,19.15,4212,19.85,17.90,18.59,19.15,905768,-,
3473,智通聯網,94.50,93.7,2800,97.7,2983,98.00,93.30,93.58,97.70,11257,-,
3485,敘豐,320.46,310,4000,318.5,1994,324.00,304.50,315.83,318.50,171212,115/02/09,櫃買中心同意上櫃契約
3585,聯致,108.90,120,19998,122.5,9995,146.50,113.50,126.56,122.50,8119423,-,
3595,山太士,2568.49,2590,6000,2615,1998,2715.00,2580.00,2636.85,2615.00,362582,-,
3603,建祥國際,9.16,9.69,5000,10.15,5000,10.60,9.47,9.88,10.15,98470,-,
3633,云光,115.64,113,4000,117,1917,117.00,113.00,114.00,117.00,15926,-,
3659,百辰,25.93,25.6,3000,26.35,1985,26.60,24.90,25.72,26.20,31040,-,
3678,聯享,64.73,65.6,2920,66.9,1888,73.20,65.30,68.03,66.90,317866,-,
4115,善德生技,9.10,8.9,3930,9.34,4999,9.34,8.90,9.19,9.34,3138,-,
4150,優你康,5.98,5.77,10000,5.83,5000,6.00,5.56,5.81,5.82,456021,-,
4170,鑫品生醫,13.83,14,4999,14.45,10000,14.45,13.75,14.11,14.00,81677,-,
4172,因華,14.50,14.25,10000,14.85,10000,14.90,14.20,14.47,14.85,193278,-,
4186,尖端醫,11.07,11.15,3000,11.45,4911,11.50,11.00,11.21,11.45,61311,-,
4194,禾生技,7.92,7.54,5000,7.88,4999,8.09,7.52,7.70,7.87,133337,-,
4195,基米,29.31,28.65,3000,29.75,2998,29.95,28.55,29.32,29.75,381514,115/03/09,證交所同意創新板上市契約
4197,暐世,13.38,11.95,4000,12.1,8665,13.05,11.50,12.00,12.10,220012,-,
4431,敏成健康,17.30,16.85,5000,17.2,4000,17.35,17.20,17.28,17.20,2000,-,
4537,旭東,159.29,158,2000,160,2000,162.00,157.00,158.99,159.00,81708,-,
4544,春日,16.05,16.05,6309,16.8,5000,16.05,16.05,16.05,16.05,3691,-,
4546,長亨,129.52,128,2000,130,2999,135.00,127.00,129.61,130.00,62352,-,
4553,盛復,21.28,20.8,1000,21.8,2997,22.30,19.80,20.53,21.80,66526,-,
4559,久裕興,10.22,9.6,13000,10.1,13990,10.35,9.60,9.92,10.10,42317,-,
4565,宏偉,106.07,105,2000,106,1909,107.00,104.50,105.16,106.00,33725,-,
4570,傑生,70.00,69.8,2000,70.3,3000,70.30,69.80,70.10,69.80,7000,-,
4573,高明鐵,450.93,499,3000,502,5794,510.00,463.00,491.34,502.00,1257436,-,
4575,銓寶,27.03,26.75,3000,27,1998,27.95,26.20,26.85,27.00,75097,-,
4582,聚恆,37.94,37.65,3000,38.25,3000,38.55,37.75,38.14,38.15,136341,115/03/09,證交所同意創新板上市契約
4587,寶元數控,45.21,50.2,3000,52.3,2999,52.40,44.85,50.20,52.30,156634,-,
4589,碩陽電機,38.91,38.35,1000,40.15,2990,40.15,38.30,38.42,38.35,15540,-,
4724,宣捷幹細胞,13.70,13.35,5000,13.75,4995,14.00,13.30,13.57,13.75,65277,-,
4732,彥臣,19.65,19.5,5000,19.8,2990,20.00,19.65,19.75,19.80,29130,-,
4738,大同精化,10.45,9.8,8000,10.3,19535,11.25,9.41,10.05,10.30,1894057,-,
4765,磐采,23.15,21.65,3000,22.55,3000,22.70,21.65,22.25,22.50,43930,-,
4925,智微,162.41,168.5,3000,170.5,6700,178.50,160.50,170.78,170.50,1388367,-,
4980,佐臻,34.77,33.55,3000,35.15,3000,35.25,33.20,33.82,35.20,144662,-,
5240,建騰,29.04,28.4,1900,29.6,5730,30.00,28.30,28.66,29.60,64816,-,
5246,勵威,247.39,240,2800,245,2000,258.00,238.00,245.06,240.00,931060,-,
5248,景傳,59.63,68,2000,69.4,2998,69.40,59.00,65.94,68.10,1214085,-,
5254,欣訊科技,33.83,34.5,3000,35.65,1944,35.75,34.30,34.89,35.50,41231,-,
5262,立達,51.20,49.8,3260,51.5,2995,51.50,49.00,50.25,50.00,210602,-,
5267,龍翩,54.22,71.1,3000,74.5,3000,74.50,56.40,66.74,71.50,927791,-,
5271,紘通,24.57,24.55,3000,25.65,1997,26.30,23.50,25.03,25.65,2473710,-,
5297,廣化,175.78,195.5,2000,201,2000,216.00,183.00,200.54,201.50,2040896,-,
5859,遠壽,15.48,15.25,5000,15.45,9999,15.90,15.20,15.38,15.45,746934,-,
5863,瑞興銀,11.03,10.95,4990,11.3,4999,11.30,10.95,10.99,11.30,2867,-,
6027,德信,12.59,12.05,5000,12.55,5000,13.15,12.20,12.61,12.20,34690,-,
6035,悠遊卡,51.44,49.45,3000,51.9,3000,52.00,51.00,51.52,51.90,4516,-,
6407,相互,41.81,45.55,6000,45.85,4999,48.50,42.75,45.52,45.85,4815108,-,
6428,淘米,15.03,13.7,5000,14.3,5000,14.30,14.25,14.25,14.30,10139,-,
6434,達輝光電,27.95,28.4,2000,29.45,1798,35.00,27.10,30.52,29.45,8648062,-,
6467,泰合,119.68,116,2000,120,1398,121.50,118.00,119.22,119.50,253017,115/03/27,送件申請上市
6473,美賣*,9.77,9.47,15991,9.74,9995,9.98,9.16,9.60,9.74,274328,-,
6483,原創生醫,15.07,15.5,5000,15.6,9000,15.60,14.85,15.23,15.60,332458,-,
6493,雷虎生,30.70,30.7,3000,30.85,2000,31.75,29.65,30.90,30.85,190373,-,
6518,康科特,30.79,30.65,1000,31.1,2998,31.15,30.50,30.71,31.10,27867,-,
6536,碩豐,28.66,27.55,3000,28.45,1000,29.60,28.00,28.93,28.45,36467,-,
6539,麗彤,49.38,47,2926,49.2,2950,49.20,47.00,47.05,49.20,2124,-,
6543,普惠醫工,22.65,22.55,1987,23.05,3000,23.00,22.50,22.55,22.55,1020,-,
6549,景凱,7.72,8.01,4979,8.3,2996,8.31,7.89,8.17,8.30,201441,-,
6555,榮炭,25.13,24.85,3000,25.05,20000,26.00,24.75,25.03,25.00,260448,-,
6559,研晶,32.39,32.8,3000,33,2000,35.80,29.75,32.99,32.95,657885,-,
6563,映智,29.14,31.1,1000,31.5,5000,33.15,29.70,31.79,31.50,437194,-,
6564,安特羅,18.76,18.55,15000,18.95,5000,19.05,18.60,18.73,18.95,78536,-,
6565,物聯,23.39,22.75,3000,23.45,3000,25.00,22.05,23.54,23.45,330350,-,
6572,博錸,11.23,11.3,2000,11.45,8998,12.05,10.90,11.36,11.45,494520,-,
6580,台睿,17.80,17,2500,17.6,4962,18.35,16.90,17.32,17.60,107083,-,
6583,友松,12.97,12.65,8999,13.2,4993,13.20,12.65,12.65,13.20,1008,-,
6586,醣基,50.93,50.6,3000,50.9,5338,51.20,50.00,50.66,50.90,354338,-,
6595,光禹國際,31.21,30.3,3000,31.8,2978,31.80,30.40,31.47,31.80,63,-,
6599,普達系統,55.25,52.4,3000,54.9,3000,54.50,53.00,53.62,53.20,19100,-,
6604,儒億,28.64,27.85,3000,28.05,2940,29.00,27.80,28.17,28.05,85778,115/04/28,送件申請上櫃
6610,安成生技,30.36,31.85,4000,32.1,6000,37.15,31.80,33.04,32.00,2097566,-,
6618,永虹先進,22.53,22.45,2999,22.75,2999,23.15,22.20,22.57,22.45,911919,-,
6621,華宇藥,13.19,12,15000,12.6,13999,13.35,11.90,12.31,12.60,439296,-,
6622,百聿數碼,7.90,7.85,10000,8.07,3999,8.07,7.70,7.88,8.00,22001,-,
6634,欣耀,36.08,38.05,3000,38.95,2650,38.95,37.00,37.99,38.95,182838,-,
6638,沅聖,45.16,44.25,3000,46.35,2990,46.45,44.25,44.52,46.35,24198,-,
6639,源大環能,8.55,8.17,5000,8.56,5000,8.77,8.25,8.43,8.57,10864,-,
6648,斯其大,19.37,18.9,3997,19.2,5000,19.50,18.90,19.10,18.90,58486,-,
6650,帝圖,35.88,34.2,6000,36,5800,36.00,34.35,34.45,36.00,6600,-,
6659,天明製藥,20.39,19.85,5000,20.75,9999,20.80,19.80,20.20,20.75,93818,-,
6665,康聯生醫,23.10,22.5,3000,23.4,2990,23.50,22.80,23.17,23.40,81860,-,
6673,和詮,22.55,22,3000,22.3,3000,23.55,21.30,22.17,22.00,886223,-,
6676,祥翊,13.96,13.65,8000,14,5000,14.00,13.65,13.75,14.00,88575,-,
6677,瑩碩生技,19.89,19.6,5000,20,5999,20.20,19.75,19.98,20.00,88857,-,
6682,華旭先進,48.35,50,10000,51,19999,52.90,48.85,50.75,50.70,2498268,-,
6696,仁新,413.69,406,3000,408.5,4997,413.50,404.00,407.67,408.50,353031,-,
6704,國璽幹細胞,21.66,21.35,5000,22.05,3000,22.10,21.30,21.65,22.05,129819,-,
6705,振躍精密,98.15,95.1,3000,98.9,3000,102.00,93.00,96.99,97.20,56600,-,
6707,富基電通,31.31,29.25,3000,29.95,1985,32.60,29.00,30.14,29.95,662727,-,
6709,昱厚生技,26.33,25.9,1000,26.15,3000,26.80,25.90,26.06,26.10,29303,-,
6723,傑智環境,40.10,40.85,3000,42,4000,42.95,40.00,41.01,42.00,115437,-,
6729,機光科技,56.88,60.7,3000,63,2990,67.20,58.10,61.94,63.00,179261,-,
6734,安盛生,6.92,6.98,1998,7.3,4978,7.36,6.81,7.16,7.30,83417,-,
6737,秀育,36.55,36.85,2800,37.65,5994,37.95,36.85,37.33,37.65,39525,-,
6738,鼎恒,72.83,71.1,3000,73.9,3000,73.90,72.00,72.74,73.90,9000,-,
6744,豐技生技,17.53,16.6,5000,17.2,5000,17.20,16.60,17.05,17.00,27157,-,
6748,亞果生醫,73.00,73.2,2980,74.5,5947,75.10,70.70,72.73,74.50,417913,-,
6750,泰創工程,69.59,67.8,3000,68.2,996,70.30,66.50,68.16,69.00,345290,-,
6755,連鋐科技,21.48,21.45,3000,22.45,2999,22.50,20.15,21.12,22.45,149943,-,
6758,冠亞,38.00,36.1,6000,37.5,2000,38.80,36.90,37.10,37.50,14098,-,
6775,穎台科技,35.56,40.05,3000,40.55,2000,42.70,35.25,38.51,40.55,2061139,-,
6780,學習王,34.45,35,3000,36.5,3000,36.00,35.00,35.65,35.00,8020,-,
6784,天凱科技,32.84,31.25,3000,32.8,2999,35.55,31.30,32.58,32.80,238942,-,
6786,芯測,121.99,111,5000,113.5,3890,122.00,111.50,113.96,113.50,754951,-,
6787,晶瑞光,39.68,37.9,5000,38.55,1966,39.90,37.25,38.60,38.55,1028013,-,
6793,天力離岸,7.04,6.9,8797,7.2,5999,7.36,6.55,7.00,7.20,174606,-,
6797,圓點奈米,14.50,14.3,5000,14.8,4988,15.10,14.00,14.44,14.80,50166,-,
