股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
FRT.VN,未知,🔥 訊號出現,147000.0,85.41,⚪ 一般監控,40.00%,40.00%,0.65%,-2.75%,10,142954.54,0.4,0.0065
GMD.VN,未知,🔥 訊號出現,78800.0,80.41,🔴 空頭陷阱,50.00%,43.75%,-1.11%,-2.69%,16,76684.09,0.4375,-0.0111
BID.VN,未知,無,35900.0,74.1,🟢 黃金標的,54.55%,63.64%,5.19%,-2.26%,11,0.0,0.6364,0.0519
LPB.VN,未知,無,50900.0,38.6,⚪ 一般監控,50.00%,62.50%,2.07%,-1.94%,8,0.0,0.625,0.0207
PLX.VN,未知,無,35500.0,67.56,⚪ 一般監控,72.73%,54.55%,6.44%,-4.52%,11,0.0,0.5455,0.0644
VIC.VN,未知,無,198000.0,35.94,⚪ 一般監控,57.14%,42.86%,2.38%,-4.65%,7,0.0,0.4286,0.0238
VNM.VN,未知,無,62200.0,64.77,⚪ 一般監控,28.57%,42.86%,0.43%,-3.59%,7,0.0,0.4286,0.0043
BCM.VN,未知,無,42000.0,68.07,⚪ 一般監控,0.00%,40.00%,1.75%,-4.12%,5,0.0,0.4,0.0175
VCB.VN,未知,無,58200.0,67.23,⚪ 一般監控,66.67%,33.33%,2.80%,-1.85%,12,0.0,0.3333,0.028
VID.VN,未知,無,4590.0,46.45,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
FUEVFVND.VN,未知,無,33880.0,81.96,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VPB.VN,未知,無,24750.0,51.52,🔴 空頭陷阱,0.00%,50.00%,-2.67%,-4.17%,2,0.0,0.5,-0.0267
SSI.VN,未知,無,19800.0,69.9,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0.0,0.5,-0.0279
HDB.VN,未知,無,26850.0,68.82,🔴 空頭陷阱,42.86%,42.86%,-1.21%,-1.73%,7,0.0,0.4286,-0.0121
FPT.VN,未知,無,68800.0,68.59,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0.0,0.4,-0.0016
E1VFVN30.VN,未知,無,33800.0,61.79,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0.0,0.3333,-0.0142
VHC.VN,未知,無,54000.0,51.11,🔴 空頭陷阱,44.44%,33.33%,-0.68%,-2.60%,9,0.0,0.3333,-0.0068
HPG.VN,未知,無,21200.0,52.7,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0.0,0.3333,-0.0029
HVN.VN,未知,無,22950.0,58.59,🔴 空頭陷阱,75.00%,25.00%,-3.72%,-3.82%,4,0.0,0.25,-0.0372
VHM.VN,未知,無,68200.0,54.82,🔴 空頭陷阱,20.00%,20.00%,-1.41%,-5.24%,5,0.0,0.2,-0.0141
GEE.VN,未知,無,67800.0,58.3,🔴 空頭陷阱,50.00%,16.67%,-5.81%,-7.85%,12,0.0,0.1667,-0.0581
MBB.VN,未知,無,19900.0,57.66,🔴 空頭陷阱,0.00%,0.00%,-4.20%,-4.00%,1,0.0,0.0,-0.042
MWG.VN,未知,無,73500.0,79.62,🔴 空頭陷阱,33.33%,0.00%,-6.17%,-3.39%,3,0.0,0.0,-0.0617
VJC.VN,未知,無,123500.0,50.36,🔴 空頭陷阱,50.00%,0.00%,-3.02%,-4.94%,2,0.0,0.0,-0.0302
