代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
6865.TWO,偉康科技,26.95,10,0,0,20260814,0,2,2,新進貨,9.11%,▲ 順勢追意
3540.TWO,曜越,20.45,53,0,1,20260817,-23,0,0,N/A,-2.39%,🚨 外資提款
7876.TWO,鼎晉生技,36.7,0,0,0,20260817,0,0,0,N/A,-6.50%,🚨 外資提款
6992.TWO,,68.3,0,0,0,20260817,0,0,0,N/A,20.88%,🚨 外資提款
6689.TW,伊雲谷,61.3,13,0,4,20260817,47,0,0,N/A,-4.37%,🚨 外資提款
4529.TWO,淳紳,3.72,0,0,0,20260817,0,0,0,N/A,-12.68%,🚨 外資提款
3056.TW,富華新,14.05,384,0,-3,20260817,120,0,0,N/A,-1.40%,🚨 外資提款
00408A.TW,,10.69,-6,0,407,20260817,-54,0,0,N/A,4.09%,🚨 外資提款
6615.TWO,慧智,33.65,1,0,0,20260817,0,0,0,N/A,-1.03%,🚨 外資提款
00922.TW,國泰台灣領袖50,41.24,668,0,2676,20260817,1583,0,0,N/A,2.64%,🚨 外資提款
3184.TWO,微邦,12.95,0,0,0,20260817,0,0,0,N/A,-9.12%,🚨 外資提款
4178.TW,永笙-KY,17.5,-26,0,3,20260817,-18,0,0,N/A,-1.13%,🚨 外資提款
6705.TWO,振躍精密,110.5,0,0,0,20260817,0,0,0,N/A,12.76%,🚨 外資提款
3028.TW,增你強,67.1,-292,0,-20,20260817,-2881,0,0,N/A,-2.04%,🚨 外資提款
00882.TW,中信中國高股息,14.99,42,0,-1999,20260817,-1516,0,0,N/A,-0.27%,🚨 外資提款
8072.TW,陞泰,26.95,12,0,2,20260817,-32,0,0,N/A,2.47%,🚨 外資提款
9921.TW,巨大,97.4,-441,0,-37,20260817,10193,0,0,N/A,-4.04%,🚨 外資提款
4946.TWO,辣椒,87.4,13,0,0,20260817,-25,0,0,N/A,3.80%,🚨 外資提款
6916.TW,華凌,18.9,-12,0,3,20260817,-1,0,0,N/A,0.27%,🚨 外資提款
6671.TW,三能-KY,22.3,-5,0,0,20260817,0,0,0,N/A,-1.55%,🚨 外資提款
6128.TW,上福,20.25,-9,0,7,20260817,2,0,0,N/A,0.00%,🚨 外資提款
5460.TWO,同協,15.65,2,0,0,20260817,0,0,0,N/A,-4.57%,🚨 外資提款
8942.TWO,森鉅,42.25,334,0,-8,20260817,8,0,0,N/A,8.75%,🚨 外資提款
4771.TW,望隼,199.5,-35,0,1,20260817,558,0,0,N/A,-4.55%,🚨 外資提款
8906.TWO,花王,27.8,4,0,0,20260817,-3,0,0,N/A,-3.97%,🚨 外資提款
2362.TW,藍天,48.5,-460,0,4,20260817,8160,0,0,N/A,3.63%,🚨 外資提款
4572.TW,駐龍,141.0,3,0,-2,20260817,1,0,0,N/A,-0.70%,🚨 外資提款
6921.TW,嘉雨思-創,71.0,17,0,3,20260817,0,0,0,N/A,8.90%,🚨 外資提款
7911.TWO,阿波羅電力,96.0,0,0,0,20260817,0,0,0,N/A,-13.12%,🚨 外資提款
6493.TWO,雷虎生,42.0,0,0,0,20260817,0,0,0,N/A,10.67%,🚨 外資提款
6446.TW,藥華藥,1410.0,448,12,5,20260817,440,0,0,N/A,6.02%,🚨 外資提款
2031.TW,新光鋼,44.15,-103,-4,7,20260817,15411,0,0,N/A,-5.05%,🚨 外資提款
1522.TW,堤維西,28.2,-84,0,-1,20260817,-241,0,0,N/A,0.00%,🚨 外資提款
4915.TW,致伸,60.5,-520,0,5,20260817,-2450,0,0,N/A,-0.33%,🚨 外資提款
2363.TW,矽統,53.1,-1094,-10,-279,20260817,-2632,0,0,N/A,-1.67%,🚨 外資提款
1795.TW,美時,183.5,34,0,-1,20260817,519,0,0,N/A,-5.17%,🚨 外資提款
2537.TW,聯上發,11.25,-371,0,0,20260817,-80,0,0,N/A,2.27%,🚨 外資提款
4303.TWO,信立,48.45,-265,0,-4,20260817,261,0,0,N/A,7.67%,🚨 外資提款
6931.TW,青松健康,41.95,-84,0,-8,20260817,1,0,0,N/A,8.68%,🚨 外資提款
4561.TWO,健椿,50.2,69,0,0,20260817,134,0,0,N/A,17.15%,🚨 外資提款
3416.TW,融程電,184.0,-101,0,-2,20260817,2359,0,0,N/A,-6.12%,🚨 外資提款
2258.TW,鴻華先進-創,31.6,41,0,8,20260817,-29,0,0,N/A,4.64%,🚨 外資提款
2438.TW,翔耀,18.55,12,0,-4,20260817,-2,0,0,N/A,6.00%,🚨 外資提款
6895.TWO,宏碩系統,117.0,-3,0,0,20260817,14,0,0,N/A,-1.27%,🚨 外資提款
00688L.TW,國泰20年美債正2,6.38,-12,0,354,20260817,691,0,0,N/A,-1.39%,🚨 外資提款
911622.TW,泰聚亨-DR,3.58,0,0,0,20260817,0,0,0,N/A,-4.28%,🚨 外資提款
3585.TWO,聯致,51.4,0,0,0,20260817,0,0,0,N/A,-5.17%,🚨 外資提款
7530.TWO,鋒魁科技,36.45,0,0,0,20260817,0,0,0,N/A,-7.25%,🚨 外資提款
2924.TWO,宏太-KY,16.75,0,0,0,20260817,0,0,0,N/A,-4.01%,🚨 外資提款
6431.TW,光麗-KY,19.1,-3,0,0,20260817,-12,0,0,N/A,-2.55%,🚨 外資提款
