     Stock        Name  Score    Close                         BuyReason
  3663.TWO          鑫科    5.5    71.80 ADX轉強 | 【EPS連2成長 | 營收爆發(157.91%)】
  4744.TWO          皇將    5.5    35.80 ADX轉強 | 【EPS連2成長 | 營收爆發(112.88%)】
  4973.TWO          廣穎    5.5    81.20  ADX轉強 | 【EPS連2成長 | 營收爆發(42.53%)】
   2353.TW         宏��    5.5    27.45  ADX轉強 | 【EPS連2成長 | 營收爆發(39.83%)】
   4770.TW          上品    5.5   243.50  ADX轉強 | 【EPS連2成長 | 營收爆發(51.15%)】
   3036.TW          文曄    5.0   249.50    ADX轉強 | 【營收爆發(151.67%) | 董監加碼】
  3093.TWO         港建*    5.0    45.50      ADX轉強 | 【營收爆發(90.8%) | 董監加碼】
  3088.TWO          艾訊    4.5    84.90   【EPS連2成長 | 營收爆發(50.04%) | 董監加碼】
  8299.TWO          群聯    4.5  1945.00  【EPS連2成長 | 營收爆發(169.43%) | 董監加碼】
   6994.TW        富威電力    4.5    80.80  【EPS連2成長 | 營收爆發(114.38%) | 董監加碼】
  4991.TWO       環宇-KY    4.5   321.50  【EPS連2成長 | 營收爆發(155.98%) | 董監加碼】
  5536.TWO         聖暉*    4.5   667.00   【EPS連2成長 | 營收爆發(38.79%) | 董監加碼】
   6902.TW    GOGOLOOK    4.5    77.50   【EPS連2成長 | 營收爆發(37.39%) | 董監加碼】
  6637.TWO          醫影    4.0    74.40           ADX轉強 | 【營收爆發(196.31%)】
  5351.TWO          鈺創    4.0    77.10           ADX轉強 | 【營收爆發(310.99%)】
  6788.TWO         華景電    4.0   350.00            ADX轉強 | 【營收爆發(35.54%)】
  6727.TWO        亞泰金屬    4.0   293.00            ADX轉強 | 【營收爆發(265.8%)】
  5345.TWO          馥鴻    4.0    22.50           ADX轉強 | 【營收爆發(214.64%)】
  5205.TWO          中茂    4.0    27.30           ADX轉強 | 【營收爆發(204.44%)】
   3706.TW          神達    4.0    83.70            ADX轉強 | 【營收爆發(34.35%)】
   2010.TW          春源    4.0    24.15            ADX轉強 | 【營收爆發(30.29%)】
   8271.TW          宇瞻    4.0   186.00           ADX轉強 | 【營收爆發(193.82%)】
   8112.TW          至上    4.0    91.50           ADX轉強 | 【營收爆發(136.81%)】
  7781.TWO        昕力資*    4.0    22.15            ADX轉強 | 【營收爆發(42.08%)】
  5386.TWO          青雲    4.0   379.50          ADX轉強 | 【營收爆發(1025.37%)】
  1294.TWO        漢田生技    4.0    87.30           ADX轉強 | 【營收爆發(117.94%)】
   2451.TW          創見    4.0   285.00           ADX轉強 | 【營收爆發(246.28%)】
  8472.TWO         夠麻吉    4.0    82.10            ADX轉強 | 【營收爆發(30.76%)】
   2425.TW          承啟    4.0    31.10            ADX轉強 | 【營收爆發(43.93%)】
   1529.TW        樂事綠能    4.0    29.15           ADX轉強 | 【營收爆發(277.22%)】
   2414.TW          精技    4.0    44.10            ADX轉強 | 【營收爆發(54.11%)】
   6024.TW         群益期    4.0    55.50           ADX轉強 | 【營收爆發(152.89%)】
   2543.TW          皇昌    4.0    71.60            ADX轉強 | 【營收爆發(34.97%)】
  3555.TWO         博士旺    4.0   186.00          ADX轉強 | 【營收爆發(3727.37%)】
   1256.TW     鮮活果汁-KY    4.0   156.00            ADX轉強 | 【營收爆發(87.61%)】
  3066.TWO          李洲    4.0    21.50            ADX轉強 | 【營收爆發(42.57%)】
   3702.TW         大聯大    4.0    90.00            ADX轉強 | 【營收爆發(44.57%)】
  4721.TWO         美琪瑪    4.0    71.00             ADX轉強 | 【營收爆發(31.1%)】
  3205.TWO          佰研    3.5    51.00          【EPS連2成長 | 營收爆發(33.97%)】
   2423.TW          固緯    3.5    49.10          【EPS連2成長 | 營收爆發(46.67%)】
   3006.TW         晶豪科    3.5   194.50          【EPS連2成長 | 營收爆發(128.4%)】
  4806.TWO        桂田文創    3.5    12.10         【EPS連2成長 | 營收爆發(203.86%)】
   7610.TW      聯友金屬-創    3.5   314.00         【EPS連2成長 | 營收爆發(422.68%)】
   1525.TW          江申    3.5    61.40          【EPS連2成長 | 營收爆發(36.82%)】
   3530.TW         晶相光    3.5    60.80          【EPS連2成長 | 營收爆發(33.12%)】
  3163.TWO         波若威    3.5   881.00          【EPS連2成長 | 營收爆發(47.89%)】
   1514.TW          亞力    3.5   117.50          【EPS連2成長 | 營收爆發(68.91%)】
   2369.TW          菱生    3.5    29.85          【EPS連2成長 | 營收爆發(61.87%)】
   2204.TW          中華    3.5    56.70          【EPS連2成長 | 營收爆發(47.49%)】
   9917.TW         中保科    3.5   113.50                 ADX轉強 | 【EPS連2成長】
   6944.TW        兆聯實業    3.5   785.00          【EPS連2成長 | 營收爆發(51.58%)】
   2542.TW         興富發    3.5    36.75        【EPS連2成長 | 營收爆發(2480.63%)】
   6415.TW      矽力*-KY    3.5   274.50          【EPS連2成長 | 營收爆發(46.42%)】
  7751.TWO          竑騰    3.5  1425.00          【EPS連2成長 | 營收爆發(80.57%)】
  6643.TWO         M31    3.5   467.00                 ADX轉強 | 【EPS連2成長】
   6831.TW          邁科    3.5   318.50          【EPS連2成長 | 營收爆發(43.88%)】
   5484.TW          慧友    3.5    39.90         【EPS連2成長 | 營收爆發(137.98%)】
   2344.TW         華邦電    3.5   123.50          【EPS連2成長 | 營收爆發(88.45%)】
   8462.TW          柏文    3.5   147.00          【EPS連2成長 | 營收爆發(30.55%)】
   2467.TW          志聖    3.5   376.50          【EPS連2成長 | 營收爆發(124.1%)】
  5302.TWO          太欣    3.5    12.30          【EPS連2成長 | 營收爆發(69.18%)】
   4967.TW          十銓    3.5   224.50         【EPS連2成長 | 營收爆發(112.73%)】
  5498.TWO          凱崴    3.5    61.10          【EPS連2成長 | 營收爆發(54.92%)】
   7786.TW        東方風能    3.5   146.00           【EPS連2成長 | 營收爆發(62.9%)】
  5340.TWO          建榮    3.5   109.00                 ADX轉強 | 【EPS連2成長】
  4556.TWO          旭然    3.5    29.60          【EPS連2成長 | 營收爆發(31.02%)】
   8150.TW          南茂    3.5    64.40          【EPS連2成長 | 營收爆發(31.23%)】
   2374.TW          佳能    3.5    71.80          【EPS連2成長 | 營收爆發(109.5%)】
  4123.TWO          晟德    3.5    44.65          【EPS連2成長 | 營收爆發(56.42%)】
   2059.TW          川湖    3.5  3350.00          【EPS連2成長 | 營收爆發(31.16%)】
  6275.TWO          元山    3.5    50.90          【EPS連2成長 | 營收爆發(40.35%)】
   6005.TW         群益證    3.5    28.45         【EPS連2成長 | 營收爆發(129.99%)】
   1597.TW          直得    3.5    80.00          【EPS連2成長 | 營收爆發(39.89%)】
   4148.TW     全宇生技-KY    3.5    42.15                 ADX轉強 | 【EPS連2成長】
   2885.TW         元大金    3.5    44.65          【EPS連2成長 | 營收爆發(36.23%)】
  3374.TWO          精材    3.5   170.00           【EPS連2成長 | 營收爆發(45.8%)】
   2535.TW         達欣工    3.5    73.40          【EPS連2成長 | 營收爆發(188.6%)】
   2597.TW          潤弘    3.5   160.50          【EPS連2成長 | 營收爆發(62.65%)】
  6465.TWO          威潤    3.5    37.15          【EPS連2成長 | 營收爆發(45.25%)】
  5289.TWO          宜鼎    3.5  1165.00         【EPS連2成長 | 營收爆發(403.21%)】
   3443.TW          創意    3.5  2290.00          【EPS連2成長 | 營收爆發(60.15%)】
  6532.TWO          瑞耘    3.5    68.80                 ADX轉強 | 【EPS連2成長】
   3535.TW         晶彩科    3.5   124.50        【EPS連2成長 | 營收爆發(9477.22%)】
  6435.TWO          大中    3.5   167.50                 ADX轉強 | 【EPS連2成長】
   1528.TW          恩德    3.5    22.70          【EPS連2成長 | 營收爆發(44.26%)】
  6219.TWO          富旺    3.0    14.50          【營收爆發(10807.69%) | 董監加碼】
   2836.TW         高雄銀    3.0    12.15             【營收爆發(30.58%) | 董監加碼】
  6703.TWO          軒郁    3.0   119.50                    ADX轉強 | 【董監加碼】
  4542.TWO          科嶠    3.0   183.00             【營收爆發(96.66%) | 董監加碼】
  8390.TWO         金益鼎    3.0    99.00             【營收爆發(60.35%) | 董監加碼】
  8932.TWO         智通*    3.0    89.10             【營收爆發(30.79%) | 董監加碼】
  4538.TWO         大詠城    3.0    18.90            【營收爆發(122.75%) | 董監加碼】
