股票代碼         名稱              收盤價       最佳均線          勝率%            報酬%       次數        外資5日買 目前狀態                
00922.TW     國泰台灣領袖50      28.45          3        73.68           9.95        3       -43214 📉 觀望/賣出             
00923.TW     群益台ESG低碳50    29.08          4        68.42          10.41        3         -104 📉 觀望/賣出             
00924.TW     復華S&P500成長    28.18         16        33.33          -2.47        3          -54 📉 觀望/賣出             
00927.TW     群益半導體收益       24.95          5        76.47          13.65        3          728 📈 持有                
00929.TW     復華台灣科技優息      19.93          4        72.22           6.28        3         4961 📈 持有                
00931B.TWO   統一美債20年       13.81         13        53.33           1.53        1         1597 📉 觀望/賣出             
00933B.TWO   國泰10Y+金融債      16.0          3        58.33           0.67        5       -30478 📉 觀望/賣出             
00936.TW     台新永續高息中小      18.01          5         60.0           9.45        2          593 📈 持有                
00937B.TWO   群益ESG投等債20+    14.74          3         50.0           -0.2        4      -187720 📉 觀望/賣出             
00939.TW     統一台灣高息動能      15.93          3        76.47            8.3        3         2727 📈 持有                
00940.TW     元大台灣價值高息       9.83          4        73.68           5.78        3        12938 📈 持有                
00941.TW     中信上游半導體       21.71          6        54.55          12.22        2         -121 📉 觀望/賣出             
00942B.TWO   台新美A公司債20+    14.26          3        42.86          -1.19        6         -802 📉 觀望/賣出             
00945B.TW    凱基美國非投等債      14.43          5        45.45          -0.82        3         5156 📉 觀望/賣出             
00946.TW     群益科技高息成長      10.18          4        73.68            7.8        2         2204 📈 持有                
00947.TW     台新臺灣IC設計      25.04          8         75.0          12.34        2         3888 📈 持有                
00948B.TWO   中信優息投資級債        9.4         17        41.67          -0.42        1       -16053 📉 觀望/賣出             
00949.TW     復華日本龍頭         19.5          3         50.0           7.27        3          245 📉 觀望/賣出             
00950B.TWO   凱基A級公司債       14.09          3        53.33           0.21        5       -70500 📉 觀望/賣出             
00951.TW     台新日本半導體       13.56          6         50.0            9.5        3          -43 📉 觀望/賣出             
00952.TW     凱基台灣AI50      13.11          3         75.0           7.33        4        -1375 📈 持有                
00953B.TW    群益優選非投等債       9.65         17         30.0           -0.6        2        -1981 📈 持有                
00955.TWO    中信日本商社        15.59          3        76.92          16.12        2         2494 📉 觀望/賣出             
00959B.TWO   大華投等美債15Y+     9.38          5        57.14          -0.31        4        -5715 📉 觀望/賣出             
00963.TW     中信全球高股息       12.29          9        69.57           5.13        1         -185 📉 觀望/賣出             
00965.TW     元大航太防衛科技      25.82          3        64.29          -1.94        4         2589 📉 觀望/賣出             
00968B.TWO   元大優息投等債        9.25         17         50.0           0.03        1       -10444 📉 觀望/賣出             
00969B.TWO   未知             8.51          4        55.56           1.03        3          822 📉 觀望/賣出             
00970B.TWO   新光BBB投等債20+     9.32         18        61.54          -0.13        1        -1049 📉 觀望/賣出             
009801.TW    中信美國創新科技      10.51         20         20.0          -4.49        4          443 📉 觀望/賣出             
009803.TW    保德信市值動能50     15.51          7        66.67          11.48        2          156 📉 觀望/賣出             
009805.TW    新光美國電力基建      15.04          3        61.54           10.1        3         1588 📉 觀望/賣出             
00980A.TW    主動野村臺灣優選      17.43          3        63.16           7.95        5         4112 📈 持有                
009811.TW    統一美國50        11.29         19          0.0           -1.6        2           77 📉 觀望/賣出             
009813.TW    貝萊德標普卓越50     10.12         19          0.0          -1.13        1        12365 📉 觀望/賣出             
009814.TWO   富邦標普500        9.92         13          0.0          -2.81        2          242 📉 觀望/賣出             
009815.TWO   大華美國MAG7+      9.54         20          0.0            0.0        0         3078 📉 觀望/賣出             
009816.TW    凱基台灣TOP50     10.84          3        83.33           6.59        1        -9492 📉 觀望/賣出             
009817.TW    國泰日本不動產        9.79          9          0.0            0.0        0          241 📉 觀望/賣出             
00981A.TW    主動統一台股增長      20.35          9        100.0           0.94        0       -11413 📈 持有                
00981B.TWO   第一金優選非投債       9.31         16         50.0          -0.32        1         -785 📈 持有                
00981D.TWO   主動中信非投等債      10.35         17        28.57          -1.24        1        -9937 📉 觀望/賣出             
00982A.TW    主動群益台灣強棒      16.46         16        100.0           2.55        0         1684 📈 持有                
00982D.TW    主動富邦動態入息      10.03         11          0.0            0.0        0          336 📉 觀望/賣出             
00983A.TW    主動中信ARK創新     10.87         16          0.0            0.0        0        -2255 📉 觀望/賣出             
00984B.TWO   大華優利美A債15      16.3          4        57.14            0.3        4        -9453 📉 觀望/賣出             
00985A.TW    主動野村台灣50      16.27          3         75.0           9.44        3          504 📈 持有                
00985B.TW    群益ESG投等債0-5    10.32         11         37.5          -0.42        2        -7346 📈 持有                
00987A.TW    主動台新優勢成長      11.99         16        100.0           3.54        0         2370 📈 持有                
00988A.TW    主動統一全球創新       12.8          9          0.0            0.0        0         1505 📈 持有                
00989A.TW    未知            14.08         19        100.0           0.07        0         1527 📉 觀望/賣出             
00990A.TW    主動元大AI新經濟     12.11          6        54.17           7.47        3        11393 📉 觀望/賣出             
00991A.TW    主動復華未來50      12.88          8        100.0           4.72        0        27118 📈 持有                
00992A.TW    主動群益科技創新      13.23          9        100.0            3.6        0         6981 📈 持有                
00993A.TW    主動安聯台灣         10.7          3        77.78           5.36        1        24096 📈 持有                
00995A.TW    主動中信台灣卓越      11.91          3         70.0           8.14        2         5156 📈 持有                
02001L.TW    未知            67.45          7        100.0           5.56        0            0 📈 持有                
02001R.TW    未知             0.71          3          0.0            0.0        0            0 📉 觀望/賣出             
020030.TW    統一智慧電動車N      11.54          3        100.0           3.13        0            0 📈 持有                
1101.TW      台泥            24.45          3        54.55           8.86        4        -4556 📉 觀望/賣出             
1102.TW      亞泥             34.6         13         60.0          -0.57        1       -16173 📉 觀望/賣出             
1110.TW      東泥            15.45          4        46.15           -3.0        5         -190 📉 觀望/賣出             
1203.TW      味王             38.6          4        42.86          -2.05        6          -99 📉 觀望/賣出             
1210.TW      大成             54.1         19        71.43           4.44        2         3124 📈 持有                
1213.TW      大飲             10.0         20          0.0          -3.65        1            0 📈 持有                
1216.TW      統一             70.9          6         37.5          -2.41        3        -6475 📈 持有                
1218.TW      泰山            19.15          4        57.14           4.65        3         3299 📈 持有                
1219.TW      福壽            13.55          7        42.86          -2.88        4          -70 📉 觀望/賣出             
1220.TW      台榮             12.8          4        44.44            0.8        4           25 📉 觀望/賣出             
1225.TW      福懋油            31.0          7        52.38           7.45        5          -62 📉 觀望/賣出             
1229.TW      聯華             44.4         19          0.0          -3.65        1        -3354 📉 觀望/賣出             
1235.TW      興泰             36.3          5        46.15          -0.33        3          -44 📉 觀望/賣出             
1256.TW      鮮活果汁-KY       156.0          3         40.0          -8.35        5          -77 📉 觀望/賣出             
1259.TWO     安心              nan          5         37.5          -3.32        4            1 📉 觀望/賣出             
1294.TWO     漢田生技           87.3         19         50.0           9.34        1           81 📈 持有                
1295.TWO     生合             71.3         19          0.0            0.0        0          -34 📉 觀望/賣出             
1301.TW      台塑            46.45          4        72.73          14.51        3        -8363 📉 觀望/賣出             
1303.TW      南亞             85.5          8        53.85          17.72        2       -32212 📈 持有                
1304.TW      台聚            12.95          6        52.94           2.87        4        -4238 📉 觀望/賣出             
1305.TW      華夏            14.05         14        42.11           7.49        2        -1082 📈 持有                
1307.TW      三芳             34.1         20         50.0           3.33        0         -924 📈 持有                
1308.TW      亞聚            14.75          3        53.85          -3.96        6        -2316 📉 觀望/賣出             
1309.TW      台達化            15.8         13        45.45          22.29        1        -3236 📈 持有                
1310.TW      台苯             11.4         18         55.0          24.16        1        -5574 📈 持有                
1312.TW      國喬            13.95          6        33.33          -6.81        3        -7663 📈 持有                
1313.TW      聯成            12.55          5        57.14          18.67        4        -6891 📉 觀望/賣出             
1314.TW      中石化            8.51         16        33.33           3.65        0       -63409 📉 觀望/賣出             
1319.TW      東陽             85.1          5         37.5           3.82        2        -7300 📉 觀望/賣出             
1323.TW      永裕            18.75         18          0.0          -1.87        1          -14 📈 持有                
1326.TW      台化             44.2         14        59.09           27.9        1       -21307 📉 觀望/賣出             
1337.TW      再生-KY          6.08          7        52.94          23.22        2         -699 📈 持有                
1338.TW      廣華-KY          15.4          3        66.67           1.45        1           96 📈 持有                
1340.TW      勝悅-KY          7.06          5         45.0           2.29        4          128 📉 觀望/賣出             
1341.TW      富林-KY          58.1          3        77.78           3.31        4           -6 📉 觀望/賣出             
1402.TW      遠東新           27.05         18         20.0          -7.11        5       -33172 📉 觀望/賣出             
1409.TW      新纖             16.6          4        73.33          12.19        2         8493 📈 持有                
1413.TW      宏洲             9.67          6        36.36          -4.24        5          -45 📉 觀望/賣出             
1414.TW      東和             19.7         20        61.11           0.49        2          -53 📉 觀望/賣出             
1418.TW      東華             19.0         19          0.0          -2.99        2          -14 📉 觀望/賣出             
1419.TW      新紡             62.4         11         50.0           2.35        1         -294 📉 觀望/賣出             
1432.TW      大魯閣            18.3         12        41.18           1.65        1          280 📈 持有                
1434.TW      福懋             16.6         14        44.44            0.7        2        -2314 📉 觀望/賣出             
1435.TW      中福            19.15         20        57.14          -2.32        1          -30 📉 觀望/賣出             
1436.TW      華友聯            55.1         18          0.0            0.0        0          512 📉 觀望/賣出             
1438.TW      三地開發          29.85          3        42.86           5.86        3          -18 📉 觀望/賣出             
1439.TW      雋揚            27.65          3        66.67          -0.51        2          -17 📈 持有                
1442.TW      名軒            27.45          6         60.0          -0.48        3        -1171 📈 持有                
1443.TW      立益物流          24.45          3        28.57          -7.08        5          -40 📉 觀望/賣出             
1444.TW      力麗             6.13          3         40.0          -1.13        2          259 📈 持有                
1455.TW      集盛             9.26          6        72.22          25.61        1         -117 📈 持有                
1456.TW      怡華            13.65          6        33.33          -7.99        6          -23 📈 持有                
1459.TW      聯發            11.85          3         60.0           6.42        2         -114 📉 觀望/賣出             
1460.TW      宏遠              6.9         12        70.59           1.99        2         -361 📈 持有                
1466.TW      聚隆             18.2          6         61.9          23.59        2         -517 📈 持有                
1470.TW      大統新創          22.45          3         50.0           0.21        4          -14 📉 觀望/賣出             
1471.TW      首利             13.3          4        54.55          28.67        1          -11 📉 觀望/賣出             
1477.TW      聚陽            287.0          8         50.0           0.68        2        -2938 📉 觀望/賣出             
1503.TW      士電            205.0          7         50.0          23.84        2        -1664 📉 觀望/賣出             
1504.TW      東元             70.3         19          0.0            0.0        0         -821 📉 觀望/賣出             
1512.TW      瑞利             7.86          4         50.0           0.26        0         -120 📉 觀望/賣出             
1513.TW      中興電           162.0          8        61.54          16.95        2         1451 📈 持有                
1514.TW      亞力            117.5          5        66.67           32.4        2         1214 📈 持有                
1516.TW      川飛             22.9          4        58.82           3.97        6          -79 📉 觀望/賣出             
1519.TW      華城            921.0          3         70.0          31.04        1        -1113 📉 觀望/賣出             
1522.TW      堤維西            34.9          8         62.5           9.09        1        -3093 📉 觀望/賣出             
1525.TW      江申             61.4          8        45.45          -4.02        3          -26 📉 觀望/賣出             
1528.TW      恩德             22.7          4         70.0          37.08        1         1068 📈 持有                
1529.TW      樂事綠能          29.15          4         75.0          56.28        2        -2558 📈 持有                
1535.TW      中宇             52.7          3        63.64           7.78        5          -96 📉 觀望/賣出             
1536.TW      和大             52.5         20          0.0          -2.39        1          -58 📉 觀望/賣出             
1537.TW      廣隆            125.0          4        44.44            0.4        4           63 📈 持有                
1538.TW      正峰             17.6          3         60.0           -2.3        3            0 📈 持有                
1560.TW      中砂            451.5          3        45.45          15.75        4        -2412 📉 觀望/賣出             
1563.TW      巧新            40.85         19          0.0            0.0        0            9 📉 觀望/賣出             
1568.TW      倉佑            22.35          3        77.78          10.95        2           17 📈 持有                
1569.TWO     濱川             51.7          4         60.0          11.16        2          227 📈 持有                
1582.TW      信錦             94.5         11         60.0          41.23        1          928 📈 持有                
1583.TW      程泰            43.15          4         62.5           8.55        2          -18 📉 觀望/賣出             
1584.TWO     精剛             22.8          6        53.85          -5.33        4          239 📈 持有                
1587.TW      吉茂             37.8         15          0.0            0.0        0         -294 📉 觀望/賣出             
1589.TW      永冠-KY           7.9         18          0.0            0.0        0          259 📉 觀望/賣出             
1590.TW      亞德客-KY       1025.0          7        73.33          18.06        2          -50 📉 觀望/賣出             
1591.TWO     駿吉-KY          45.6         20        16.67          -2.75        2          -66 📉 觀望/賣出             
1593.TWO     祺驊             33.4          4        57.14           5.71        2           -6 📉 觀望/賣出             
1597.TW      直得             80.0          8        56.25           9.01        3          378 📈 持有                
1599.TWO     宏佳騰           25.85          9          0.0          -3.17        1            7 📉 觀望/賣出             
1603.TW      華電             34.6         11        42.86           1.45        2        -2314 📉 觀望/賣出             
1605.TW      華新             33.8          5         50.0           4.68        3        13274 📈 持有                
1608.TW      華榮             33.8         20          0.0           -5.8        1          124 📉 觀望/賣出             
1609.TW      大亞             35.8          5        71.43           6.58        2        -3106 📉 觀望/賣出             
1611.TW      中電            13.45          6         37.5           1.14        4          291 📈 持有                
1612.TW      宏泰             35.9          8        57.14           7.31        2          560 📈 持有                
1616.TW      億泰            25.25          4         50.0           0.73        3        -2599 📉 觀望/賣出             
1623.TW      大東電           203.0          3         40.0           1.99        2          146 📈 持有                
1708.TW      東鹼             44.0         18        57.14           5.66        1         2820 📉 觀望/賣出             
1709.TW      和益            18.05         18         37.5           3.41        1          742 📈 持有                
1710.TW      東聯             13.4          5        53.85           -4.4        5        -5200 📉 觀望/賣出             
1711.TW      永光            39.05         18        77.78          72.41        0        13210 📈 持有                
1714.TW      和桐             9.84          8         50.0           3.15        3          823 📉 觀望/賣出             
1717.TW      長興             63.7          5        72.73          30.38        1        -5346 📉 觀望/賣出             
1718.TW      中纖             7.39          6         50.0          -4.24        5         1946 📉 觀望/賣出             
1721.TW      三晃             20.6          4         50.0          -3.78        1          631 📉 觀望/賣出             
1722.TW      台肥            47.25         19        54.55          -1.28        2         1411 📉 觀望/賣出             
1723.TW      中碳             75.0          4         60.0           9.45        2           22 📈 持有                
1725.TW      元禎            30.55          5        54.55           0.89        2          -55 📉 觀望/賣出             
1726.TW      永記             76.0          3        54.55           0.64        4          -51 📉 觀望/賣出             
1727.TW      中華化            55.5         16        63.64          14.08        0         3505 📈 持有                
1735.TW      日勝化            28.7         18         60.0           56.5        1         -198 📈 持有                
1736.TW      喬山            132.0         16          0.0            0.0        0          419 📉 觀望/賣出             
1762.TW      中化生            29.9         10         50.0           3.51        2           -2 📈 持有                
1773.TW      勝一            145.5          3        44.44           2.64        1          128 📉 觀望/賣出             
1776.TW      展宇            16.55          5        45.45           9.27        2           -3 📈 持有                
1784.TWO     訊聯             86.7          5        42.86          -1.27        3         -109 📉 觀望/賣出             
1785.TWO     光洋科            90.6          4        68.42          41.84        4        19864 📈 持有                
1789.TW      神隆             22.5          3        66.67           5.96        3         -230 📈 持有                
1795.TW      美時            239.5          5        64.71          10.49        3        -3557 📉 觀望/賣出             
1799.TWO     易威            39.65         10         50.0           27.0        2           21 📈 持有                
1802.TW      台玻             62.0          9         50.0           2.96        2        -1963 📉 觀望/賣出             
1805.TW      寶徠            10.25         16          0.0            0.0        0          -23 📉 觀望/賣出             
1808.TW      潤隆             32.0         15         50.0           3.39        0         1813 📈 持有                
1809.TW      中釉             26.9          8        64.29          40.11        2         -125 📈 持有                
1815.TWO     富喬            108.0          3         40.0           5.24        2         1340 📉 觀望/賣出             
1904.TW      正隆             17.7          7        66.67           3.67        2        -1282 📉 觀望/賣出             
2002.TW      中鋼            19.25         13         60.0           4.34        1       -25848 📉 觀望/賣出             
2006.TW      東和鋼鐵           76.6          4         75.0          16.48        2        -1009 📉 觀望/賣出             
2009.TW      第一銅           43.25         18        66.67            0.0        1           38 📉 觀望/賣出             
2010.TW      春源            24.15          3        70.59           9.13        3           57 📈 持有                
2012.TW      春雨             15.2          3        22.22          -2.87        5         -111 📉 觀望/賣出             
2013.TW      中鋼構            44.1          3        58.33           1.85        4          126 📈 持有                
2014.TW      中鴻             17.8          5         50.0          11.54        4         5553 📈 持有                
2017.TW      官田鋼            9.57          9        43.75           6.62        3         -507 📉 觀望/賣出             
2022.TW      聚亨             8.96          3        27.27          -1.43        5           63 📉 觀望/賣出             
2023.TW      燁輝            14.55         19         40.0          -1.01        2        -2754 📉 觀望/賣出             
2027.TW      大成鋼            37.4          3        41.67          -2.32        5        -7521 📈 持有                
2031.TW      新光鋼            39.7         11         37.5          -2.53        3          859 📈 持有                
2034.TW      允強            20.35          8        57.14            0.7        2          758 📈 持有                
2035.TWO     唐榮             28.4          4         30.0           0.86        4            0 📉 觀望/賣出             
2049.TW      上銀            235.5          6         50.0          12.84        3         1217 📉 觀望/賣出             
2059.TW      川湖           3350.0          5        56.25           7.81        3          111 📈 持有                
2061.TWO     風青             17.7          3        16.67          -4.89        3          -51 📈 持有                
2066.TWO     世德             50.3          3        55.56          10.78        4            4 📉 觀望/賣出             
2067.TWO     嘉鋼             8.15          3        33.33          -4.71        6           46 📉 觀望/賣出             
2069.TW      運錩             18.9          4        58.82           6.92        4           10 📉 觀望/賣出             
2072.TWO     世紀風電          241.0         16        58.82          11.71        1            0 📉 觀望/賣出             
2103.TW      台橡            20.65         18        59.09           31.5        1        -5052 📈 持有                
2104.TW      國際中橡           12.5          3         60.0           7.51        3         -502 📉 觀望/賣出             
2105.TW      正新            30.05          5        61.54           1.39        3           91 📈 持有                
2108.TW      南帝            25.45          6        38.46           7.62        3           17 📈 持有                
2115.TW      六暉-KY         21.75          3        33.33           5.92        3           52 📉 觀望/賣出             
2201.TW      裕隆             28.0         18          0.0            0.0        0        -1861 📉 觀望/賣出             
2204.TW      中華             56.7          3        58.33            3.4        2         -687 📈 持有                
2206.TW      三陽工業           58.5          8        66.67           1.68        1        -1307 📉 觀望/賣出             
2207.TW      和泰車           528.0          4        41.67          -0.91        3         -947 📉 觀望/賣出             
2208.TW      台船            21.95          4        68.75          13.62        2         -452 📈 持有                
2211.TW      長榮鋼           103.0          3        33.33          -2.44        4          478 📉 觀望/賣出             
2230.TWO     泰茂             35.4          5        66.67           3.29        1           10 📉 觀望/賣出             
2231.TW      為升             81.2          4         50.0           3.78        4         -352 📉 觀望/賣出             
2233.TW      宇隆            237.0          4        54.55           6.36        3          249 📈 持有                
2235.TWO     謚源            33.85         18        66.67            1.0        1            0 📉 觀望/賣出             
2236.TW      百達-KY         112.0          3         50.0          -0.91        5           56 📉 觀望/賣出             
2237.TWO     華德動能           30.8          9         50.0          -2.56        4            0 📈 持有                
2239.TW      英利-KY          23.6         13          0.0            0.0        0            3 📉 觀望/賣出             
2241.TW      艾姆勒            29.2         19          0.0          -1.68        1          -33 📉 觀望/賣出             
2243.TW      宏旭-KY         18.85         14        30.77           -1.3        2          137 📉 觀望/賣出             
2252.TWO     為昇科           13.65         16          0.0          -5.56        1            0 📉 觀望/賣出             
2254.TW      巨鎧精密-創         69.2         20        73.33          15.72        0          -14 📈 持有                
2258.TW      鴻華先進-創        32.05          6         30.0           0.27        3         -298 📉 觀望/賣出             
2301.TW      光寶科           168.0         12        58.33          -5.97        3        -8703 📈 持有                
2302.TW      麗正             19.2          4        57.14          13.98        3          132 📈 持有                
2303.TW      聯電             60.7          7         50.0          22.69        2       -14284 📉 觀望/賣出             
2305.TW      全友             14.8          4        44.44          11.28        1        -1298 📈 持有                
2308.TW      台達電          1440.0          8        56.25           15.8        2        -1296 📈 持有                
2312.TW      金寶            24.05         19          0.0            0.0        0        -7127 📈 持有                
2313.TW      華通            236.5         14        58.33          26.64        1        -3779 📉 觀望/賣出             
2314.TW      台揚             20.2         18          0.0            0.0        0           18 📉 觀望/賣出             
2316.TW      楠梓電           102.5          3        45.45          -4.14        6        -1336 📉 觀望/賣出             
2317.TW      鴻海            212.0          3         60.0           6.79        3         -932 📉 觀望/賣出             
2321.TW      東訊             14.8         20         20.0          -15.6        3            0 📉 觀望/賣出             
