     Stock        Name  Score    Close                                 BuyReason
   8112.TW          至上    4.0    87.00                   ADX轉強 | 【營收爆發(136.81%)】
   3037.TW          欣興    4.0   508.00                      外資買4855張 | 【EPS連2成長】
   2313.TW          華通    4.0   211.50                      外資買3839張 | 【EPS連2成長】
   4943.TW       康控-KY    4.0    12.00                     ADX轉強 | 【營收爆發(38.5%)】
  5205.TWO          中茂    4.0    29.45                   ADX轉強 | 【營收爆發(204.44%)】
  3066.TWO          李洲    4.0    17.80                    ADX轉強 | 【營收爆發(42.57%)】
  5340.TWO          建榮    4.0   120.00                      外資買2291張 | 【EPS連2成長】
   1529.TW        樂事綠能    4.0    28.85                   ADX轉強 | 【營收爆發(277.22%)】
   1256.TW     鮮活果汁-KY    4.0   161.00                    ADX轉強 | 【營收爆發(87.61%)】
   6024.TW         群益期    4.0    56.00                   ADX轉強 | 【營收爆發(152.89%)】
   2543.TW          皇昌    4.0    73.50                    ADX轉強 | 【營收爆發(34.97%)】
  6223.TWO          旺矽    4.0  3550.00                    ADX轉強 | 【營收爆發(33.06%)】
  8472.TWO         夠麻吉    4.0    79.60                    ADX轉強 | 【營收爆發(30.76%)】
   3645.TW          達邁    4.0    80.90                      外資買2302張 | 【EPS連2成長】
   3702.TW         大聯大    4.0    74.50                    ADX轉強 | 【營收爆發(44.57%)】
   2377.TW          微星    4.0    92.80                    ADX轉強 | 【營收爆發(33.73%)】
  1294.TWO        漢田生技    4.0    87.60                   ADX轉強 | 【營收爆發(117.94%)】
  4806.TWO        桂田文創    3.5    12.45                 【EPS連2成長 | 營收爆發(203.86%)】
   1597.TW          直得    3.5    75.60                  【EPS連2成長 | 營收爆發(39.89%)】
   2542.TW         興富發    3.5    36.55                【EPS連2成長 | 營收爆發(2480.63%)】
   9917.TW         中保科    3.5   113.00                         ADX轉強 | 【EPS連2成長】
  6435.TWO          大中    3.5   168.00                         ADX轉強 | 【EPS連2成長】
   6944.TW        兆聯實業    3.5   786.00                  【EPS連2成長 | 營收爆發(51.58%)】
   3006.TW         晶豪科    3.5   161.00                  【EPS連2成長 | 營收爆發(128.4%)】
   6005.TW         群益證    3.5    27.80                 【EPS連2成長 | 營收爆發(129.99%)】
   5484.TW          慧友    3.5    40.75                 【EPS連2成長 | 營收爆發(137.98%)】
  5302.TWO          太欣    3.5    11.15                  【EPS連2成長 | 營收爆發(69.18%)】
   3443.TW          創意    3.5  2285.00                  【EPS連2成長 | 營收爆發(60.15%)】
   8150.TW          南茂    3.5    60.50                  【EPS連2成長 | 營收爆發(31.23%)】
  4123.TWO          晟德    3.5    43.75                  【EPS連2成長 | 營收爆發(56.42%)】
   3535.TW         晶彩科    3.5   126.00                【EPS連2成長 | 營收爆發(9477.22%)】
  3163.TWO         波若威    3.5   888.00                  【EPS連2成長 | 營收爆發(47.89%)】
   2481.TW          強茂    3.5    96.90                         外資買2718張 | 【董監加碼】
   2353.TW         宏��    3.5    27.35                  【EPS連2成長 | 營收爆發(39.83%)】
   2423.TW          固緯    3.5    47.65                  【EPS連2成長 | 營收爆發(46.67%)】
   1514.TW          亞力    3.5   115.50                  【EPS連2成長 | 營收爆發(68.91%)】
   3530.TW         晶相光    3.5    59.10                  【EPS連2成長 | 營收爆發(33.12%)】
   6830.TW          汎銓    3.5   349.50                         ADX轉強 | 【EPS連2成長】
   4770.TW          上品    3.5   258.50                  【EPS連2成長 | 營收爆發(51.15%)】
  6275.TWO          元山    3.5    49.15                  【EPS連2成長 | 營收爆發(40.35%)】
   2369.TW          菱生    3.5    27.85                  【EPS連2成長 | 營收爆發(61.87%)】
   6282.TW          康舒    3.5    46.10                         外資買1423張 | 【董監加碼】
   2344.TW         華邦電    3.5   109.00                  【EPS連2成長 | 營收爆發(88.45%)】
  3205.TWO          佰研    3.5    50.90                  【EPS連2成長 | 營收爆發(33.97%)】
   2204.TW          中華    3.5    56.80                  【EPS連2成長 | 營收爆發(47.49%)】
  3663.TWO          鑫科    3.5    74.00                 【EPS連2成長 | 營收爆發(157.91%)】
   1525.TW          江申    3.5    62.00                  【EPS連2成長 | 營收爆發(36.82%)】
  7751.TWO          竑騰    3.5  1325.00                  【EPS連2成長 | 營收爆發(80.57%)】
   6831.TW          邁科    3.5   318.50                  【EPS連2成長 | 營收爆發(43.88%)】
  4556.TWO          旭然    3.5    29.20                  【EPS連2成長 | 營收爆發(31.02%)】
  6465.TWO          威潤    3.5    32.40                  【EPS連2成長 | 營收爆發(45.25%)】
   7786.TW        東方風能    3.5   145.00                   【EPS連2成長 | 營收爆發(62.9%)】
   2597.TW          潤弘    3.5   170.50                  【EPS連2成長 | 營收爆發(62.65%)】
   2535.TW         達欣工    3.5    73.30                  【EPS連2成長 | 營收爆發(188.6%)】
  3374.TWO          精材    3.5   171.50                   【EPS連2成長 | 營收爆發(45.8%)】
   2374.TW          佳能    3.5    70.60                  【EPS連2成長 | 營收爆發(109.5%)】
   2059.TW          川湖    3.5  3365.00                  【EPS連2成長 | 營收爆發(31.16%)】
  5289.TWO          宜鼎    3.5  1015.00                 【EPS連2成長 | 營收爆發(403.21%)】
   2885.TW         元大金    3.5    43.30                  【EPS連2成長 | 營收爆發(36.23%)】
  4744.TWO          皇將    3.5    32.90                 【EPS連2成長 | 營收爆發(112.88%)】
   7610.TW      聯友金屬-創    3.5   321.00                 【EPS連2成長 | 營收爆發(422.68%)】
   8462.TW          柏文    3.5   145.50                  【EPS連2成長 | 營收爆發(30.55%)】
  5498.TWO          凱崴    3.5    62.40                  【EPS連2成長 | 營收爆發(54.92%)】
   2467.TW          志聖    3.5   363.50                  【EPS連2成長 | 營收爆發(124.1%)】
  6219.TWO          富旺    3.0    14.80                  【營收爆發(10807.69%) | 董監加碼】
   1582.TW          信錦    3.0    90.30                            ADX轉強 | 【董監加碼】
  1593.TWO          祺驊    3.0    34.10                            ADX轉強 | 【董監加碼】
  3147.TWO          大綜    3.0   178.50                    【營收爆發(206.61%) | 董監加碼】
  4538.TWO         大詠城    3.0    19.00                    【營收爆發(122.75%) | 董監加碼】
  8932.TWO         智通*    3.0    92.00                     【營收爆發(30.79%) | 董監加碼】
  6703.TWO          軒郁    3.0   117.50                            ADX轉強 | 【董監加碼】
   2836.TW         高雄銀    3.0    12.15                     【營收爆發(30.58%) | 董監加碼】
  4542.TWO          科嶠    3.0   175.00                     【營收爆發(96.66%) | 董監加碼】
   7780.TW       大研生醫*    3.0    19.60                     【營收爆發(61.36%) | 董監加碼】
  2230.TWO          泰茂    3.0    35.40                     【營收爆發(88.54%) | 董監加碼】
  6762.TWO          達亞    3.0   165.00                            ADX轉強 | 【董監加碼】
  8390.TWO         金益鼎    3.0   100.00                     【營收爆發(60.35%) | 董監加碼】
   1225.TW         福懋油    3.0    32.55                            ADX轉強 | 【董監加碼】
   2393.TW          億光    2.5    64.40                                  外資買1112張
 00990A.TW   主動元大AI新經濟    2.5    11.91                                  外資買2888張
   6213.TW          聯茂    2.5   137.50                                  外資買3860張
   2486.TW          一詮    2.5   152.00                                  外資買1680張
   8039.TW          台虹    2.5   128.00                                  外資買3856張
   5706.TW          鳳凰    2.5    51.10                          【EPS連2成長 | 董監加碼】
   4958.TW       臻鼎-KY    2.5   188.50                                  外資買3984張
00764B.TWO     群益25年美債    2.5    28.68                                  外資買2459張
   1409.TW          新纖    2.5    16.45                                  外資買9053張
  00965.TW    元大航太防衛科技    2.5    25.88                                  外資買2684張
 00991A.TW    主動復華未來50    2.5    12.30                                  外資買1936張
   6919.TW         康霈*    2.5   121.00                                  外資買1253張
   2327.TW         國巨*    2.5   258.00                                  外資買2867張
   2892.TW         第一金    2.5    28.90                                  外資買6434張
 00988A.TW    主動統一全球創新    2.5    12.58                                  外資買1395張
   1714.TW          和桐    2.5     9.23                                  外資買2332張
  00902.TW     中信電池及儲能    2.5    14.47                                  外資買1239張
00679B.TWO     元大美債20年    2.5    27.34                                 外資買10732張
   6120.TW          達運    2.5    13.15                          【EPS連2成長 | 董監加碼】
   4938.TW          和碩    2.5    75.80                                  外資買1150張
   2412.TW         中華電    2.5   136.00                                  外資買1562張
  00878.TW     國泰永續高股息    2.5    22.30                                  外資買6421張
   2884.TW         玉山金    2.5    33.05                                  外資買4771張
  00940.TW    元大台灣價值高息    2.5     9.65                                  外資買1968張
  1815.TWO          富喬    2.5   107.50                                  外資買1038張
   1303.TW          南亞    2.5    83.50                                 外資買27421張
  6274.TWO          台燿    2.5   497.50                                  外資買3235張
 00688L.TW   國泰20年美債正2    2.5     7.15                                  外資買1002張
   1605.TW          華新    2.5    32.05                                  外資買7184張
 009805.TW    新光美國電力基建    2.5    14.92                                  外資買1930張
   2880.TW         華南金    2.5    33.85                                  外資買1460張
  00893.TW     國泰智能電動車    2.5    33.59                                  外資買1272張
   2323.TW          中環    2.5    10.50                          【EPS連2成長 | 董監加碼】
 00955.TWO      中信日本商社    2.5    15.14                                  外資買3569張
00740B.TWO     富邦全球投等債    2.5    38.74                                  外資買1444張
   2367.TW          燿華    2.5    72.60                                  外資買2060張
   2426.TW          鼎元    2.5    33.85                                  外資買5794張
   3715.TW        定穎投控    2.5   166.00                                 外資買13157張
   3209.TW          全科    2.5    39.85                                  外資買2810張
 00665L.TW    富邦恒生國企正2    2.5    10.00                                  外資買1958張
00696B.TWO     富邦美債20年    2.5    29.74                                  外資買2830張
 00637L.TW   元大滬深300正2    2.5    19.57                                 外資買10496張
   4977.TW       眾達-KY    2.5   187.00                                  外資買1570張
   2890.TW         永豐金    2.5    31.75                                  外資買1135張
   5876.TW        上海商銀    2.5    39.50                                  外資買1323張
00795B.TWO   中信美國公債20年    2.5    27.59                                  外資買1167張
  6244.TWO          茂迪    2.5    32.20                                  外資買1996張
   3189.TW          景碩    2.5   317.50                                  外資買5495張
  6925.TWO          意藍    2.5    70.60                          【EPS連2成長 | 董監加碼】
   1304.TW          台聚    2.0    12.85                                     ADX轉強
  2752.TWO          豆府    2.0   211.50                                     ADX轉強
 00865B.TW    國泰US短期公債    2.0    48.17                                     ADX轉強
  5274.TWO          信驊    2.0 10495.00                            【營收爆發(65.94%)】
  6423.TWO         億而得    2.0    88.60                                     ADX轉強
00719B.TWO     元大美債1-3    2.0    31.42                                     ADX轉強
  8358.TWO          金居    2.0   241.50                            【營收爆發(45.92%)】
  4541.TWO          晟田    2.0    40.20                            【營收爆發(83.73%)】
   8499.TW       鼎炫-KY    2.0   277.50                            【營收爆發(83.71%)】
   6477.TW          安集    2.0    39.50                            【營收爆發(78.94%)】
  6265.TWO         方土昶    2.0    40.10                           【營收爆發(435.72%)】
   1305.TW          華夏    2.0    13.75                                     ADX轉強
   3533.TW          嘉澤    2.0  1750.00                            【營收爆發(31.46%)】
  6016.TWO         康和證    2.0    17.25                           【營收爆發(151.85%)】
  5439.TWO          高技    2.0   275.00                           【營收爆發(129.51%)】
  2641.TWO          正德    2.0    18.70                            【營收爆發(33.43%)】
  3213.TWO          茂訊    2.0   101.50                                     ADX轉強
  3073.TWO        天方能源    2.0    29.40                          【營收爆發(1048.46%)】
  4127.TWO          天良    2.0    35.45                           【營收爆發(139.06%)】
   6214.TW          精誠    2.0   111.00                            【營收爆發(39.19%)】
   3305.TW          昇貿    2.0   102.00                            【營收爆發(62.39%)】
   5469.TW         瀚宇博    2.0    87.60                            【營收爆發(59.14%)】
 00638R.TW   元大滬深300反1    2.0     7.04                                     ADX轉強
  6217.TWO         中探針    2.0   136.00                            【營收爆發(42.94%)】
   1235.TW          興泰    2.0    36.40                           【營收爆發(177.24%)】
  4768.TWO        晶呈科技    2.0   461.00                           【營收爆發(228.67%)】
  1259.TWO          安心    2.0    61.90                                     ADX轉強
   3717.TW        聯嘉投控    2.0    19.00                                     ADX轉強
   6139.TW          亞翔    2.0   524.00                            【營收爆發(87.64%)】
  8087.TWO        麗升能源    2.0    32.45                            【營收爆發(883.4%)】
  5490.TWO          同亨    2.0    26.50                                     ADX轉強
 00669R.TW    國泰美國道瓊反1    2.0     5.89                                     ADX轉強
   2495.TW          普安    2.0    33.10                            【營收爆發(37.67%)】
  3441.TWO         聯一光    2.0    32.55                            【營收爆發(36.12%)】
  4971.TWO      IET-KY    2.0   464.00                            【營收爆發(43.13%)】
  3293.TWO          鈊象    2.0   722.00                                     ADX轉強
  00910.TW     第一金太空衛星    2.0    56.25                                     ADX轉強
   3135.TW          凌航    2.0   110.00                           【營收爆發(343.86%)】
   3017.TW          奇鋐    2.0  1865.00                            【營收爆發(74.74%)】
   9906.TW         欣巴巴    2.0    41.70                           【營收爆發(351.05%)】
   6715.TW          嘉基    2.0   305.00                                     ADX轉強
   2887.TW       台新新光金    2.0    24.75                           【營收爆發(117.67%)】
  4903.TWO         聯光通    2.0    43.35                            【營收爆發(102.6%)】
  6620.TWO          漢達    2.0    76.50                            【營收爆發(32.15%)】
 00656R.TW   國泰中國A50反1    2.0     6.23                                     ADX轉強
   3167.TW          大量    2.0   390.50                           【營收爆發(123.02%)】
   2548.TW          華固    2.0   116.50                         【營收爆發(19257.44%)】
   2368.TW         金像電    2.0   935.00                            【營收爆發(53.91%)】
   2363.TW          矽統    2.0    50.60                           【營收爆發(171.58%)】
  2237.TWO        華德動能    2.0    30.50                           【營收爆發(189.99%)】
  4702.TWO         中美實    2.0     9.96                             【營收爆發(51.9%)】
   2241.TW         艾姆勒    2.0    28.90                            【營收爆發(45.48%)】
   6691.TW        洋基工程    2.0   618.00                            【營收爆發(80.45%)】
   9926.TW          新海    2.0    50.70                                     ADX轉強
  3687.TWO         歐買尬    2.0    67.70                             【營收爆發(33.0%)】
   5607.TW         遠雄港    2.0    49.25                            【營收爆發(41.15%)】
   2617.TW          台航    2.0    31.65                                     ADX轉強
  6462.TWO          神盾    2.0   101.00                           【營收爆發(200.09%)】
   2432.TW     倚天酷��-創    2.0    28.30                                     ADX轉強
  3354.TWO          律勝    2.0    32.45                                     ADX轉強
   2458.TW          義隆    2.0   143.00                                     ADX轉強
   6655.TW          科定    2.0   129.00                            【營收爆發(82.66%)】
  6134.TWO          萬旭    2.0    30.30                            【營收爆發(47.63%)】
  2072.TWO        世紀風電    2.0   261.50                            【營收爆發(52.89%)】
   2414.TW          精技    2.0    44.25                            【營收爆發(54.11%)】
  6584.TWO        南俊國際    2.0   388.50                            【營收爆發(47.92%)】
   2480.TW         敦陽科    2.0   142.00                            【營收爆發(31.32%)】
  5450.TWO          南良    2.0    14.90                                     ADX轉強
   2820.TW          華票    2.0    17.05                           【營收爆發(221.31%)】
   2547.TW         日勝生    2.0    11.10                                     ADX轉強
   2613.TW          中櫃    2.0    25.70                                     ADX轉強
   8210.TW          勤誠    2.0   894.00                           【營收爆發(137.01%)】
  3491.TWO         昇達科    2.0  1310.00                            【營收爆發(57.06%)】
  3162.TWO          精確    2.0    53.60                            【營收爆發(30.95%)】
   8021.TW          尖點    2.0   243.50                            【營收爆發(42.47%)】
   1456.TW          怡華    2.0    13.55                            【營收爆發(50.81%)】
   2645.TW        長榮航太    2.0   160.50                            【營收爆發(34.77%)】
   1587.TW          吉茂    2.0    37.50                            【營收爆發(42.77%)】
   1313.TW          聯成    2.0    12.55                                     ADX轉強
  6727.TWO        亞泰金屬    2.0   261.00                            【營收爆發(265.8%)】
  6629.TWO       泰金-KY    2.0   107.00                            【營收爆發(58.57%)】
   3003.TW         健和興    2.0    50.30                            【營收爆發(59.35%)】
   2330.TW         台積電    2.0  1865.00                            【營收爆發(36.81%)】
   6239.TW          力成    2.0   201.00                            【營收爆發(34.63%)】
   6669.TW          緯穎    2.0  4070.00                           【營收爆發(103.44%)】
  6535.TWO          順藥    2.0   151.00                           【營收爆發(9777.5%)】
   6426.TW          統新    2.0   142.00                           【營收爆發(100.66%)】
 00666R.TW    富邦恒生國企反1    2.0     9.10                                     ADX轉強
  3680.TWO          家登    2.0   381.00                            【營收爆發(62.74%)】
   2438.TW          翔耀    2.0    20.60                           【營收爆發(281.18%)】
   2889.TW         國票金    2.0    16.30                           【營收爆發(102.15%)】
   2399.TW          映泰    2.0    26.25                                     ADX轉強
   2616.TW          山隆    2.0    17.55                                     ADX轉強
   2449.TW        京元電子    2.0   295.50                            【營收爆發(41.05%)】
  8086.TWO         宏捷科    2.0   136.50                            【營收爆發(43.28%)】
  3207.TWO          耀勝    2.0    67.60                            【營收爆發(45.99%)】
   3596.TW          智易    2.0   210.00                                     ADX轉強
   9908.TW         大台北    2.0    30.40                                     ADX轉強
   2855.TW         統一證    2.0    30.25                           【營收爆發(373.49%)】
   1308.TW          亞聚    2.0    14.95                                     ADX轉強
   3032.TW          偉訓    2.0    68.00                            【營收爆發(41.57%)】
   5519.TW          隆大    2.0    33.90                                     ADX轉強
 00651R.TW      復華香港反1    2.0     5.32                                     ADX轉強
  4171.TWO          瑞基    2.0    19.00                            【營收爆發(84.93%)】
  7738.TWO        東聯互動    2.0   185.00                                     ADX轉強
   2380.TW          虹光    2.0     5.60                                     ADX轉強
  5348.TWO       正能量智能    2.0    17.25                                     ADX轉強
   4739.TW          康普    2.0    77.90                           【營收爆發(192.15%)】
  3570.TWO          大塚    2.0   171.00                             【營收爆發(67.7%)】
  3555.TWO         博士旺    2.0   162.00                          【營收爆發(3727.37%)】
   5269.TW          祥碩    2.0  1225.00                            【營收爆發(58.31%)】
   1609.TW          大亞    2.0    35.95                            【營收爆發(41.09%)】
  6560.TWO         欣普羅    2.0    40.10                            【營收爆發(55.97%)】
   3168.TW         眾福科    2.0    40.80                                     ADX轉強
  6894.TWO         衛司特    2.0   336.00                            【營收爆發(55.42%)】
  5291.TWO          邑昇    2.0    53.10                            【營收爆發(34.27%)】
00864B.TWO   中信美國公債0-1    2.0    46.64                                     ADX轉強
   2357.TW          華碩    2.0   589.00                            【營收爆發(79.97%)】
  7781.TWO        昕力資*    2.0    20.70                            【營收爆發(42.08%)】
  3684.TWO          榮昌    2.0    60.20                            【營收爆發(30.66%)】
  6101.TWO        寬魚國際    2.0    38.05                           【營收爆發(685.99%)】
   3062.TW          建漢    2.0    23.35                            【營收爆發(67.97%)】
  5386.TWO          青雲    2.0   314.00                          【營收爆發(1025.37%)】
   8101.TW          華冠    2.0    15.00                            【營收爆發(31.75%)】
  8088.TWO          品安    2.0    56.00                           【營收爆發(136.01%)】
   3013.TW         晟銘電    2.0   100.50                            【營收爆發(49.92%)】
   6805.TW         富世達    2.0  1755.00                            【營收爆發(51.13%)】
  5514.TWO          三豐    2.0    15.80                          【營收爆發(6851.87%)】
   2324.TW          仁寶    2.0    32.20                                     ADX轉強
  6903.TWO          巨漢    2.0   324.00                           【營收爆發(586.45%)】
   2308.TW         台達電    2.0  1385.00                            【營收爆發(32.87%)】
  6788.TWO         華景電    2.0   338.00                            【營收爆發(35.54%)】
  4529.TWO          淳紳    2.0     3.43                                     ADX轉強
   8103.TW          瀚荃    2.0    85.40                            【營收爆發(43.57%)】
  2061.TWO          風青    2.0    17.35                            【營收爆發(43.27%)】
   2022.TW          聚亨    2.0     9.05                            【營收爆發(76.64%)】
  4908.TWO          前鼎    2.0   106.00                            【營收爆發(66.88%)】
  5601.TWO         台聯櫃    2.0    36.55                                     ADX轉強
   2345.TW          智邦    2.0  1420.00                             【營收爆發(82.7%)】
   3029.TW          零壹    2.0   115.00                             【營收爆發(31.5%)】
  6739.TWO        竹陞科技    2.0  1145.00                            【營收爆發(90.86%)】
  5475.TWO          德宏    2.0   224.00                           【營收爆發(101.73%)】
   6598.TW      ABC-KY    2.0    25.05                            【營收爆發(87.92%)】
   2383.TW         台光電    2.0  2705.00                            【營收爆發(45.01%)】
  3709.TWO       鑫聯大投控    2.0    65.70                           【營收爆發(132.66%)】
   4949.TW        有成精密    2.0    68.40                                     ADX轉強
  3324.TWO          雙鴻    2.0  1055.00                            【營收爆發(66.95%)】
   1709.TW          和益    2.0    17.10                                     ADX轉強
  8908.TWO          欣雄    2.0    42.05                                     ADX轉強
   1589.TW       永冠-KY    2.0     7.98                            【營收爆發(33.94%)】
   7740.TW       熙特爾-創    2.0   204.00                           【營收爆發(604.32%)】
  3306.TWO          鼎天    2.0    45.90                            【營收爆發(69.33%)】
   6645.TW       金萬林-創    2.0    14.15                            【營收爆發(35.79%)】
   2425.TW          承啟    2.0    30.65                            【營收爆發(43.93%)】
  7792.TWO          安葆    2.0   327.50                            【營收爆發(68.39%)】
  2887I.TW           ?    2.0     9.32                           【營收爆發(117.67%)】
   4764.TW          雙鍵    2.0   162.00                                     ADX轉強
  5314.TWO         世紀*    2.0    73.70                           【營收爆發(265.41%)】
  3632.TWO          研勤    2.0    10.10                                     ADX轉強
   5284.TW      jpp-KY    2.0   268.50                            【營收爆發(50.24%)】
   7769.TW          鴻勁    2.0  3950.00                            【營收爆發(73.94%)】
   2360.TW          致茂    2.0  1530.00                            【營收爆發(86.04%)】
   2515.TW          中工    2.0    16.00                            【營收爆發(84.64%)】
  8038.TWO         長園科    2.0    43.10                           【營收爆發(643.82%)】
   3694.TW          海華    2.0    56.20                            【營收爆發(58.57%)】
   2406.TW          國碩    2.0    33.95                           【營收爆發(188.65%)】
   6166.TW          凌華    2.0    59.80                            【營收爆發(58.39%)】
   6689.TW         伊雲谷    2.0    71.70                                     ADX轉強
  3664.TWO       安瑞-KY    2.0    14.00                            【營收爆發(43.94%)】
   1718.TW          中纖    2.0     7.50                                     ADX轉強
   2897.TW        王道銀行    2.0     9.93                            【營收爆發(55.65%)】
  3691.TWO          碩禾    2.0   116.00                           【營收爆發(195.71%)】
   3665.TW       貿聯-KY    2.0  1590.00                                     ADX轉強
   2243.TW       宏旭-KY    2.0    15.60                                     ADX轉強
   6668.TW         中揚光    2.0    34.30                            【營收爆發(41.28%)】
   2478.TW          大毅    2.0    67.80                            【營收爆發(37.97%)】
   3266.TW          昇陽    2.0    13.10                           【營收爆發(222.03%)】
  5452.TWO          佶優    2.0    32.75                                     ADX轉強
  7734.TWO        印能科技    2.0  1645.00                            【營收爆發(142.0%)】
   8476.TW         台境*    2.0    19.00                           【營收爆發(126.49%)】
 00648R.TW  元大S&P500反1    2.0     4.50                                     ADX轉強
   1309.TW         台達化    2.0    15.30                                     ADX轉強
 00715L.TW    期街口布蘭特正2    2.0    50.80                                     ADX轉強
  3158.TWO          嘉實    2.0    91.20                                     ADX轉強
   4540.TW        全球傳動    2.0    48.60                            【營收爆發(85.11%)】
  5548.TWO          安倉    2.0    23.65                            【營收爆發(95.11%)】
   3054.TW         立萬利    2.0    72.20                           【營收爆發(750.99%)】
  8027.TWO          鈦昇    2.0   109.00                            【營收爆發(62.78%)】
 00634R.TW      富邦上証反1    2.0     3.26                                     ADX轉強
   6515.TW          穎崴    2.0  6285.00                                     ADX轉強
  4416.TWO          三圓    2.0    14.70                           【營收爆發(792.84%)】
  3516.TWO         亞帝歐    2.0    19.65                            【營收爆發(31.89%)】
 00693U.TW    期街口S&P黃豆    2.0    23.16                                     ADX轉強
   1516.TW          川飛    2.0    23.40                                     ADX轉強
   4952.TW          凌通    2.0    44.30                                     ADX轉強
  3285.TWO          微端    2.0    28.90                            【營收爆發(36.71%)】
  3360.TWO          尚立    2.0    15.05                           【營收爆發(152.72%)】
   3380.TW          明泰    2.0    36.15                                     ADX轉強
   3049.TW          精金    2.0    12.45         外資買1368張 | 【營收爆發(51.19%) | ⚠️毛利負】
   9945.TW         潤泰新    2.0    27.90                            【營收爆發(58.08%)】
   8926.TW         台汽電    2.0    46.10                          【營收爆發(1067.24%)】
  5516.TWO          雙喜    2.0    13.35                            【營收爆發(77.49%)】
   2395.TW          研華    2.0   342.50                                     ADX轉強
   2010.TW          春源    2.0    24.20                            【營收爆發(30.29%)】
   2451.TW          創見    2.0   236.00                           【營收爆發(246.28%)】
  6640.TWO          均華    2.0   969.00                            【營收爆發(56.66%)】
  4510.TWO          高鋒    2.0    43.20                            【營收爆發(38.66%)】
  6980.TWO        鐳洋科技    2.0   127.00                           【營收爆發(133.51%)】
   6937.TW          天虹    2.0   275.50                            【營收爆發(31.25%)】
   6861.TW        睿生光電    2.0   172.50                            【營收爆發(45.48%)】
  6859.TWO         伯特光    2.0   117.50                                     ADX轉強
  00757.TW     統一FANG+    2.0   111.80                                     ADX轉強
  3508.TWO          位速    2.0    39.25                            【營收爆發(30.65%)】
 00945B.TW    凱基美國非投等債    2.0    14.51                                     ADX轉強
  00909.TW    國泰數位支付服務    2.0    39.16                                     ADX轉強
   2331.TW          精英    2.0    23.70                            【營收爆發(34.01%)】
   3028.TW         增你強    2.0    50.60                           【營收爆發(108.55%)】
  3081.TWO          聯亞    2.0  1485.00                            【營收爆發(91.44%)】
   3025.TW          星通    2.0    61.80                           【營收爆發(113.07%)】
   2408.TW         南亞科    2.0   238.00                           【營收爆發(586.71%)】
   3033.TW          威健    2.0    30.40                            【營收爆發(59.01%)】
   4137.TW       麗豐-KY    2.0   107.00                           【營收爆發(117.15%)】
   8261.TW          富鼎    2.0   111.00                                     ADX轉強
  5328.TWO          華容    2.0    26.80                            【營收爆發(35.41%)】
   6205.TW          詮欣    2.0    57.00                                     ADX轉強
