股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
3050,鈺德,11.55,504,15.30,10.65,---,3.5%,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
00984,大華優利美A債15,16.02,447,16.82,15.20,---,0.48%,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
6591,動力-KY,44.30,154,98.76,42.30,---,3.5%,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
6176,瑞儀,81.30,5234,139.27,81.30,---,7.07%,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
6811,宏�硌穈T,227.50,105,263.00,182.50,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
4544,春日,14.00,2,17.95,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
9949,琉園,24.15,12,36.70,15.58,---,8.09%,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
4510,高鋒,44.55,3776,55.20,33.00,---,4.14%,趨勢運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (43.59)，進入噴發段,強勢突破 (軌外)
6194,育富,29.85,41,39.65,29.20,---,5.78%,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
6124,業強,27.50,21,37.95,23.30,---,---,均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
00757,統一FANG+,140.85,536,142.25,101.15,---,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2101,南港,34.30,1387,45.45,29.75,---,1.99%,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
00945,凱基美國非投等債,14.69,3261,14.72,13.23,---,0.6%,均線糾擺,無,無,MA 乖離率僅 0.08%,均線糾擺
4556,旭然,101.00,287,132.50,22.45,---,1.17%,趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,34.65,2300,40.65,29.60,---,5.79%,強勢突破 (軌外),無,無,股價衝破布林上軌 (33.83)，進入噴發段,強勢突破 (軌外)
6624,萬年清,40.10,10,72.50,31.85,---,1.56%,進入盤整,無,連1日大跌,ADX 為 13.46 (低於 20),進入盤整
3081,聯亞,2725.00,1428,3160.00,384.50,---,0.14%,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (2686.65)，進入噴發段,強勢突破 (軌外)
9925,新保,40.10,453,40.60,38.16,---,---,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
8446,華研,86.10,48,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
00685,群益臺灣加權正2,11.60,205715,329.55,9.16,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6446,藥華藥,1440.00,5990,1460.00,442.00,---,0.22%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (1440.00 > 1.5σ)，動能強勁,貼軌運行
009813,貝萊德標普卓越50,11.45,641,11.56,9.64,---,---,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
6485,點序,66.60,268,124.50,50.00,---,0.96%,進入盤整,無,無,ADX 為 13.07 (低於 20),進入盤整
6294,智基,27.40,17,56.63,26.30,---,5.98%,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
5403,中菲,93.00,47,118.35,84.50,---,5.04%,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
6775,穎台科技,32.05,100,72.30,20.40,---,---,趨勢運行 -> 進入盤整,無,無,ADX 為 18.68 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.50,1647,10.58,9.91,---,0.67%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.05%,均線糾擺
5455,昇益,28.50,5,32.00,22.55,---,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
2374,佳能,71.50,2209,94.96,53.25,---,0.56%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6113,亞矽,24.65,388,29.85,18.45,---,1.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,11.95,100,20.40,11.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
6804,明係,19.55,324,23.50,15.00,---,---,貼軌運行 -> 進入盤整,無,無,ADX 為 13.86 (低於 20),進入盤整
1443,立益物流,25.75,4,31.05,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
6556,勝品,62.10,164,76.62,60.20,---,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
2025,千興,12.65,437,15.30,9.01,---,---,貼軌運行,無,無,股價於高位貼軌 (12.65 > 1.5σ)，動能強勁,貼軌運行
6141,柏承,36.90,1267,46.00,10.25,---,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5243,乙盛-KY,91.40,1326,135.00,64.03,---,1.95%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,203.50,277,215.00,170.00,---,3.09%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,123.00,92999,178.50,40.40,---,6.06%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3372,典範,16.10,416,25.65,12.75,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.39%,均線糾擺
4968,立積,96.90,287,166.50,87.60,---,0.76%,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
6158,禾昌,16.75,132,24.75,16.50,---,3.32%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8454,富邦媒,267.50,510,439.50,170.00,---,4.28%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5603,陸海,14.20,27,20.75,14.00,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
8433,弘帆,55.20,8,59.80,46.57,---,7.64%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
00991,主動復華未來50,17.79,72075,21.33,9.66,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1540,喬福,19.80,192,28.45,18.80,---,5.35%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
2417,圓剛,45.20,5848,56.90,33.40,---,0.55%,貼軌運行 -> 強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (45.13)，進入噴發段,強勢突破 (軌外)
2402,毅嘉,56.70,1939,77.70,39.13,---,4.8%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
2351,順德,172.00,1470,229.00,73.20,---,3.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,56.80,479,65.30,47.60,---,5.95%,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
6189,豐藝,49.60,436,59.90,42.50,---,5.06%,均線糾擺,無,無,MA 乖離率僅 0.96%,均線糾擺
7893,睿信,163.50,5,249.00,140.00,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
911622,泰聚亨-DR,3.74,0,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
8222,寶一,39.10,750,58.60,33.75,---,1.46%,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
7743,金利食安,21.00,5,28.65,18.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
3499,環天科,13.00,37,21.35,12.40,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
6223,旺矽,6600.00,530,7354.87,994.00,---,1.5%,進入盤整 -> 貼軌運行,無,無,股價於高位貼軌 (6600.00 > 1.5σ)，動能強勁,貼軌運行
6261,久元,79.20,335,133.50,57.28,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,26.40,65,87.00,26.40,---,---,離開盤整 (向下),無,無,跌破布林下軌 (27.14),離開盤整 (向下)
3287,廣寰科,35.45,438,38.45,27.00,---,4.12%,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (33.17)，進入噴發段,強勢突破 (軌外)
6658,聯策,167.00,281,257.00,46.40,---,1.31%,進入盤整,隔一漲,無,ADX 為 10.42 (低於 20),進入盤整
1232,大統益,155.00,170,168.50,136.16,---,---,均線糾擺,無,無,MA 乖離率僅 0.40%,均線糾擺
2732,六角,63.50,28,76.75,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
2497,怡利電,48.80,380,66.80,38.05,---,4.88%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2059,川湖,12045.00,347,12315.00,2571.52,---,1.1%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (12045.00 > 1.5σ)，動能強勁,貼軌運行
7773,富禾生醫,26.90,0,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
3434,哲固,30.00,30,41.77,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
6913,鴻呈,150.00,1041,156.00,105.00,---,1.49%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (150.00 > 1.5σ)，動能強勁,貼軌運行
00749,凱基新興債10+,31.23,100,32.43,28.51,---,1.31%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
3030,德律,307.50,1689,419.50,142.50,---,3.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,51.60,143,115.00,48.50,---,3.41%,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
6677,瑩碩生技,16.20,2,29.05,15.60,---,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
9802,鈺齊-KY,72.80,882,112.32,69.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
3219,倚強科,73.60,419,109.50,44.55,---,0.58%,進入盤整 -> 貼軌運行,無,無,股價於高位貼軌 (73.60 > 1.5σ)，動能強勁,貼軌運行
00918,大華優利高填息30,33.75,12544,33.75,20.87,---,3.92%,均線糾擺,無,無,MA 乖離率僅 1.37%,均線糾擺
7848,騏億鑫,342.00,8,529.00,279.50,---,---,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
4951,精拓科,80.20,107,140.00,63.70,📅 預告 (20260820),4.65%,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
3022,威強電,105.50,3546,113.00,56.20,---,5.62%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4537,旭東,136.00,77,200.00,31.07,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,38.50,2,55.80,35.15,---,1.58%,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
4167,松瑞藥,18.45,490,21.85,16.70,---,2.15%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00641,富邦日本反1,3.69,624,5.47,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
7842,天能綠電,90.50,49,220.71,75.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,34.09,706,35.82,17.88,---,2.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,56.80,75,96.22,56.40,---,1.75%,均線糾擺,無,無,MA 乖離率僅 1.30%,均線糾擺
7689,大鵬科CLMX,174.00,101,309.31,155.39,---,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6617,共信-KY,102.00,746,117.50,60.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,136.00,8851,146.50,129.00,---,3.72%,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
8354,冠好,18.20,786,19.00,13.92,---,4.03%,強勢突破 (軌外),無,無,股價衝破布林上軌 (17.63)，進入噴發段,強勢突破 (軌外)
2428,興勤,254.50,2287,343.50,130.13,---,3.96%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,36.45,175,37.50,26.53,---,4.72%,強勢突破 (軌外),無,無,股價衝破布林上軌 (36.04)，進入噴發段,強勢突破 (軌外)
6818,連騰,46.65,31,100.50,32.60,---,---,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
4536,拓凱,170.50,240,195.00,148.00,---,4.83%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (170.50 > 1.5σ)，動能強勁,貼軌運行
2901,欣欣,24.10,8,26.20,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
00944,野村趨勢動能高息,20.99,142,22.54,13.44,---,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
4554,橙的,31.75,183,38.26,24.70,---,0.95%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (31.75 > 1.5σ)，動能強勁,貼軌運行
6023,元大期,85.80,863,89.84,68.46,---,---,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
6173,信昌電,203.50,26224,348.19,38.00,---,3.79%,趨勢運行 -> 貼軌運行,連3日大漲,無,股價於高位貼軌 (203.50 > 1.5σ)，動能強勁,貼軌運行
3224,三顧,36.30,26,52.50,33.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
3231,緯創,193.50,42999,195.00,109.50,---,3.3%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8930,青鋼,29.90,21,31.85,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
2464,盟立,196.50,28988,199.00,56.90,---,0.6%,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (196.31)，進入噴發段,強勢突破 (軌外)
2248,華勝-KY,56.40,127,66.00,41.85,---,5.75%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7758,睿騰能源,39.45,1,58.20,35.05,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4765,磐采,15.65,24,31.15,11.45,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,36.75,28077,38.65,29.50,📅 預告 (20260813),3.51%,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
2007,燁興,7.07,81,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
6842,瑞宇,71.30,104,161.50,32.40,---,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
4150,優你康,3.92,297,11.40,3.73,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.07,76,11.30,5.02,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1725,元禎,30.90,51,41.15,26.40,---,4.13%,貼軌運行,無,無,股價於高位貼軌 (30.90 > 1.5σ)，動能強勁,貼軌運行
006201,元大富櫃50,45.21,506,50.80,19.63,---,3.24%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,13.10,124,35.05,8.90,---,---,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
6808,三鼎生技,36.05,146,53.30,23.80,---,---,離開盤整 (向下),無,無,跌破布林下軌 (36.51),離開盤整 (向下)
6116,彩晶,14.15,26200,22.70,6.89,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,304.50,39,580.34,136.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,52.70,119,63.90,50.40,---,4.44%,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
6735,美達科技,65.50,142,145.00,42.95,---,3.61%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.22%,均線糾擺
6867,坦德科技,24.25,3,30.00,19.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,24.85,348,52.00,21.20,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
4568,科際精密,40.25,5,45.50,38.37,---,4.48%,貼軌運行,無,無,股價於高位貼軌 (40.25 > 1.5σ)，動能強勁,貼軌運行
8923,時報,18.80,1,22.55,18.60,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
7789,開展,41.05,0,51.50,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
8068,全達,17.95,273,28.90,16.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
9958,世紀鋼,107.00,4167,203.00,101.00,📅 預告 (20260813),2.16%,均線糾擺,無,連1日大跌,MA 乖離率僅 1.49%,均線糾擺
1586,和勤,18.35,345,30.40,18.00,---,0.31%,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
006208,富邦台50,240.90,4413,257.45,115.82,---,2.38%,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
8932,智通*,107.50,2331,129.50,76.23,---,0.12%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,28.00,5140,28.10,16.40,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8908,欣雄,40.00,25,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
2459,敦吉,66.20,98,67.20,56.23,---,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
4174,浩鼎,26.15,175,70.80,24.90,---,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.17%,均線糾擺
00930,永豐ESG低碳高息,24.15,258,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
00861,元大全球未來通訊,88.15,145,97.50,43.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
6597,立誠,67.90,6,83.44,50.30,---,3.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3055,蔚華科,117.00,1895,193.00,54.00,---,1.09%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,18.80,6,22.20,14.50,---,4%,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
1584,精剛,18.00,333,25.55,16.85,---,2.71%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2722,夏都,21.80,28,30.80,20.90,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
7562,博來科技,72.00,9,77.00,39.24,---,---,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
6240,松崗,20.25,58,23.00,17.20,---,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (20.03)，進入噴發段,強勢突破 (軌外)
2885,元大金,68.60,12217,71.50,30.29,---,4.54%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6812,梭特,55.70,106,104.00,43.10,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
4119,旭富,55.10,500,61.60,40.40,---,2.32%,貼軌運行 -> 強勢突破 (軌外),隔二漲,無,股價衝破布林上軌 (54.28)，進入噴發段,強勢突破 (軌外)
8472,夠麻吉,70.50,1,106.50,55.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
3306,鼎天,44.80,85,68.80,39.45,---,5.13%,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
2929,淘帝-KY,5.89,507,10.15,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
4190,佐登-KY,24.95,14,34.80,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
6473,美賣*,6.48,174,17.00,5.96,---,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
6645,金萬林-創,13.35,21,26.30,11.70,---,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
9946,三發地產,18.85,525,20.60,15.60,---,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (18.59)，進入噴發段,強勢突破 (軌外)
7871,安立璽榮-KY,93.90,2841,93.90,39.50,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (90.38)，進入噴發段,強勢突破 (軌外)
7792,安葆,232.50,196,406.00,180.50,---,3.08%,趨勢運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (231.86)，進入噴發段,強勢突破 (軌外)
00881,國泰台灣科技龍頭,54.15,35466,57.35,23.44,---,7.39%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7825,和亞智慧,69.10,74,220.00,48.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
1717,長興,78.60,44608,85.40,27.70,📅 預告 (20260813),4.51%,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (75.41)，進入噴發段,強勢突破 (軌外)
6127,九豪,51.80,3598,96.90,17.90,---,1.39%,進入盤整,無,無,ADX 為 15.13 (低於 20),進入盤整
7556,意德士,235.00,60,319.00,152.50,---,1.84%,均線糾擺 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (235.00 > 1.5σ)，動能強勁,貼軌運行
5206,坤悅,22.80,197,38.05,20.00,---,1.35%,貼軌運行 -> 強勢突破 (軌外),隔二漲,無,股價衝破布林上軌 (22.50)，進入噴發段,強勢突破 (軌外)
