
📅 投資日報表: 2026-08-12
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 262.50   | 266.50   | 262.00   | 264.50   | 33,745,681   | 241.21      | 2000     | ▲46,580   |   +9.66%
4142     | 國光生        | 17.80    | 17.80    | 17.25    | 17.55    | 1,124,000    | 25.32       | 1000     | ▼7,770    |  -30.69%
0050     | 元大台灣50     | 103.90   | 104.75   | 103.50   | 104.25   | 77,669,272   | 46.60       | 16000    | ▲922,400  | +123.71%
0056     | 元大高股息      | 51.90    | 52.45    | 51.65    | 52.45    | 66,315,154   | 36.43       | 4000     | ▲64,080   |  +43.97%
00635U   | 期元大S&P黃金   | 45.01    | 45.05    | 44.85    | 45.03    | 5,270,895    | 55.25       | 3000     | ▼30,660   |  -18.50%
00738U   | 期元大道瓊白銀    | 51.00    | 51.30    | 50.55    | 51.15    | 4,594,471    | 66.26       | 1000     | ▼15,110   |  -22.80%
00929    | 復華台灣科技優息   | 28.89    | 29.19    | 28.80    | 29.16    | 19,958,240   | 19.73       | 8000     | ▲75,440   |  +47.80%
009816   | 凱基台灣TOP50  | 15.05    | 15.20    | 15.04    | 15.12    | 100,772,417  | 11.01       | 63000    | ▲258,930  |  +37.33%
00990A   | 主動元大AI新經濟  | 15.86    | 16.07    | 15.86    | 16.03    | 11,883,110   | 11.48       | 5000     | ▲22,750   |  +39.63%
2009     | 第一銅        | 40.20    | 40.75    | 39.40    | 39.65    | 2,425,976    | 50.56       | 4000     | ▼43,640   |  -21.58%
2337     | 旺宏         | 124.00   | 133.50   | 123.00   | 133.50   | 133,813,584  | 95.28       | 2000     | ▲76,440   |  +40.11%
2409     | 友達         | 25.60    | 27.00    | 25.35    | 27.00    | 215,440,403  | 16.21       | 2000     | ▲21,580   |  +66.56%
3481     | 群創         | 48.60    | 52.30    | 48.55    | 52.30    | 218,462,810  | 25.10       | 4000     | ▲108,800  | +108.37%
3105     | 穩懋         | 379.00   | 401.00   | 374.00   | 385.50   | 25,382,863   | 556.47      | 300      | ▼51,291   |  -30.72%
4966     | 譜瑞-KY      | 595.00   | 602.00   | 590.00   | 600.00   | 644,896      | 1921.64     | 1000     | ▼1,321,640 |  -68.78%
2327     | 國巨*        | 558.00   | 578.00   | 557.00   | 573.00   | 35,082,081   | 1030.00     | 1        | ▼457      |  -44.37%
00403A   | 主動統一升級50   | 9.87     | 9.99     | 9.85     | 9.90     | 164,174,866  | 10.68       | 26000    | ▼20,280   |   -7.30%
00981A   | 主動統一台股增長   | 28.44    | 28.88    | 28.35    | 28.53    | 157,633,078  | 27.48       | 2000     | ▲2,100    |   +3.82%
2330     | 台積電        | 2390.00  | 2410.00  | 2380.00  | 2380.00  | 18,892,633   | 225.55      | 10       | ▲21,544   | +955.20%
6789     | 采鈺         | 427.00   | 444.50   | 425.50   | 441.50   | 1,677,684    | 593.50      | 400      | ▼60,800   |  -25.61%
6849     | 奇鼎科技       | 135.50   | 138.00   | 131.00   | 133.00   | 115,781      | 266.40      | 280      | ▼37,352   |  -50.08%
7853     | 政美應用       | 334.00   | 342.00   | 320.00   | 324.50   | 429,859      | 409.29      | 280      | ▼23,741   |  -20.72%
3576     | 聯合再生       | 16.95    | 17.40    | 16.95    | 17.15    | 9,418,469    | 18.15       | 5000     | ▼5,000    |   -5.51%
1721     | 三晃         | 19.90    | 20.85    | 19.90    | 20.30    | 664,030      | 27.88       | 3000     | ▼22,750   |  -27.20%
8215     | 明基材        | 24.90    | 25.70    | 24.90    | 25.55    | 799,644      | 31.60       | 200      | ▼1,210    |  -19.15%
00405A   | 主動富邦台灣龍耀   | 8.11     | 8.25     | 8.07     | 8.13     | 59,902,099   | 9.34        | 11000    | ▼13,310   |  -12.96%
5498     | 凱崴         | 49.50    | 51.20    | 48.65    | 50.60    | 1,669,243    | 69.61       | 188      | ▼3,574    |  -27.31%
1301     | 台塑         | 56.20    | 56.60    | 55.00    | 55.60    | 14,260,137   | 50.50       | 100      | ▲510      |  +10.10%
6498     | 久禾光        | 75.30    | 77.80    | 75.00    | 77.00    | 138,005      | 67.30       | 12       | ▲116      |  +14.41%
009821   | 野村稀土關鍵資源   | 14.90    | 14.95    | 14.88    | 14.91    | 25,406,430   | 17.30       | 12000    | ▼28,680   |  -13.82%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       6,426,664    📊 未實現損益:         -65,994 (  -1.03%)
