股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
VHC.VN,未知,🔥 訊號出現,53100.0,45.35,🔴 空頭陷阱,25.00%,37.50%,-0.68%,-3.11%,8,51450.77,0.375,-0.0068
GEE.VN,未知,🔥 訊號出現,75300.0,58.04,🔴 空頭陷阱,50.00%,16.67%,-5.81%,-7.55%,12,69614.65,0.1667,-0.0581
BID.VN,未知,無,39250.0,72.11,🟢 黃金標的,54.55%,63.64%,5.91%,-2.26%,11,0.0,0.6364,0.0591
LPB.VN,未知,無,53800.0,52.17,⚪ 一般監控,50.00%,62.50%,2.07%,-1.94%,8,0.0,0.625,0.0207
PLX.VN,未知,無,36650.0,70.8,⚪ 一般監控,72.73%,54.55%,8.74%,-4.39%,11,0.0,0.5455,0.0874
BCM.VN,未知,無,44000.0,66.87,⚪ 一般監控,0.00%,50.00%,1.75%,-4.12%,4,0.0,0.5,0.0175
FRT.VN,未知,無,148000.0,90.97,⚪ 一般監控,44.44%,44.44%,0.65%,-2.69%,9,0.0,0.4444,0.0065
VIC.VN,未知,無,215500.0,51.86,⚪ 一般監控,57.14%,42.86%,2.38%,-4.65%,7,0.0,0.4286,0.0238
VNM.VN,未知,無,61800.0,66.95,⚪ 一般監控,28.57%,42.86%,0.43%,-3.59%,7,0.0,0.4286,0.0043
VCB.VN,未知,無,59700.0,76.64,⚪ 一般監控,66.67%,33.33%,2.80%,-1.85%,12,0.0,0.3333,0.028
VID.VN,未知,無,4700.0,55.0,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
FUEVFVND.VN,未知,無,33660.0,71.98,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VPB.VN,未知,無,25700.0,57.78,🔴 空頭陷阱,0.00%,50.00%,-2.67%,-4.17%,2,0.0,0.5,-0.0267
SSI.VN,未知,無,25300.0,64.0,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0.0,0.5,-0.0279
GMD.VN,未知,無,77200.0,74.07,🔴 空頭陷阱,50.00%,50.00%,-1.11%,-2.69%,14,0.0,0.5,-0.0111
HDB.VN,未知,無,27200.0,64.37,🔴 空頭陷阱,42.86%,42.86%,-1.21%,-1.73%,7,0.0,0.4286,-0.0121
FPT.VN,未知,無,70800.0,69.18,🔴 空頭陷阱,20.00%,40.00%,-0.16%,-3.47%,5,0.0,0.4,-0.0016
E1VFVN30.VN,未知,無,34710.0,69.52,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0.0,0.3333,-0.0142
HPG.VN,未知,無,22100.0,66.67,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0.0,0.3333,-0.0029
HVN.VN,未知,無,23700.0,67.46,🔴 空頭陷阱,75.00%,25.00%,-3.72%,-3.82%,4,0.0,0.25,-0.0372
VHM.VN,未知,無,73800.0,69.8,🔴 空頭陷阱,20.00%,20.00%,-1.41%,-5.24%,5,0.0,0.2,-0.0141
MBB.VN,未知,無,20450.0,64.49,🔴 空頭陷阱,0.00%,0.00%,-4.20%,-4.00%,1,0.0,0.0,-0.042
MWG.VN,未知,無,74000.0,57.84,🔴 空頭陷阱,33.33%,0.00%,-6.17%,-3.39%,3,0.0,0.0,-0.0617
VJC.VN,未知,無,127700.0,50.38,🔴 空頭陷阱,50.00%,0.00%,-3.02%,-4.94%,2,0.0,0.0,-0.0302
