股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
911608,明輝-DR,2.93,152,3.09,2.59,---,資料不足 -> 貼軌運行,無,無,股價於高位貼軌 (2.93 > 1.5σ)，動能強勁,貼軌運行
6924,榮惠-KY創,188.00,182,193.50,47.80,---,資料不足 -> 進入盤整,無,無,ADX 為 11.12 (低於 20),進入盤整
3044,健鼎,510.00,4080,529.00,193.28,📅 預告 (20260604),趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
3011,今皓,14.85,3174,17.15,11.40,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (14.80)，進入噴發段,強勢突破 (軌外)
00876,元大全球5G,95.55,607,95.55,33.63,---,貼軌運行,無,無,股價於高位貼軌 (95.55 > 1.5σ)，動能強勁,貼軌運行
00676,富邦臺灣加權反1,5.51,10612,13.03,5.51,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4961,天鈺,171.50,795,213.16,135.00,📅 預告 (20260609),資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
2012,春雨,14.65,130,20.08,14.20,---,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
8114,振樺電,246.00,1336,314.53,164.00,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6638,沅聖,51.20,18,66.90,24.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8028,昇陽半導體,344.50,8935,356.50,128.00,📅 預告 (20260604),資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6972,博瑞達應材,22.80,18,31.40,22.70,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (22.99),離開盤整 (向下)
6443,元晶,42.90,31570,52.30,11.95,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
2748,雲品,39.75,126,50.20,38.45,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
6525,捷敏-KY,120.00,904,134.00,65.60,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6877,鏵友益,156.00,457,186.00,69.28,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
4582,聚恆,26.00,510,43.20,17.05,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2758,路易莎咖啡,67.30,7,104.34,65.10,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
1802,台玻,71.80,59671,74.80,14.05,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7642,昶瑞機電,66.60,38,129.00,63.20,---,資料不足 -> 進入盤整,無,無,ADX 為 15.12 (低於 20),進入盤整
9938,百和,46.00,3429,60.40,42.10,---,資料不足 -> 貼軌運行,無,無,股價於高位貼軌 (46.00 > 1.5σ)，動能強勁,貼軌運行
4442,竣邦-KY,51.20,15,71.50,42.35,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
00635,期元大S&P黃金,46.70,3629,60.55,35.92,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
2408,南亞科,401.50,150925,419.50,40.55,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (401.02)，進入噴發段,強勢突破 (軌外)
2539,櫻花建,36.50,1109,57.09,33.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2504,國產,35.90,4771,43.62,33.70,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (35.67)，進入噴發段,強勢突破 (軌外)
5546,永固-KY,17.20,16,28.50,15.65,---,資料不足 -> 貼軌運行,無,無,股價於高位貼軌 (17.20 > 1.5σ)，動能強勁,貼軌運行
3086,華義*,39.75,3331,43.50,13.35,---,資料不足 -> 趨勢運行,連3日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,513.00,4016,517.00,273.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3050,鈺德,14.10,7122,15.30,11.20,---,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (13.47)，進入噴發段,強勢突破 (軌外)
00984,大華優利美A債15,16.36,791,16.82,14.24,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
6591,動力-KY,59.10,434,98.76,51.30,---,資料不足 -> 貼軌運行,無,無,股價於高位貼軌 (59.10 > 1.5σ)，動能強勁,貼軌運行
6176,瑞儀,102.50,10502,145.59,85.59,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
6811,宏�硌穈T,248.00,921,263.00,182.50,---,資料不足 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (240.68)，進入噴發段,強勢突破 (軌外)
4544,春日,14.25,12,18.00,13.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9949,琉園,22.65,116,36.70,15.58,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
4510,高鋒,50.60,5384,55.20,35.05,---,資料不足 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6194,育富,34.60,275,39.65,30.95,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
6124,業強,33.60,942,37.95,23.30,---,資料不足 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (32.64)，進入噴發段,強勢突破 (軌外)
00757,統一FANG+,137.95,1878,138.05,96.20,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (137.95 > 1.5σ)，動能強勁,貼軌運行
2101,南港,32.85,3386,45.45,29.75,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
00945,凱基美國非投等債,14.39,5134,14.53,12.76,---,均線糾擺,無,無,MA 乖離率僅 0.03%,均線糾擺
4556,旭然,39.50,243,45.55,22.45,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
1612,宏泰,39.50,5759,40.45,31.04,---,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (38.56)，進入噴發段,強勢突破 (軌外)
6624,萬年清,39.10,30,72.50,31.85,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,2830.00,1498,3160.00,253.63,---,資料不足 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.41%,均線糾擺
00685,群益臺灣加權正2,313.10,3741,313.10,65.65,---,強勢突破 (軌外),隔二漲,無,股價衝破布林上軌 (313.04)，進入噴發段,強勢突破 (軌外)
6446,藥華藥,899.00,2252,962.00,438.80,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
009813,貝萊德標普卓越50,11.44,2579,11.45,9.64,---,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
6485,點序,113.00,3101,124.50,50.00,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6294,智基,27.50,41,56.63,27.00,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
5403,中菲,88.90,118,118.35,84.50,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
6775,穎台科技,48.50,825,72.30,20.40,---,進入盤整,無,無,ADX 為 13.59 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.29,5724,10.58,9.91,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
5455,昇益,25.00,7,38.70,22.55,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.14%,均線糾擺
2374,佳能,81.60,7487,94.96,43.26,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
6113,亞矽,27.25,385,27.80,18.45,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,13.95,432,20.40,13.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1443,立益物流,25.20,20,32.25,21.20,---,均線糾擺,無,無,MA 乖離率僅 1.37%,均線糾擺
2025,千興,12.25,600,15.30,9.01,---,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
6141,柏承,40.00,2587,46.00,10.25,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5243,乙盛-KY,128.50,7663,135.00,47.07,---,資料不足 -> 趨勢運行,隔二漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,199.00,253,207.40,170.00,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
2303,聯電,130.50,378583,146.00,40.40,📅 預告 (20260605),貼軌運行 -> 進入盤整,無,連1日大跌,ADX 為 19.71 (低於 20),進入盤整
3372,典範,21.90,1370,25.65,12.65,---,資料不足 -> 進入盤整,無,無,ADX 為 19.24 (低於 20),進入盤整
4968,立積,117.50,1179,166.50,101.00,📅 預告 (20260604),資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
6158,禾昌,18.10,131,24.75,17.60,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.17%,均線糾擺
8454,富邦媒,292.00,6852,292.00,170.00,📅 預告 (20260604),資料不足 -> 強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (263.95)，進入噴發段,強勢突破 (軌外)
5603,陸海,15.15,273,21.70,15.10,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
8433,弘帆,52.90,42,61.20,46.57,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
00991,主動復華未來50,19.99,78597,19.99,9.66,---,貼軌運行 -> 進入盤整,無,無,ADX 為 15.40 (低於 20),進入盤整
1540,喬福,22.85,545,30.00,20.30,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (22.52)，進入噴發段,強勢突破 (軌外)
2417,圓剛,50.80,3318,56.90,33.40,---,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
2402,毅嘉,69.70,18376,77.70,36.22,---,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
2351,順德,207.50,8936,229.00,66.04,📅 預告 (20260604),進入盤整,無,無,ADX 為 11.21 (低於 20),進入盤整
2420,新巨,64.40,624,64.70,47.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6189,豐藝,56.20,3965,65.30,42.50,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (54.17)，進入噴發段,強勢突破 (軌外)
7893,睿信,203.00,19,249.00,140.00,---,均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
911622,泰聚亨-DR,3.73,44,4.67,3.51,---,資料不足 -> 貼軌運行,無,無,股價於高位貼軌 (3.73 > 1.5σ)，動能強勁,貼軌運行
8222,寶一,37.55,573,58.60,34.10,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
7743,金利食安,19.20,11,33.90,18.50,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
3499,環天科,15.40,260,21.35,13.10,---,資料不足 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (15.40 > 1.5σ)，動能強勁,貼軌運行
6223,旺矽,5900.00,1032,6390.00,662.88,📅 預告 (20260604),資料不足 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.36%,均線糾擺
6261,久元,105.50,4066,133.50,56.72,---,資料不足 -> 離開盤整 (向下),無,無,跌破布林下軌 (106.33),離開盤整 (向下)
7583,國際海洋,43.30,79,87.00,34.50,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3287,廣寰科,36.60,702,39.55,27.85,---,資料不足 -> 進入盤整,無,無,ADX 為 9.99 (低於 20),進入盤整
6658,聯策,203.00,863,233.00,46.40,---,資料不足 -> 進入盤整,無,無,ADX 為 13.29 (低於 20),進入盤整
2497,怡利電,61.00,1385,65.60,36.72,---,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2059,川湖,5350.00,509,5520.00,1968.20,📅 預告 (20260608),均線糾擺,連1日大漲,無,MA 乖離率僅 0.56%,均線糾擺
7773,富禾生醫,30.45,31,47.00,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3434,哲固,35.90,2730,57.10,27.90,---,資料不足 -> 強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (33.15)，進入噴發段,強勢突破 (軌外)
6913,鴻呈,136.50,211,156.00,95.13,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.04%,均線糾擺
00749,凱基新興債10+,31.67,100,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
3030,德律,372.50,3684,419.50,107.28,📅 預告 (20260626),均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
1786,科妍,54.30,144,123.00,51.50,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
6677,瑩碩生技,17.90,163,29.05,16.70,---,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
9802,鈺齊-KY,79.70,1191,112.32,73.40,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
3219,倚強科,79.80,294,109.50,44.14,---,資料不足 -> 進入盤整,無,無,ADX 為 8.04 (低於 20),進入盤整
00918,大華優利高填息30,31.73,95888,31.73,20.18,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (31.50)，進入噴發段,強勢突破 (軌外)
7848,騏億鑫,440.00,14,529.00,279.50,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
4951,精拓科,121.50,593,140.00,61.69,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,77.10,1056,80.51,56.20,---,進入盤整,無,無,ADX 為 11.51 (低於 20),進入盤整
4537,旭東,171.00,302,195.00,26.49,---,均線糾擺 -> 趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,47.00,6,55.80,45.00,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
4167,松瑞藥,20.15,1142,21.85,17.00,---,資料不足 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (20.14)，進入噴發段,強勢突破 (軌外)
00641,富邦日本反1,3.80,1193,5.89,3.80,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
7842,天能綠電,113.00,62,244.81,100.50,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
00912,中信臺灣智慧50,33.80,1028,33.80,16.45,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (33.69)，進入噴發段,強勢突破 (軌外)
2743,山富,69.00,106,103.36,66.80,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
6617,共信-KY,68.10,104,115.50,60.20,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,141.00,13970,142.50,124.69,---,貼軌運行,無,無,股價於高位貼軌 (141.00 > 1.5σ)，動能強勁,貼軌運行
8354,冠好,16.95,116,19.00,13.92,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
2428,興勤,271.00,1676,292.50,123.89,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6818,連騰,64.60,90,100.50,32.60,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
4536,拓凱,163.00,572,195.00,148.00,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
2901,欣欣,23.45,40,27.06,22.45,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
4554,橙的,30.20,30,41.50,24.70,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
6173,信昌電,230.50,1069,237.00,34.78,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,38.50,158,52.50,33.75,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,194.00,175266,194.00,109.27,📅 預告 (20260604),強勢突破 (軌外),無,無,股價衝破布林上軌 (184.01)，進入噴發段,強勢突破 (軌外)
8930,青鋼,28.35,70,32.69,25.38,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
2464,盟立,175.50,16139,199.00,53.30,---,強勢突破 (軌外) -> 進入盤整,無,連2日大跌,ADX 為 11.83 (低於 20),進入盤整
2248,華勝-KY,56.80,135,59.90,41.85,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (56.80 > 1.5σ)，動能強勁,貼軌運行
7758,睿騰能源,45.10,8,58.77,35.05,---,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
4765,磐采,19.10,12,31.15,11.45,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.17%,均線糾擺
2884,玉山金,33.00,78120,35.10,28.46,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (32.87)，進入噴發段,強勢突破 (軌外)
2007,燁興,7.99,1797,9.03,6.88,---,趨勢運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (7.93)，進入噴發段,強勢突破 (軌外)
6842,瑞宇,106.00,125,161.50,30.35,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4150,優你康,5.41,854,11.40,4.59,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.58,183,11.30,5.62,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
1725,元禎,34.10,473,35.45,26.40,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (33.48)，進入噴發段,強勢突破 (軌外)
006201,元大富櫃50,50.50,207,50.50,18.04,---,進入盤整,無,無,ADX 為 8.74 (低於 20),進入盤整
3184,微邦,24.55,1433,35.05,8.90,---,進入盤整,無,無,ADX 為 17.63 (低於 20),進入盤整
6808,三鼎生技,24.90,1186,61.09,24.90,---,離開盤整 (向下),無,無,跌破布林下軌 (26.45),離開盤整 (向下)
6116,彩晶,22.70,108566,22.70,6.69,---,資料不足 -> 強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (21.00)，進入噴發段,強勢突破 (軌外)
7815,新特,460.50,92,580.34,124.66,---,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
2453,凌群,61.60,1118,63.90,50.50,---,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6735,美達科技,109.50,949,145.00,42.95,---,資料不足 -> 趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,21.10,23,29.60,19.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,28.60,155,52.90,21.20,---,資料不足 -> 進入盤整,無,無,ADX 為 17.29 (低於 20),進入盤整
4568,科際精密,41.95,59,48.50,39.80,---,資料不足 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (41.73)，進入噴發段,強勢突破 (軌外)
8923,時報,19.10,13,22.55,18.55,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
7789,開展,35.10,0,65.00,31.45,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
8068,全達,20.50,397,28.90,17.65,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,107.00,4257,239.72,101.00,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
1586,和勤,22.10,345,30.40,21.55,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
006208,富邦台50,248.80,3164,248.80,99.94,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (248.80 > 1.5σ)，動能強勁,貼軌運行
8932,智通*,99.70,2149,118.75,45.60,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
1709,和益,20.15,2368,20.15,16.40,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (20.07)，進入噴發段,強勢突破 (軌外)
8908,欣雄,41.00,361,47.22,38.80,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
4174,浩鼎,29.25,870,71.90,28.20,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00930,永豐ESG低碳高息,25.80,1317,25.80,15.90,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (25.80 > 1.5σ)，動能強勁,貼軌運行
6597,立誠,71.10,26,85.51,50.30,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
3055,蔚華科,100.50,2113,124.00,49.73,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,19.10,24,22.20,13.92,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
1584,精剛,20.50,1801,25.55,19.45,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (20.46)，進入噴發段,強勢突破 (軌外)
2722,夏都,22.80,34,30.95,22.30,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
7562,博來科技,59.50,18,62.50,34.56,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,18.15,5,23.80,17.20,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
2885,元大金,63.70,45018,63.70,29.06,---,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (61.82)，進入噴發段,強勢突破 (軌外)
6812,梭特,70.50,178,104.00,43.10,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
4119,旭富,41.05,238,68.87,40.40,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
8472,夠麻吉,92.10,174,106.50,27.20,---,資料不足 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (87.92)，進入噴發段,強勢突破 (軌外)
3306,鼎天,50.10,685,68.80,36.86,---,資料不足 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (49.78)，進入噴發段,強勢突破 (軌外)
2929,淘帝-KY,6.18,705,10.50,5.17,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6473,美賣*,8.21,298,17.00,5.92,---,進入盤整,無,無,ADX 為 11.50 (低於 20),進入盤整
6645,金萬林-創,11.95,71,26.30,11.70,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
7871,安立璽榮-KY,71.20,510,87.00,39.50,---,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
7792,安葆,299.50,276,406.00,163.90,---,資料不足 -> 趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,56.05,11860,56.05,19.77,---,貼軌運行,無,無,股價於高位貼軌 (56.05 > 1.5σ)，動能強勁,貼軌運行
7825,和亞智慧,120.00,133,220.00,43.68,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,78.10,14986,84.50,23.90,---,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
6127,九豪,74.60,31254,81.40,17.90,---,資料不足 -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (74.60 > 1.5σ)，動能強勁,貼軌運行
7556,意德士,279.00,149,319.00,149.45,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
5206,坤悅,21.65,555,38.05,21.60,---,資料不足 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,43.95,12731,95.92,40.30,---,資料不足 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (43.77)，進入噴發段,強勢突破 (軌外)
2535,達欣工,80.80,284,82.40,55.50,---,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5464,霖宏,69.90,2014,83.00,22.60,---,資料不足 -> 趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,43.20,295,45.15,39.90,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (43.20 > 1.5σ)，動能強勁,貼軌運行
3284,太普高,17.40,673,26.55,15.35,---,資料不足 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (17.40 > 1.5σ)，動能強勁,貼軌運行
4528,江興鍛,15.80,107,21.40,15.30,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
1714,和桐,11.00,48712,11.00,7.18,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (10.55)，進入噴發段,強勢突破 (軌外)
1808,潤隆,30.80,4765,35.95,28.15,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (30.15)，進入噴發段,強勢突破 (軌外)
3709,鑫聯大投控,86.50,2407,92.90,33.65,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
