id,name,price,signal,pnl,count,win_rate,reason
2327.TW,國巨*,820.0,💎 持股,186.28,6,66.67,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
2383.TW,台光電,4830.0,❄️ 賣出,155.69,6,66.67,[P:0.94/5.0] [📉 轉弱] 今日觸發 ATR_Stop(2.2x)
3037.TW,欣興,1000.0,💎 持股,128.32,9,55.56,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
4958.TW,臻鼎-KY,510.0,💎 持股,123.75,6,50.0,[📈 標準 V3] [P:0.94/50.0] [📈 穩定] 趨勢維持
3017.TW,奇鋐,2855.0,🔥 買入 (📈 標準 V3),123.0,6,66.67,[P:0.99/50.0] [🚀 極強] 趨勢突破確認
2404.TW,漢唐,1155.0,💎 持股,113.88,5,60.0,[📈 標準 V3] [P:0.99/50.0] [📈 穩定] 趨勢維持
6640.TWO,均華,1265.0,☁️ 觀望,110.44,6,66.67,[P:0.93/5.0] [📉 轉弱] 等待機會
2368.TW,金像電,1385.0,🟡 預警 (⚡ 糾結噴發),107.13,8,62.5,[P:0.85/5.0] [📉 轉弱] 均線糾結且短均線轉強
3131.TWO,弘塑,3200.0,🚀 持股,104.1,6,33.33,[🚀 爆發 5D30%] [P:0.94/5.0] [⏳ 猶豫] 趨勢維持
6239.TW,力成,343.0,❄️ 賣出,102.45,6,66.67,[P:0.98/50.0] [📈 穩定] 今日觸發 Trailing
8046.TW,南電,904.0,☁️ 觀望,102.1,8,50.0,[P:0.98/5.0] [📉 轉弱] 等待機會
8358.TWO,金居,615.0,💎 持股,101.97,6,66.67,[📈 標準 V3] [P:1.01/50.0] [📈 穩定] 趨勢維持
2308.TW,台達電,2455.0,🚀 持股,101.67,8,62.5,[🚀 爆發 5D30%] [P:0.85/50.0] [📈 穩定] 趨勢維持
5274.TWO,信驊,17980.0,☁️ 觀望,101.33,7,57.14,[P:0.97/5.0] [📉 轉弱] 等待機會
3189.TW,景碩,739.0,💎 持股,96.05,8,62.5,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
1802.TW,台玻,71.8000030518,☁️ 觀望,89.0,9,44.44,[P:0.95/5.0] [📈 穩定] 等待機會
6213.TW,聯茂,270.0,☁️ 觀望,88.59,9,44.44,[P:0.85/5.0] [📉 轉弱] 等待機會
6282.TW,康舒,64.4000015259,💎 持股,83.43,7,85.71,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
3006.TW,晶豪科,259.5,💎 持股,80.26,10,60.0,[📈 標準 V3] [P:0.85/50.0] [📈 穩定] 趨勢維持
2467.TW,志聖,615.0,☁️ 觀望,77.0,8,75.0,[P:0.85/5.0] [🚀 極強] 等待機會
6925.TWO,意藍,72.1999969482,🟡 預警 (⚠️ 乖離過高),75.36,3,66.67,[P:0.9/5.0] [🚀 極強] 乖離率 17.4% 謹慎追價
6166.TW,凌華,127.0,☁️ 觀望,73.91,4,50.0,[P:0.97/50.0] [📈 穩定] 等待機會
2454.TW,聯發科,4545.0,🚀 持股,65.87,7,42.86,[🚀 爆發 5D30%] [P:0.96/50.0] [📈 穩定] 趨勢維持
3481.TW,群創,59.4000015259,💎 持股,63.29,6,66.67,[📈 標準 V3] [P:1.0/50.0] [🚀 極強] 趨勢維持
2317.TW,鴻海,309.0,💎 持股,59.67,6,50.0,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
2303.TW,聯電,130.5,🚀 持股,56.93,5,60.0,[🚀 爆發 5D30%] [P:1.0/50.0] [📈 穩定] 趨勢維持
3661.TW,世芯-KY,4595.0,☁️ 觀望,51.97,4,75.0,[P:0.97/5.0] [🚀 極強] 等待機會
6187.TWO,萬潤,1065.0,☁️ 觀望,48.98,5,60.0,[P:1.0/5.0] [📉 轉弱] 等待機會
3211.TWO,順達,464.0,🚀 持股,48.84,5,40.0,[🚀 爆發 5D30%] [P:0.94/50.0] [🚀 極強] 趨勢維持
3711.TW,日月光投控,618.0,🚀 持股,48.37,11,36.36,[🚀 爆發 5D30%] [P:0.95/50.0] [🚀 極強] 趨勢維持
2330.TW,台積電,2425.0,🟡 預警 (⚠️ 乖離過高),44.74,7,57.14,[P:0.85/5.0] [🚀 極強] 乖離率 6.2% 謹慎追價
2059.TW,川湖,5350.0,🔥 買入 (📈 標準 V3),44.35,8,50.0,[P:0.93/50.0] [🚀 極強] 趨勢突破確認
2312.TW,金寶,43.4000015259,💎 持股,42.14,7,71.43,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
1504.TW,東元,83.0,💎 持股,35.47,8,50.0,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
3231.TW,緯創,194.0,💎 持股,33.77,6,50.0,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
2395.TW,研華,513.0,💎 持股,32.47,3,66.67,[📈 標準 V3] [P:1.0/50.0] [📈 穩定] 趨勢維持
6669.TW,緯穎,5600.0,🟡 預警 (⚡ 糾結噴發),30.17,7,57.14,[P:0.85/50.0] [🚀 極強] 均線糾結且短均線轉強
1503.TW,士電,244.0,💎 持股,23.07,8,37.5,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
3357.TWO,臺慶科,282.0,💎 持股,20.96,7,42.86,[📈 標準 V3] [P:0.99/50.0] [📈 穩定] 趨勢維持
5607.TW,遠雄港,52.0999984741,💎 持股,18.65,6,50.0,[📈 標準 V3] [P:0.85/5.0] [🚀 極強] 趨勢維持
1519.TW,華城,935.0,🟡 預警 (🚀 動能初現),14.78,7,57.14,[P:0.85/5.0] [🚀 極強] 帶量突破短高 (漲幅:8.7%)
2449.TW,京元電子,322.5,☁️ 觀望,10.47,6,16.67,[P:1.01/5.0] [📉 轉弱] 等待機會
2301.TW,光寶科,250.0,💎 持股,8.69,9,33.33,[📈 標準 V3] [P:0.85/50.0] [🚀 極強] 趨勢維持
2382.TW,廣達,417.0,🔥 買入 (🚀 爆發 5D30%),5.69,4,75.0,[P:0.97/50.0] [🚀 極強] 噴發動能達標(無視乖離)
2457.TW,飛宏,29.1499996185,💎 持股,4.93,5,80.0,[📈 標準 V3] [P:0.96/50.0] [🚀 極強] 趨勢維持
1513.TW,中興電,184.5,🔥 買入 (📈 標準 V3),4.85,6,16.67,[P:0.85/50.0] [🚀 極強] 趨勢突破確認
3324.TWO,雙鴻,1280.0,🔥 買入 (📈 標準 V3),-3.59,8,37.5,[P:0.85/50.0] [🚀 極強] 趨勢突破確認
5443.TWO,均豪,122.0,☁️ 觀望,-8.39,4,25.0,[P:0.98/5.0] [📉 轉弱] 等待機會
6752.TWO,叡揚,107.5,🟡 預警 (⚠️ 乖離過高),-10.24,4,25.0,[P:0.85/5.0] [🚀 極強] 乖離率 5.8% 謹慎追價
1514.TW,亞力,136.0,🔥 買入 (📈 標準 V3),-12.89,5,20.0,[P:1.01/50.0] [🚀 極強] 趨勢突破確認
6781.TW,AES-KY,1210.0,🟡 預警 (🚀 動能初現),-21.16,3,0.0,[P:1.0/5.0] [🚀 極強] 帶量突破短高 (漲幅:6.1%)
6117.TW,迎廣,88.8000030518,🟡 預警 (⚡ 糾結噴發),-22.48,7,14.29,[P:0.85/5.0] [🚀 極強] 均線糾結且短均線轉強
2417.TW,圓剛,50.7999992371,🟡 預警 (⚡ 糾結噴發),-34.52,5,0.0,[P:1.01/5.0] [📉 轉弱] 均線糾結且短均線轉強
3013.TW,晟銘電,133.5,💎 持股,-35.24,5,0.0,[📈 標準 V3] [P:1.01/50.0] [🚀 極強] 趨勢維持
