pe,est_price,symbol,date,advice,om,eps,prev_eps_yoy,status,prev_rev_yoy,prev_year,prev_eps,price,eps_yoy,rev_yoy,expansion,name,gm
16.27777735388889,13.5,5703.TWO,2025-12,⚪ 中性觀察,N/A,0.53,175.0,🚀 利潤擴張,4.04,2025,0.09,14.6499996185,178.95,5.62,173.32999999999998,亞都,N/A
53.0263147855921,22.800000000000004,6209.TW,2025-12,⚠️ 追價風險,N/A,0.92,190.57,🚀 利潤擴張,39.08,2025,0.49,80.5999984741,222.67,50.65,172.01999999999998,今國光,N/A
25.520362681402712,33.150000000000006,6841.TWO,2025-12,⚠️ 追價風險,N/A,0.89,1700.0,🚀 利潤擴張,2.1,2025,0.81,56.4000015259,183.87,12.23,171.64000000000001,長佳智能,N/A
232.49299719887955,107.1,7610.TW,2025-12,⚠️ 追價風險,N/A,5.45,3.33,🚀 利潤擴張,-4.54,2025,1.75,1660.0,194.08,27.9,166.18,聯友金屬-創,N/A
44.13043588826088,10.35,1587.TW,2025-12,⚠️ 追價風險,2.96%,0.37,155.81,🚀 利潤擴張,19.92,2025,0.24,30.4500007629,188.1,23.11,164.99,吉茂,18.05%
898.3870967741935,4.65,2486.TW,2025-12,⚠️ 追價風險,1.35%,0.22,300.0,🚀 利潤擴張,13.26,2025,0.16,278.5,175.0,10.09,164.91,一詮,15.86%
0.0,0.0,6994.TW,2025-12,⚪ 數據不足,N/A,6.34,47.95,🚀 利潤擴張,21.0,2025,1.13,0.0,328.87,164.5,164.37,富威電力,N/A
2.1011672492044964,693.9,6596.TWO,2025-12,💎 強力關注,N/A,18.83,241.37,🚀 利潤擴張,97.52,2025,17.41,97.1999969482,242.99,78.68,164.31,寬宏藝術,N/A
0.0,-11.25,6265.TWO,2025-12,⚪ 數據不足,N/A,0.68,-271.43,🔄 轉虧為盈,25.19,2025,-0.24,58.9000015259,223.81,62.85,160.96,方土昶,N/A
12.926577042399174,435.15,5439.TWO,2025-12,✅ 穩健價值,N/A,13.74,280.8,🚀 利潤擴張,130.37,2025,9.52,375.0,291.45,130.83,160.61999999999998,高技,N/A
0.0,-4.95,3489.TWO,2025-12,⚪ 數據不足,3.61%,-0.09,23.53,🧐 疑業外收益,-54.34,2025,-0.13,21.7999992371,89.89,-69.84,159.73000000000002,森寶,10.14%
6.278089994789325,106.8,4526.TW,2025-12,💎 強力關注,-21.47%,1.81,271.05,🧐 疑業外收益,-1.22,2025,2.61,44.7000007629,150.56,-6.62,157.18,東台,7.66%
4.505766125453048,91.05,3630.TWO,2025-12,💎 強力關注,-22.27%,1.86,219.44,🚀 利潤擴張,18.28,2025,2.19,27.3500003815,173.02,19.21,153.81,新鉅科,4.18%
3.5731225899525683,189.75000000000003,6684.TWO,2025-12,💎 強力關注,N/A,1.57,203.85,🧐 疑業外收益,-15.66,2025,3.24,45.2000007629,137.2,-15.36,152.56,安格,N/A
0.0,-13.5,6838.TW,2025-12,⚪ 數據不足,N/A,-0.55,77.78,🧐 疑業外收益,-95.44,2025,-0.24,25.75,58.65,-93.38,152.03,台新藥,N/A
0.0,-5.8500000000000005,4157.TWO,2025-12,⚪ 數據不足,81.17%,0.06,-1000.0,🔄 轉虧為盈,-79.84,2025,-0.22,9.029999733,220.0,72.24,147.76,太景*-KY,98.33%
112.81249523187499,2.4,3252.TWO,2025-12,⚠️ 追價風險,22.84%,0.13,54.55,🔄 轉虧為盈,-4.86,2025,-0.1,18.0499992371,141.94,-3.71,145.65,海灣,43.11%
18.52349061561521,67.05000000000001,3162.TWO,2025-12,⚪ 中性觀察,1.68%,1.7,292.31,🚀 利潤擴張,89.71,2025,1.25,82.8000030518,209.26,65.48,143.77999999999997,精確,11.59%
13.165266106442578,107.1,3673.TW,2025-12,✅ 穩健價值,-0.68%,2.71,55.15,🧐 疑業外收益,-8.66,2025,2.56,94.0,133.62,-8.77,142.39000000000001,TPK-KY,5.83%
68.14814673518518,4.050000000000001,6236.TWO,2025-12,⚠️ 追價風險,N/A,0.08,111.11,🧐 疑業外收益,-18.24,2025,0.05,18.3999996185,119.51,-20.68,140.19,中湛,N/A
93.72092845837211,6.449999999999999,6708.TWO,2025-12,⚠️ 追價風險,N/A,0.25,119.23,🚀 利潤擴張,48.16,2025,0.05,40.2999992371,180.65,42.33,138.32,天擎,N/A
38.88888888888887,9.450000000000005,5227.TWO,2025-12,⚠️ 追價風險,N/A,0.17,199.67,🧐 疑業外收益,-19.06,2025,2.99,24.5,104.91,-32.24,137.15,立凱-KY,N/A
89.68253968253968,18.9,6485.TWO,2025-12,⚠️ 追價風險,N/A,0.71,70.64,🔄 轉虧為盈,14.7,2025,-0.32,113.0,152.21,16.84,135.37,點序,N/A
0.0,-28.5,2408.TW,2025-12,⚪ 數據不足,39.15%,2.13,-28.32,🔄 轉虧為盈,32.43,2025,-1.45,401.5,229.88,95.09,134.79,南亞科,49.05%
6.313868613138686,205.50000000000003,3709.TWO,2025-12,💎 強力關注,5.14%,7.11,167.46,🚀 利潤擴張,55.41,2025,3.61,86.5,178.19,44.32,133.87,鑫聯大投控,8.09%
0.0,-57.45,3466.TWO,2025-12,⚪ 數據不足,-223.66%,-1.11,65.77,🧐 疑業外收益,-68.41,2025,-0.81,32.6500015259,58.98,-72.48,131.46,德晉,-8.98%
231.96721311475412,183.0,3081.TWO,2026-03,⚠️ 追價風險,41.27%,3.44,884.75,🏰 高護城河,82.29,2025,4.66,2830.0,645.65,515.18,130.47000000000003,聯亞,54.76%
0.0,-35.85,4934.TW,2025-12,⚪ 數據不足,-456.27%,-0.95,16.25,🧐 疑業外收益,-81.44,2025,-0.67,17.5499992371,54.11,-75.71,129.82,太極,-156.07%
5.69620253164557,130.35,2607.TW,2025-12,💎 強力關注,6.32%,3.56,139.38,🧐 疑業外收益,-19.69,2025,2.72,49.5,108.46,-19.52,127.97999999999999,榮運,18.52%
35.751633986928105,229.49999999999997,5386.TWO,2025-12,⚠️ 追價風險,N/A,8.61,103.38,🚀 利潤擴張,12.38,2025,3.03,547.0,159.21,32.59,126.62,青雲,N/A
9.774266193476299,66.44999999999999,6021.TWO,2025-12,💎 強力關注,N/A,3.76,128.3,🚀 利潤擴張,13.11,2025,2.46,43.2999992371,161.27,35.14,126.13000000000001,美好證,N/A
15.464480457431693,27.450000000000003,3540.TWO,2025-12,✅ 穩健價值,-3.44%,0.74,147.47,🚀 利潤擴張,30.74,2025,0.47,28.2999992371,155.22,29.09,126.13,曜越,27.46%
7.596017286756758,105.44999999999999,8473.TW,2025-12,💎 強力關注,N/A,2.55,130.34,🚀 利潤擴張,62.88,2025,2.05,53.4000015259,177.17,51.31,125.85999999999999,山林水,N/A
110.75268817204301,69.75,3105.TWO,2025-12,⚠️ 追價風險,13.87%,4.0,-40.53,🧐 疑業外收益,-13.87,2025,1.57,515.0,120.99,-4.69,125.67999999999999,穩懋,31.80%
9.604811258728523,43.650000000000006,6276.TWO,2025-12,💎 強力關注,N/A,0.92,128.33,🚀 利潤擴張,28.81,2025,0.66,27.9500007629,142.59,20.19,122.4,安鈦克,N/A
28.440000534,3.75,1512.TW,2025-12,⚠️ 追價風險,-3.62%,0.19,111.76,🚀 利潤擴張,2.64,2025,0.04,7.1100001335,127.94,8.09,119.85,瑞利,28.43%
6.5,67.5,2596.TWO,2025-12,💎 強力關注,26.41%,1.86,425.0,🚀 利潤擴張,217.33,2025,1.04,29.25,177.61,59.65,117.96000000000001,綠意,32.97%
40.79710089637681,10.350000000000001,8080.TWO,2025-12,⚠️ 追價風險,N/A,0.12,190.91,🚀 利潤擴張,34.06,2025,0.2,28.1499996185,139.29,22.38,116.91,泰霖,N/A
1402.4999618524996,0.6000000000000001,4555.TW,2025-12,⚠️ 追價風險,2.93%,0.19,97.22,🔄 轉虧為盈,8.77,2025,-0.02,56.0999984741,122.09,7.47,114.62,氣立,31.93%
