id,name,price,signal,pnl,count,win_rate,reason
7781.TWO,昕力資*,27.7999992371,☁️ 觀望,267.49,5,80.0,[P:0.95/50.0] [🚀 極強] 等待機會
6586.TWO,醣基,114.5,☁️ 觀望,171.2,4,75.0,[P:0.95/8.0] [📉 轉弱] 等待機會
5297.TWO,廣化,74.3000030518,🟡 預警 (🚀 動能初現),163.47,7,42.86,[P:0.95/8.0] [🚀 極強] 帶量突破短高 (漲幅:4.2%)
5248.TWO,景傳,40.4500007629,🟡 預警 (⚡ 糾結噴發),138.12,10,20.0,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
7866.TWO,丹立,187.0,🟡 預警 (⚠️ 乖離過高),89.47,3,66.67,[P:0.95/8.0] [📈 穩定] 乖離率 11.2% 謹慎追價
2486.TW,一詮,235.0,☁️ 觀望,60.98,5,40.0,[P:0.95/8.0] [📈 穩定] 等待機會
6917.TWO,竟天,32.4000015259,🟡 預警 (🚀 動能初現),49.54,9,33.33,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:2.9%)
1444.TW,力麗,7.3000001907,🟡 預警 (🚀 動能初現),32.35,6,33.33,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:2.8%)
7776.TWO,奧孟亞,31.8500003815,☁️ 觀望,30.76,6,33.33,[P:0.95/8.0] [📈 穩定] 等待機會
6241.TWO,鑫永洋,18.9818553925,🔥 買入 (🚀 爆發 5D30%),28.89,6,33.33,[P:0.95/50.0] [📈 穩定] 噴發動能達標(無視乖離)
6723.TWO,傑智環境,38.5499992371,🟡 預警 (🚀 動能初現),25.27,6,33.33,[P:0.95/8.0] [🚀 極強] 帶量突破短高 (漲幅:3.5%)
2535.TW,達欣工,90.1999969482,🟡 預警 (⚡ 糾結噴發),22.84,8,50.0,[P:0.95/8.0] [📈 穩定] 均線糾結且短均線轉強
6944.TW,兆聯實業,743.0,☁️ 觀望,22.27,8,37.5,[P:0.95/8.0] [📉 轉弱] 等待機會
7798.TWO,將捷,16.1499996185,🟡 預警 (🚀 動能初現),9.94,3,66.67,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:5.2%)
2537.TW,聯上發,11.1499996185,🟡 預警 (⚡ 糾結噴發),3.48,6,50.0,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
2836.TW,高雄銀,12.0,🟡 預警 (⚡ 糾結噴發),2.41,10,40.0,[P:0.95/8.0] [📉 轉弱] 均線糾結且短均線轉強
