日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-08-19,1540,喬福,19.2,44.99,2000,-51580,-57.32%
2026-08-19,2399,映泰,47.0,41.99,3000,15030,11.93%
2026-08-19,2609,陽明,54.7,77.27,1000,-22570,-29.21%
2026-08-19,2618,長榮航,41.8,46.14,2000,-8680,-9.41%
2026-08-19,00738U,期元大道瓊白銀,52.5,68.36,1000,-15860,-23.20%
2026-08-19,00635U,期元大S&P黃金,44.81,53.65,2000,-17680,-16.48%
2026-08-19,009816,凱基台灣TOP50,15.49,11.32,35000,145950,36.84%
