代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
8105.TW,凌巨,13.8,10695,-400,458,20260818,494,116654,116159,235.9x,-19.53%,★ 壓低偷買
009815.TWO,大華美國MAG7+,11.36,-22,0,701,20260819,-786,0,0,N/A,-2.66%,🚨 外資提款
6690.TWO,安�硌穈T,162.5,-5,0,0,20260819,1,0,0,N/A,-0.31%,🚨 外資提款
2607.TW,榮運,50.4,-14,0,3,20260819,112,0,0,N/A,-0.20%,🚨 外資提款
6215.TW,和椿,99.3,230,0,-4,20260819,-551,0,0,N/A,-4.98%,🚨 外資提款
3466.TWO,德晉,24.8,39,0,0,20260819,-8,0,0,N/A,-2.94%,🚨 外資提款
6101.TWO,寬魚國際,38.0,5,0,0,20260819,-10,0,0,N/A,7.65%,🚨 外資提款
7851.TWO,慧康生技*-KY,23.8,0,0,0,20260819,0,0,0,N/A,-9.16%,🚨 外資提款
3570.TWO,大塚,162.5,-1,0,0,20260819,-15,0,0,N/A,-0.61%,🚨 外資提款
5388.TW,中磊,78.4,-2551,0,-10,20260819,-80436,0,0,N/A,-4.85%,🚨 外資提款
7810.TWO,捷創科技,194.0,-9,0,0,20260819,3,0,0,N/A,-3.00%,🚨 外資提款
3003.TW,健和興,64.5,295,0,70,20260819,9197,0,0,N/A,-7.46%,🚨 外資提款
00980A.TW,主動野村臺灣優選,23.88,2901,560,-7809,20260819,-10473,0,0,N/A,-3.44%,🚨 外資提款
6733.TWO,博晟生醫,25.3,-23,0,0,20260819,-19,0,0,N/A,-0.39%,🚨 外資提款
8046.TW,南電,1180.0,-222,69,129,20260819,-2071,0,0,N/A,-6.72%,🚨 外資提款
6136.TW,富爾特,24.95,-40,0,0,20260819,28,0,0,N/A,-1.77%,🚨 外資提款
00764B.TWO,群益25年美債,26.96,-18,0,-214,20260819,0,0,0,N/A,-1.50%,🚨 外資提款
00984A.TW,主動安聯台灣高息,15.18,1366,0,624,20260819,1641,0,0,N/A,-0.85%,🚨 外資提款
6854.TW,錼創科技-KY創,89.8,-8,0,3,20260819,0,0,0,N/A,-5.77%,🚨 外資提款
2732.TWO,六角,64.4,-1,0,0,20260819,3,0,0,N/A,1.42%,🚨 外資提款
6161.TWO,捷波,50.4,-38,0,1,20260819,536,0,0,N/A,-6.67%,🚨 外資提款
4150.TWO,優你康,2.12,0,0,0,20260819,0,0,0,N/A,-43.47%,🚨 外資提款
1806.TW,冠軍,8.0,-47,0,4,20260819,1,0,0,N/A,0.38%,🚨 外資提款
00780B.TWO,國泰A級金融債,36.56,28,0,-67,20260819,0,0,0,N/A,-2.51%,🚨 外資提款
3259.TWO,鑫創,11.35,-40,0,0,20260819,1,0,0,N/A,-19.50%,🚨 外資提款
7808.TWO,訊聯智藥,30.0,0,0,0,20260819,0,0,0,N/A,-1.32%,🚨 外資提款
6967.TWO,汎瑋材料,75.6,-25,0,0,20260819,3,0,0,N/A,7.08%,🚨 外資提款
2388.TW,威盛,72.0,651,0,378,20260819,-1610,0,0,N/A,-7.10%,🚨 外資提款
5210.TWO,寶碩,28.65,-6,0,0,20260819,25,0,0,N/A,0.17%,🚨 外資提款
4729.TWO,熒茂,18.9,-33,0,0,20260819,1,0,0,N/A,-5.97%,🚨 外資提款
00994A.TW,主動第一金台股優,16.93,1589,0,1897,20260819,-2342,0,0,N/A,-0.88%,🚨 外資提款
5201.TWO,凱衛,27.2,-2,0,0,20260819,0,0,0,N/A,4.62%,🚨 外資提款
4976.TW,佳凌,37.1,-269,0,-2,20260819,140,0,0,N/A,0.13%,🚨 外資提款
7839.TWO,達人網,45.0,3,0,0,20260819,0,0,0,N/A,-1.64%,🚨 外資提款
6164.TW,華興,11.65,-37,0,-20,20260819,-70,0,0,N/A,-2.10%,🚨 外資提款
6472.TW,保瑞,405.0,-91,0,-22,20260819,385,0,0,N/A,-4.48%,🚨 外資提款
1583.TW,程泰,48.75,0,0,1,20260819,0,0,0,N/A,-1.81%,🚨 外資提款
