股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
2012,春雨,14.85,39,17.99,14.15,---,5.31%,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
8114,振樺電,197.00,480,283.50,164.00,---,2.62%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6638,沅聖,49.50,26,66.90,24.50,---,---,進入盤整,連1日大漲,無,ADX 為 11.02 (低於 20),進入盤整
8028,昇陽半導體,247.00,2489,356.50,138.50,---,1.49%,均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
6972,博瑞達應材,24.10,6,31.40,22.70,---,---,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
6443,元晶,26.00,2048,52.30,11.95,---,1.64%,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
00990,主動元大AI新經濟,9.99,2160,10.11,9.99,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.13%,均線糾擺
2748,雲品,38.30,39,48.85,37.76,---,4.02%,均線糾擺,無,無,MA 乖離率僅 0.04%,均線糾擺
6525,捷敏-KY,142.50,3652,221.00,68.00,---,5.85%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006205,富邦上証,40.50,428,42.30,32.96,---,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
6877,鏵友益,120.00,29,186.00,80.00,---,0.1%,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
4582,聚恆-創,23.50,247,43.20,17.05,---,---,資料不足 -> 離開盤整 (向下),無,無,跌破布林下軌 (23.56),離開盤整 (向下)
2758,路易莎咖啡,70.40,0,104.34,64.70,---,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
1802,台玻,57.10,26354,76.60,23.30,---,---,進入盤整,無,無,ADX 為 15.80 (低於 20),進入盤整
7642,昶瑞機電,78.20,9,129.00,63.20,---,4.08%,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
9938,百和,42.20,1243,60.40,41.20,---,5.67%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
4442,竣邦-KY,51.50,44,72.60,45.75,---,5.25%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00635,期元大S&P黃金,44.97,1757,60.55,36.15,---,---,進入盤整,無,無,ADX 為 17.27 (低於 20),進入盤整
2408,南亞科,481.00,68824,524.00,42.20,📅 預告 (20260820),0.32%,進入盤整,無,連1日大跌,ADX 為 16.19 (低於 20),進入盤整
2539,櫻花建,41.25,3311,57.09,33.20,---,0.83%,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
2504,國產,30.60,1322,39.65,30.30,📅 預告 (20260820),6.39%,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
5546,永固-KY,13.50,57,28.00,13.35,---,6.57%,均線糾擺,無,無,MA 乖離率僅 0.82%,均線糾擺
3086,華義*,26.35,128,43.50,13.35,📅 預告 (20260820),0.17%,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
2395,研華,694.00,4730,698.00,273.50,---,2.49%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3050,鈺德,11.40,743,15.30,10.65,---,3.5%,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
00984,大華優利美A債15,15.75,1538,16.82,15.33,---,0.48%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
6591,動力-KY,43.90,90,98.76,42.30,---,3.5%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
6176,瑞儀,108.40,0,139.27,82.30,---,7.07%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6811,宏�硌穈T,225.50,112,263.00,182.50,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
4544,春日,13.95,13,17.95,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
9949,琉園,23.30,37,36.70,15.58,---,8.09%,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
4510,高鋒,46.15,2309,55.20,33.00,---,4.14%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6194,育富,29.40,55,39.65,29.20,---,5.78%,均線糾擺,無,無,MA 乖離率僅 0.12%,均線糾擺
6124,業強,27.00,3,37.95,23.30,---,---,均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
00757,統一FANG+,136.35,3429,142.25,101.15,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
2101,南港,32.30,1680,45.45,29.75,---,1.99%,均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
00945,凱基美國非投等債,14.46,5969,14.72,13.28,---,0.6%,離開盤整 (向下),無,無,跌破布林下軌 (14.47),離開盤整 (向下)
4556,旭然,76.50,333,132.50,22.45,---,1.17%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,34.45,408,40.65,29.60,---,5.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6624,萬年清,42.25,1,72.50,31.85,---,1.56%,均線糾擺,隔一漲,無,MA 乖離率僅 1.31%,均線糾擺
3081,聯亞,2680.00,5479,3160.00,384.50,---,0.14%,貼軌運行 -> 進入盤整,無,連1日大跌,ADX 為 11.62 (低於 20),進入盤整
9925,新保,39.95,615,40.60,38.16,---,---,均線糾擺,無,無,MA 乖離率僅 0.12%,均線糾擺
8446,華研,85.10,50,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.01%,均線糾擺
00685,群益臺灣加權正2,11.16,240858,329.55,9.16,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6446,藥華藥,1400.00,2574,1500.00,442.00,---,0.22%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
009813,貝萊德標普卓越50,11.25,374,11.56,9.64,---,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
6485,點序,61.00,257,124.50,50.00,---,0.96%,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
6294,智基,28.70,36,56.63,26.30,---,5.98%,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5403,中菲,92.10,17,118.35,84.50,---,5.04%,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
6775,穎台科技,30.70,198,72.30,20.40,---,---,進入盤整,無,無,ADX 為 16.59 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.34,2084,10.58,9.91,---,0.67%,趨勢運行 -> 離開盤整 (向下),無,無,跌破布林下軌 (10.36),離開盤整 (向下)
5455,昇益,29.60,3,32.00,22.55,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (29.44)，進入噴發段,強勢突破 (軌外)
2374,佳能,66.90,1846,94.96,59.60,---,0.56%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
6113,亞矽,23.15,104,29.85,18.45,---,1.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6912,益鈞環科*,11.90,14,20.40,11.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
6804,明係,18.95,97,22.80,15.00,---,---,均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
1443,立益物流,24.15,16,31.00,21.20,---,---,離開盤整 (向下),無,無,跌破布林下軌 (24.54),離開盤整 (向下)
6556,勝品,58.50,12,76.62,58.20,---,---,進入盤整,無,無,ADX 為 16.73 (低於 20),進入盤整
2025,千興,12.55,418,15.30,9.01,---,---,均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
6141,柏承,44.50,7757,46.00,10.25,---,---,貼軌運行 -> 強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (43.74)，進入噴發段,強勢突破 (軌外)
5243,乙盛-KY,88.20,575,135.00,66.48,---,1.95%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,199.50,186,215.00,170.00,---,3.09%,進入盤整,無,無,ADX 為 12.25 (低於 20),進入盤整
2303,聯電,115.50,109816,178.50,40.40,---,6.06%,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
3372,典範,14.85,250,25.65,12.95,---,---,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
4968,立積,89.30,369,166.50,87.60,---,0.76%,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
6158,禾昌,16.60,21,24.75,16.50,---,3.32%,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
8454,富邦媒,258.50,314,439.50,170.00,---,4.28%,進入盤整,無,無,ADX 為 18.98 (低於 20),進入盤整
5603,陸海,14.40,85,20.75,14.00,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
8433,弘帆,54.40,15,59.24,46.57,---,7.64%,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
00991,主動復華未來50,17.71,142302,21.33,9.66,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1540,喬福,19.00,120,28.00,18.80,---,5.35%,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
2417,圓剛,45.65,2726,56.90,33.40,📅 預告 (20260827),0.55%,進入盤整,連1日大漲,無,ADX 為 17.31 (低於 20),進入盤整
2402,毅嘉,52.20,1203,77.70,41.15,---,4.8%,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
2351,順德,185.00,7874,229.00,73.20,---,3.17%,趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (185.00 > 1.5σ)，動能強勁,貼軌運行
2420,新巨,57.20,697,65.30,47.60,---,5.95%,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
6189,豐藝,47.15,185,58.30,42.50,---,5.06%,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
7893,睿信,142.00,57,249.00,140.00,---,---,離開盤整 (向下),無,無,跌破布林下軌 (146.90),離開盤整 (向下)
911622,泰聚亨-DR,3.61,5,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
8222,寶一,39.45,921,58.60,33.75,---,1.46%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7743,金利食安,21.25,2,28.65,18.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
3499,環天科,12.75,38,21.35,12.40,---,---,均線糾擺,無,無,MA 乖離率僅 0.52%,均線糾擺
6223,旺矽,5255.00,1144,7354.87,1120.00,---,1.5%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,76.20,382,133.50,57.28,---,---,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
7583,國際海洋,27.20,2,87.00,26.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3287,廣寰科,38.00,665,38.50,27.00,---,4.12%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (38.00 > 1.5σ)，動能強勁,貼軌運行
6658,聯策,156.50,275,257.00,46.40,---,1.31%,進入盤整,無,無,ADX 為 10.60 (低於 20),進入盤整
1232,大統益,155.00,183,168.50,136.16,---,---,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
2732,六角,64.40,21,76.75,60.35,---,---,均線糾擺,無,無,MA 乖離率僅 0.15%,均線糾擺
2497,怡利電,44.60,212,66.80,40.35,---,4.88%,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
2059,川湖,14095.00,515,14370.00,2823.73,---,1.1%,貼軌運行,無,無,股價於高位貼軌 (14095.00 > 1.5σ)，動能強勁,貼軌運行
7773,富禾生醫,26.50,1,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
3434,哲固,30.75,29,41.77,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
6913,鴻呈,140.50,408,156.00,105.00,---,1.49%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00749,凱基新興債10+,30.74,144,32.43,28.70,---,1.31%,離開盤整 (向下),無,無,跌破布林下軌 (30.79),離開盤整 (向下)
3030,德律,285.00,790,419.50,142.50,---,3.79%,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
1786,科妍,49.55,164,110.50,48.50,---,3.41%,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
6677,瑩碩生技,16.60,3,29.05,15.60,---,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
9802,鈺齊-KY,70.30,255,112.32,69.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
3219,倚強科,69.20,248,109.50,48.65,📅 預告 (20260827),0.58%,進入盤整,無,無,ADX 為 15.49 (低於 20),進入盤整
00918,大華優利高填息30,33.82,12937,34.15,21.12,---,3.92%,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
7848,騏億鑫,348.50,9,529.00,279.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4951,精拓科,76.50,246,140.00,63.70,📅 預告 (20260820),4.65%,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
3022,威強電,91.90,1333,113.00,56.20,---,5.62%,進入盤整,無,無,ADX 為 15.35 (低於 20),進入盤整
4537,旭東,124.00,39,200.00,31.07,---,---,進入盤整,無,無,ADX 為 9.12 (低於 20),進入盤整
5906,台南-KY,38.00,2,55.80,35.15,---,1.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4167,松瑞藥,19.85,1039,21.85,16.70,---,2.15%,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (19.85 > 1.5σ)，動能強勁,貼軌運行
00641,富邦日本反1,3.77,2749,5.31,3.63,---,---,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
7842,天能綠電,101.00,169,206.98,75.80,---,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (101.00 > 1.5σ)，動能強勁,貼軌運行
00912,中信臺灣智慧50,33.60,166,35.82,18.12,---,2.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,57.30,60,96.20,55.70,---,1.75%,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
7689,大鵬科CLMX,172.00,47,309.31,155.39,---,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
6617,共信-KY,95.20,255,117.50,60.20,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,136.00,6966,146.50,129.50,---,3.72%,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
8354,冠好,17.25,43,19.00,13.92,---,4.03%,進入盤整,無,無,ADX 為 17.71 (低於 20),進入盤整
2428,興勤,256.50,1966,343.50,136.38,---,3.96%,趨勢運行 -> 進入盤整,無,無,ADX 為 18.01 (低於 20),進入盤整
2065,世豐,35.35,50,37.50,26.53,---,4.72%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6818,連騰,42.10,29,100.50,32.60,---,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (42.15),離開盤整 (向下)
4536,拓凱,169.50,180,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
2901,欣欣,23.25,8,26.20,22.45,---,1.42%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (23.30),離開盤整 (向下)
00944,野村趨勢動能高息,20.49,131,22.54,13.44,---,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
4554,橙的,31.80,29,34.45,24.70,---,0.95%,均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
6023,元大期,83.50,299,89.84,69.79,---,---,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
6173,信昌電,213.50,9946,348.19,38.00,---,3.79%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,34.30,79,52.50,33.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
3231,緯創,182.00,28060,197.00,109.50,---,3.3%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
8930,青鋼,29.35,24,31.85,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
2464,盟立,181.50,16870,199.00,56.90,---,0.6%,進入盤整,無,無,ADX 為 12.76 (低於 20),進入盤整
2248,華勝-KY,62.90,135,66.00,41.85,---,5.75%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (62.90 > 1.5σ)，動能強勁,貼軌運行
7758,睿騰能源,39.45,0,58.20,35.05,---,---,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
4765,磐采,19.95,71,31.15,11.45,---,---,貼軌運行,無,無,股價於高位貼軌 (19.95 > 1.5σ)，動能強勁,貼軌運行
2884,玉山金,37.80,99892,38.65,29.50,---,3.51%,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
2007,燁興,6.94,183,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
6842,瑞宇,67.40,51,161.50,33.85,---,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
4150,優你康,2.12,3936,11.40,2.12,---,---,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (2.68),離開盤整 (向下)
5355,佳總,5.65,34,11.30,5.02,---,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
1725,元禎,30.35,26,41.15,26.40,---,4.13%,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
006201,元大富櫃50,42.18,206,50.80,20.43,---,3.24%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3184,微邦,13.00,58,35.05,8.90,---,---,均線糾擺,無,無,MA 乖離率僅 1.10%,均線糾擺
6808,三鼎生技,37.15,128,53.30,23.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,14.25,61505,22.70,6.89,---,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,273.00,34,580.34,136.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,51.40,142,63.90,50.40,---,4.44%,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
6735,美達科技,61.20,66,145.00,42.95,📅 預告 (20260901),3.61%,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
6867,坦德科技,23.95,1,30.00,19.80,---,---,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
3609,三一東林,24.00,120,52.00,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
4568,科際精密,39.40,6,45.50,38.37,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
8923,時報,18.65,10,22.55,18.60,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
7789,開展,41.05,0,51.50,31.45,---,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
8068,全達,16.95,35,28.90,16.45,---,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
9958,世紀鋼,99.50,2356,203.00,99.50,---,2.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,18.20,1118,30.40,18.00,---,0.31%,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
006208,富邦台50,236.75,2836,257.45,117.83,---,2.38%,均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
8932,智通*,109.00,3125,129.50,78.75,📅 預告 (20260826),0.12%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,32.55,6434,32.75,16.40,---,---,貼軌運行,無,無,股價於高位貼軌 (32.55 > 1.5σ)，動能強勁,貼軌運行
8908,欣雄,39.60,22,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
2459,敦吉,67.00,167,67.20,57.08,---,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (67.00 > 1.5σ)，動能強勁,貼軌運行
4174,浩鼎,25.60,121,67.70,24.90,---,---,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
00930,永豐ESG低碳高息,23.56,101,26.19,16.23,---,1.33%,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
00861,元大全球未來通訊,85.70,41,97.50,44.09,---,---,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
6597,立誠,73.00,63,80.58,50.30,---,3.58%,趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (73.00 > 1.5σ)，動能強勁,貼軌運行
3055,蔚華科,115.00,2179,193.00,54.00,---,1.09%,均線糾擺,無,無,MA 乖離率僅 1.39%,均線糾擺
5276,達輝-KY,19.65,13,22.20,14.50,---,4%,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
1584,精剛,17.75,238,25.55,16.85,---,2.71%,均線糾擺,無,無,MA 乖離率僅 0.17%,均線糾擺
2722,夏都,21.50,41,30.80,20.90,---,0.45%,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
7562,博來科技,70.10,0,77.00,39.24,---,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
6240,松崗,20.75,35,21.85,17.20,---,---,貼軌運行 -> 進入盤整,無,無,ADX 為 9.09 (低於 20),進入盤整
2885,元大金,62.50,44384,71.50,31.80,---,4.54%,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
6812,梭特,52.60,77,104.00,43.10,---,---,均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
4119,旭富,52.00,58,61.60,40.40,---,2.32%,進入盤整,無,無,ADX 為 14.76 (低於 20),進入盤整
8472,夠麻吉,69.30,4,106.50,55.30,---,---,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
3306,鼎天,44.20,51,68.80,40.66,---,5.13%,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
2929,淘帝-KY,5.66,33,9.72,5.17,---,---,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
4190,佐登-KY,25.05,12,34.80,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
6473,美賣*,6.47,13,17.00,5.96,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.32%,均線糾擺
6645,金萬林-創,12.70,12,26.30,11.70,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (12.73),離開盤整 (向下)
9946,三發地產,18.85,226,20.60,15.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7871,安立璽榮-KY,137.50,4327,137.50,39.50,---,---,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (125.72)，進入噴發段,強勢突破 (軌外)
7792,安葆,288.50,614,406.00,180.50,---,3.08%,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (273.90)，進入噴發段,強勢突破 (軌外)
00881,國泰台灣科技龍頭,48.54,47185,57.35,24.13,---,7.39%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
7825,和亞智慧,75.00,283,220.00,48.00,---,---,均線糾擺 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (75.00 > 1.5σ)，動能強勁,貼軌運行
1717,長興,69.60,8948,85.40,28.05,📅 預告 (20260826),4.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,49.70,4153,96.90,17.90,---,1.39%,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
7556,意德士,243.50,41,319.00,152.50,---,1.84%,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,23.00,52,38.05,20.00,---,1.35%,進入盤整,無,無,ADX 為 14.91 (低於 20),進入盤整
4763,材料*-KY,50.70,2984,73.00,40.30,---,---,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
2535,達欣工,89.40,230,96.70,57.40,---,6.4%,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
5464,霖宏,70.70,302,107.50,22.60,---,2.51%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,41.10,64,45.15,40.10,---,4.55%,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
3284,太普高,20.60,108,30.32,15.35,---,3.22%,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
