代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,30.64,29.55,3000,31.0,3000,30.95,29.70,29.98,29.90,39002,-,
1269,乾杯,61.59,60.8,2987,63.7,2997,63.80,60.80,61.49,63.70,17,-,
1271,晨暉生技,60.46,59.3,11000,60.0,3000,59.90,59.30,59.52,59.30,20790,-,
1293,利統,23.45,23.0,3000,23.45,3000,24.00,23.40,23.45,23.45,21001,-,
1343,旭東環保,34.53,34.25,3000,34.7,3000,34.95,34.20,34.31,34.30,15216,-,
1480,東盟開發,7.96,7.81,5000,8.05,5000,8.00,7.90,7.96,8.00,21010,-,
1594,日高,7.81,7.65,5000,8.0,4998,8.05,7.65,7.70,8.00,24525,-,
2071,震南鐵,33.74,33.3,3000,34.65,2999,35.00,33.30,33.81,34.65,12402,-,
2245,詠勝昌*,24.01,23.8,9000,25.05,8600,25.05,25.05,25.05,25.05,400,-,
2249,湧盛,90.16,97.5,3000,99.4,3000,104.00,91.00,98.44,99.20,210772,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,17.89,17.85,5000,18.5,5000,18.60,17.75,18.09,18.55,84956,-,
2255,凱銳光電,14.55,14.0,5000,14.55,6999,14.55,14.00,14.23,14.55,7051,-,
2256,歐特明,79.69,80.6,3000,84.6,2998,88.30,78.50,83.48,84.60,393869,-,
2644,中信造船,77.12,76.7,3000,77.8,2990,78.00,76.20,77.38,77.80,26278,-,
2733,維格餅家,10.95,10.45,9999,10.95,4999,10.95,10.45,10.70,10.95,2,-,
2741,老四川,20.73,20.5,3000,21.15,1868,21.30,20.30,20.79,21.15,16509,-,
2758,路易莎咖啡,70.40,68.1,3000,70.4,2998,70.40,70.40,70.40,70.40,47,-,
2760,巨宇翔,9.98,9.93,10000,10.45,10000,-,-,-,-,-,-,
2761,橘焱胡同,15.25,14.6,10000,15.2,3000,15.20,15.20,15.20,15.20,2100,-,
2938,床的世界,25.11,24.45,3000,25.2,3000,25.25,24.60,24.75,24.70,9754,115/07/28,櫃買中心同意上櫃契約
2940,歐都納,24.05,24.0,6000,24.45,3000,-,-,-,-,-,-,
2942,京站,36.67,36.15,3000,38.0,5999,38.00,36.10,36.58,38.00,4,-,
3097,拍檔,24.87,23.85,6000,25.1,5974,25.10,23.90,24.91,25.10,32,-,
3117,年程,29.24,28.2,3000,28.65,3000,29.40,26.85,27.93,28.65,90798,-,
3184,微邦,12.86,12.45,4000,13.0,4949,13.00,12.45,12.57,13.00,58327,-,
3194,圓方科技,27.76,27.6,1825,28.9,3000,28.50,27.50,27.89,27.60,15151,-,
3473,智通聯網,77.51,77.2,1000,78.5,1999,80.00,77.20,78.27,78.50,14914,-,
3585,聯致,49.67,47.75,6000,48.1,1652,49.25,47.40,48.14,48.10,326494,-,
3595,山太士,1448.72,1280.0,2000,1300.0,2970,1410.00,1275.00,1326.13,1300.00,594561,115/07/31,上櫃審議會通過
3603,建祥國際,6.65,6.49,5000,6.56,5000,6.56,6.50,6.50,6.56,5030,-,
3633,云光,131.92,135.5,8000,136.5,4950,137.50,134.00,135.40,136.50,68914,-,
3644,凌嘉科,281.25,273.0,1800,277.0,2000,277.50,270.00,273.63,274.00,114166,-,
3659,百辰,14.48,13.3,10000,13.95,10000,14.05,13.30,13.92,13.95,35651,-,
3678,聯享,51.20,50.0,2985,50.6,2990,52.30,50.00,50.39,50.60,13190,-,
4115,善德生技,7.31,7.31,4000,7.65,10000,7.31,7.31,7.31,7.31,1000,-,
4117,普生,10.00,9.95,4999,10.2,5000,10.40,9.90,10.00,9.95,61234,-,
4150,優你康,2.32,2.05,10000,2.15,10000,2.45,1.67,2.05,2.10,3993983,-,
4170,鑫品生醫,12.20,12.0,10000,12.35,3970,12.60,12.10,12.24,12.35,34060,-,
4172,因華,11.08,10.95,9000,11.15,5000,11.50,10.95,11.02,10.95,164925,-,
4186,尖端醫,8.06,7.54,5000,7.92,4900,8.05,7.52,7.90,7.92,278992,-,
4194,禾生技,6.11,6.0,5000,6.29,5000,6.29,5.90,5.99,6.29,29833,-,
4197,暐世,8.37,8.16,10000,8.57,4999,8.57,8.57,8.57,8.57,1,-,
4431,敏成健康,18.01,17.95,5000,18.7,5000,18.75,17.90,18.08,18.75,18115,-,
4537,旭東,127.97,121.0,6000,124.0,1999,127.00,121.00,123.82,124.00,39919,115/07/09,送件申請上市
4544,春日,14.06,13.9,10000,14.55,5000,14.55,13.90,14.14,13.95,13137,-,
4553,盛復,16.34,16.3,5000,16.7,5000,-,-,-,-,-,-,
4559,久裕興,8.54,8.5,5000,8.89,4900,8.89,8.60,8.69,8.89,12710,-,
4565,宏偉,121.05,120.0,4000,120.5,2000,121.50,119.50,120.41,120.00,31284,115/08/11,上櫃審議會通過
4570,傑生,70.08,68.0,3000,70.0,2000,70.00,68.00,69.92,68.00,4003,-,
4573,高明鐵,463.46,501.0,4000,507.0,4000,515.00,433.50,496.53,508.00,3152879,-,
4575,銓寶,23.06,22.9,1000,23.05,2990,23.05,22.15,22.87,23.05,10045,-,
4587,寶元數控,43.00,42.05,3000,43.8,2700,43.80,42.05,42.30,43.80,9300,-,
4589,碩陽電機,33.78,33.35,3000,34.0,3000,34.10,33.65,33.90,34.00,9204,-,
4724,宣捷幹細胞,8.40,8.35,1988,8.74,4896,8.74,7.94,8.41,8.74,72801,-,
4732,彥臣,16.63,16.0,5000,16.65,4990,16.65,16.65,16.65,16.65,10,-,
4738,大同精化,6.44,6.28,5000,6.59,5000,6.70,6.30,6.43,6.59,29006,-,
4765,磐采,19.40,19.3,5000,19.95,4999,20.05,19.15,19.71,19.95,71903,-,
4925,智微,116.42,110.0,3000,112.5,6000,116.50,109.00,111.57,111.00,89431,-,
4980,佐臻,39.07,39.05,3000,41.0,2999,41.00,38.15,39.08,41.00,29058,-,
