
📅 投資日報表: 2026-08-19
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 259.50   | 261.00   | 255.00   | 255.00   | 34,360,164   | 241.21      | 2000     | ▲27,580   |   +5.72%
4142     | 國光生        | 17.15    | 17.30    | 17.10    | 17.25    | 291,002      | 25.32       | 1000     | ▼8,070    |  -31.87%
0050     | 元大台灣50     | 106.40   | 106.95   | 106.00   | 106.45   | 54,027,248   | 46.60       | 16000    | ▲957,600  | +128.43%
0056     | 元大高股息      | 53.35    | 54.00    | 53.30    | 53.40    | 48,362,892   | 36.43       | 4000     | ▲67,880   |  +46.58%
00635U   | 期元大S&P黃金   | 45.00    | 45.00    | 44.67    | 44.81    | 5,986,012    | 55.25       | 3000     | ▼31,320   |  -18.90%
00738U   | 期元大道瓊白銀    | 52.45    | 52.90    | 52.25    | 52.50    | 2,852,836    | 66.26       | 1000     | ▼13,760   |  -20.77%
00929    | 復華台灣科技優息   | 29.90    | 29.92    | 29.39    | 29.44    | 38,229,719   | 19.73       | 8000     | ▲77,680   |  +49.21%
009816   | 凱基台灣TOP50  | 15.61    | 15.65    | 15.45    | 15.49    | 109,587,362  | 11.01       | 63000    | ▲282,240  |  +40.69%
00990A   | 主動元大AI新經濟  | 16.53    | 16.76    | 16.53    | 16.72    | 19,312,682   | 11.48       | 5000     | ▲26,200   |  +45.64%
2009     | 第一銅        | 39.30    | 40.15    | 38.90    | 39.40    | 1,132,399    | 50.56       | 4000     | ▼44,640   |  -22.07%
2337     | 旺宏         | 135.00   | 135.00   | 128.00   | 129.50   | 73,095,444   | 95.28       | 2000     | ▲68,440   |  +35.92%
2409     | 友達         | 26.00    | 27.40    | 25.80    | 27.25    | 293,856,844  | 16.21       | 2000     | ▲22,080   |  +68.11%
3481     | 群創         | 50.50    | 51.30    | 48.85    | 51.20    | 247,652,860  | 25.10       | 4000     | ▲104,400  | +103.98%
3105     | 穩懋         | 391.00   | 404.50   | 388.50   | 398.00   | 24,955,921   | 556.47      | 300      | ▼47,541   |  -28.48%
4966     | 譜瑞-KY      | 567.00   | 573.00   | 563.00   | 565.00   | 619,441      | 1921.64     | 1000     | ▼1,356,640 |  -70.60%
2327     | 國巨*        | 620.00   | 622.00   | 596.00   | 608.00   | 35,142,251   | 1030.00     | 1        | ▼422      |  -40.97%
00403A   | 主動統一升級50   | 10.40    | 10.42    | 10.28    | 10.32    | 352,736,697  | 10.68       | 26000    | ▼9,360    |   -3.37%
00981A   | 主動統一台股增長   | 30.29    | 30.53    | 30.07    | 30.22    | 301,417,518  | 27.48       | 2000     | ▲5,480    |   +9.97%
2330     | 台積電        | 2410.00  | 2420.00  | 2390.00  | 2400.00  | 12,531,972   | 225.55      | 10       | ▲21,744   | +964.07%
6789     | 采鈺         | 442.00   | 449.00   | 439.00   | 443.50   | 597,311      | 593.50      | 400      | ▼60,000   |  -25.27%
6849     | 奇鼎科技       | 139.00   | 147.50   | 139.00   | 141.00   | 120,755      | 266.40      | 280      | ▼35,112   |  -47.07%
7853     | 政美應用       | 300.50   | 321.00   | 299.00   | 305.50   | 362,352      | 409.29      | 280      | ▼29,061   |  -25.36%
3576     | 聯合再生       | 17.80    | 18.30    | 17.25    | 17.85    | 13,436,852   | 18.15       | 5000     | ▼1,500    |   -1.65%
1721     | 三晃         | 20.05    | 20.70    | 20.00    | 20.00    | 499,201      | 27.88       | 3000     | ▼23,650   |  -28.27%
8215     | 明基材        | 24.50    | 25.00    | 24.50    | 24.90    | 486,502      | 31.60       | 200      | ▼1,340    |  -21.20%
00405A   | 主動富邦台灣龍耀   | 8.66     | 8.84     | 8.62     | 8.80     | 90,650,802   | 9.34        | 11000    | ▼5,940    |   -5.78%
5498     | 凱崴         | 51.90    | 52.40    | 50.60    | 51.20    | 1,125,500    | 69.61       | 188      | ▼3,461    |  -26.45%
1301     | 台塑         | 61.00    | 61.80    | 59.10    | 59.10    | 30,589,820   | 50.50       | 100      | ▲860      |  +17.03%
6498     | 久禾光        | 75.00    | 78.50    | 75.00    | 77.90    | 169,100      | 67.30       | 12       | ▲127      |  +15.75%
009821   | 野村稀土關鍵資源   | 14.87    | 14.87    | 14.68    | 14.76    | 11,918,050   | 17.30       | 12000    | ▼30,480   |  -14.68%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       6,426,664    📊 未實現損益:         -39,986 (  -0.62%)
