日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-07-18,2317,鴻海,242.5,241.21,2000,2580,0.53%
2026-07-18,4142,國光生,17.35,25.32,1000,-7970,-31.48%
2026-07-18,0050,元大台灣50,106.4,46.6,16000,956800,128.33%
2026-07-18,0056,元大高股息,52.65,36.43,4000,64880,44.52%
2026-07-18,00635U,期元大S&P黃金,41.97,55.25,3000,-39840,-24.04%
2026-07-18,00738U,期元大道瓊白銀,45.92,66.26,1000,-20340,-30.70%
2026-07-18,00929,復華台灣科技優息,29.9,19.73,8000,81360,51.55%
2026-07-18,009816,凱基台灣TOP50,15.29,11.01,63000,269640,38.87%
2026-07-18,00990A,主動元大AI新經濟,17.19,11.48,5000,28550,49.74%
2026-07-18,2009,第一銅,38.25,50.56,4000,-49240,-24.35%
2026-07-18,2337,旺宏,136.5,95.28,2000,82440,43.26%
2026-07-18,2409,友達,27.65,16.21,2000,22880,70.57%
2026-07-18,3481,群創,57.3,25.1,4000,128800,128.29%
2026-07-18,3105,穩懋,369.0,556.47,300,-56241,-33.69%
2026-07-18,4966,譜瑞-KY,631.0,1921.64,1000,-1290640,-67.16%
2026-07-18,2327,國巨*,776.0,1030.0,1,-254,-24.66%
2026-07-18,00403A,主動統一升級50,10.28,10.68,26000,-10400,-3.75%
2026-07-18,00981A,主動統一台股增長,28.95,27.48,2000,2940,5.35%
2026-07-18,2330,台積電,2470.0,225.55,10,22444,995.10%
2026-07-18,6789,采鈺,526.0,593.5,400,-27000,-11.37%
2026-07-18,6849,奇鼎科技,160.5,266.4,280,-29652,-39.75%
2026-07-18,7853,政美應用,328.5,409.29,280,-22621,-19.74%
2026-07-18,3576,聯合再生,17.7,18.15,5000,-2250,-2.48%
2026-07-18,1721,三晃,23.05,27.88,3000,-14500,-17.33%
2026-07-18,8215,明基材,27.15,31.6,200,-890,-14.08%
2026-07-18,00405A,主動富邦台灣龍耀,8.44,9.34,11000,-9900,-9.64%
2026-07-18,5498,凱崴,54.0,69.61,188,-2935,-22.42%
2026-07-18,1301,台塑,65.6,50.5,100,1510,29.90%
2026-07-18,6498,久禾光,85.0,67.3,12,212,26.30%
2026-07-18,009821,野村稀土關鍵資源,13.13,17.3,12000,-50040,-24.10%
