代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,23.14,22.45,2000,23.35,3000,23.35,22.45,23.14,22.45,37860,-,
1269,乾杯,69.22,66.3,2998,69.5,2993,69.50,66.30,68.79,69.50,9,-,
1271,晨暉生技,63.04,64.9,6000,65.2,4000,66.30,64.00,65.14,65.00,80401,-,
1293,利統,27.35,26.8,3000,28.15,6000,28.15,26.00,26.62,28.15,29004,-,
1343,旭東環保,19.74,19.1,9000,19.7,2999,19.70,19.10,19.43,19.70,6537,-,
1480,東盟開發,9.41,9.1,5000,9.4,5000,9.15,9.10,9.13,9.15,8060,-,
1594,日高,8.58,8.53,5000,8.89,4894,9.00,8.55,8.63,8.89,22220,-,
1780,立弘,29.25,29.75,3000,30.1,3000,30.70,29.40,30.00,30.00,449652,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.45,20.45,3000,21.0,3000,20.95,20.40,20.63,20.60,5000,-,
2237,華德動能,38.56,38.25,1000,38.75,2997,39.00,38.05,38.47,38.75,39671,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,26.61,26.9,1000,27.9,3000,28.00,26.60,26.76,26.90,23675,-,
2249,湧盛,113.59,112.5,3980,114.5,1990,116.50,112.50,113.64,114.50,30470,115/05/08,送件申請上櫃
2252,為昇科,17.05,16.2,5000,16.75,5000,17.15,16.15,16.58,16.60,78894,-,
2255,凱銳光電,18.06,17.8,3580,18.55,5000,18.55,17.80,18.10,17.80,15782,-,
2256,歐特明,73.51,70.5,3000,73.9,1799,77.20,70.40,74.68,73.90,133694,-,
2644,中信造船,78.15,79.7,5998,80.6,3000,81.30,78.00,79.58,80.70,26717,-,
2733,維格餅家,10.93,10.85,6000,11.35,5000,11.30,11.30,11.30,11.30,1101,-,
2741,老四川,20.93,20.3,3000,21.2,5759,21.20,20.50,20.84,21.20,18211,-,
2758,路易莎咖啡,65.84,65.7,3000,68.3,3000,67.30,64.10,66.83,66.50,4479,-,
2760,巨宇翔,17.45,16.55,10000,17.4,9430,17.40,17.40,17.40,17.40,570,-,
2761,橘焱胡同,15.54,14.8,10000,15.2,5000,15.55,14.90,14.91,15.20,5211,-,
2938,床的世界,22.80,22.05,3000,22.7,2660,22.95,22.60,22.67,22.70,10449,115/04/29,送件申請上櫃
2940,歐都納,24.85,24.1,6000,25.2,3000,24.80,24.80,24.80,24.80,1001,-,
2942,京站,37.55,37.75,3000,38.85,3000,38.20,37.55,38.08,38.00,7076,-,
3097,拍檔,25.75,24.8,2000,26.0,1693,26.00,24.80,25.13,26.00,8307,-,
3117,年程,31.17,27.3,3000,28.5,3000,32.10,26.60,27.86,27.55,489082,-,
3184,微邦,18.18,17.3,2999,18.05,10000,19.40,17.10,17.87,17.90,417646,-,
3473,智通聯網,90.19,88.7,3000,90.5,2999,91.00,88.10,88.97,90.50,7112,-,
3585,聯致,71.11,68.5,8000,69.3,6798,73.60,68.20,69.51,69.30,2231741,-,
3595,山太士,2136.49,2385.0,2000,2425.0,2000,2510.00,2015.00,2313.48,2425.00,683244,-,
3603,建祥國際,7.92,8.0,3000,8.21,5000,8.10,8.00,8.05,8.00,11010,-,
3633,云光,120.26,122.0,4000,124.0,3958,124.00,121.50,122.44,124.00,28461,-,
3644,凌嘉科,0.00,275.0,5000,281.0,2000,370.00,218.00,300.47,279.00,1905836,-,
3659,百辰,21.96,21.5,2000,22.3,6000,21.50,21.50,21.50,21.50,1000,-,
3678,聯享,50.81,49.95,2000,51.0,3000,52.10,49.10,50.89,49.95,41517,-,
4115,善德生技,7.47,7.43,10000,7.77,4798,7.77,7.77,7.77,7.77,202,-,
4117,普生,10.35,14.35,10000,14.5,5000,15.20,10.35,13.89,14.55,2601179,-,
4150,優你康,5.01,4.98,10000,5.02,10000,5.19,4.99,5.03,5.00,219500,-,
