price,advice,symbol,gm,eps,prev_year,prev_rev_yoy,status,prev_eps_yoy,pe,est_price,eps_yoy,prev_eps,om,date,name,expansion,rev_yoy
87.3000030518,⚪ 數據不足,8472.TWO,N/A,-1.31,2025,41.03,🚀 利潤擴張,56.34,0.0,-76.95,70.36,-1.48,N/A,2025-12,夠麻吉,28.509999999999998,41.85
150.5,💎 強力關注,8478.TW,N/A,13.25,2025,-6.86,🚀 利潤擴張,-16.29,5.0605245460659045,446.09999999999997,33.97,10.64,N/A,2025-12,東哥遊艇,28.14,5.83
25.4500007629,💎 強力關注,1409.TW,22.79%,1.19,2025,-10.34,🧐 疑業外收益,15.66,9.82625512081081,38.85,13.33,0.97,8.66%,2025-12,新纖,27.98,-14.65
35.3499984741,⚠️ 追價風險,3094.TW,73.82%,0.25,2025,18.72,🏰 高護城河,128.57,73.64583015437499,7.2,41.18,0.16,-7.29%,2025-12,聯傑,27.98,13.2
105.0,⚪ 數據不足,6535.TWO,N/A,-2.05,2025,17.74,🧐 疑業外收益,-0.6,0.0,-88.64999999999999,19.44,-1.71,N/A,2025-12,順藥,27.93,-8.49
228.0,⚪ 中性觀察,3264.TWO,37.83%,5.99,2025,2.87,🚀 利潤擴張,19.76,16.379310344827584,208.8,34.97,4.2,26.59%,2025-12,欣銓,27.89,7.08
26.25,✅ 穩健價值,1907.TW,13.94%,1.19,2025,-5.16,🧐 疑業外收益,33.85,13.601036269430052,28.95,21.43,0.87,-0.03%,2025-12,永豐餘,27.509999999999998,-6.08
144.5,💎 強力關注,6419.TWO,N/A,9.58,2025,-38.21,🌑 雙重衰退,-50.97,9.81657608695652,220.80000000000004,-8.41,4.29,N/A,2025-12,京晨科,27.430000000000003,-35.84
50.7000007629,💎 強力關注,8249.TW,N/A,4.03,2025,-8.11,🧐 疑業外收益,30.36,4.630137055972603,164.25,15.99,3.8,N/A,2025-12,菱光,27.41,-11.42
34.9500007629,⚪ 數據不足,6218.TWO,N/A,-1.15,2025,11.68,🚀 利潤擴張,54.0,0.0,-37.65,31.55,-0.69,N/A,2025-12,豪勉,27.1,4.45
4250.0,⚠️ 追價風險,3661.TW,42.25%,69.18,2025,-32.65,🌑 雙重衰退,-11.99,24.6105738606752,2590.35,-13.83,50.89,25.70%,2025-12,世芯-KY,26.660000000000004,-40.49
24.4500007629,⚪ 數據不足,6153.TW,N/A,-4.38,2025,-25.38,🧐 疑業外收益,20.51,0.0,-155.7,0.46,-2.86,N/A,2025-12,嘉聯益,26.150000000000002,-25.69
1430.0,⚪ 中性觀察,8210.TW,N/A,29.06,2025,43.27,🚀 利潤擴張,64.4,21.204033214709373,1011.5999999999999,77.66,20.45,N/A,2025-12,勤誠,26.11,51.55
46.5,💎 強力關注,4417.TWO,29.73%,6.13,2025,16.97,🚀 利潤擴張,56.86,3.0531845042678922,228.45000000000002,39.0,4.69,19.04%,2025-12,金洲,26.09,12.91
107.5,💎 強力關注,3702.TW,4.26%,5.77,2025,14.61,🚀 利潤擴張,44.82,8.17490494296578,197.24999999999997,39.35,4.07,2.13%,2025-12,大聯大,25.89,13.46
19.1499996185,💎 強力關注,2069.TW,10.04%,1.62,2025,-3.4,🧐 疑業外收益,27.91,4.96113979753886,57.900000000000006,20.0,1.1,4.08%,2025-12,運錩,25.8,-5.8
10.75,⚪ 數據不足,2424.TW,27.86%,-1.34,2025,87.04,🚀 利潤擴張,57.33,0.0,-54.15,59.69,-1.3,-40.94%,2025-12,隴華,25.65,34.04
142.5,⚪ 中性觀察,2481.TW,32.67%,3.12,2025,2.28,🚀 利潤擴張,16.58,19.256756756756754,111.0,30.0,2.18,7.81%,2025-12,強茂,25.55,4.45
15.1000003815,⚪ 數據不足,2712.TW,2.82%,-0.38,2025,68.78,🚀 利潤擴張,90.52,0.0,-15.15,73.24,-0.11,-30.62%,2025-12,遠雄來,25.339999999999996,47.9
24.0,⚠️ 追價風險,6179.TWO,N/A,0.05,2025,34.28,🧐 疑業外收益,130.0,22.429906542056074,16.05,25.0,0.36,N/A,2025-12,亞通,25.22,-0.22
137.5,⚠️ 追價風險,2359.TW,24.10%,1.23,2025,27.31,🚀 利潤擴張,400.0,292.55319148936167,7.050000000000001,46.43,0.1,2.82%,2025-12,所羅門,25.16,21.27
19.6000003815,⚪ 數據不足,6512.TWO,N/A,-0.78,2025,0.72,🧐 疑業外收益,25.0,0.0,-22.950000000000003,17.02,-0.33,N/A,2025-12,啟發電,25.14,-8.12
55.5,⚪ 數據不足,6961.TWO,N/A,4.23,2025,-5.29,🧐 疑業外收益,24.54,0.0,0.0,16.53,4.06,N/A,2025-12,旅天下,25.090000000000003,-8.56
9.4899997711,⚪ 數據不足,3058.TW,2.21%,-1.44,2025,-0.37,🚀 利潤擴張,59.68,0.0,-32.400000000000006,25.52,-0.51,-20.80%,2025-12,立德,25.06,0.46
21.6000003815,⚪ 數據不足,6228.TWO,N/A,-0.47,2025,2.61,🚀 利潤擴張,-7.81,0.0,-28.049999999999997,44.71,-0.69,N/A,2025-12,全譜,24.75,19.96
318.5,⚠️ 追價風險,8028.TW,N/A,4.37,2025,31.53,🚀 利潤擴張,81.07,29.766355140186917,160.5,51.58,3.08,N/A,2025-12,昇陽半導體,24.61,26.97
192.0,💎 強力關注,6782.TW,N/A,14.08,2025,14.41,🚀 利潤擴張,24.08,5.765765765765766,499.49999999999994,39.41,10.1,N/A,2025-12,視陽,24.389999999999997,15.02
10.1999998093,💎 強力關注,8176.TWO,N/A,0.4,2025,-15.17,🌑 雙重衰退,557.14,10.408163070714286,14.7,-9.3,0.33,N/A,2025-12,智捷,24.319999999999997,-33.62
17.8999996185,💎 強力關注,8423.TWO,N/A,0.73,2025,0.21,🚀 利潤擴張,28.95,10.98159485797546,24.45,25.86,0.49,N/A,2025-12,保綠-KY,23.91,1.95
16.7000007629,⚪ 數據不足,6872.TWO,N/A,-2.14,2025,-52.22,🌑 雙重衰退,-17.19,0.0,-78.00000000000001,-38.16,-1.54,N/A,2025-12,浩宇生醫,23.760000000000005,-61.92
25.2000007629,✅ 穩健價值,3296.TW,19.21%,0.61,2025,2.21,🧐 疑業外收益,6800.0,12.057416632966508,31.349999999999998,22.0,0.69,1.75%,2025-12,勝德,23.66,-1.66
24.7999992371,⚠️ 追價風險,1410.TW,31.89%,0.58,2025,-18.74,🧐 疑業外收益,0.0,23.619046892476188,15.75,3.51,0.41,4.46%,2025-12,南染,23.659999999999997,-20.15
11.8999996185,⚪ 數據不足,3672.TWO,28.80%,-2.25,2025,-8.13,🧐 疑業外收益,33.88,0.0,-78.30000000000001,3.03,-1.5,-34.01%,2025-12,康聯訊,23.43,-20.4
48.6500015259,⚪ 數據不足,5484.TW,N/A,-0.6,2025,-8.43,🚀 利潤擴張,2.82,0.0,-45.3,33.33,-0.69,N/A,2025-12,慧友,23.339999999999996,9.99
22.25,💎 強力關注,2910.TW,87.61%,1.23,2025,-15.17,🏰 高護城河,8.43,7.834507042253522,42.599999999999994,8.85,0.9,51.79%,2025-12,統領,23.32,-14.47
10.1499996185,⚪ 數據不足,1626.TW,20.74%,-0.86,2025,-4.12,🧐 疑業外收益,53.13,0.0,-16.2,18.87,-0.3,-2.32%,2025-12,艾美特-KY,23.01,-4.14
51.9000015259,💎 強力關注,6170.TWO,N/A,4.49,2025,13.41,🚀 利潤擴張,78.84,4.873239579896714,159.75,32.45,3.38,N/A,2025-12,統振,22.800000000000004,9.65
54.0,💎 強力關注,4442.TWO,27.73%,5.23,2025,39.34,🚀 利潤擴張,81.37,3.913043478260869,207.0,52.37,3.98,10.88%,2025-12,竣邦-KY,22.759999999999998,29.61
11.1999998093,⚪ 數據不足,2913.TW,40.70%,-0.15,2025,18.12,🚀 利潤擴張,35.29,0.0,-5.7,31.82,-0.11,-7.01%,2025-12,農林,22.689999999999998,9.13
141.5,⚪ 數據不足,6907.TWO,N/A,2.08,2025,0.12,🚀 利潤擴張,56.82,0.0,0.0,24.55,1.38,N/A,2025-12,雅特力-KY,22.64,1.91
2170.0,⚠️ 追價風險,7750.TW,N/A,35.12,2025,26.18,🚀 利潤擴張,21.35,26.20772946859903,1242.0000000000002,51.69,22.8,N/A,2025-12,新代,22.519999999999996,29.17
29.3500003815,💎 強力關注,1733.TW,30.15%,1.63,2025,7.7,🚀 利潤擴張,25.56,6.84149193041958,64.35,27.34,1.13,7.57%,2025-12,五鼎,22.34,5.0
54.7000007629,💎 強力關注,6591.TW,N/A,5.37,2025,38.83,🚀 利潤擴張,74.3,3.7517147299657068,218.7,60.88,4.65,N/A,2025-12,動力-KY,22.07,38.81
61.7999992371,💎 強力關注,3694.TW,15.30%,4.03,2025,26.88,🚀 利潤擴張,51.89,6.236125049152371,148.65,45.42,3.27,3.72%,2025-12,海華,22.03,23.39
17.8999996185,✅ 穩健價值,2032.TW,6.08%,0.56,2025,9.42,🚀 利潤擴張,12.12,14.435483563306452,18.6,24.44,0.37,2.25%,2025-12,新鋼,21.990000000000002,2.45
179.0,💎 強力關注,1256.TW,24.61%,11.19,2025,-3.77,🚀 利潤擴張,13.52,7.0031298904538355,383.3999999999999,24.88,9.32,6.32%,2025-12,鮮活果汁-KY,21.939999999999998,2.94
95.5999984741,💎 強力關注,2211.TW,25.25%,8.6,2025,21.52,🚀 利潤擴張,46.61,4.357338125528715,329.1,40.52,7.36,19.61%,2025-12,長榮鋼,21.910000000000004,18.61
1735.0,⚠️ 追價風險,6805.TW,N/A,31.0,2025,55.74,🚀 利潤擴張,68.69,26.18472683368548,993.9000000000001,73.18,20.04,N/A,2025-12,富世達,21.56000000000001,51.62
13.1999998093,⚪ 數據不足,6550.TW,N/A,-5.1,2025,-51.12,🌑 雙重衰退,-31.08,0.0,-163.35,-40.62,-2.91,N/A,2025-12,北極星藥業-KY,21.43,-62.05
15.0,⚪ 數據不足,4128.TWO,42.56%,-1.29,2025,10.85,🚀 利潤擴張,8.21,0.0,-60.300000000000004,31.02,-1.23,-18.87%,2025-12,中天,21.08,9.94
52.2000007629,💎 強力關注,5607.TW,N/A,2.77,2025,17.61,🚀 利潤擴張,41.06,7.767857256383928,100.80000000000001,40.61,2.13,N/A,2025-12,遠雄港,21.03,19.58
71.5,💎 強力關注,6967.TWO,N/A,4.02,2025,-1.08,🚀 利潤擴張,14.98,7.988826815642457,134.25000000000003,26.43,2.87,N/A,2025-12,汎瑋材料,20.98,5.45
251.0,⚪ 數據不足,6217.TWO,N/A,-1.65,2025,20.43,🚀 利潤擴張,10.71,0.0,-78.60000000000001,39.69,-1.31,N/A,2025-12,中探針,20.569999999999997,19.12
28.3500003815,💎 強力關注,6212.TWO,N/A,3.96,2025,-39.92,🌑 雙重衰退,59.8,2.286290353346774,185.99999999999997,-34.98,3.26,N/A,2025-12,理銘,20.330000000000005,-55.31
67.5,💎 強力關注,6203.TWO,N/A,5.51,2025,42.84,🚀 利潤擴張,26.15,5.895196506550219,171.75,57.43,3.28,N/A,2025-12,海韻電,20.28,37.15
90.3000030518,💎 強力關注,6799.TW,N/A,3.7,2025,6.38,🚀 利潤擴張,5.14,11.231343663159207,120.6,26.76,2.29,N/A,2025-12,來頡,20.200000000000003,6.56
91.0,⚪ 數據不足,4577.TWO,23.60%,-0.73,2025,23.84,🚀 利潤擴張,35.66,0.0,-48.449999999999996,32.41,-0.92,7.93%,2025-12,達航科技,20.159999999999997,12.25
281.5,⚪ 中性觀察,6870.TWO,N/A,7.08,2025,20.49,🚀 利潤擴張,64.04,20.66813509544787,204.3,40.48,4.38,N/A,2025-12,騰雲,20.15,20.33
389.0,⚪ 中性觀察,5234.TW,N/A,7.37,2025,12.88,🚀 利潤擴張,39.9,21.599111604664078,270.15,32.55,5.33,N/A,2025-12,達興材料,20.119999999999997,12.43
210.0,⚠️ 追價風險,4973.TWO,N/A,2.11,2025,-2.98,🔄 轉虧為盈,-108.72,169.3548387096774,18.6,16.48,-0.17,N/A,2025-12,廣穎,19.67,-3.19
30.3500003815,⚪ 中性觀察,6259.TWO,N/A,0.7,2025,22.11,🚀 利潤擴張,15.38,18.065476417559523,25.2,38.78,0.45,N/A,2025-12,百徽,19.37,19.41
13.6000003815,💎 強力關注,2516.TW,6.67%,1.23,2025,12.18,🚀 利潤擴張,-5.0,5.483871121572581,37.199999999999996,26.8,0.57,4.30%,2025-12,新建,19.35,7.45
59.5999984741,✅ 穩健價值,1259.TWO,23.02%,2.45,2025,-0.82,🚀 利潤擴張,-53.6,12.735042408995726,70.19999999999999,19.51,1.03,0.36%,2025-12,安心,19.240000000000002,0.27
12.6000003815,⚪ 數據不足,8067.TWO,N/A,-0.59,2025,2.3,🧐 疑業外收益,110.53,0.0,-25.200000000000003,16.9,0.02,N/A,2025-12,志旭,19.07,-2.17
19.5,⚪ 數據不足,6431.TW,N/A,-2.07,2025,2.36,🧐 疑業外收益,11.69,0.0,-74.85,17.15,-1.44,N/A,2025-12,光麗-KY,18.27,-1.12
4.6999998093,⚪ 數據不足,8444.TWO,N/A,-10.06,2025,-31.52,🌑 雙重衰退,-22.62,0.0,-315.75,-15.31,-5.84,N/A,2025-12,綠河-KY,17.939999999999998,-33.25
507.0,⚠️ 追價風險,3450.TW,26.67%,5.01,2025,26.94,🚀 利潤擴張,91.21,37.00729927007299,205.5,31.15,3.48,15.62%,2025-12,聯鈞,17.71,13.44
56.0999984741,⚪ 數據不足,4147.TWO,28.91%,-0.61,2025,-0.63,🚀 利潤擴張,-20.0,0.0,-20.55,17.57,-0.36,-58.34%,2025-12,中裕,17.38,0.19
22.0,💎 強力關注,2477.TW,N/A,1.68,2025,-5.96,🧐 疑業外收益,15.33,5.000000000000001,65.99999999999999,12.0,1.58,N/A,2025-12,美隆電,17.34,-5.34
44.2000007629,💎 強力關注,2221.TWO,20.63%,2.31,2025,0.76,🧐 疑業外收益,28.36,7.594501849295532,87.30000000000001,14.36,1.72,8.37%,2025-12,大甲,17.34,-2.98
143.0,💎 強力關注,2421.TW,32.82%,7.94,2025,27.79,🚀 利潤擴張,45.85,7.76330076004343,276.3,45.05,5.65,16.47%,2025-12,建準,17.33,27.72
1130.0,⚠️ 追價風險,6187.TWO,N/A,15.46,2025,13.75,🧐 疑業外收益,29.69,29.071263184975557,583.0500000000001,13.93,12.1,N/A,2025-12,萬潤,16.97,-3.04
59.2000007629,💎 強力關注,7547.TWO,N/A,2.65,2025,11.11,🚀 利潤擴張,41.18,9.533011394991949,93.14999999999999,22.61,2.13,N/A,2025-12,碩網,16.95,5.66
386.0,⚪ 中性觀察,2472.TW,32.60%,8.73,2025,8.92,🚀 利潤擴張,4.85,20.876149269875608,277.35,24.54,5.19,21.55%,2025-12,立隆電,16.86,7.68
23.6499996185,💎 強力關注,8034.TWO,N/A,1.42,2025,71.04,🚀 利潤擴張,208.57,7.857142730398672,45.15,31.78,1.09,N/A,2025-12,榮群,16.630000000000003,15.15
43.9500007629,💎 強力關注,5515.TW,N/A,4.48,2025,28.4,🚀 利潤擴張,20.75,5.140350966421051,128.25,32.54,2.91,N/A,2025-12,建國,16.619999999999997,15.92
38.0,💎 強力關注,2851.TW,24.99%,3.66,2025,-7.87,🚀 利潤擴張,-23.95,5.100671140939597,111.75,16.56,2.0,21.14%,2025-12,中再保,16.509999999999998,0.05
16.6499996185,⚪ 數據不足,3593.TW,-4.13%,-1.4,2025,43.83,🚀 利潤擴張,7.69,0.0,-66.3,41.55,-1.8,-22.91%,2025-12,力銘,16.49,25.06
119.5,💎 強力關注,8436.TWO,N/A,8.68,2025,-3.22,🧐 疑業外收益,16.0,6.223958333333334,288.0,12.64,5.89,N/A,2025-12,大江,16.11,-3.47
792.0,💎 強力關注,2357.TW,15.94%,59.99,2025,23.74,🚀 利潤擴張,11.41,5.201628792854327,2283.9,41.92,44.63,4.63%,2025-12,華碩,16.060000000000002,25.86
550.0,⚠️ 追價風險,4979.TWO,N/A,5.43,2025,34.44,🚀 利潤擴張,37.64,42.73504273504274,193.04999999999998,43.01,3.73,N/A,2025-12,華星光,15.95,27.06
31.75,💎 強力關注,1593.TWO,31.32%,2.18,2025,12.07,🚀 利潤擴張,26.73,6.684210526315789,71.25,28.24,1.28,10.89%,2025-12,祺驊,15.929999999999998,12.31
11.5500001907,⚪ 數據不足,5302.TWO,N/A,-0.12,2025,22.1,🚀 利潤擴張,0.0,0.0,-8.85,55.56,-0.2,N/A,2025-12,太欣,15.870000000000005,39.69
26.6499996185,⚪ 數據不足,6969.TW,N/A,-0.09,2025,95.06,🚀 利潤擴張,87.3,0.0,-8.85,95.65,-0.24,N/A,2025-12,成信實業*-創,15.790000000000006,79.86
122.5,⚪ 數據不足,3234.TWO,8.38%,-1.4,2025,19.64,🚀 利潤擴張,45.03,0.0,-41.099999999999994,34.88,-0.94,-32.45%,2025-12,光環,15.790000000000003,19.09
590.0,⚠️ 追價風險,3711.TW,19.52%,9.37,2025,7.92,🚀 利潤擴張,11.64,28.654686741136473,308.85,24.18,5.99,9.94%,2025-12,日月光投控,15.79,8.39
0.0,⚪ 數據不足,1799.TWO,41.11%,-0.59,2025,12.53,🚀 利潤擴張,44.44,0.0,0.0,26.25,-0.35,-18.36%,2025-12,易威,15.71,10.54
30.8999996185,⚪ 數據不足,6124.TWO,N/A,-0.99,2025,12.2,🚀 利潤擴張,-22.86,0.0,-49.95,16.81,-0.86,N/A,2025-12,業強,15.649999999999999,1.16
1920.0,⚠️ 追價風險,5289.TWO,N/A,21.72,2025,41.37,🚀 利潤擴張,33.7,44.07713498622589,653.4000000000001,75.21,12.46,N/A,2025-12,宜鼎,15.249999999999993,59.96
77.3000030518,💎 強力關注,2423.TW,51.76%,2.92,2025,4.13,🏰 高護城河,26.58,11.384389256524301,101.85,20.66,2.0,18.42%,2025-12,固緯,15.120000000000001,5.54
20.2999992371,⚪ 數據不足,6222.TWO,N/A,-0.4,2025,12.72,🧐 疑業外收益,16.13,0.0,-15.449999999999998,14.63,-0.31,N/A,2025-12,立軒,15.030000000000001,-0.4
2375.0,✅ 穩健價值,2330.TW,62.33%,66.26,2025,36.39,🏰 高護城河,51.8,15.198054649004929,2344.0499999999997,46.42,46.75,54.00%,2025-12,台積電,14.810000000000002,31.61
46.8499984741,💎 強力關注,6509.TWO,N/A,2.87,2025,4.39,🚀 利潤擴張,9.22,6.2885903992080525,111.75000000000001,17.48,2.35,N/A,2025-12,聚和,14.71,2.77
37.2000007629,⚪ 數據不足,6722.TW,N/A,2.9,2025,-0.96,🧐 疑業外收益,-11.4,0.0,0.0,11.54,2.02,N/A,2025-12,輝創,14.329999999999998,-2.79
30.3999996185,💎 強力關注,1225.TW,10.74%,1.62,2025,-5.83,🧐 疑業外收益,-6.67,7.755101943494898,58.8,8.0,1.12,5.38%,2025-12,福懋油,14.25,-6.25
40.5,⚪ 數據不足,6614.TW,N/A,2.08,2025,15.97,🧐 疑業外收益,163.64,0.0,0.0,11.76,0.87,N/A,2025-12,資拓宏宇,14.129999999999999,-2.37
170.5,⚪ 數據不足,7738.TWO,N/A,14.61,2025,32.44,🚀 利潤擴張,75.19,0.0,0.0,44.26,11.58,N/A,2025-12,東聯互動,14.11,30.15
703.0,⚠️ 追價風險,1560.TW,34.18%,9.28,2025,15.28,🚀 利潤擴張,9.71,33.41254752851711,315.59999999999997,30.18,6.02,15.49%,2025-12,中砂,14.079999999999998,16.1
49.7999992371,⚠️ 追價風險,5864.TWO,N/A,2.56,2025,-34.55,🚀 利潤擴張,-53.39,23.380281331971833,31.95,56.1,1.17,N/A,2025-12,致和證,13.940000000000005,42.16
67.4000015259,💎 強力關注,8048.TWO,N/A,2.67,2025,-5.79,🧐 疑業外收益,5.03,11.721739395808696,86.25,13.14,1.67,N/A,2025-12,德勝,13.9,-0.76
22.0,💎 強力關注,3703.TW,13.84%,1.8,2025,-3.98,🚀 利潤擴張,-42.14,6.94006309148265,47.55,25.87,0.92,7.24%,2025-12,欣陸,13.89,11.98
23.5,⚪ 數據不足,6225.TW,N/A,-0.06,2025,-19.16,🚀 利潤擴張,-375.0,0.0,-7.199999999999999,14.29,-0.19,N/A,2025-12,天瀚,13.87,0.42
39.0999984741,💎 強力關注,5457.TWO,N/A,2.77,2025,11.53,🚀 利潤擴張,-11.11,6.649659604438774,88.20000000000002,21.15,1.54,N/A,2025-12,宣德,13.79,7.36
12.25,💎 強力關注,2836.TW,89.95%,0.68,2025,13.69,🏰 高護城河,28.21,7.515337423312884,24.45,28.3,0.49,32.37%,2025-12,高雄銀,13.780000000000001,14.52
7.5100002289,⚪ 數據不足,2007.TW,-29.22%,-2.24,2025,-17.76,🌑 雙重衰退,0.0,0.0,-76.95,-9.8,-1.54,-33.95%,2025-12,燁興,13.629999999999999,-23.43
410.0,⚠️ 追價風險,6727.TWO,N/A,6.8,2025,-2.39,🚀 利潤擴張,-7.17,28.551532033426184,215.39999999999998,22.08,4.14,N/A,2025-12,亞泰金屬,13.499999999999998,8.58
47.7000007629,✅ 穩健價值,3704.TW,30.58%,1.56,2025,6.34,🧐 疑業外收益,633.33,15.142857385047616,47.25000000000001,10.87,1.13,1.57%,2025-12,合勤控,13.469999999999999,-2.6
32.9000015259,⚪ 數據不足,6272.TW,N/A,3.43,2025,41.28,🚀 利潤擴張,137.1,0.0,0.0,44.34,2.94,N/A,2025-12,驊陞,13.460000000000004,30.88
51.5999984741,⚪ 數據不足,4927.TW,-13.35%,-8.65,2025,-4.71,🧐 疑業外收益,31.27,0.0,-262.95000000000005,6.63,-4.9,-27.74%,2025-12,泰鼎-KY,13.46,-6.83
367.7157897949,💎 強力關注,6414.TW,N/A,23.26,2025,-3.72,🧐 疑業外收益,28.02,6.515162824147768,846.5999999999999,10.59,17.04,N/A,2025-12,樺漢,13.39,-2.8
208.5,⚪ 數據不足,7810.TWO,N/A,6.25,2025,23.91,🚀 利潤擴張,56.59,0.0,0.0,47.62,3.21,N/A,2025-12,捷創科技,13.059999999999995,34.56
22.2999992371,⚠️ 追價風險,6603.TWO,N/A,0.61,2025,9.61,🚀 利潤擴張,-35.71,25.632183031149424,13.05,25.0,0.27,N/A,2025-12,富強鑫,12.78,12.22
77.5999984741,💎 強力關注,6625.TW,N/A,9.13,2025,33.28,🚀 利潤擴張,68.94,4.041666587192709,288.0,51.64,6.5,N/A,2025-12,必應,12.649999999999999,38.99
96.5999984741,💎 強力關注,8103.TW,N/A,3.92,2025,4.44,🚀 利潤擴張,2.54,11.666666482379226,124.20000000000002,17.71,2.47,N/A,2025-12,瀚荃,12.46,5.25
257.5,⚪ 中性觀察,2313.TW,18.70%,5.51,2025,4.46,🚀 利潤擴張,9.06,21.42262895174709,180.29999999999998,17.23,3.61,10.97%,2025-12,華通,12.36,4.87
180.5,💎 強力關注,8416.TWO,N/A,13.46,2025,13.82,🚀 利潤擴張,24.85,6.022689356022689,449.54999999999995,22.25,8.34,N/A,2025-12,實威,12.29,9.96
67.0999984741,💎 強力關注,2356.TW,5.21%,2.42,2025,15.92,🚀 利潤擴張,35.04,11.509433700531735,87.44999999999999,19.21,1.85,1.48%,2025-12,英業達,12.260000000000002,6.95
36.4000015259,✅ 穩健價值,3379.TWO,13.52%,2.12,2025,71.69,🚀 利潤擴張,100.0,12.338983568101694,44.25,94.5,0.5,7.02%,2025-12,彬台,12.180000000000007,82.32
17810.0,⚠️ 追價風險,5274.TWO,N/A,103.92,2025,52.48,🚀 利潤擴張,67.72,74.29501084598698,3595.8,52.82,72.23,N/A,2025-12,信驊,12.18,40.64
23.3500003815,💎 強力關注,5206.TWO,N/A,3.44,2025,56.94,🚀 利潤擴張,61.14,1.8830645468951612,186.0,66.99,3.69,N/A,2025-12,坤悅,11.849999999999994,55.14
43.1500015259,💎 強力關注,2013.TW,4.40%,3.19,2025,10.09,🚀 利潤擴張,13.5,5.784182510174263,111.9,18.15,2.27,2.40%,2025-12,中鋼構,11.79,6.36
17.7000007629,⚪ 數據不足,4142.TW,49.56%,-0.57,2025,-35.17,🧐 疑業外收益,-137.78,0.0,-48.6,1.75,-1.09,23.11%,2025-12,國光生,11.74,-9.99
281.0,💎 強力關注,2449.TW,37.66%,9.01,2025,27.65,🚀 利潤擴張,52.55,11.248999199359488,374.69999999999993,41.67,7.17,28.21%,2025-12,京元電子,11.590000000000003,30.08
29.3999996185,✅ 穩健價值,6016.TWO,N/A,1.98,2025,-12.49,🚀 利潤擴張,-23.97,14.773869155025128,29.849999999999998,13.14,1.11,N/A,2025-12,康和證,11.55,1.59
83.0999984741,⚪ 數據不足,3055.TW,16.83%,-2.68,2025,-39.2,🌑 雙重衰退,-19.72,0.0,-99.60000000000001,-20.55,-1.73,-125.48%,2025-12,蔚華科,11.239999999999998,-31.79
449.0,💎 強力關注,6788.TWO,N/A,17.36,2025,19.97,🚀 利潤擴張,34.48,11.040078682075242,610.05,31.09,12.09,N/A,2025-12,華景電,11.120000000000001,19.97
72.1999969482,⚠️ 追價風險,8074.TWO,N/A,1.35,2025,4.12,🚀 利潤擴張,-10.99,26.350363849708025,41.1,15.38,0.81,N/A,2025-12,鉅橡,10.98,4.4
1320.0,⚠️ 追價風險,2368.TW,33.66%,19.47,2025,49.83,🚀 利潤擴張,50.06,30.16453382084095,656.4,64.8,13.61,24.30%,2025-12,金像電,10.75,54.05
520.0,💎 強力關注,3044.TW,25.47%,19.45,2025,11.61,🚀 利潤擴張,25.96,10.876385693369587,717.1500000000001,21.94,14.75,17.08%,2025-12,健鼎,10.400000000000002,11.54
39.5,✅ 穩健價值,2468.TW,11.41%,1.25,2025,25.51,🚀 利潤擴張,32.76,14.157706093189963,41.85,30.21,0.77,4.34%,2025-12,華經,10.27,19.94
39.1500015259,⚠️ 追價風險,2527.TW,61.03%,0.93,2025,-70.82,🏰 高護城河,-55.04,489.37501907375025,1.1999999999999993,-80.68,0.6,12.48%,2025-12,宏璟,10.25,-90.93
0.0,⚪ 數據不足,1218.TW,16.49%,1.59,2025,-6.62,🧐 疑業外收益,-16.8,0.0,0.0,4.73,1.07,2.59%,2025-12,泰山,10.05,-5.32
226.0,💎 強力關注,3036.TW,3.74%,11.61,2025,19.83,🚀 利潤擴張,41.71,8.42026825633383,402.59999999999997,32.83,8.11,1.75%,2025-12,文曄,10.049999999999997,22.78
322.0,✅ 穩健價值,3357.TWO,28.44%,10.26,2025,20.14,🚀 利潤擴張,58.06,12.573213588442016,384.15,30.29,7.84,14.20%,2025-12,臺慶科,9.989999999999998,20.3
55.5999984741,✅ 穩健價值,3257.TW,45.11%,3.42,2025,22.45,🚀 利潤擴張,26.19,6.739393754436364,123.75,39.18,2.65,18.06%,2025-12,虹冠電,9.86,29.32
34.6500015259,✅ 穩健價值,2884.TW,91.14%,2.12,2025,15.61,🏰 高護城河,23.66,6.500938372589118,79.95,30.06,1.62,40.48%,2025-12,玉山金,9.619999999999997,20.44
11.0500001907,⚠️ 追價風險,1471.TW,5.75%,0.03,2025,-27.03,🔄 轉虧為盈,-117.24,50.22727359409091,3.3,-25.0,-0.05,-72.91%,2025-12,首利,9.369999999999997,-34.37
69.0,✅ 穩健價值,2006.TW,15.94%,6.47,2025,-2.5,🧐 疑業外收益,-0.44,4.443013522215068,232.95,5.37,4.55,10.83%,2025-12,東和鋼鐵,9.21,-3.84
327.0,✅ 穩健價值,6138.TWO,N/A,13.04,2025,21.32,🚀 利潤擴張,24.31,10.824230387288976,453.15000000000003,31.94,9.27,N/A,2025-12,茂達,9.05,22.89
36.7000007629,✅ 穩健價值,2880.TW,97.25%,1.9,2025,1.87,🏰 高護城河,10.0,8.04824578133772,68.39999999999999,13.1,1.43,45.93%,2025-12,華南金,9.04,4.06
48.2000007629,⚪ 數據不足,6928.TW,N/A,-0.73,2025,5.88,🧐 疑業外收益,79.17,0.0,-7.05,6.41,-0.1,N/A,2025-12,攸泰科技,8.95,-2.54
