代號,名稱,現價,當日外資(張),當日投信(張),當日自營(張),Date,上週估買(張),這週估買(張),淨增進貨(張),增長倍數,5D股價漲跌,狀態
8473.TW,山林水,51.5,82,0,-11,20260615,-11277,3461,14739,-0.3x,-4.45%,★ 壓低偷買
8271.TW,宇瞻,208.5,349,0,39,20260615,-14684,53,14737,-0.0x,-0.71%,★ 壓低偷買
4739.TW,康普,122.5,-104,0,70,20260615,-11218,3233,14452,-0.3x,3.38%,▲ 順勢追意
8088.TWO,品安,64.1,1011,0,-1,20260615,677,14993,14315,22.1x,10.33%,▲ 順勢追意
6278.TW,台表科,216.0,-3553,-46,-196,20260615,11082,24522,13439,2.2x,9.37%,▲ 順勢追意
8071.TWO,能率網通,26.95,1056,0,19,20260615,-8486,2492,10978,-0.3x,37.50%,▲ 順勢追意
6205.TW,詮欣,83.3,-158,0,-34,20260615,-7978,1410,9389,-0.2x,1.46%,▲ 順勢追意
8131.TW,福懋科,75.7,2423,0,230,20260615,611,9621,9009,15.7x,18.65%,▲ 順勢追意
6830.TW,汎銓,514.0,319,-102,0,20260615,4,8733,8729,新進貨,-8.54%,★ 壓低偷買
8076.TWO,伍豐,26.75,37,0,2,20260615,-8346,257,8604,-0.0x,-1.83%,★ 壓低偷買
8121.TWO,越峰,48.8,984,0,2,20260615,565,8519,7953,15.1x,28.42%,▲ 順勢追意
4934.TW,太極,17.95,1032,0,5,20260615,-75,7786,7862,-102.5x,17.70%,▲ 順勢追意
5876.TW,上海商銀,42.9,2092,-26,73,20260615,4239,11929,7690,2.8x,6.85%,▲ 順勢追意
5243.TW,乙盛-KY,112.0,-98,0,272,20260615,-7146,306,7452,-0.0x,4.19%,▲ 順勢追意
6133.TW,金橋,24.0,62,0,0,20260615,-5224,1561,6786,-0.3x,4.35%,▲ 順勢追意
7749.TW,意騰-KY,498.5,-81,-26,-2,20260615,-97,6563,6661,-67.3x,12.40%,▲ 順勢追意
6139.TW,亞翔,885.0,2863,-4,-187,20260615,6477,12980,6502,2.0x,21.57%,▲ 順勢追意
8926.TW,台汽電,72.4,-876,60,6,20260615,4433,10854,6421,2.4x,8.22%,▲ 順勢追意
4952.TW,凌通,58.5,1231,0,2,20260615,-329,6059,6389,-18.4x,27.17%,▲ 順勢追意
6831.TW,邁科,747.0,348,-54,-1,20260615,-4820,1498,6318,-0.3x,4.48%,▲ 順勢追意
8033.TW,雷虎,129.0,-194,0,-27,20260615,-4619,539,5159,-0.1x,0.00%,★ 壓低偷買
5534.TW,長虹,82.4,-179,0,-6,20260615,501,5318,4816,10.6x,7.29%,▲ 順勢追意
6168.TW,宏齊,27.6,845,0,4,20260615,-1801,2787,4588,-1.5x,13.58%,▲ 順勢追意
5388.TW,中磊,86.5,1,0,49,20260615,-2872,1700,4573,-0.6x,2.61%,▲ 順勢追意
6691.TW,洋基工程,757.0,626,-2,82,20260615,-66,4420,4487,-66.1x,22.69%,▲ 順勢追意
9938.TW,百和,44.35,-817,0,-21,20260615,-4300,151,4452,-0.0x,-1.44%,★ 壓低偷買
8110.TW,華東,57.5,841,0,60,20260615,-1482,2519,4001,-1.7x,11.43%,▲ 順勢追意
4977.TW,眾達-KY,180.0,-272,0,7,20260615,-1322,2372,3695,-1.8x,-0.28%,★ 壓低偷買
6446.TW,藥華藥,952.0,564,-13,28,20260615,-2200,1350,3550,-0.6x,2.81%,▲ 順勢追意
4904.TW,遠傳,110.0,1728,-79,-82,20260615,-1451,2065,3516,-1.4x,8.91%,▲ 順勢追意
4764.TW,雙鍵,278.0,-189,0,1,20260615,-3209,239,3448,-0.1x,2.77%,▲ 順勢追意
8227.TWO,巨有科技,183.0,-115,0,23,20260615,819,4186,3366,5.1x,-3.68%,★ 壓低偷買
6531.TW,愛普*,931.0,-93,1,5,20260615,1162,4247,3085,3.7x,2.42%,▲ 順勢追意
6695.TW,芯鼎,55.3,203,0,14,20260615,-2804,251,3056,-0.1x,11.72%,▲ 順勢追意
8932.TWO,智通*,103.0,-1969,0,-223,20260615,192,3196,3004,16.6x,2.49%,▲ 順勢追意
8383.TWO,千附,61.2,101,0,11,20260615,-2098,798,2897,-0.4x,9.09%,▲ 順勢追意
7788.TW,松川精密,256.0,172,0,-63,20260615,-47,2845,2892,-60.0x,4.07%,▲ 順勢追意
912000.TW,晨訊科-DR,2.79,8,0,0,20260615,-2419,430,2849,-0.2x,-2.11%,★ 壓低偷買
5469.TW,瀚宇博,87.5,1104,0,48,20260615,-216,2550,2766,-11.8x,9.24%,▲ 順勢追意
8048.TWO,德勝,67.4,-139,0,33,20260615,-2344,388,2732,-0.2x,12.33%,▲ 順勢追意
9921.TW,巨大,76.2,323,0,5,20260615,-351,2365,2716,-6.7x,7.93%,▲ 順勢追意
8163.TW,達方,45.0,1128,0,91,20260615,4292,6897,2604,1.6x,15.38%,▲ 順勢追意
4956.TW,光鋐,38.5,100,0,2,20260615,-1206,1377,2584,-1.1x,-3.63%,★ 壓低偷買
5284.TW,jpp-KY,375.0,75,0,40,20260615,-2146,425,2572,-0.2x,-4.82%,★ 壓低偷買
6944.TW,兆聯實業,1005.0,231,0,-16,20260615,553,2952,2399,5.3x,10.32%,▲ 順勢追意
9939.TW,宏全,133.5,-272,0,-13,20260615,-969,1378,2348,-1.4x,5.95%,▲ 順勢追意
6224.TW,聚鼎,79.5,317,0,0,20260615,102,2388,2285,23.2x,3.65%,▲ 順勢追意
6789.TW,采鈺,488.5,-10,-131,0,20260615,-622,1574,2196,-2.5x,0.21%,★ 壓低偷買
6206.TW,飛捷,129.5,-355,-1,-4,20260615,-1228,656,1885,-0.5x,-3.72%,★ 壓低偷買
4912.TW,聯德控股-KY,91.2,106,0,0,20260615,-1767,95,1863,-0.1x,1.90%,▲ 順勢追意
8114.TW,振樺電,209.0,50,-1,1,20260615,-391,1396,1788,-3.6x,1.21%,▲ 順勢追意
6472.TW,保瑞,410.0,522,0,52,20260615,201,1975,1773,9.8x,4.86%,▲ 順勢追意
5225.TW,東科-KY,73.4,33,0,0,20260615,-1565,55,1621,-0.0x,3.38%,▲ 順勢追意
8081.TW,致新,284.0,-94,7,-9,20260615,-1084,497,1581,-0.5x,9.02%,▲ 順勢追意
9802.TW,鈺齊-KY,78.0,-93,0,-34,20260615,-1440,17,1458,-0.0x,0.39%,★ 壓低偷買
5880.TW,合庫金,24.15,4605,-60,249,20260615,6723,8141,1417,1.2x,4.77%,▲ 順勢追意
6689.TW,伊雲谷,67.3,21,0,1,20260615,-1294,49,1343,-0.0x,-5.48%,★ 壓低偷買
5484.TW,慧友,48.65,126,0,0,20260615,-903,435,1338,-0.5x,-8.21%,★ 壓低偷買
6165.TW,浪凡,48.8,33,0,1,20260615,-220,1069,1290,-4.8x,0.93%,▲ 順勢追意
4968.TW,立積,109.5,218,0,0,20260615,-960,259,1219,-0.3x,2.34%,▲ 順勢追意
4306.TW,炎洲,16.15,466,0,49,20260615,2102,3309,1207,1.6x,8.03%,▲ 順勢追意
8072.TW,陞泰,28.75,37,0,0,20260615,-1164,36,1201,-0.0x,-0.69%,★ 壓低偷買
6742.TW,澤米,58.0,1171,0,7,20260615,174,1360,1186,7.8x,6.42%,▲ 順勢追意
6166.TW,凌華,141.0,498,0,22,20260615,2105,3262,1157,1.5x,12.80%,▲ 順勢追意
6235.TW,華孚,42.05,235,0,6,20260615,-967,107,1075,-0.1x,1.82%,▲ 順勢追意
6806.TW,森崴能源,3.64,10,0,0,20260615,-923,146,1070,-0.2x,-31.32%,★ 壓低偷買
7721.TW,微程式,82.3,-22,0,2,20260615,-29,992,1021,-33.4x,7.30%,▲ 順勢追意
6668.TW,中揚光,39.85,392,0,2,20260615,-620,366,987,-0.6x,10.54%,▲ 順勢追意
8436.TWO,大江,119.5,-34,-2,10,20260615,-867,95,963,-0.1x,0.84%,▲ 順勢追意
6412.TW,群電,94.2,-461,0,17,20260615,7863,8749,886,1.1x,4.32%,▲ 順勢追意
6781.TW,AES-KY,1170.0,118,-39,21,20260615,-788,85,873,-0.1x,10.38%,▲ 順勢追意
8091.TWO,翔名,246.78,74,0,-4,20260615,-298,556,854,-1.9x,8.71%,▲ 順勢追意
5434.TW,崇越,468.0,376,-100,4,20260615,59,910,851,15.3x,6.97%,▲ 順勢追意
6141.TW,柏承,35.25,15,0,6,20260615,-656,183,839,-0.3x,-0.70%,★ 壓低偷買
4961.TW,天鈺,171.0,366,0,1,20260615,-480,340,820,-0.7x,8.23%,▲ 順勢追意
5519.TW,隆大,34.7,361,0,15,20260615,4,761,757,新進貨,7.93%,▲ 順勢追意
5288.TW,豐祥-KY,182.5,8,0,5,20260615,81,786,704,9.6x,6.41%,▲ 順勢追意
9946.TW,三發地產,19.3,1160,0,2,20260615,515,1194,679,2.3x,14.54%,▲ 順勢追意
6526.TW,達發,655.0,149,-143,19,20260615,-506,113,619,-0.2x,4.47%,▲ 順勢追意
6658.TW,聯策,184.0,-96,0,3,20260615,-327,290,617,-0.9x,-2.39%,★ 壓低偷買
4551.TW,智伸科,167.0,286,0,82,20260615,1783,2390,607,1.3x,19.71%,▲ 順勢追意
8213.TW,志超,36.75,249,0,6,20260615,-530,55,586,-0.1x,5.76%,▲ 順勢追意
7780.TW,大研生醫*,19.35,-379,0,48,20260615,-179,406,586,-2.3x,7.50%,▲ 順勢追意
6477.TW,安集,33.5,-15,0,1,20260615,231,751,519,3.2x,5.68%,▲ 順勢追意
8068.TWO,全達,19.2,115,0,0,20260615,-503,11,515,-0.0x,0.79%,▲ 順勢追意
6909.TW,創控,47.65,74,0,-1,20260615,132,619,486,4.7x,3.59%,▲ 順勢追意
9934.TW,成霖,10.45,-109,0,28,20260615,-162,313,476,-1.9x,-2.79%,★ 壓低偷買
4588.TW,玖鼎電力,59.2,10,0,0,20260615,-452,16,468,-0.0x,2.42%,▲ 順勢追意
8038.TWO,長園科,41.4,-19,0,0,20260615,-333,117,450,-0.4x,4.28%,▲ 順勢追意
4763.TW,材料*-KY,44.8,1071,-3,35,20260615,2392,2803,411,1.2x,5.79%,▲ 順勢追意
6415.TW,矽力*-KY,535.0,-705,567,65,20260615,1234,1604,370,1.3x,2.10%,▲ 順勢追意
6552.TW,易華電,29.8,25,0,2,20260615,-315,45,360,-0.1x,0.51%,▲ 順勢追意
5258.TW,虹堡,50.4,174,0,2,20260615,-203,157,360,-0.8x,5.11%,▲ 順勢追意
5522.TW,遠雄,77.7,-258,-3,72,20260615,173,533,359,3.1x,4.72%,▲ 順勢追意
8050.TWO,廣積,57.3,233,0,0,20260615,-27,326,353,-12.0x,7.50%,▲ 順勢追意
7828.TWO,創新服務,2080.0,82,40,5,20260615,17,310,293,17.6x,37.75%,▲ 順勢追意
5608.TW,四維航,15.1,36,0,3,20260615,-82,183,265,-2.2x,3.07%,▲ 順勢追意
5285.TW,界霖,88.2,128,0,2,20260615,4209,4454,244,1.1x,0.68%,▲ 順勢追意
8438.TW,昶昕,82.5,86,0,3,20260615,-156,74,230,-0.5x,4.17%,▲ 順勢追意
8054.TWO,安國,101.0,195,0,-3,20260615,59,276,217,4.7x,-1.46%,★ 壓低偷買
4766.TW,南寶,369.0,-35,-1,3,20260615,-115,101,216,-0.9x,2.50%,▲ 順勢追意
6756.TW,威鋒電子,101.0,128,0,-1,20260615,-129,66,196,-0.5x,10.50%,▲ 順勢追意
6957.TW,裕慶-KY,192.5,8,0,1,20260615,-150,44,195,-0.3x,0.52%,▲ 順勢追意
4564.TW,元翎,15.6,-79,0,4,20260615,-123,71,194,-0.6x,0.00%,★ 壓低偷買
6449.TW,鈺邦,463.0,245,0,6,20260615,69,253,184,3.7x,37.39%,▲ 順勢追意
6243.TW,迅杰,31.6,70,0,1,20260615,-171,1,173,-0.0x,3.95%,▲ 順勢追意
7610.TW,聯友金屬-創,1745.0,255,0,1,20260615,157,325,167,2.1x,-1.97%,★ 壓低偷買
6416.TW,瑞祺電通,85.0,82,0,3,20260615,-78,63,141,-0.8x,3.16%,▲ 順勢追意
8032.TWO,光菱,44.8,46,0,0,20260615,12,151,138,12.6x,4.19%,▲ 順勢追意
9908.TW,大台北,29.55,29,0,5,20260615,13,150,136,10.9x,1.03%,▲ 順勢追意
8183.TWO,精星,33.25,237,0,17,20260615,174,301,127,1.7x,6.91%,▲ 順勢追意
4590.TW,富田-創,76.7,42,0,0,20260615,27,135,108,4.9x,4.64%,▲ 順勢追意
5244.TW,弘凱,37.55,43,0,3,20260615,-51,53,104,-1.0x,-1.70%,★ 壓低偷買
4999.TW,鑫禾,20.5,23,0,2,20260615,-98,3,102,-0.0x,-1.20%,★ 壓低偷買
5292.TW,華懋,226.5,9,0,-8,20260615,-31,65,97,-2.1x,8.11%,▲ 順勢追意
5515.TW,建國,43.95,57,-5,14,20260615,45,141,95,3.1x,7.99%,▲ 順勢追意
4582.TW,,26.15,-6,0,0,20260615,139,226,87,1.6x,2.55%,▲ 順勢追意
4582.TW,,26.15,-6,0,0,20260615,139,226,87,1.6x,2.55%,▲ 順勢追意
4414.TW,如興,8.46,-40,0,1,20260615,-60,15,76,-0.3x,-2.98%,★ 壓低偷買
5706.TW,鳳凰,52.5,109,0,3,20260615,105,173,67,1.6x,0.19%,★ 壓低偷買
7822.TW,倍利科,1100.0,39,0,32,20260615,-5,57,63,-9.9x,6.28%,▲ 順勢追意
6277.TW,宏正,74.2,87,0,2,20260615,90,152,61,1.7x,-1.72%,★ 壓低偷買
9914.TW,美利達,73.7,13,0,97,20260615,268,316,48,1.2x,8.38%,▲ 順勢追意
8066.TWO,來思達,15.4,10,0,0,20260615,0,45,45,新進貨,-1.60%,★ 壓低偷買
7786.TW,東方風能,127.0,-9,0,0,20260615,-25,18,44,-0.7x,5.83%,▲ 順勢追意
8410.TWO,森田,33.2,31,0,0,20260615,-7,32,40,-4.5x,-2.35%,★ 壓低偷買
6579.TW,研揚,166.5,145,0,9,20260615,55,88,32,1.6x,11.37%,▲ 順勢追意
7631.TW,聚賢研發-創,136.0,14,0,-7,20260615,-1,25,27,新進貨,10.12%,▲ 順勢追意
6625.TW,必應,77.6,43,0,2,20260615,35,61,25,1.7x,5.01%,▲ 順勢追意
5607.TW,遠雄港,52.2,139,0,2,20260615,250,275,25,1.1x,-0.38%,★ 壓低偷買
8942.TWO,森鉅,41.85,74,0,0,20260615,23,46,22,1.9x,4.10%,▲ 順勢追意
6657.TW,華安,34.9,47,0,2,20260615,102,125,22,1.2x,-6.31%,★ 壓低偷買
8924.TWO,大田,56.3,-24,0,0,20260615,-11,8,19,-0.8x,-1.05%,★ 壓低偷買
8433.TWO,弘帆,53.9,-3,0,0,20260615,-16,0,16,-0.0x,3.45%,▲ 順勢追意
8464.TW,億豐,344.0,-81,-4,5,20260615,17,33,16,2.0x,5.04%,▲ 順勢追意
6916.TW,華凌,21.55,62,0,0,20260615,-3,11,15,新進貨,14.93%,▲ 順勢追意
8929.TWO,富堡,14.05,5,0,0,20260615,-9,1,10,-0.1x,-3.77%,★ 壓低偷買
8938.TWO,明安,53.2,25,0,0,20260615,-8,2,10,-0.3x,0.95%,▲ 順勢追意
6792.TW,詠業,69.8,65,0,1,20260615,27,36,8,1.3x,2.80%,▲ 順勢追意
8477.TWO,創業家,16.8,7,0,0,20260615,-4,1,6,新進貨,-9.19%,★ 壓低偷買
8488.TW,吉源-KY,10.3,11,0,1,20260615,0,5,5,新進貨,6.85%,▲ 順勢追意
4438.TW,廣越,61.9,25,0,1,20260615,2,6,4,新進貨,2.65%,▲ 順勢追意
6722.TW,輝創,37.2,21,0,1,20260615,0,2,2,新進貨,-4.37%,★ 壓低偷買
6666.TW,羅麗芬-KY,42.75,-14,0,1,20260615,4,6,1,新進貨,2.76%,▲ 順勢追意
8928.TWO,鉅明,21.0,1,0,0,20260615,0,0,1,新進貨,1.69%,▲ 順勢追意
8466.TW,美吉吉-KY,16.2,20,0,1,20260615,0,0,1,新進貨,3.85%,▲ 順勢追意
6838.TW,台新藥,25.0,129,0,3,20260615,5,6,1,1.2x,-0.79%,★ 壓低偷買
6230.TW,尼得科超眾,137.5,37,0,0,20260615,-1,0,1,新進貨,2.61%,▲ 順勢追意
