
📅 投資日報表: 2026-06-15
=======================================================================================================================================
代號     | 名稱       | 開盤     | 最高     | 最低     | 最新     | 成交量         | 平均成本    | 股數     | 損益       | 報酬%
---------------------------------------------------------------------------------------------------------------------------------------
2317     | 鴻海         | 271.00   | 272.50   | 265.00   | 267.50   | 54,481,523   | 241.21      | 2000     | ▲52,580   |  +10.90%
4142     | 國光生        | 17.60    | 17.80    | 17.55    | 17.70    | 691,193      | 25.32       | 1000     | ▼7,620    |  -30.09%
0050     | 元大台灣50     | 105.10   | 105.50   | 104.30   | 105.25   | 100,138,601  | 46.60       | 16000    | ▲938,400  | +125.86%
0056     | 元大高股息      | 51.85    | 52.00    | 51.30    | 51.50    | 33,604,460   | 36.43       | 4000     | ▲60,280   |  +41.37%
00635U   | 期元大S&P黃金   | 44.68    | 45.30    | 44.68    | 45.23    | 4,888,315    | 55.25       | 3000     | ▼30,060   |  -18.14%
00738U   | 期元大道瓊白銀    | 56.45    | 56.95    | 56.20    | 56.70    | 5,221,038    | 66.26       | 1000     | ▼9,560    |  -14.43%
00929    | 復華台灣科技優息   | 30.40    | 30.64    | 30.20    | 30.49    | 32,158,004   | 19.73       | 8000     | ▲86,080   |  +54.54%
009816   | 凱基台灣TOP50  | 15.36    | 15.41    | 15.26    | 15.38    | 130,437,512  | 11.01       | 63000    | ▲275,310  |  +39.69%
00990A   | 主動元大AI新經濟  | 20.00    | 20.47    | 20.00    | 20.47    | 59,018,640   | 11.48       | 5000     | ▲44,950   |  +78.31%
2009     | 第一銅        | 41.00    | 41.75    | 40.65    | 41.45    | 2,786,332    | 50.56       | 4000     | ▼36,440   |  -18.02%
2337     | 旺宏         | 151.00   | 159.00   | 150.00   | 159.00   | 27,698,720   | 95.28       | 2000     | ▲127,440  |  +66.88%
2409     | 友達         | 24.45    | 25.00    | 24.10    | 24.10    | 233,744,015  | 16.21       | 2000     | ▲15,780   |  +48.67%
3481     | 群創         | 51.00    | 51.50    | 49.80    | 51.40    | 99,517,260   | 25.10       | 4000     | ▲105,200  | +104.78%
6806     | 森崴能源       | 3.64     | 3.64     | 3.64     | 3.64     | 1,566,000    | 45.39       | 5000     | ▼208,750  |  -91.98%
3105     | 穩懋         | 524.00   | 528.00   | 499.50   | 511.00   | 23,710,546   | 556.47      | 300      | ▼13,641   |   -8.17%
4966     | 譜瑞-KY      | 684.00   | 694.00   | 668.00   | 675.00   | 1,122,440    | 1921.64     | 1000     | ▼1,246,640 |  -64.87%
00403A   | 主動統一升級50   | 10.54    | 10.65    | 10.52    | 10.61    | 822,123,231  | 10.68       | 26000    | ▼1,820    |   -0.66%
00981A   | 主動統一台股增長   | 31.65    | 31.81    | 31.32    | 31.47    | 287,191,606  | 27.48       | 2000     | ▲7,980    |  +14.52%
2330     | 台積電        | 2360.00  | 2375.00  | 2345.00  | 2375.00  | 27,846,817   | 225.55      | 10       | ▲21,494   | +952.98%
6789     | 采鈺         | 495.00   | 497.50   | 484.00   | 488.50   | 1,651,411    | 593.50      | 400      | ▼42,000   |  -17.69%
6849     | 奇鼎科技       | 189.00   | 192.00   | 181.00   | 183.00   | 157,550      | 266.40      | 280      | ▼23,352   |  -31.31%
7853     | 政美應用       | 345.00   | 351.50   | 335.50   | 341.00   | 377,547      | 409.29      | 280      | ▼19,121   |  -16.68%
3576     | 聯合再生       | 21.75    | 21.75    | 20.70    | 21.00    | 85,339,807   | 18.50       | 2000     | ▲5,000    |  +13.51%
1721     | 三晃         | 23.60    | 24.00    | 23.40    | 23.40    | 1,239,304    | 27.88       | 3000     | ▼13,450   |  -16.08%
8215     | 明基材        | 29.10    | 31.50    | 28.95    | 30.55    | 8,979,081    | 31.60       | 200      | ▼210      |   -3.32%
00405A   | 主動富邦台灣龍耀   | 9.43     | 9.44     | 9.33     | 9.34     | 128,218,876  | 9.34        | 11000    |  0        |   +0.00%
5498     | 凱崴         | 72.10    | 72.30    | 67.70    | 67.80    | 13,652,476   | 69.61       | 188      | ▼340      |   -2.60%
---------------------------------------------------------------------------------------------------------------------------------------
💰 庫存總投入:       6,385,376    📊 未實現損益:         +87,490 (  +1.37%)
