股票代碼         名稱              收盤價       最佳均線          勝率%            報酬%       次數        外資5日買 目前狀態                
00696B.TWO   富邦美債20年       29.45         14        56.25           2.32        1         3863 📉 觀望/賣出             
00700.TW     富邦�琤肭磪�       17.01          3        41.67           0.04        5         -146 📉 觀望/賣出             
00703.TW     台新MSCI中國      19.74          3        53.85          -0.71        5           -1 📉 觀望/賣出             
00708L.TW    期元大S&P黃金正2     86.0          5        77.78          29.44        3         -667 📉 觀望/賣出             
00712.TW     復華富時不動產         8.4         17          0.0            0.0        0       -27424 📉 觀望/賣出             
00713.TW     元大台灣高息低波      50.95          3        70.59           2.45        5          120 📉 觀望/賣出             
00715L.TW    期街口布蘭特正2       63.4         11        68.42         199.34        0          632 📈 持有                
00719B.TWO   元大美債1-3       31.46         11         45.0           0.35        1        -1559 📈 持有                
00720B.TWO   元大投資級公司債      32.88         17        38.46          -0.45        1          348 📉 觀望/賣出             
00722B.TWO   群益投資級電信債      36.08         13        30.77          -0.96        2          677 📉 觀望/賣出             
00724B.TWO   群益投資級金融債      33.72         13        45.45           0.55        1          987 📉 觀望/賣出             
00725B.TWO   國泰投資級公司債      34.94         17         50.0           -0.0        1          232 📉 觀望/賣出             
00735.TW     國泰臺韓科技         66.4          3        69.23           0.87        4         -307 📉 觀望/賣出             
00738U.TW    期元大道瓊白銀       53.65          5        58.33          12.99        3        -3664 📉 觀望/賣出             
00740B.TWO   富邦全球投等債       38.32         17        53.33           0.14        1         2026 📉 觀望/賣出             
00746B.TWO   未知            35.56         12         50.0           0.36        1         2032 📉 觀望/賣出             
00749B.TWO   凱基新興債10+      31.38         19        38.89           0.56        2            0 📉 觀望/賣出             
00751B.TWO   元大AAA至A公司債    31.35         18        41.67          -0.97        2         -390 📉 觀望/賣出             
00752.TW     中信中國50        23.53          3         50.0          -1.45        5         -495 📉 觀望/賣出             
00753L.TW    中信中國50正2       9.87          4        58.33          -2.28        4        -7927 📉 觀望/賣出             
00757.TW     統一FANG+      106.65         10         50.0          -1.97        3          -12 📉 觀望/賣出             
00761B.TWO   國泰A級公司債       34.35         17        33.33          -0.17        1         -150 📉 觀望/賣出             
00764B.TWO   群益25年美債       28.14         13        53.33            0.9        2         1255 📉 觀望/賣出             
00768B.TWO   復華20年美債       51.05         14         60.0           1.43        1          379 📉 觀望/賣出             
00770.TW     國泰北美科技        50.65          4         50.0          -5.79        5          114 📉 觀望/賣出             
00772B.TWO   中信高評級公司債      33.48         18        41.67          -0.07        1         2101 📉 觀望/賣出             
00773B.TWO   中信優先金融債       35.56         13        46.15           0.25        2          200 📉 觀望/賣出             
00780B.TWO   國泰A級金融債       37.58         16        36.84           0.05        2         -147 📉 觀望/賣出             
00795B.TWO   中信美國公債20年      27.3         13        56.25           2.37        1         -701 📉 觀望/賣出             
00830.TW     國泰費城半導體        54.1         12        55.56          -4.24        2         1645 📉 觀望/賣出             
00852L.TW    未知            27.05         12         40.0          -5.94        2            0 📉 觀望/賣出             
00857B.TWO   永豐20年美公債      23.44         14        56.25           2.42        1          182 📉 觀望/賣出             
00864B.TWO   中信美國公債0-1     46.84         16        42.86            1.0        1          -17 📈 持有                
00865B.TW    國泰US短期公債      48.67         16        52.38           1.69        1        -1038 📈 持有                
00875.TW     國泰網路資安        38.02         13        46.67            3.3        1          264 📉 觀望/賣出             
00877.TWO    復華中國5G        27.55         20         40.0         -11.32        4          515 📉 觀望/賣出             
00878.TW     國泰永續高股息       22.08          5         80.0           5.39        4        -3440 📉 觀望/賣出             
00881.TW     國泰台灣科技龍頭      36.24          3        72.22          10.44        5         4640 📉 觀望/賣出             
00882.TW     中信中國高股息        15.4          3        64.71           5.86        4          -31 📉 觀望/賣出             
00885.TW     富邦越南          16.58          7        41.67          -1.89        5        -2580 📉 觀望/賣出             
00887.TWO    永豐中國科技50大     12.27          6        52.94          -0.11        5          -78 📉 觀望/賣出             
00891.TW     中信關鍵半導體       23.93          4        63.64          14.43        4        11910 📉 觀望/賣出             
00893.TW     國泰智能電動車       32.63          6        47.37          -1.93        4          249 📉 觀望/賣出             
00900.TW     富邦特選高股息30     14.03          3        64.29           1.17        4        -1042 📉 觀望/賣出             
00902.TW     中信電池及儲能        13.8          4        52.94           7.71        4          341 📉 觀望/賣出             
00904.TW     新光臺灣半導體30     28.65          4         65.0          15.04        4        -1865 📉 觀望/賣出             
00909.TW     國泰數位支付服務      38.37          5         50.0          -6.05        4         1576 📉 觀望/賣出             
00910.TW     第一金太空衛星       55.85          6        45.45          -0.88        3           17 📉 觀望/賣出             
00915.TW     凱基優選高股息30     22.89          6        57.89           2.16        4        -1650 📉 觀望/賣出             
00918.TW     大華優利高填息30     22.02          3        58.82           0.15        4        -1964 📉 觀望/賣出             
00919.TW     群益台灣精選高息      22.44          3         60.0           0.71        5        -3443 📉 觀望/賣出             
00922.TW     國泰台灣領袖50      27.49          3        71.43           8.41        3       -13881 📉 觀望/賣出             
00923.TW     群益台ESG低碳50    28.29          4         65.0           8.65        4          214 📉 觀望/賣出             
00924.TW     復華S&P500成長    27.37         16        28.57          -3.81        4           81 📉 觀望/賣出             
00927.TW     群益半導體收益        24.2          5         70.0          14.15        4         1577 📉 觀望/賣出             
00929.TW     復華台灣科技優息      19.22          4        66.67           5.75        4         7497 📉 觀望/賣出             
00931B.TWO   統一美債20年       13.68         13        53.33           1.53        1         2595 📉 觀望/賣出             
00933B.TWO   國泰10Y+金融債     15.92         12         50.0           0.56        1        -1204 📉 觀望/賣出             
00936.TW     台新永續高息中小      17.49          4         60.0           9.59        3         4662 📉 觀望/賣出             
00937B.TWO   群益ESG投等債20+    14.68         14        41.67          -0.12        2        -1558 📉 觀望/賣出             
00939.TW     統一台灣高息動能      15.41          3        73.68           7.89        4         2973 📉 觀望/賣出             
00940.TW     元大台灣價值高息       9.56          4        71.43           4.81        4         6756 📉 觀望/賣出             
00941.TW     中信上游半導體       21.23          5        52.38           8.29        4          555 📉 觀望/賣出             
00942B.TWO   台新美A公司債20+    14.23         16        42.86          -1.41        2          574 📉 觀望/賣出             
00945B.TW    凱基美國非投等債      14.42         10        53.85          -0.09        1        -3405 📉 觀望/賣出             
00946.TW     群益科技高息成長       9.95          4        71.43            7.7        3         1038 📉 觀望/賣出             
00947.TW     台新臺灣IC設計      24.36          8        66.67           9.29        2         2738 📉 觀望/賣出             
00948B.TWO   中信優息投資級債       9.37         18        46.15          -0.11        1         4166 📉 觀望/賣出             
00949.TW     復華日本龍頭        18.77          3        46.15           4.84        4           73 📉 觀望/賣出             
00950B.TWO   凱基A級公司債       14.05         17        46.15          -0.21        1         6282 📉 觀望/賣出             
00951.TW     台新日本半導體       13.03          6         50.0            9.5        3         -491 📉 觀望/賣出             
00952.TW     凱基台灣AI50      12.83          3         70.0            9.8        5         1531 📉 觀望/賣出             
00953B.TW    群益優選非投等債       9.63         17        27.27           -0.8        2         -399 📉 觀望/賣出             
00955.TWO    中信日本商社        14.91          3        71.43           12.4        3        -1439 📉 觀望/賣出             
00959B.TWO   大華投等美債15Y+     9.33          5        57.14          -0.31        4          527 📉 觀望/賣出             
00963.TW     中信全球高股息       12.05          7        61.54           4.11        2           37 📉 觀望/賣出             
00965.TW     元大航太防衛科技      24.37          3        64.29          -1.94        4         1267 📉 觀望/賣出             
00968B.TWO   元大優息投等債         9.2         15         50.0           0.03        1         -478 📉 觀望/賣出             
00969B.TWO   未知             8.45          4        55.56           1.03        3         1861 📉 觀望/賣出             
00970B.TWO   新光BBB投等債20+     9.29         18        61.54          -0.13        1          -93 📉 觀望/賣出             
009801.TW    中信美國創新科技      10.21         20        16.67          -5.93        5          157 📉 觀望/賣出             
009803.TW    保德信市值動能50      15.2          4        57.14           7.61        4          968 📉 觀望/賣出             
009805.TW    新光美國電力基建      14.71          3        57.14           8.72        4         -208 📉 觀望/賣出             
00980A.TW    主動野村臺灣優選      17.25          3        63.64          10.12        6         2852 📉 觀望/賣出             
009811.TW    統一美國50        11.01         19          0.0           -1.6        2          593 📉 觀望/賣出             
009813.TW    貝萊德標普卓越50      9.88         19          0.0          -1.13        1          646 📉 觀望/賣出             
009814.TWO   富邦標普500         9.7         13          0.0          -2.81        2          -22 📉 觀望/賣出             
009815.TWO   大華美國MAG7+      9.27         20          0.0          -1.35        1        -1445 📉 觀望/賣出             
009816.TW    凱基台灣TOP50     10.51          3        71.43           4.75        2        12630 📉 觀望/賣出             
009817.TW    國泰日本不動產        9.48         15          0.0            0.0        0         1064 📉 觀望/賣出             
00981A.TW    主動統一台股增長      20.34          9        71.43           2.98        0        -2477 📈 持有                
00981B.TWO   第一金優選非投債       9.22         16        42.86          -0.64        1        -3679 📉 觀望/賣出             
00981D.TWO   主動中信非投等債      10.29         18         25.0          -0.67        2        -4823 📉 觀望/賣出             
00982A.TW    主動群益台灣強棒      16.29         16        66.67            1.5        0         3492 📈 持有                
00982D.TW    主動富邦動態入息       9.96         11          0.0            0.0        0           67 📉 觀望/賣出             
00983A.TW    主動中信ARK創新     10.48         20          0.0            0.0        0          485 📉 觀望/賣出             
00984B.TWO   大華優利美A債15     16.27          4        57.14            0.3        4        -2567 📉 觀望/賣出             
00985A.TW    主動野村台灣50      16.11          3        68.42          11.46        4         2197 📉 觀望/賣出             
00985B.TW    群益ESG投等債0-5    10.33         17         45.0          -0.33        1         -133 📈 持有                
00987A.TW    主動台新優勢成長      12.15         16        66.67           4.92        0        -2894 📈 持有                
00988A.TW    主動統一全球創新      12.76          9         50.0          -0.31        0         3417 📉 觀望/賣出             
00989A.TW    未知            13.77         20         60.0          -2.13        0          756 📉 觀望/賣出             
00990A.TW    主動元大AI新經濟     11.98          6        51.85           3.41        3        11428 📉 觀望/賣出             
00991A.TW    主動復華未來50       12.6          4         50.0           5.51        2       -14216 📉 觀望/賣出             
00992A.TW    主動群益科技創新       13.1          3        71.43           3.39        2        -2670 📉 觀望/賣出             
00993A.TW    主動安聯台灣        10.44          3        66.67           6.74        2        11391 📉 觀望/賣出             
00994A.TW    未知             12.3          3        65.22          19.25        5        -1267 📉 觀望/賣出             
00995A.TW    主動中信台灣卓越      11.94          3        64.29           8.42        2        -2955 📉 觀望/賣出             
02001L.TW    未知            61.45          7         50.0            2.5        1            0 📉 觀望/賣出             
02001R.TW    未知             0.74          3          0.0            0.0        0            0 📉 觀望/賣出             
020030.TW    統一智慧電動車N      11.32          3         80.0           1.16        0            0 📉 觀望/賣出             
1101.TW      台泥             22.8          3        54.55           8.86        4        -9460 📉 觀望/賣出             
1102.TW      亞泥             34.2         19         50.0           -1.4        1       -14243 📉 觀望/賣出             
1110.TW      東泥             14.9          4        46.15           -3.0        5          -67 📉 觀望/賣出             
1203.TW      味王             38.4          3        41.67           -2.5        7          -17 📉 觀望/賣出             
1210.TW      大成             54.0         19        63.64           4.24        2         1570 📈 持有                
1213.TW      大飲             9.97         20          0.0          -5.67        2            0 📈 持有                
1216.TW      統一             69.5          6         40.0           -3.1        4       -10761 📉 觀望/賣出             
1218.TW      泰山             19.0          4        56.25           4.37        4          408 📉 觀望/賣出             
1219.TW      福壽            13.65          7        46.67          -2.52        4          106 📈 持有                
1220.TW      台榮             12.4          4        44.44            0.8        4           18 📉 觀望/賣出             
1225.TW      福懋油            31.5          7        52.38           7.45        5          -39 📉 觀望/賣出             
1229.TW      聯華            44.05          3         20.0          -5.15        6         1058 📉 觀望/賣出             
1235.TW      興泰             38.4          5        46.15          -0.33        3          -16 📈 持有                
1256.TW      鮮活果汁-KY       147.0          3         40.0          -8.35        5          -24 📉 觀望/賣出             
1259.TWO     安心             59.9          5         37.5          -3.32        4           -1 📉 觀望/賣出             
1294.TWO     漢田生技           81.9         19        45.83           4.71        2            8 📉 觀望/賣出             
1295.TWO     生合             69.6         19          0.0            0.0        0          -13 📉 觀望/賣出             
1301.TW      台塑            44.75          3        63.64          10.81        4         1560 📉 觀望/賣出             
1303.TW      南亞             73.8          4        46.15           9.06        4       -35248 📉 觀望/賣出             
1304.TW      台聚            16.55         15        47.83          24.42        1         5920 📈 持有                
1305.TW      華夏            18.45         14         50.0          41.15        2         1926 📈 持有                
1307.TW      三芳            34.95         20         50.0           5.91        0         -331 📈 持有                
1308.TW      亞聚            18.15         14        42.86          13.86        2         1111 📈 持有                
1309.TW      台達化            19.9         13         50.0          54.03        1          392 📈 持有                
1310.TW      台苯             11.6         18        56.52          26.33        1         -944 📈 持有                
1312.TW      國喬            14.25          6        30.77          -4.81        3         -258 📈 持有                
1313.TW      聯成            13.05          5        57.14          18.67        4         1734 📉 觀望/賣出             
1314.TW      中石化             8.4         18         37.5            3.9        1        -1823 📉 觀望/賣出             
1319.TW      東陽             82.0          5         37.5           3.82        2        -4976 📉 觀望/賣出             
1323.TW      永裕            19.15         18         60.0           0.22        1           15 📈 持有                
1326.TW      台化             43.1          3        63.64           23.2        3        -2503 📉 觀望/賣出             
1337.TW      再生-KY          6.29          7        52.38          27.48        2          409 📈 持有                
1338.TW      廣華-KY          14.8          3         50.0           1.12        2          -20 📉 觀望/賣出             
1340.TW      勝悅-KY           6.9          5         45.0           2.29        5           83 📉 觀望/賣出             
1341.TW      富林-KY          58.5          3         70.0           1.57        4           -1 📉 觀望/賣出             
1402.TW      遠東新            25.9         18         20.0          -7.11        5       -15604 📉 觀望/賣出             
1409.TW      新纖            15.85          4        66.67          10.17        3         3436 📉 觀望/賣出             
1413.TW      宏洲              9.6         16        38.46          -4.93        3           -2 📉 觀望/賣出             
1414.TW      東和            17.75         20        61.11           0.49        2         -209 📉 觀望/賣出             
1418.TW      東華             18.9         19          0.0          -2.99        2            6 📉 觀望/賣出             
1419.TW      新紡             60.5         11         50.0           2.35        1          -36 📉 觀望/賣出             
1432.TW      大魯閣            18.0         12         40.0          -0.02        1         -212 📈 持有                
1434.TW      福懋            16.55         14        44.44            0.7        2         -647 📉 觀望/賣出             
1435.TW      中福            18.15         20        57.14          -2.32        1           -5 📉 觀望/賣出             
1436.TW      華友聯            53.9         18          0.0          -4.43        0          -15 📉 觀望/賣出             
1438.TW      三地開發           28.9          3         37.5           3.58        4          -10 📉 觀望/賣出             
1439.TW      雋揚             27.9          6         60.0           0.39        2           -7 📉 觀望/賣出             
1440.TW      南紡             12.9          3        45.45           0.75        4         1715 📉 觀望/賣出             
1442.TW      名軒             26.8          6        57.14          -2.83        3         -683 📉 觀望/賣出             
1443.TW      立益物流          24.15         20        33.33          -7.75        3            4 📉 觀望/賣出             
1444.TW      力麗             6.26          3        42.86           3.38        3         1311 📉 觀望/賣出             
1447.TW      力鵬             5.14          3        22.22         -14.52        7          506 📉 觀望/賣出             
1449.TW      佳和            12.15          4         50.0          15.05        4          175 📉 觀望/賣出             
1453.TW      大將             12.5         17        35.71           2.75        1           -5 📈 持有                
1455.TW      集盛             9.23          6        71.43           25.2        1          670 📉 觀望/賣出             
1456.TW      怡華             14.9          6        31.25          -9.33        7            6 📉 觀望/賣出             
1459.TW      聯發            11.65          3         60.0           6.42        2          -66 📉 觀望/賣出             
1460.TW      宏遠              7.1         12        71.43           4.95        2         -435 📈 持有                
1466.TW      聚隆            17.55          6        60.87          20.88        3         -113 📉 觀望/賣出             
1470.TW      大統新創           22.6          3        33.33          -3.01        4           -1 📉 觀望/賣出             
1471.TW      首利             13.8          4        54.55          28.67        1          256 📈 持有                
1476.TW      儒鴻            355.5         16         37.5           -0.6        1         -616 📉 觀望/賣出             
1477.TW      聚陽            267.0         14         50.0          -2.17        1        -1768 📉 觀望/賣出             
1503.TW      士電            191.0          7        46.67          20.58        3          669 📉 觀望/賣出             
1504.TW      東元             64.8         19          0.0            0.0        0         -477 📉 觀望/賣出             
1512.TW      瑞利             7.66          5         50.0           0.26        1           31 📈 持有                
1513.TW      中興電           154.0          8        53.33           13.7        3         1486 📉 觀望/賣出             
1514.TW      亞力            111.5          3        64.29          32.38        4         2041 📉 觀望/賣出             
1516.TW      川飛            22.25          4        58.82           3.97        6           18 📉 觀望/賣出             
1519.TW      華城            890.0          3        63.64          30.06        2          186 📉 觀望/賣出             
1522.TW      堤維西           32.35          8         62.5           9.09        1         -762 📉 觀望/賣出             
1525.TW      江申             60.8          8        45.45          -4.02        3            2 📉 觀望/賣出             
1528.TW      恩德             22.2          4        61.54          36.48        2         -478 📉 觀望/賣出             
1529.TW      樂事綠能          25.95          4        71.43          50.38        3          940 📉 觀望/賣出             
1535.TW      中宇             53.2          3        61.54           7.98        6           -8 📈 持有                
1536.TW      和大             51.8         20          0.0          -2.39        1        -2914 📉 觀望/賣出             
1537.TW      廣隆            122.5          4         40.0            0.0        5          -20 📉 觀望/賣出             
1538.TW      正峰             16.2          5         50.0          -2.49        3            1 📉 觀望/賣出             
1560.TW      中砂            442.0          3        45.45          15.75        4         1040 📉 觀望/賣出             
1563.TW      巧新             40.0         19          0.0            0.0        0         -172 📉 觀望/賣出             
1568.TW      倉佑             22.7          4        73.33          12.54        1          -35 📈 持有                
1569.TWO     濱川             50.2          4        61.54          10.51        3          268 📉 觀望/賣出             
1582.TW      信錦             84.8         11        53.57          31.82        2        -2069 📉 觀望/賣出             
1583.TW      程泰            43.65          4         60.0           8.55        2          -10 📉 觀望/賣出             
1584.TWO     精剛             22.2          6        53.33          -6.58        5          292 📉 觀望/賣出             
1587.TW      吉茂             34.4         15          0.0            0.0        0           85 📉 觀望/賣出             
1589.TW      永冠-KY          7.71         18          0.0            0.0        0          377 📉 觀望/賣出             
1590.TW      亞德客-KY        963.0         15        73.68          16.75        1         -150 📉 觀望/賣出             
1591.TWO     駿吉-KY          40.8         20        16.67          -2.75        2          -13 📉 觀望/賣出             
1593.TWO     祺驊             34.7          4        57.14           5.71        2           -2 📉 觀望/賣出             
1595.TWO     川寶             42.8         13        38.89          -4.66        4           28 📈 持有                
1597.TW      直得             83.8          8         60.0          14.19        3          196 📈 持有                
1599.TWO     宏佳騰           25.85          9          0.0          -3.17        1           -5 📉 觀望/賣出             
1603.TW      華電            33.15         11        42.86           1.45        2         -790 📉 觀望/賣出             
1605.TW      華新            30.15          5         50.0          -0.28        4         5932 📉 觀望/賣出             
1608.TW      華榮            31.95         20          0.0           -5.8        1         -109 📉 觀望/賣出             
1609.TW      大亞             32.9          5        71.43           6.58        2        -5691 📉 觀望/賣出             
1611.TW      中電            13.35          6        36.84           0.38        4          465 📉 觀望/賣出             
1612.TW      宏泰             35.0          4        46.15           5.27        4         -300 📉 觀望/賣出             
1616.TW      億泰             23.9          4         50.0           0.73        3           31 📉 觀望/賣出             
1623.TW      大東電           200.0          3        42.86           0.98        3          -50 📉 觀望/賣出             
1708.TW      東鹼             42.6         18        54.55           0.59        1         5873 📈 持有                
1709.TW      和益             18.2         18        45.45           4.27        1          230 📈 持有                
1710.TW      東聯             15.7         17         50.0           1.33        3         2143 📈 持有                
1711.TW      永光            38.45         18        72.73          69.76        0         4551 📈 持有                
1712.TW      興農             44.0          3        56.25           0.11        6         1661 📉 觀望/賣出             
1714.TW      和桐             9.48          4        46.15            0.7        6         3719 📉 觀望/賣出             
1717.TW      長興             62.0          5        66.67          21.19        2        -4113 📉 觀望/賣出             
1718.TW      中纖             7.66         20        46.15           -2.6        2         1992 📈 持有                
1721.TW      三晃            18.05          5        66.67          -3.29        2         -972 📉 觀望/賣出             
1722.TW      台肥            45.55         19         50.0          -2.53        2        -2101 📉 觀望/賣出             
1723.TW      中碳             75.7          6        55.56           7.99        3         -299 📈 持有                
1725.TW      元禎             32.0          5         50.0          -2.46        2          -75 📉 觀望/賣出             
1726.TW      永記             75.3          3        54.55           0.64        4          -13 📉 觀望/賣出             
1727.TW      中華化            52.1         16        46.67           7.09        0        -1879 📈 持有                
1735.TW      日勝化           27.05         18        57.89          47.51        1          -58 📈 持有                
1736.TW      喬山            125.5         16          0.0            0.0        0           16 📉 觀望/賣出             
1742.TWO     台蠟            17.75         20        36.36          -6.75        2            0 📈 持有                
1760.TW      寶齡富錦           64.0         13        55.56            4.0        1           95 📈 持有                
1762.TW      中化生            28.7         10         50.0           0.91        3          110 📉 觀望/賣出             
1773.TW      勝一            142.0          3         50.0          -1.52        2         -177 📉 觀望/賣出             
1776.TW      展宇             15.5          4         40.0           6.58        4          -47 📉 觀望/賣出             
1784.TWO     訊聯             80.7          5        42.86          -1.27        3         -226 📉 觀望/賣出             
1785.TWO     光洋科            90.8          4        68.18          49.67        5         5908 📉 觀望/賣出             
1789.TW      神隆             20.8          3        54.55           4.31        4         -676 📉 觀望/賣出             
1795.TW      美時            205.5          7        64.71           9.59        3        -6384 📉 觀望/賣出             
1796.TWO     金穎生技           37.8         11          0.0            0.0        0           -3 📉 觀望/賣出             
1799.TWO     易威             36.0          3         50.0          27.65        5         -268 📉 觀望/賣出             
1802.TW      台玻             51.9          9        42.86          -2.94        3       -63205 📉 觀望/賣出             
1805.TW      寶徠             12.0          6        71.43          12.68        2            7 📈 持有                
1808.TW      潤隆            30.35          3        36.36          -1.39        3          144 📉 觀望/賣出             
1809.TW      中釉            29.25          8        61.11          52.35        2         5762 📈 持有                
1815.TWO     富喬            103.5          4         37.5          -0.61        3         1420 📉 觀望/賣出             
1904.TW      正隆            18.35          7        61.54           2.21        3           88 📈 持有                
1905.TW      華紙             12.5          3        71.43           6.48        3          289 📈 持有                
2002.TW      中鋼            19.05         16        57.14           3.32        1       -88781 📉 觀望/賣出             
2006.TW      東和鋼鐵           71.2          3        82.35          13.57        2         1026 📉 觀望/賣出             
2007.TW      燁興             8.83          3          0.0          -6.63        4          221 📉 觀望/賣出             
2009.TW      第一銅           40.45         18        66.67            0.0        1         -708 📉 觀望/賣出             
2010.TW      春源             24.8          3        66.67          12.06        3           80 📉 觀望/賣出             
2012.TW      春雨            16.15          3         30.0          -1.37        6          -60 📉 觀望/賣出             
2013.TW      中鋼構            44.0          3        57.14           1.04        5           73 📉 觀望/賣出             
2014.TW      中鴻            18.15          5         50.0          13.74        4         2610 📉 觀望/賣出             
2017.TW      官田鋼            10.3         18        47.06          12.93        1          728 📈 持有                
2022.TW      聚亨             9.26          3        30.77           0.86        5          696 📉 觀望/賣出             
2023.TW      燁輝             14.5         19         40.0          -1.01        2        -1895 📉 觀望/賣出             
2024.TW      志聯            14.75          3         50.0          -6.79        4           -1 📉 觀望/賣出             
2025.TW      千興            12.75          3         40.0           8.26        2          -28 📉 觀望/賣出             
2027.TW      大成鋼            36.6          3        42.86          -2.06        6        15355 📉 觀望/賣出             
2028.TW      威致            19.05          3         37.5            9.6        2          -23 📈 持有                
2030.TW      彰源             16.0          3        33.33           2.74        4         -101 📈 持有                
2031.TW      新光鋼           40.65         11         45.0           -0.2        3          -96 📈 持有                
2032.TW      新鋼             16.4          9        33.33           4.05        2          -69 📈 持有                
2033.TW      佳大            15.35          5        16.67         -11.23        6           10 📉 觀望/賣出             
2034.TW      允強             20.1          9        52.94          -0.78        2          -93 📉 觀望/賣出             
2035.TWO     唐榮             28.2          4         30.0           0.86        4            0 📉 觀望/賣出             
2038.TW      海光             15.5          4        55.56           2.26        4          123 📈 持有                
2049.TW      上銀            221.0          6         50.0          12.84        3         -203 📉 觀望/賣出             
2059.TW      川湖           3400.0          5        57.89           9.58        4          265 📉 觀望/賣出             
2061.TWO     風青            16.75          3        14.29          -5.69        4            2 📉 觀望/賣出             
2064.TWO     晉椿             11.7         10        61.11          -3.26        3            3 📉 觀望/賣出             
2066.TWO     世德            49.75          3        55.56          10.78        4           -9 📉 觀望/賣出             
2067.TWO     嘉鋼             7.94         13        33.33          -5.12        3           -7 📉 觀望/賣出             
2069.TW      運錩            18.25          4        55.56           3.52        4            8 📉 觀望/賣出             
2072.TWO     世紀風電          248.0         16        58.82          11.71        1            0 📉 觀望/賣出             
2101.TW      南港             34.6         19          0.0          -1.25        1          352 📈 持有                
2103.TW      台橡            19.95         11        55.17          28.13        3          139 📉 觀望/賣出             
2104.TW      國際中橡          12.15          3        54.55           7.08        4         1511 📉 觀望/賣出             
2105.TW      正新             29.7          7        47.06          -1.26        3        -7396 📉 觀望/賣出             
2108.TW      南帝             25.8          6        43.75            7.2        4         -285 📉 觀望/賣出             
2115.TW      六暉-KY         21.15          3        33.33           5.92        3           15 📉 觀望/賣出             
2201.TW      裕隆             27.2         18          0.0            0.0        0          136 📉 觀望/賣出             
