id,name,price,signal,pnl,count,win_rate,reason
3595.TWO,山太士,2605.0,☁️ 觀望,437.54,8,100.0,[P:0.95/8.0] [📈 穩定] 等待機會
6682.TWO,華旭先進,59.2000007629,☁️ 觀望,182.09,6,50.0,[P:0.95/50.0] [📈 穩定] 等待機會
8046.TW,南電,850.0,☁️ 觀望,171.7,8,62.5,[P:0.95/8.0] [📉 轉弱] 等待機會
6239.TW,力成,357.5,💎 持股,126.97,6,66.67,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
4958.TW,臻鼎-KY,486.0,💎 持股,121.96,6,50.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3037.TW,欣興,1025.0,🚀 持股,118.72,8,50.0,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
6640.TWO,均華,1340.0,☁️ 觀望,111.88,6,66.67,[P:0.95/8.0] [📉 轉弱] 等待機會
3189.TW,景碩,681.0,💎 持股,101.73,8,62.5,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
7730.TW,暉盛-創,214.0,💎 持股,87.15,8,50.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3030.TW,德律,409.0,☁️ 觀望,79.35,7,71.43,[P:0.95/50.0] [🚀 極強] 等待機會
3044.TW,健鼎,493.5,☁️ 觀望,73.15,7,71.43,[P:0.95/8.0] [📈 穩定] 等待機會
3498.TWO,陽程,145.0,💎 持股,66.97,7,57.14,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2467.TW,志聖,617.0,☁️ 觀望,59.17,6,66.67,[P:0.95/50.0] [📈 穩定] 等待機會
3583.TW,辛耘,877.0,❄️ 賣出,56.42,8,62.5,[P:0.95/50.0] [📈 穩定] 今日觸發 WeakFail
8064.TWO,東捷,133.0,💎 持股,46.22,9,44.44,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6207.TWO,雷科,105.0,💎 持股,38.73,8,37.5,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
3481.TW,群創,46.4000015259,🚀 持股,32.85,8,50.0,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
6664.TWO,群翊,441.0,☁️ 觀望,27.6,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
5443.TWO,均豪,122.0,☁️ 觀望,27.19,6,50.0,[P:0.95/8.0] [⏳ 猶豫] 等待機會
1802.TW,台玻,70.4000015259,☁️ 觀望,27.05,10,40.0,[P:0.95/8.0] [📈 穩定] 等待機會
3149.TW,正達,67.0999984741,💎 持股,24.26,8,37.5,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6405.TW,悅城,76.9000015259,🚀 持股,18.94,7,28.57,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
1815.TWO,富喬,103.5,☁️ 觀望,8.82,9,44.44,[P:0.95/8.0] [📉 轉弱] 等待機會
3580.TWO,友威科,101.0,💎 持股,6.02,5,60.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
8027.TWO,鈦昇,245.5,💎 持股,-12.23,10,20.0,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2409.TW,友達,21.2000007629,💎 持股,-36.48,8,12.5,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
