代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,23.92,23.5,3000,24.5,3000,24.50,23.40,23.63,24.50,35291,-,
1269,乾杯,67.79,66.5,3000,69.7,1949,69.70,67.80,68.38,69.70,3451,-,
1271,晨暉生技,60.74,59.3,4000,60,8799,60.80,59.10,60.12,59.80,183589,-,
1293,利統,26.96,26.9,2961,27.6,2997,27.60,26.90,26.95,27.60,1042,-,
1343,旭東環保,20.39,19.9,4000,20.55,3000,20.55,19.70,19.96,20.55,40706,-,
1480,東盟開發,9.21,9.39,10000,9.4,5000,9.30,9.00,9.10,9.30,23000,-,
1594,日高,9.44,9.1,10000,9.57,9999,9.57,8.93,9.09,9.57,56781,-,
1780,立弘,33.43,33.25,6000,33.55,2999,33.65,33.20,33.45,33.55,133592,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.86,20.5,4000,20.75,2000,20.75,20.50,20.58,20.50,11000,-,
2237,華德動能,37.85,38.2,3000,38.8,2900,38.80,37.85,38.17,38.80,189485,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,26.51,27.55,3000,28.6,5590,28.85,26.90,28.17,28.60,43829,-,
2249,湧盛,124.53,123.5,2000,125.5,1999,127.00,123.50,124.72,125.50,114527,115/05/08,送件申請上櫃
2252,為昇科,18.03,17.6,10000,17.95,5000,18.05,17.45,17.75,18.00,54071,-,
2255,凱銳光電,19.12,18.6,5000,19.1,5000,19.65,18.60,18.94,18.95,39611,-,
2256,歐特明,85.24,85.3,3000,88.8,3000,91.50,83.90,87.44,88.80,352297,-,
2644,中信造船,77.31,76,3000,78.4,3000,81.30,74.70,77.64,78.40,161428,-,
2733,維格餅家,11.05,10.55,5000,11.05,4999,11.05,11.00,11.03,11.05,2,-,
2741,老四川,20.90,20.9,2000,21.1,2999,21.10,20.40,20.92,21.10,31351,-,
2758,路易莎咖啡,67.89,64.7,3000,67.9,2966,67.90,64.70,66.51,67.90,4524,-,
2760,巨宇翔,20.09,20.05,3000,21.05,3000,21.05,20.00,20.70,21.05,3001,-,
2761,橘焱胡同,15.03,14.75,10000,15.4,5000,15.15,14.80,14.96,14.80,32022,-,
2938,床的世界,22.90,22.05,3000,22.95,2000,22.95,22.05,22.22,22.95,7010,115/04/29,送件申請上櫃
2940,歐都納,24.19,24.1,1000,25.15,9000,24.10,24.10,24.10,24.10,2000,-,
2942,京站,37.61,38,3000,38.5,3000,38.70,38.00,38.11,38.15,52294,-,
3097,拍檔,25.52,24.9,6000,26.1,5840,26.15,25.55,25.69,26.10,12163,-,
3117,年程,28.60,29.5,1000,30.8,3000,30.75,28.45,29.67,30.30,319935,-,
3184,微邦,21.56,21.8,3000,22.4,3000,23.50,21.45,22.43,22.10,605337,-,
3473,智通聯網,90.05,90,2995,91.2,2999,91.20,90.00,90.55,90.00,24011,-,
3585,聯致,76.58,78.7,6000,79.6,7298,84.80,74.80,80.28,79.60,2210827,-,
3595,山太士,2622.21,2655,2000,2680,2000,2820.00,2605.00,2711.09,2675.00,368418,-,
3603,建祥國際,8.13,7.65,4000,8,4999,8.15,7.65,7.78,7.65,26042,-,
3633,云光,122.43,121,6000,123,7897,125.00,120.00,121.59,123.00,16059,-,
3659,百辰,22.96,22.7,3000,23.7,3000,23.20,22.70,22.91,23.00,15200,-,
3678,聯享,56.93,58.8,3000,59.5,2999,59.50,57.00,58.48,59.50,67445,-,
4115,善德生技,7.78,7.24,5000,7.43,10000,7.96,7.00,7.31,7.40,159235,-,
4150,優你康,5.46,5.31,9200,5.37,9995,5.77,5.20,5.33,5.37,444372,-,
4170,鑫品生醫,13.09,13,2000,13.55,10000,13.50,13.00,13.11,13.40,52335,-,
