id,name,price,signal,pnl,count,win_rate,reason
3491.TWO,昇達科,2000.0,💎 持股,222.1,9,55.56,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
6515.TW,穎崴,9120.0,☁️ 觀望,187.85,7,85.71,[P:0.95/8.0] [📉 轉弱] 等待機會
2383.TW,台光電,5055.0,☁️ 觀望,162.08,5,80.0,[P:0.95/50.0] [📈 穩定] 等待機會
3105.TWO,穩懋,528.0,☁️ 觀望,134.35,8,62.5,[P:0.95/8.0] [📈 穩定] 等待機會
6239.TW,力成,357.5,💎 持股,130.98,6,66.67,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
00981A.TW,主動統一台股增長,30.7199993134,☁️ 觀望,108.05,2,100.0,[P:0.95/50.0] [📈 穩定] 等待機會
3363.TWO,上詮,815.0,☁️ 觀望,83.81,8,50.0,[P:0.95/8.0] [📈 穩定] 等待機會
1560.TW,中砂,717.0,💎 持股,67.99,6,66.67,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
2330.TW,台積電,2295.0,🟡 預警 (⚡ 糾結噴發),60.62,7,71.43,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
0050.TW,元大台灣50,100.5,☁️ 觀望,60.02,6,83.33,[P:0.95/50.0] [📈 穩定] 等待機會
2454.TW,聯發科,4410.0,🚀 持股,51.28,11,18.18,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
6789.TW,采鈺,524.0,☁️ 觀望,44.55,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
3711.TW,日月光投控,627.0,🚀 持股,40.51,10,40.0,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
2317.TW,鴻海,263.0,💎 持股,35.6,7,42.86,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
00738U.TW,期元大道瓊白銀,58.0999984741,☁️ 觀望,33.95,9,55.56,[P:0.95/8.0] [📉 轉弱] 等待機會
00991A.TW,主動復華未來50,19.1000003815,☁️ 觀望,27.06,1,100.0,[P:0.95/50.0] [📈 穩定] 等待機會
2399.TW,映泰,47.7000007629,☁️ 觀望,24.4,9,22.22,[P:0.95/50.0] [📈 穩定] 等待機會
00635U.TW,期元大S&P黃金,45.7299995422,☁️ 觀望,23.26,7,57.14,[P:0.95/8.0] [📉 轉弱] 等待機會
2449.TW,京元電子,320.0,☁️ 觀望,21.49,9,22.22,[P:0.95/50.0] [📈 穩定] 等待機會
1519.TW,華城,846.0,☁️ 觀望,21.42,7,57.14,[P:0.95/8.0] [📉 轉弱] 等待機會
009816.TW,凱基台灣TOP50,14.8000001907,☁️ 觀望,20.4,1,100.0,[P:0.95/50.0] [📈 穩定] 等待機會
8028.TW,昇陽半導體,334.5,💎 持股,20.13,7,42.86,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
4966.TWO,譜瑞-KY,845.0,☁️ 觀望,18.27,3,66.67,[P:0.95/50.0] [📈 穩定] 等待機會
00988A.TW,主動統一全球創新,21.2099990845,☁️ 觀望,17.18,2,50.0,[P:0.95/50.0] [📈 穩定] 等待機會
00992A.TW,主動群益科技創新,18.0100002289,☁️ 觀望,8.76,1,100.0,[P:0.95/8.0] [📈 穩定] 等待機會
3450.TW,聯鈞,481.0,🚀 持股,2.28,7,42.86,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
2618.TW,長榮航,35.2999992371,☁️ 觀望,-0.06,4,50.0,[P:0.95/8.0] [🚀 極強] 等待機會
2412.TW,中華電,136.5,☁️ 觀望,-1.16,7,57.14,[P:0.95/8.0] [⏳ 猶豫] 等待機會
2382.TW,廣達,308.5,☁️ 觀望,-5.34,8,37.5,[P:0.95/8.0] [📉 轉弱] 等待機會
2609.TW,陽明,52.2999992371,☁️ 觀望,-18.02,5,20.0,[P:0.95/8.0] [📈 穩定] 等待機會
3008.TW,大立光,3425.0,💎 持股,-20.84,8,37.5,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
