股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
8028,昇陽半導體,327.00,16357,334.50,128.00,📅 預告 (20260604),強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (327.00 > 1.5σ)，動能強勁,貼軌運行
6972,博瑞達應材,23.90,7,32.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 0.64%,均線糾擺
6443,元晶,40.70,11977,52.30,11.95,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.43%,均線糾擺
2748,雲品,38.80,137,50.20,38.45,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
6525,捷敏-KY,123.00,1489,134.00,65.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6877,鏵友益,164.00,297,186.00,69.28,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4582,聚恆,25.10,354,33.35,22.45,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
2758,路易莎咖啡,67.90,4,104.34,65.10,---,進入盤整,無,無,ADX 為 16.78 (低於 20),進入盤整
1802,台玻,71.90,78075,74.20,14.05,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7642,昶瑞機電,66.30,36,129.00,63.20,---,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
9938,百和,42.95,7668,60.40,42.10,---,均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
4442,竣邦-KY,50.10,38,71.50,42.35,---,進入盤整,無,無,ADX 為 16.62 (低於 20),進入盤整
00635,期元大S&P黃金,47.10,5405,60.55,35.56,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
2408,南亞科,347.00,140630,347.00,40.55,📅 預告 (20260601),趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (347.00 > 1.5σ)，動能強勁,貼軌運行
2539,櫻花建,36.60,2619,57.09,33.20,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2504,國產,34.60,3479,43.62,33.70,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
5546,永固-KY,16.80,36,28.50,15.65,---,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
3086,華義*,30.75,401,260.00,21.80,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,495.00,10561,510.00,273.50,⚠️ 今天 (20260529),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3050,鈺德,12.55,898,15.30,11.20,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
00984,大華優利美A債15,16.41,2851,16.82,14.24,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (16.41 > 1.5σ)，動能強勁,貼軌運行
6591,動力-KY,57.20,1231,98.76,51.30,---,均線糾擺,連1日大漲,無,MA 乖離率僅 1.03%,均線糾擺
6176,瑞儀,106.50,10384,150.54,88.50,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
6811,宏�硌穈T,215.00,173,263.00,182.50,---,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
4544,春日,14.25,0,18.00,13.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9949,琉園,23.00,118,36.70,22.60,---,進入盤整,無,無,ADX 為 15.03 (低於 20),進入盤整
4510,高鋒,50.40,5050,55.20,35.05,---,均線糾擺,連1日大漲,無,MA 乖離率僅 1.14%,均線糾擺
6194,育富,34.55,166,39.65,30.95,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6124,業強,29.30,53,37.95,23.30,---,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
00757,統一FANG+,133.70,1214,133.70,96.20,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (133.31)，進入噴發段,強勢突破 (軌外)
2101,南港,30.05,2314,45.45,29.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00945,凱基美國非投等債,14.37,9541,14.53,12.76,---,均線糾擺,無,無,MA 乖離率僅 0.11%,均線糾擺
4556,旭然,39.15,404,45.55,22.45,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,37.25,1965,40.45,31.04,---,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
6624,萬年清,39.90,4,72.50,31.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,2615.00,2138,3160.00,253.63,📅 預告 (20260602),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00685,群益臺灣加權正2,294.00,3412,294.00,65.65,---,趨勢運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (289.81)，進入噴發段,強勢突破 (軌外)
6446,藥華藥,930.00,5388,930.00,438.80,---,趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (930.00 > 1.5σ)，動能強勁,貼軌運行
009813,貝萊德標普卓越50,11.40,3819,11.40,9.64,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
6485,點序,105.00,1825,124.50,50.00,---,進入盤整,無,無,ADX 為 14.70 (低於 20),進入盤整
6294,智基,27.50,25,56.63,27.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5403,中菲,85.50,69,126.00,84.50,---,進入盤整,無,無,ADX 為 15.31 (低於 20),進入盤整
6775,穎台科技,49.60,1550,72.30,20.40,---,進入盤整,連2日大漲,無,ADX 為 16.79 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.28,6576,10.58,9.91,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.17%,均線糾擺
5455,昇益,23.10,141,39.30,22.55,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2374,佳能,83.20,20748,94.96,43.26,---,均線糾擺,連1日大漲,無,MA 乖離率僅 0.39%,均線糾擺
6113,亞矽,27.60,499,29.42,18.45,---,趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (27.60 > 1.5σ)，動能強勁,貼軌運行
6912,益鈞環科*,13.80,194,20.40,13.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1443,立益物流,25.15,21,32.25,21.20,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
2025,千興,11.90,241,15.80,9.01,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
6141,柏承,46.00,10240,46.00,10.25,---,強勢突破 (軌外),連4日大漲,無,股價衝破布林上軌 (43.88)，進入噴發段,強勢突破 (軌外)
5243,乙盛-KY,126.50,8555,135.00,47.07,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4771,望隼,197.50,161,207.40,170.00,---,均線糾擺,無,無,MA 乖離率僅 1.46%,均線糾擺
2303,聯電,144.50,361696,144.50,40.40,📅 預告 (20260605),貼軌運行,無,無,股價於高位貼軌 (144.50 > 1.5σ)，動能強勁,貼軌運行
3372,典範,21.75,1308,25.65,12.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4968,立積,116.00,981,166.50,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
6158,禾昌,17.95,66,24.75,17.60,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
8454,富邦媒,231.00,3684,282.60,170.00,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (215.94)，進入噴發段,強勢突破 (軌外)
5603,陸海,15.10,145,15.85,15.10,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
8433,弘帆,52.00,17,68.70,50.00,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
00991,主動復華未來50,19.64,112162,19.74,9.66,---,進入盤整 -> 貼軌運行,無,無,股價於高位貼軌 (19.64 > 1.5σ)，動能強勁,貼軌運行
2417,圓剛,49.00,1855,56.90,33.40,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
2402,毅嘉,69.40,12396,77.70,36.22,---,趨勢運行,隔二漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,207.50,12633,229.00,66.04,---,貼軌運行 -> 進入盤整,無,連1日大跌,ADX 為 10.46 (低於 20),進入盤整
2420,新巨,64.30,860,64.70,47.60,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7893,睿信,205.00,43,249.00,140.00,---,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
911622,泰聚亨-DR,3.64,76,4.67,3.51,---,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
8222,寶一,36.35,957,61.49,34.10,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
7743,金利食安,19.00,3,40.30,18.50,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
3499,環天科,14.70,87,21.35,13.10,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
6223,旺矽,5960.00,7130,6390.00,650.08,📅 預告 (20260601),進入盤整,無,無,ADX 為 10.75 (低於 20),進入盤整
6261,久元,123.00,7733,133.50,56.72,---,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
7583,國際海洋,35.40,6,87.00,35.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3287,廣寰科,38.00,1179,38.10,28.05,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
6658,聯策,220.00,1140,233.00,46.40,---,進入盤整,無,無,ADX 為 13.71 (低於 20),進入盤整
2497,怡利電,59.70,1478,61.30,36.72,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
2059,川湖,5065.00,838,5520.00,1943.48,📅 預告 (20260608),均線糾擺,連1日大漲,無,MA 乖離率僅 0.88%,均線糾擺
7773,富禾生醫,30.80,111,47.00,21.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3434,哲固,29.45,44,57.83,27.90,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
6913,鴻呈,141.00,479,156.00,95.13,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00749,凱基新興債10+,31.53,111,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
3030,德律,405.00,4967,419.50,106.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,52.60,251,123.00,51.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6677,瑩碩生技,17.70,53,29.05,16.10,---,均線糾擺,無,無,MA 乖離率僅 1.39%,均線糾擺
9802,鈺齊-KY,73.60,3876,112.32,73.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3219,倚強科,82.90,378,109.50,41.80,---,進入盤整,無,無,ADX 為 9.14 (低於 20),進入盤整
00918,大華優利高填息30,29.20,27228,29.20,20.18,---,貼軌運行,無,無,股價於高位貼軌 (29.20 > 1.5σ)，動能強勁,貼軌運行
7848,騏億鑫,440.50,18,529.00,279.50,---,進入盤整,無,無,ADX 為 12.90 (低於 20),進入盤整
4951,精拓科,122.00,785,140.00,61.69,---,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
3022,威強電,74.80,1149,80.70,56.20,---,進入盤整,無,無,ADX 為 9.95 (低於 20),進入盤整
4537,旭東,160.50,332,195.00,26.49,---,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
5906,台南-KY,0.00,0,55.80,45.00,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
4167,松瑞藥,19.70,1705,21.85,17.00,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (19.50)，進入噴發段,強勢突破 (軌外)
00641,富邦日本反1,3.80,1462,5.89,3.80,---,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
7842,天能綠電,110.00,51,276.68,100.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,32.60,1102,32.60,16.45,---,趨勢運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (32.55)，進入噴發段,強勢突破 (軌外)
2743,山富,67.90,130,103.36,66.80,---,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
6617,共信-KY,72.20,332,115.50,60.20,---,貼軌運行,無,無,股價於高位貼軌 (72.20 > 1.5σ)，動能強勁,貼軌運行
2412,中華電,137.00,27489,142.50,124.69,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
8354,冠好,16.85,177,19.00,13.92,---,均線糾擺,無,無,MA 乖離率僅 1.02%,均線糾擺
2428,興勤,292.00,7394,292.50,123.89,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (289.59)，進入噴發段,強勢突破 (軌外)
6818,連騰,64.10,105,100.50,32.60,---,均線糾擺,無,無,MA 乖離率僅 1.22%,均線糾擺
4536,拓凱,160.50,405,195.00,148.00,---,均線糾擺,無,無,MA 乖離率僅 1.14%,均線糾擺
2901,欣欣,23.55,21,27.06,22.45,---,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
4554,橙的,30.35,25,43.34,24.70,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
6173,信昌電,237.00,1386,237.00,34.78,---,進入盤整 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (237.00 > 1.5σ)，動能強勁,貼軌運行
3224,三顧,39.25,114,52.50,33.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,158.50,112478,158.50,105.40,📅 預告 (20260604),趨勢運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (154.45)，進入噴發段,強勢突破 (軌外)
8930,青鋼,28.45,72,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
2464,盟立,184.50,14597,184.50,53.30,---,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (183.74)，進入噴發段,強勢突破 (軌外)
2248,華勝-KY,55.10,54,59.90,41.85,---,均線糾擺,無,無,MA 乖離率僅 0.25%,均線糾擺
7758,睿騰能源,46.00,10,58.77,35.05,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
4765,磐采,20.00,57,31.15,11.45,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
2884,玉山金,30.95,119462,35.10,28.46,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
2007,燁興,7.50,451,9.03,6.88,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6842,瑞宇,114.50,506,161.50,30.35,---,進入盤整,連1日大漲,無,ADX 為 16.37 (低於 20),進入盤整
4150,優你康,5.35,443,11.40,4.59,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.55,168,11.30,5.62,---,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
1725,元禎,32.30,598,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
006201,元大富櫃50,50.30,287,50.30,18.04,---,進入盤整 -> 貼軌運行,無,無,股價於高位貼軌 (50.30 > 1.5σ)，動能強勁,貼軌運行
3184,微邦,21.90,597,35.05,8.90,---,進入盤整,無,無,ADX 為 14.52 (低於 20),進入盤整
6808,三鼎生技,29.45,118,61.09,28.80,---,均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
6116,彩晶,17.10,289254,17.10,6.69,---,強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (16.01)，進入噴發段,強勢突破 (軌外)
7815,新特,452.50,115,580.34,122.20,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
2453,凌群,61.00,1149,63.80,50.50,---,貼軌運行,無,無,股價於高位貼軌 (61.00 > 1.5σ)，動能強勁,貼軌運行
6735,美達科技,107.50,640,145.00,42.95,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,21.25,41,29.60,19.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,28.05,124,52.90,21.20,---,趨勢運行 -> 進入盤整,無,無,ADX 為 19.88 (低於 20),進入盤整
4568,科際精密,40.20,2,48.50,39.80,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
8923,時報,19.55,24,22.55,18.55,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
7789,開展,35.00,2,65.00,31.45,---,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
8068,全達,19.80,287,28.90,17.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,103.50,2197,239.72,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
1586,和勤,21.75,346,30.40,21.55,---,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
006208,富邦台50,241.25,4403,241.25,99.94,---,趨勢運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (239.29)，進入噴發段,強勢突破 (軌外)
8932,智通*,100.50,3640,118.75,44.86,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,19.40,737,19.60,16.40,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (19.40 > 1.5σ)，動能強勁,貼軌運行
8908,欣雄,40.85,273,47.22,38.80,---,均線糾擺,無,無,MA 乖離率僅 0.80%,均線糾擺
4174,浩鼎,28.60,312,75.20,28.20,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00930,永豐ESG低碳高息,24.65,2559,24.65,15.90,---,貼軌運行 -> 強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (24.37)，進入噴發段,強勢突破 (軌外)
6597,立誠,71.00,8,86.70,51.00,---,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
3055,蔚華科,108.00,2259,124.00,49.73,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,19.20,26,22.20,13.92,---,均線糾擺,無,無,MA 乖離率僅 0.93%,均線糾擺
1584,精剛,19.80,662,25.55,19.45,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
2722,夏都,22.35,75,30.95,22.30,---,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
7562,博來科技,59.00,5,62.50,33.89,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,17.90,9,23.80,17.20,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
2885,元大金,59.60,90560,59.60,29.06,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (59.48)，進入噴發段,強勢突破 (軌外)
6812,梭特,68.20,191,104.00,43.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,40.80,185,69.55,40.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8472,夠麻吉,78.10,147,106.50,27.20,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (74.94)，進入噴發段,強勢突破 (軌外)
3306,鼎天,47.40,465,68.80,36.86,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
2929,淘帝-KY,5.92,829,10.80,5.17,---,進入盤整,無,無,ADX 為 16.76 (低於 20),進入盤整
6473,美賣*,8.85,774,17.00,5.92,---,進入盤整,無,無,ADX 為 11.95 (低於 20),進入盤整
6645,金萬林-創,11.95,101,26.30,11.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7871,安立璽榮-KY,69.80,588,87.00,39.50,---,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
7792,安葆,281.50,211,406.00,159.52,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,54.90,11805,54.90,19.77,---,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (54.90 > 1.5σ)，動能強勁,貼軌運行
7825,和亞智慧,116.00,75,220.00,43.68,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,81.20,31853,84.50,23.90,---,進入盤整,無,無,ADX 為 18.35 (低於 20),進入盤整
6127,九豪,67.30,38101,67.30,17.90,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (62.44)，進入噴發段,強勢突破 (軌外)
7556,意德士,277.50,144,319.00,149.45,---,均線糾擺 -> 進入盤整,無,無,ADX 為 10.06 (低於 20),進入盤整
5206,坤悅,21.60,60,38.05,21.60,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4763,材料*-KY,40.90,4535,95.92,40.30,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
2535,達欣工,80.30,376,80.30,55.50,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (79.60)，進入噴發段,強勢突破 (軌外)
5464,霖宏,83.00,2319,83.00,22.60,---,趨勢運行 -> 貼軌運行,連2日大漲,無,股價於高位貼軌 (83.00 > 1.5σ)，動能強勁,貼軌運行
2013,中鋼構,42.45,98,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
3284,太普高,16.00,170,26.55,15.35,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
4528,江興鍛,15.50,68,21.40,15.30,---,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
1714,和桐,9.50,2475,10.25,7.18,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
1808,潤隆,29.50,2264,35.95,28.15,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (29.50 > 1.5σ)，動能強勁,貼軌運行
3709,鑫聯大投控,88.80,1684,92.90,33.65,📅 預告 (20260602),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,28.90,14050,38.24,22.75,---,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (28.90 > 1.5σ)，動能強勁,貼軌運行
1568,倉佑,45.35,13593,45.35,21.00,---,強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (40.71)，進入噴發段,強勢突破 (軌外)
7854,佐茂,96.50,45,130.00,40.50,---,均線糾擺,無,無,MA 乖離率僅 1.36%,均線糾擺
5353,台林,29.60,867,29.60,23.10,---,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (28.17)，進入噴發段,強勢突破 (軌外)
6129,普誠,16.60,1335,18.40,10.00,---,趨勢運行 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.31%,均線糾擺
5475,德宏,270.00,7383,400.00,11.55,---,進入盤整,無,無,ADX 為 11.47 (低於 20),進入盤整
5289,宜鼎,1810.00,5111,1865.00,210.19,---,趨勢運行 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.24%,均線糾擺
5514,三豐,13.90,60,18.37,13.90,---,離開盤整 (向下),無,無,跌破布林下軌 (14.31),離開盤整 (向下)
3587,閎康,329.00,979,396.00,136.18,---,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
5202,力新,12.20,797,24.33,11.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2020,美亞,21.15,411,27.09,21.05,---,均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
6532,瑞耘,98.70,912,114.00,49.30,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00927,群益半導體收益,41.03,18855,41.03,15.33,---,貼軌運行,無,無,股價於高位貼軌 (41.03 > 1.5σ)，動能強勁,貼軌運行
00950,凱基A級公司債,14.09,6772,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
7843,英柏得,132.00,150,143.50,25.70,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
3685,元創精密,27.95,356,45.75,11.00,---,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
4529,淳紳,4.85,34,6.08,3.04,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
