股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
BID.VN,未知,無,35750.0,47.62,🟢 黃金標的,54.55%,63.64%,5.19%,-2.26%,11,0,0.6364,0.0519
VPB.VN,未知,無,23000.0,65.14,🔵 穩健標的,20.00%,60.00%,0.11%,-1.85%,5,0,0.6,0.0011
LPB.VN,未知,無,46450.0,36.21,⚪ 一般監控,50.00%,62.50%,2.07%,-1.94%,8,0,0.625,0.0207
PLX.VN,未知,無,35000.0,48.98,⚪ 一般監控,75.00%,50.00%,5.80%,-4.33%,12,0,0.5,0.058
VIC.VN,未知,無,232000.0,35.16,⚪ 一般監控,55.56%,44.44%,1.44%,-4.45%,9,0,0.4444,0.0144
FRT.VN,未知,無,141900.0,58.79,⚪ 一般監控,44.44%,44.44%,0.47%,-2.75%,9,0,0.4444,0.0047
VNM.VN,未知,無,59800.0,44.83,⚪ 一般監控,28.57%,42.86%,0.43%,-3.59%,7,0,0.4286,0.0043
VCB.VN,未知,無,58000.0,50.0,⚪ 一般監控,66.67%,33.33%,2.80%,-1.85%,12,0,0.3333,0.028
FUEVFVND.VN,未知,無,33720.0,44.44,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0,0.0,0.0
HDB.VN,未知,無,27800.0,58.18,🔴 空頭陷阱,55.56%,55.56%,-0.72%,-1.63%,9,0,0.5556,-0.0072
SSI.VN,未知,無,20700.0,47.46,🔴 空頭陷阱,25.00%,50.00%,-2.79%,-5.32%,4,0,0.5,-0.0279
GMD.VN,未知,無,77400.0,53.33,🔴 空頭陷阱,52.94%,41.18%,-1.18%,-2.55%,17,0,0.4118,-0.0118
BCM.VN,未知,無,40200.0,35.71,🔴 空頭陷阱,0.00%,40.00%,-0.75%,-5.28%,5,0,0.4,-0.0075
E1VFVN30.VN,未知,無,34600.0,37.58,🔴 空頭陷阱,66.67%,33.33%,-1.42%,-1.34%,3,0,0.3333,-0.0142
VHC.VN,未知,無,49550.0,28.68,🔴 空頭陷阱,44.44%,33.33%,-0.96%,-2.45%,9,0,0.3333,-0.0096
HPG.VN,未知,無,20650.0,36.76,🔴 空頭陷阱,33.33%,33.33%,-0.29%,-1.88%,3,0,0.3333,-0.0029
FPT.VN,未知,無,64700.0,45.0,🔴 空頭陷阱,28.57%,28.57%,-0.37%,-3.36%,7,0,0.2857,-0.0037
HVN.VN,未知,無,20300.0,24.42,🔴 空頭陷阱,75.00%,25.00%,-3.72%,-3.82%,4,0,0.25,-0.0372
VJC.VN,未知,無,132800.0,65.0,🔴 空頭陷阱,50.00%,25.00%,-1.03%,-4.42%,4,0,0.25,-0.0103
VHM.VN,未知,無,69100.0,33.12,🔴 空頭陷阱,20.00%,20.00%,-1.41%,-5.24%,5,0,0.2,-0.0141
GEE.VN,未知,無,73900.0,70.86,🔴 空頭陷阱,50.00%,16.67%,-6.49%,-7.85%,12,0,0.1667,-0.0649
MBB.VN,未知,無,19900.0,44.44,🔴 空頭陷阱,0.00%,0.00%,-4.20%,-4.00%,1,0,0.0,-0.042
MWG.VN,未知,無,73400.0,56.36,🔴 空頭陷阱,50.00%,0.00%,-4.63%,-3.14%,4,0,0.0,-0.0463
VID.VN,未知,無,4200.0,46.43,🔴 空頭陷阱,0.00%,0.00%,-5.93%,-8.13%,1,0,0.0,-0.0593
