代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,30.40,29.7,3000,31.15,2998,31.15,29.70,30.22,31.15,43023,-,
1269,乾杯,58.40,55.8,3000,58.4,2930,58.40,58.40,58.40,58.40,70,-,
1271,晨暉生技,58.52,57.6,6000,58.4,2990,58.90,57.80,58.11,58.40,19346,-,
1293,利統,23.60,22.8,3000,23.6,2998,23.60,23.60,23.60,23.60,2,-,
1343,旭東環保,32.23,31.9,2065,32.1,2999,33.45,31.90,32.17,31.90,7806,-,
1480,東盟開發,7.59,7.57,5000,7.75,10000,7.67,7.62,7.64,7.67,21996,-,
1594,日高,7.76,7.59,10000,7.98,10000,7.76,7.60,7.70,7.76,4900,-,
2071,震南鐵,31.00,31.0,5000,32.15,5000,33.00,31.80,32.12,32.15,201908,-,
2245,詠勝昌*,22.85,22.75,6000,23.8,5999,23.80,23.80,23.80,23.80,1,-,
2249,湧盛,95.89,94.0,3000,95.0,5000,98.00,94.70,95.67,95.00,74527,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,29.25,28.4,6000,28.95,5000,29.05,27.90,28.84,28.50,176415,-,
2255,凱銳光電,17.83,18.95,10000,19.55,5000,19.55,18.00,18.49,19.55,108507,-,
2256,歐特明,76.03,72.8,3000,73.6,2899,74.80,71.70,72.77,73.60,100012,-,
2644,中信造船,75.36,75.0,2999,77.3,2000,77.30,74.70,76.34,76.50,52747,-,
2733,維格餅家,10.89,10.7,2000,11.2,4999,11.30,10.70,10.70,11.20,3003,-,
2741,老四川,20.32,20.0,3000,20.5,2996,20.50,20.00,20.06,20.50,5119,-,
2758,路易莎咖啡,63.66,62.5,3000,63.3,3000,64.80,62.50,62.89,63.30,18241,-,
2760,巨宇翔,8.30,7.95,5000,8.28,5000,8.24,8.00,8.00,8.24,5004,-,
2761,橘焱胡同,12.44,12.0,5000,12.45,7500,12.45,12.00,12.28,12.45,49600,-,
2940,歐都納,24.10,23.9,3000,24.1,1000,24.10,24.10,24.10,24.10,2000,-,
2942,京站,36.73,36.7,2891,38.0,3000,37.05,36.70,36.82,36.70,8309,-,
3097,拍檔,24.45,24.3,6000,25.1,5995,25.55,24.40,24.49,25.10,39023,-,
3117,年程,26.96,26.8,2000,28.0,2999,29.65,26.35,27.68,28.00,147677,-,
3184,微邦,17.11,16.9,9999,17.75,9988,17.75,16.90,17.15,17.75,135478,-,
3194,圓方科技,30.90,29.8,3000,30.9,1494,30.90,30.90,30.90,30.90,1506,-,
3473,智通聯網,76.65,76.3,2000,79.5,2998,79.50,76.30,76.31,79.50,1002,-,
3585,聯致,45.36,45.9,3000,46.5,4936,48.15,45.65,46.48,46.50,558122,-,
3595,山太士,1577.06,1495.0,5000,1505.0,9840,1600.00,1425.00,1507.42,1505.00,987671,115/08/26,櫃買中心同意上櫃契約
3603,建祥國際,6.17,6.08,5000,6.38,5000,-,-,-,-,-,-,
3633,云光,142.08,141.0,5000,143.5,4999,144.00,140.50,141.18,143.50,20892,-,
3644,凌嘉科,321.95,346.5,2000,350.5,1585,351.00,327.00,342.54,350.50,631575,-,
3678,聯享,49.37,48.85,3000,49.5,1930,49.50,49.00,49.13,49.20,9501,-,
4115,善德生技,7.13,6.96,5000,7.25,3999,7.25,7.25,7.25,7.25,1001,-,
4117,普生,8.48,8.35,4998,8.6,4788,8.65,8.15,8.41,8.35,107186,-,
4170,鑫品生醫,12.90,12.5,10000,12.95,10000,12.95,12.45,12.71,12.95,24111,-,
4172,因華,10.51,10.45,5000,10.7,4699,10.75,10.45,10.55,10.70,73311,-,
4186,尖端醫,7.05,7.01,5000,7.3,3998,7.39,7.03,7.09,7.30,22218,-,
4194,禾生技,7.08,7.05,3000,7.23,4990,7.25,7.05,7.16,7.23,13046,-,
4197,暐世,8.85,8.71,3000,9.13,3999,9.13,8.71,8.83,9.13,14105,-,
4431,敏成健康,18.92,18.7,5000,19.5,9900,19.50,18.65,18.93,19.50,300,-,
4537,旭東,164.85,162.5,2000,165.0,7000,165.50,162.50,163.64,164.50,63167,115/07/09,送件申請上市
4544,春日,13.16,12.75,5000,13.3,5000,13.15,13.15,13.15,13.15,5000,-,
4553,盛復,15.08,14.7,5000,15.25,2000,15.25,14.90,14.99,15.25,25000,-,
4559,久裕興,7.61,7.66,4999,7.89,5000,7.86,7.51,7.65,7.66,14551,-,
4565,宏偉,132.91,134.0,2000,137.0,1995,137.00,134.50,135.70,137.00,46529,115/08/26,櫃買中心同意上櫃契約
4570,傑生,70.60,69.0,3000,70.6,4000,70.60,70.60,70.60,70.60,1000,-,
4573,高明鐵,669.43,711.0,4000,719.0,3896,723.00,670.00,706.72,719.00,1583691,-,
4575,銓寶,22.80,21.8,3000,22.8,2995,22.80,22.80,22.80,22.80,5,-,
4587,寶元數控,39.96,39.0,3000,40.6,2989,40.60,40.60,40.60,40.60,11,-,
4589,碩陽電機,32.85,31.5,6000,32.35,3000,33.00,31.45,31.79,32.00,7823,-,
4724,宣捷幹細胞,8.93,8.78,3933,9.22,4997,9.23,8.77,8.89,8.78,44432,-,
4732,彥臣,18.33,17.7,4345,18.4,10000,18.40,17.70,17.71,17.70,661,-,
4738,大同精化,6.24,6.14,5000,6.44,5000,6.45,6.14,6.23,6.44,25640,-,
4765,磐采,14.95,14.95,5000,15.35,5000,15.15,14.95,15.01,15.00,27004,-,
4925,智微,117.09,133.0,13000,137.5,10000,138.50,117.50,127.98,136.00,1074159,-,
4980,佐臻,38.48,36.75,3000,38.55,3000,38.55,37.75,38.14,38.55,4008,-,
5240,建騰,16.52,16.0,5000,16.75,9990,17.00,16.15,16.38,16.75,61443,-,
5246,勵威,152.58,151.5,1000,153.5,1999,157.50,149.00,151.40,151.50,352541,-,
5248,景傳,30.61,29.8,8000,30.95,2995,31.00,29.45,30.10,29.80,157607,-,
5254,欣訊科技,40.51,39.25,3000,40.75,5000,40.80,39.20,39.89,40.00,10594,-,
5262,立達,41.99,41.65,3000,42.95,3000,42.15,41.65,41.87,41.95,24441,-,
5267,龍翩,47.64,45.85,2000,47.8,3000,47.80,45.50,46.43,45.85,44868,-,
5271,紘通,14.42,13.15,9991,13.35,5000,14.15,13.00,13.26,13.20,262311,-,
5297,廣化,70.91,70.0,6000,70.8,2640,72.00,69.60,70.10,70.80,287578,-,
5859,遠壽,14.12,14.15,19000,14.25,13900,14.25,14.15,14.18,14.25,39066,-,
5863,瑞興銀,11.20,11.2,2000,11.45,3980,11.55,11.15,11.31,11.45,25100,-,
6027,德信,13.82,13.4,5000,14.05,9990,14.05,13.95,14.00,14.05,42210,-,
6035,悠遊卡,50.59,49.0,3000,51.4,2849,51.40,51.00,51.14,51.40,431,-,
6407,相互,22.01,21.8,3000,22.0,5945,22.10,21.50,21.87,22.00,177191,-,
6428,淘米,31.96,31.6,3000,32.95,3000,32.95,30.40,31.65,32.95,14258,-,
6434,達輝光電,14.09,13.9,5000,14.5,4979,14.50,13.90,14.04,14.50,162495,-,
6467,泰合,229.21,232.0,2700,235.0,1607,235.00,217.50,222.95,235.00,969507,115/05/28,證交所同意上市契約
6473,美賣*,6.61,6.34,4998,6.6,5000,6.65,6.34,6.42,6.40,18731,-,
6483,原創生醫,12.66,12.55,5000,12.8,13998,12.80,12.50,12.69,12.75,2885,-,
6493,雷虎生,35.80,35.45,4000,36.4,3000,36.35,35.40,35.60,35.45,15802,-,
6518,康科特,32.55,31.4,3000,32.4,1000,32.40,32.00,32.16,32.00,5100,-,
6536,碩豐,34.98,33.65,2531,35.0,1191,35.80,33.65,34.59,35.00,4750,-,
6539,麗彤,39.88,38.9,3000,40.65,3000,-,-,-,-,-,-,
6543,普惠醫工,18.00,17.45,5000,17.9,4999,17.90,17.70,17.80,17.90,15590,-,
6549,景凱,6.61,6.44,5000,6.76,5000,6.75,6.42,6.50,6.50,54726,-,
