股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
3011,今皓,13.45,1604,17.15,11.40,---,趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
00876,元大全球5G,83.90,162,86.10,33.14,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00676,富邦臺灣加權反1,6.24,10585,13.15,6.11,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
4961,天鈺,179.00,3210,216.45,135.00,---,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (179.00 > 1.5σ)，動能強勁,貼軌運行
2012,春雨,14.25,89,20.22,14.25,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (14.30),離開盤整 (向下)
8114,振樺電,242.00,633,314.53,164.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6638,沅聖,65.90,256,65.90,24.50,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (57.27)，進入噴發段,強勢突破 (軌外)
8028,昇陽半導體,267.50,12447,287.50,128.00,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6972,博瑞達應材,24.45,3,32.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
6443,元晶,40.10,19712,52.30,11.95,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2748,雲品,39.30,81,50.68,38.45,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
6525,捷敏-KY,114.00,1266,116.50,64.49,---,進入盤整,無,無,ADX 為 18.70 (低於 20),進入盤整
6877,鏵友益,152.00,376,186.00,69.28,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2758,路易莎咖啡,67.60,14,104.34,66.30,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1802,台玻,65.10,47583,74.20,14.05,---,進入盤整,無,無,ADX 為 19.16 (低於 20),進入盤整
7642,昶瑞機電,69.70,22,129.00,63.20,---,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
9938,百和,43.35,1199,60.40,42.90,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
4442,竣邦-KY,51.80,90,71.50,42.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00635,期元大S&P黃金,47.37,2313,60.55,34.73,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
2408,南亞科,293.00,149470,341.00,34.35,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
2504,國產,34.85,1790,43.62,33.70,---,均線糾擺,無,無,MA 乖離率僅 0.52%,均線糾擺
5546,永固-KY,17.05,57,28.50,15.65,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (17.05 > 1.5σ)，動能強勁,貼軌運行
3086,華義*,36.85,412,260.00,21.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2395,研華,463.50,3948,494.50,273.50,📅 預告 (20260529),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3050,鈺德,12.15,450,15.30,11.20,---,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
00984,大華優利美A債15,16.11,2666,16.82,14.24,---,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
6591,動力-KY,53.20,182,98.76,48.09,---,進入盤整,無,無,ADX 為 10.76 (低於 20),進入盤整
6176,瑞儀,105.00,7061,150.54,88.50,📅 預告 (20260522),均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
6811,宏�硌穈T,209.00,50,263.00,182.50,---,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
4544,春日,15.05,1,18.00,14.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9949,琉園,23.55,8,36.70,23.35,---,進入盤整,無,無,ADX 為 18.26 (低於 20),進入盤整
4510,高鋒,47.60,1414,55.20,35.05,---,均線糾擺,無,無,MA 乖離率僅 0.68%,均線糾擺
6194,育富,32.40,39,39.65,30.95,---,均線糾擺,無,無,MA 乖離率僅 0.26%,均線糾擺
6124,業強,29.00,115,37.95,23.30,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00757,統一FANG+,128.35,1374,129.05,92.35,---,均線糾擺,無,無,MA 乖離率僅 1.12%,均線糾擺
2101,南港,31.10,2103,45.45,30.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00945,凱基美國非投等債,14.38,4276,14.53,12.76,---,均線糾擺,無,無,MA 乖離率僅 0.16%,均線糾擺
4556,旭然,39.70,234,45.55,22.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,36.60,922,40.45,30.29,📅 預告 (20260522),均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
6624,萬年清,47.30,38,72.50,31.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,2555.00,2305,3055.00,253.63,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00685,群益臺灣加權正2,247.70,1562,259.50,65.10,---,進入盤整 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.28%,均線糾擺
6446,藥華藥,798.00,1621,826.00,438.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
009813,貝萊德標普卓越50,11.35,2506,11.39,9.64,---,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
6485,點序,104.50,5227,124.50,50.00,---,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6294,智基,27.20,28,56.63,27.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5403,中菲,86.20,91,126.00,85.00,---,進入盤整,無,無,ADX 為 12.07 (低於 20),進入盤整
6775,穎台科技,51.80,2358,72.30,20.40,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
00981,平衡凱基雙核收息,10.27,6990,10.58,9.91,---,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
5455,昇益,24.20,59,42.60,23.05,---,均線糾擺,無,無,MA 乖離率僅 1.24%,均線糾擺
2374,佳能,80.40,6207,94.96,42.64,---,均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
6113,亞矽,25.35,604,29.42,18.45,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (25.35 > 1.5σ)，動能強勁,貼軌運行
6912,益鈞環科*,16.00,88,20.45,13.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1443,立益物流,26.45,17,32.25,21.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2025,千興,11.65,141,16.70,9.01,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
6141,柏承,34.00,3404,36.70,9.45,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
5243,乙盛-KY,112.00,15484,127.00,45.11,---,均線糾擺,連1日大漲,無,MA 乖離率僅 0.66%,均線糾擺
4771,望隼,194.50,247,207.40,170.00,---,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
2303,聯電,116.00,198436,116.00,40.40,---,趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (116.00 > 1.5σ)，動能強勁,貼軌運行
3372,典範,19.85,893,25.65,12.65,---,均線糾擺,無,無,MA 乖離率僅 0.51%,均線糾擺
4968,立積,116.00,809,166.50,101.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6158,禾昌,18.10,106,24.75,17.70,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8454,富邦媒,191.00,906,284.88,170.00,---,進入盤整,無,無,ADX 為 12.01 (低於 20),進入盤整
8433,弘帆,53.20,50,71.50,50.00,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
00991,主動復華未來50,17.92,60480,18.55,9.66,---,均線糾擺,連1日大漲,無,MA 乖離率僅 1.11%,均線糾擺
2417,圓剛,48.85,1854,56.90,33.40,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
2402,毅嘉,62.40,3945,77.70,35.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2351,順德,192.00,8915,192.00,66.04,📅 預告 (20260527),進入盤整 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (192.00 > 1.5σ)，動能強勁,貼軌運行
2420,新巨,62.50,2682,62.50,47.60,---,貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (60.75)，進入噴發段,強勢突破 (軌外)
7893,睿信,208.00,31,249.00,140.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.53,48,4.67,3.51,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
8222,寶一,36.35,435,65.53,34.10,---,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
7743,金利食安,19.30,18,43.00,19.30,---,離開盤整 (向下),無,無,跌破布林下軌 (19.34),離開盤整 (向下)
3499,環天科,14.90,86,21.35,13.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6223,旺矽,5650.00,1250,6290.00,650.08,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6261,久元,113.00,3856,133.50,56.72,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7583,國際海洋,49.00,27,87.00,49.00,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (53.39),離開盤整 (向下)
3287,廣寰科,31.45,160,32.10,28.05,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
6658,聯策,175.50,1688,213.00,46.40,---,進入盤整,隔二漲,無,ADX 為 16.23 (低於 20),進入盤整
2497,怡利電,56.80,365,61.30,36.72,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
2059,川湖,4895.00,243,5520.00,1859.41,📅 預告 (20260608),進入盤整,連1日大漲,無,ADX 為 13.40 (低於 20),進入盤整
7773,富禾生醫,30.20,105,47.00,21.00,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (30.20 > 1.5σ)，動能強勁,貼軌運行
3434,哲固,28.50,39,57.92,27.90,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
6913,鴻呈,137.00,724,156.00,95.13,---,均線糾擺,連1日大漲,無,MA 乖離率僅 0.58%,均線糾擺
00749,凱基新興債10+,31.13,103,32.07,26.75,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
3030,德律,381.50,2005,417.50,100.06,---,進入盤整,連1日大漲,無,ADX 為 12.37 (低於 20),進入盤整
1786,科妍,59.50,320,123.00,51.50,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6677,瑩碩生技,18.20,76,29.05,16.05,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9802,鈺齊-KY,75.40,838,112.32,73.90,---,均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
3219,倚強科,84.50,556,109.50,40.66,---,進入盤整,無,無,ADX 為 17.72 (低於 20),進入盤整
00918,大華優利高填息30,26.59,32944,26.59,19.80,---,進入盤整 -> 貼軌運行,無,無,股價於高位貼軌 (26.59 > 1.5σ)，動能強勁,貼軌運行
7848,騏億鑫,440.00,58,529.00,279.50,---,進入盤整,無,無,ADX 為 10.52 (低於 20),進入盤整
4951,精拓科,132.50,800,140.00,59.12,---,進入盤整 -> 趨勢運行,連2日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,69.90,1036,82.11,56.20,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
4537,旭東,168.00,131,195.00,26.49,---,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
5906,台南-KY,46.00,9,55.80,45.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4167,松瑞藥,19.35,694,21.85,17.00,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (19.35 > 1.5σ)，動能強勁,貼軌運行
00641,富邦日本反1,3.93,2477,5.89,3.88,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
7842,天能綠電,102.00,47,276.68,100.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,30.23,1010,31.05,16.16,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
2743,山富,67.70,61,103.36,67.10,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
6617,共信-KY,65.50,107,115.50,60.20,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2412,中華電,137.50,14422,142.50,124.69,📅 預告 (20260527),均線糾擺,無,無,MA 乖離率僅 0.58%,均線糾擺
8354,冠好,16.45,55,19.00,13.92,---,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
2428,興勤,230.00,2789,230.00,123.89,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (229.24)，進入噴發段,強勢突破 (軌外)
6818,連騰,60.00,151,100.50,32.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,161.00,296,195.00,148.00,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (158.84)，進入噴發段,強勢突破 (軌外)
2901,欣欣,22.55,18,27.06,22.55,---,均線糾擺,無,無,MA 乖離率僅 1.15%,均線糾擺
4554,橙的,31.55,146,43.34,24.70,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
6173,信昌電,175.00,1061,175.00,34.78,⚠️ 今天 (20260521),進入盤整,連1日大漲,無,ADX 為 17.42 (低於 20),進入盤整
3224,三顧,41.05,132,52.50,33.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,140.00,53565,158.50,103.47,---,趨勢運行 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.39%,均線糾擺
8930,青鋼,28.40,38,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 1.14%,均線糾擺
2464,盟立,136.00,28418,139.00,53.30,---,進入盤整,連1日大漲,無,ADX 為 7.68 (低於 20),進入盤整
2248,華勝-KY,55.00,32,59.90,41.85,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
7758,睿騰能源,49.50,90,58.77,35.05,---,均線糾擺 -> 進入盤整,無,無,ADX 為 11.51 (低於 20),進入盤整
4765,磐采,20.00,6,31.15,11.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,31.55,28396,35.10,28.17,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
2007,燁興,7.00,303,9.03,6.88,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6842,瑞宇,110.50,447,161.50,30.35,---,進入盤整,連1日大漲,無,ADX 為 18.93 (低於 20),進入盤整
4150,優你康,5.67,358,11.40,4.59,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.45,34,11.30,5.62,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1725,元禎,31.00,129,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
006201,元大富櫃50,45.82,199,49.03,18.04,---,均線糾擺 -> 進入盤整,無,無,ADX 為 19.15 (低於 20),進入盤整
3184,微邦,23.35,1269,35.05,8.90,---,進入盤整,無,連1日大跌,ADX 為 11.62 (低於 20),進入盤整
6808,三鼎生技,30.90,110,61.09,30.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,10.80,86565,11.65,6.69,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,447.00,116,580.34,107.48,---,均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
2453,凌群,55.70,602,63.80,50.50,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (55.70 > 1.5σ)，動能強勁,貼軌運行
6735,美達科技,108.50,1039,145.00,42.95,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,21.90,18,29.60,19.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,28.00,209,52.90,21.20,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4568,科際精密,40.35,8,48.50,40.10,---,均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
8923,時報,19.60,3,22.55,18.55,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
7789,開展,33.45,2,65.00,31.45,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
8068,全達,20.55,216,28.90,17.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,103.00,867,239.72,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.35%,均線糾擺
1586,和勤,23.05,352,30.40,21.55,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (22.92)，進入噴發段,強勢突破 (軌外)
006208,富邦台50,221.55,2463,226.80,99.17,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
8932,智通*,100.00,3435,118.75,44.86,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,18.40,434,19.35,16.40,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
8908,欣雄,40.70,223,47.22,38.80,---,貼軌運行,無,無,股價於高位貼軌 (40.70 > 1.5σ)，動能強勁,貼軌運行
4174,浩鼎,32.40,255,78.10,31.50,---,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
00930,永豐ESG低碳高息,22.01,2202,22.01,15.90,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6597,立誠,73.00,22,86.70,51.00,---,進入盤整,無,無,ADX 為 13.99 (低於 20),進入盤整
3055,蔚華科,116.50,7649,124.00,49.73,---,趨勢運行,隔一漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,19.55,38,22.20,13.44,---,均線糾擺,無,無,MA 乖離率僅 0.94%,均線糾擺
1584,精剛,19.65,542,25.55,19.45,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
2722,夏都,22.35,23,31.64,22.30,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.25%,均線糾擺
7562,博來科技,50.50,8,56.50,33.09,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,17.80,12,23.80,17.20,---,均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
2885,元大金,54.70,26330,56.50,29.06,---,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
6812,梭特,74.50,104,104.00,41.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,43.05,136,70.62,40.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8472,夠麻吉,72.90,13,106.50,27.20,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (72.90 > 1.5σ)，動能強勁,貼軌運行
3306,鼎天,45.70,131,68.80,36.86,---,均線糾擺,無,無,MA 乖離率僅 0.99%,均線糾擺
2929,淘帝-KY,5.68,980,11.45,5.17,---,進入盤整 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.49%,均線糾擺
6473,美賣*,8.58,120,17.00,5.92,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6645,金萬林-創,12.00,24,26.30,11.95,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7871,安立璽榮-KY,70.20,352,87.00,39.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,267.00,180,406.00,155.71,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,49.83,12026,50.95,19.54,---,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
7825,和亞智慧,118.00,441,220.00,43.68,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,79.70,58542,82.70,23.90,---,離開盤整 (向下) -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.40%,均線糾擺
6127,九豪,53.00,69221,53.00,17.90,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (51.81)，進入噴發段,強勢突破 (軌外)
7556,意德士,269.00,272,319.00,149.45,⚠️ 今天 (20260521),進入盤整,連1日大漲,無,ADX 為 11.23 (低於 20),進入盤整
5206,坤悅,22.80,88,38.05,22.40,---,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
4763,材料*-KY,42.30,5688,95.92,41.15,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
2535,達欣工,75.90,803,76.60,55.50,---,均線糾擺,無,無,MA 乖離率僅 0.12%,均線糾擺
5464,霖宏,71.50,729,71.50,22.60,---,貼軌運行,連3日大漲,無,股價於高位貼軌 (71.50 > 1.5σ)，動能強勁,貼軌運行
2013,中鋼構,42.15,75,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
3284,太普高,16.90,460,26.55,15.35,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
4528,江興鍛,15.60,19,21.40,15.45,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
1714,和桐,9.80,3166,10.25,7.18,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
1808,潤隆,29.45,1293,35.95,28.30,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
3709,鑫聯大投控,87.00,3786,92.90,33.65,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
2352,佳世達,27.20,15923,38.24,22.75,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (26.85)，進入噴發段,強勢突破 (軌外)
1568,倉佑,28.45,218,30.20,21.00,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
7854,佐茂,93.50,74,130.00,40.50,---,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5353,台林,26.05,48,28.05,23.10,---,均線糾擺,無,無,MA 乖離率僅 0.75%,均線糾擺
6129,普誠,15.55,703,18.40,10.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5475,德宏,287.00,1938,400.00,11.35,---,進入盤整,無,無,ADX 為 12.81 (低於 20),進入盤整
5289,宜鼎,1710.00,2987,1865.00,210.19,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5514,三豐,15.25,1,18.46,15.20,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
3587,閎康,325.00,1196,396.00,136.18,---,均線糾擺 -> 進入盤整,無,無,ADX 為 18.51 (低於 20),進入盤整
5202,力新,12.10,164,25.89,11.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2020,美亞,21.45,164,27.09,21.10,---,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
6532,瑞耘,98.50,1494,114.00,49.30,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00927,群益半導體收益,35.46,12699,35.87,15.26,---,進入盤整,連1日大漲,無,ADX 為 17.37 (低於 20),進入盤整
00950,凱基A級公司債,13.89,4979,14.35,12.41,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
7843,英柏得,131.00,137,143.50,25.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3685,元創精密,27.55,213,45.75,11.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4529,淳紳,5.88,76,6.08,3.04,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3523,迎輝,10.00,12,20.55,9.91,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4908,前鼎,243.00,6417,250.00,69.20,---,進入盤整,無,無,ADX 為 14.05 (低於 20),進入盤整
3029,零壹,96.10,911,130.50,93.00,---,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
7769,鴻勁,7675.00,337,7675.00,2385.00,---,進入盤整 -> 貼軌運行,連2日大漲,無,股價於高位貼軌 (7675.00 > 1.5σ)，動能強勁,貼軌運行
4958,臻鼎-KY,469.50,52290,469.50,95.51,---,趨勢運行 -> 貼軌運行,連3日大漲,無,股價於高位貼軌 (469.50 > 1.5σ)，動能強勁,貼軌運行
6245,立端,85.10,3036,87.00,60.60,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (84.50)，進入噴發段,強勢突破 (軌外)
