id,name,price,signal,pnl,count,win_rate,reason
3081.TWO,聯亞,2490.0,☁️ 觀望,188.16,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
3363.TWO,上詮,830.0,❄️ 賣出,80.39,9,44.44,[P:0.95/8.0] [📉 轉弱] 今日觸發 TrendDead
2345.TW,智邦,2475.0,☁️ 觀望,71.23,8,37.5,[P:0.95/8.0] [📉 轉弱] 等待機會
4979.TWO,華星光,560.0,☁️ 觀望,51.67,11,36.36,[P:0.95/8.0] [📉 轉弱] 等待機會
3450.TW,聯鈞,507.0,🟡 預警 (⚠️ 乖離過高),10.38,7,42.86,[P:0.95/8.0] [🚀 極強] 乖離率 13.6% 謹慎追價
6451.TW,訊芯-KY,616.0,☁️ 觀望,9.05,7,28.57,[P:0.95/50.0] [📈 穩定] 等待機會
