id,name,price,signal,pnl,count,win_rate,reason
3595.TWO,山太士,2485.0,☁️ 觀望,437.54,8,100.0,[P:0.95/8.0] [📉 轉弱] 等待機會
6682.TWO,華旭先進,68.0,💎 持股,187.52,7,57.14,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
7730.TW,暉盛-創,187.0,☁️ 觀望,80.29,8,50.0,[P:0.95/8.0] [🚀 極強] 等待機會
3030.TW,德律,344.0,☁️ 觀望,79.35,7,71.43,[P:0.95/8.0] [📉 轉弱] 等待機會
3044.TW,健鼎,500.0,☁️ 觀望,73.15,7,71.43,[P:0.95/8.0] [🚀 極強] 等待機會
6207.TWO,雷科,122.5,☁️ 觀望,67.06,8,37.5,[P:0.95/50.0] [📈 穩定] 等待機會
3149.TW,正達,87.1999969482,☁️ 觀望,65.39,8,37.5,[P:0.95/50.0] [📈 穩定] 等待機會
8064.TWO,東捷,149.0,☁️ 觀望,63.08,9,44.44,[P:0.95/50.0] [📈 穩定] 等待機會
3498.TWO,陽程,132.0,☁️ 觀望,58.66,7,57.14,[P:0.95/50.0] [🚀 極強] 等待機會
6664.TWO,群翊,391.5,☁️ 觀望,27.6,7,42.86,[P:0.95/8.0] [📉 轉弱] 等待機會
6405.TW,悅城,72.0999984741,🚀 持股,14.14,7,28.57,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
1815.TWO,富喬,98.9000015259,☁️ 觀望,8.82,9,44.44,[P:0.95/8.0] [📉 轉弱] 等待機會
3580.TWO,友威科,101.0,☁️ 觀望,6.54,5,60.0,[P:0.95/8.0] [📉 轉弱] 等待機會
8027.TWO,鈦昇,248.5,☁️ 觀望,-3.39,10,20.0,[P:0.95/8.0] [📈 穩定] 等待機會
2409.TW,友達,24.0,❄️ 賣出,-27.44,8,12.5,[P:0.95/50.0] [📈 穩定] 今日觸發 WeakFail
