=== 殖利率掃描報告 (20260610) ===
基準條件: 10日新高 或 歷史分位 > 80%
--------------------------------------------------
[🔥 10日新高] 6806.TW: 24.75% (歷史分位: 100.0%)
[🔥 10日新高] 4303.TWO: 10.83% (歷史分位: 99.4%)
[🔥 10日新高] 2387.TW: 9.95% (歷史分位: 50.3%)
[🔥 10日新高] 3040.TW: 9.58% (歷史分位: 98.7%)
[🔥 10日新高] 2916.TWO: 8.54% (歷史分位: 100.0%)
[🔥 10日新高] 2731.TW: 8.28% (歷史分位: 100.0%)
[🔥 10日新高] 8930.TWO: 7.97% (歷史分位: 39.1%)
[🔥 10日新高] 6028.TWO: 7.64% (歷史分位: 95.7%)
[🔥 10日新高] 8924.TWO: 7.58% (歷史分位: 100.0%)
[🔥 10日新高] 3078.TWO: 7.37% (歷史分位: 96.9%)
[🔥 10日新高] 8367.TW: 7.11% (歷史分位: 100.0%)
[🔥 10日新高] 6637.TWO: 7.1% (歷史分位: 100.0%)
[🔥 10日新高] 3118.TWO: 7.07% (歷史分位: 100.0%)
[🔥 10日新高] 6474.TWO: 6.74% (歷史分位: 22.2%)
[🔥 10日新高] 6143.TWO: 6.68% (歷史分位: 90.1%)
[🔥 10日新高] 6201.TW: 6.6% (歷史分位: 33.8%)
[🔥 10日新高] 1713.TW: 6.43% (歷史分位: 11.5%)
[🔥 10日新高] 3356.TW: 6.34% (歷史分位: 14.0%)
[🔥 10日新高] 4911.TWO: 6.3% (歷史分位: 99.4%)
[🔥 10日新高] 6577.TWO: 6.29% (歷史分位: 14.3%)
[🔥 10日新高] 6856.TWO: 6.25% (歷史分位: 88.8%)
[🔥 10日新高] 3014.TW: 6.23% (歷史分位: 10.8%)
[🔥 10日新高] 8081.TW: 6.19% (歷史分位: 13.4%)
[🔥 10日新高] 7791.TW: 6.06% (歷史分位: 99.3%)
[🔥 10日新高] 6203.TWO: 5.93% (歷史分位: 80.1%)
[🔥 10日新高] 5236.TWO: 5.92% (歷史分位: 27.3%)
[🔥 10日新高] 4440.TW: 5.88% (歷史分位: 37.4%)
[🔥 10日新高] 3217.TWO: 5.85% (歷史分位: 77.0%)
[🔥 10日新高] 3622.TW: 5.76% (歷史分位: 91.1%)
[🔥 10日新高] 8342.TWO: 5.71% (歷史分位: 28.0%)
[🔥 10日新高] 4175.TWO: 5.7% (歷史分位: 98.8%)
[🔥 10日新高] 7805.TWO: 5.68% (歷史分位: 30.8%)
[🔥 10日新高] 4441.TW: 5.67% (歷史分位: 92.9%)
[🔥 10日新高] 8114.TW: 5.66% (歷史分位: 72.6%)
[🔥 10日新高] 2114.TW: 5.64% (歷史分位: 78.3%)
[🔥 10日新高] 6971.TWO: 5.6% (歷史分位: 98.8%)
[🔥 10日新高] 6108.TW: 5.46% (歷史分位: 18.5%)
[🔥 10日新高] 1539.TW: 5.43% (歷史分位: 95.5%)
[🔥 10日新高] 5007.TW: 5.4% (歷史分位: 59.2%)
[🔥 10日新高] 6506.TWO: 5.39% (歷史分位: 74.5%)
[🔥 10日新高] 8049.TWO: 5.35% (歷史分位: 9.9%)
[🔥 10日新高] 7718.TWO: 5.31% (歷史分位: 29.8%)
[🔥 10日新高] 3257.TW: 5.28% (歷史分位: 95.5%)
[🔥 10日新高] 3038.TW: 5.25% (歷史分位: 21.0%)
[🔥 10日新高] 1416.TW: 5.23% (歷史分位: 98.7%)
[🔥 10日新高] 8279.TWO: 5.21% (歷史分位: 99.4%)
[🔥 10日新高] 3526.TWO: 5.18% (歷史分位: 16.8%)
[🔥 10日新高] 6994.TW: 5.13% (歷史分位: 96.1%)
[🔥 10日新高] 3310.TWO: 5.12% (歷史分位: 97.5%)
[🔥 10日新高] 2034.TW: 5.01% (歷史分位: 72.0%)
[🔥 10日新高] 2235.TWO: 5.0% (歷史分位: 32.3%)
[🔥 10日新高] 2453.TW: 4.98% (歷史分位: 67.5%)
[🔥 10日新高] 6843.TWO: 4.97% (歷史分位: 100.0%)
[🔥 10日新高] 2250.TW: 4.96% (歷史分位: 54.8%)
[🔥 10日新高] 4580.TWO: 4.96% (歷史分位: 16.8%)
[🔥 10日新高] 2910.TW: 4.87% (歷史分位: 87.9%)
[🔥 10日新高] 2458.TW: 4.83% (歷史分位: 12.1%)
