股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
3050,鈺德,12.85,1134,15.30,11.20,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00984,大華優利美A債15,16.32,1682,16.82,14.54,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
6591,動力-KY,55.10,594,98.76,51.30,---,進入盤整,無,連1日大跌,ADX 為 18.62 (低於 20),進入盤整
6176,瑞儀,89.10,14160,145.59,85.59,---,離開盤整 (向下),無,無,跌破布林下軌 (90.90),離開盤整 (向下)
6811,宏�硌穈T,225.50,147,263.00,182.50,📅 預告 (20260612),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4544,春日,15.30,28,18.00,13.60,---,均線糾擺,隔一漲,無,MA 乖離率僅 0.96%,均線糾擺
9949,琉園,23.60,5,36.70,15.58,---,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
4510,高鋒,44.90,1604,55.20,35.05,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6194,育富,32.20,52,39.65,30.95,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
6124,業強,30.85,195,37.95,23.30,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00757,統一FANG+,125.65,1675,138.05,98.00,---,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
2101,南港,32.75,2711,45.45,29.75,---,均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
00945,凱基美國非投等債,14.44,3464,14.53,12.76,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (14.43)，進入噴發段,強勢突破 (軌外)
4556,旭然,55.30,477,55.30,22.45,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (50.38)，進入噴發段,強勢突破 (軌外)
1612,宏泰,37.35,1753,40.65,31.04,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6624,萬年清,44.20,26,72.50,31.85,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,2245.00,2382,3160.00,253.63,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (2268.00),離開盤整 (向下)
8446,華研,87.50,114,95.60,83.00,---,貼軌運行 -> 均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
00685,群益臺灣加權正2,266.70,8110,313.10,65.65,---,進入盤整,無,連1日大跌,ADX 為 16.93 (低於 20),進入盤整
6446,藥華藥,986.00,4637,990.00,442.00,---,貼軌運行,無,無,股價於高位貼軌 (986.00 > 1.5σ)，動能強勁,貼軌運行
009813,貝萊德標普卓越50,11.01,2886,11.45,9.64,---,離開盤整 (向下),無,無,跌破布林下軌 (11.09),離開盤整 (向下)
6485,點序,88.40,1862,124.50,50.00,---,均線糾擺 -> 離開盤整 (向下),無,連4日大跌,跌破布林下軌 (88.47),離開盤整 (向下)
6294,智基,29.10,141,56.63,27.00,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (28.77)，進入噴發段,強勢突破 (軌外)
5403,中菲,93.10,158,118.35,84.50,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (93.10 > 1.5σ)，動能強勁,貼軌運行
6775,穎台科技,40.50,584,72.30,20.40,---,進入盤整,無,連1日大跌,ADX 為 12.64 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.33,4744,10.58,9.91,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (10.33 > 1.5σ)，動能強勁,貼軌運行
5455,昇益,25.50,9,38.70,22.55,---,均線糾擺,無,無,MA 乖離率僅 1.21%,均線糾擺
2374,佳能,71.60,8856,94.96,43.26,---,離開盤整 (向下),無,無,跌破布林下軌 (73.11),離開盤整 (向下)
6113,亞矽,26.25,1101,27.80,18.45,---,均線糾擺,連1日大漲,無,MA 乖離率僅 1.38%,均線糾擺
6912,益鈞環科*,13.60,182,20.40,13.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1443,立益物流,26.40,49,32.25,21.20,---,均線糾擺,無,無,MA 乖離率僅 1.13%,均線糾擺
2025,千興,14.45,1500,15.30,9.01,---,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (14.45 > 1.5σ)，動能強勁,貼軌運行
6141,柏承,32.50,1674,46.00,10.25,---,趨勢運行 -> 進入盤整,無,連1日大跌,ADX 為 18.85 (低於 20),進入盤整
5243,乙盛-KY,110.00,4666,135.00,47.07,---,進入盤整,無,無,ADX 為 15.38 (低於 20),進入盤整
4771,望隼,190.00,137,207.00,170.00,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
2303,聯電,118.50,333094,146.00,40.40,---,進入盤整,無,連1日大跌,ADX 為 16.27 (低於 20),進入盤整
3372,典範,19.30,1068,25.65,12.65,---,進入盤整 -> 均線糾擺,無,連1日大跌,MA 乖離率僅 1.29%,均線糾擺
4968,立積,106.00,577,166.50,101.00,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (106.18),離開盤整 (向下)
6158,禾昌,17.85,77,24.75,17.60,---,均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
8454,富邦媒,449.50,4037,449.50,170.00,---,強勢突破 (軌外),連5日大漲,無,股價衝破布林上軌 (428.55)，進入噴發段,強勢突破 (軌外)
5603,陸海,15.35,162,21.37,15.10,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
8433,弘帆,53.80,75,59.80,46.57,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (53.80 > 1.5σ)，動能強勁,貼軌運行
00991,主動復華未來50,18.63,107417,19.99,9.66,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
1540,喬福,21.55,386,29.29,20.30,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
2417,圓剛,45.85,1637,56.90,33.40,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2402,毅嘉,59.70,5536,77.70,36.22,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (59.83),離開盤整 (向下)
2351,順德,175.00,8934,229.00,66.04,---,進入盤整,無,連1日大跌,ADX 為 15.40 (低於 20),進入盤整
2420,新巨,63.20,606,65.30,47.60,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.34%,均線糾擺
6189,豐藝,53.10,3722,65.30,42.50,---,貼軌運行 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
7893,睿信,197.00,40,249.00,140.00,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.95%,均線糾擺
911622,泰聚亨-DR,3.76,99,4.67,3.51,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8222,寶一,34.40,468,58.60,34.10,---,均線糾擺,無,無,MA 乖離率僅 0.62%,均線糾擺
7743,金利食安,18.50,2,33.90,18.50,---,均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
3499,環天科,14.75,84,21.35,13.10,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
6223,旺矽,5770.00,1606,6390.00,751.53,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
6261,久元,94.80,2971,133.50,56.72,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (96.47),離開盤整 (向下)
7583,國際海洋,45.70,45,87.00,34.50,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3287,廣寰科,33.60,166,38.45,27.85,---,進入盤整,無,無,ADX 為 15.31 (低於 20),進入盤整
6658,聯策,176.00,1236,233.00,46.40,---,進入盤整,無,連1日大跌,ADX 為 13.15 (低於 20),進入盤整
2497,怡利電,63.70,1902,65.80,36.72,---,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2059,川湖,6370.00,908,6795.00,1968.20,---,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (6370.00 > 1.5σ)，動能強勁,貼軌運行
7773,富禾生醫,28.90,0,47.00,21.00,---,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
3434,哲固,30.60,464,52.81,27.90,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6913,鴻呈,125.00,332,156.00,95.13,---,均線糾擺 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00749,凱基新興債10+,31.61,103,32.07,27.21,---,均線糾擺,無,無,MA 乖離率僅 0.33%,均線糾擺
3030,德律,323.00,3513,419.50,108.72,📅 預告 (20260626),趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (326.27),離開盤整 (向下)
1786,科妍,56.90,569,123.00,51.50,---,貼軌運行 -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6677,瑩碩生技,16.90,107,29.05,16.70,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (17.06),離開盤整 (向下)
9802,鈺齊-KY,80.90,1520,112.32,73.40,📅 預告 (20260611),貼軌運行,無,無,股價於高位貼軌 (80.90 > 1.5σ)，動能強勁,貼軌運行
3219,倚強科,75.70,753,109.50,44.14,---,進入盤整,無,無,ADX 為 11.51 (低於 20),進入盤整
00918,大華優利高填息30,30.10,99862,31.73,20.18,---,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7848,騏億鑫,432.00,30,529.00,279.50,---,均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
4951,精拓科,101.00,852,140.00,61.69,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,85.00,6119,86.90,56.20,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (85.00 > 1.5σ)，動能強勁,貼軌運行
4537,旭東,181.50,693,200.00,26.49,---,強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5906,台南-KY,46.00,8,55.80,45.00,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
4167,松瑞藥,19.95,1478,21.85,17.00,---,進入盤整,無,無,ADX 為 11.66 (低於 20),進入盤整
00641,富邦日本反1,3.96,1897,5.81,3.80,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
7842,天能綠電,107.50,66,244.81,100.50,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
00912,中信臺灣智慧50,32.13,1295,33.80,16.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2743,山富,66.50,118,99.22,66.50,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
6617,共信-KY,67.60,121,113.50,60.20,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
2412,中華電,144.00,14684,144.00,124.69,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (144.00 > 1.5σ)，動能強勁,貼軌運行
8354,冠好,16.50,343,19.00,13.92,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
2428,興勤,286.00,7485,292.50,123.89,---,進入盤整,無,無,ADX 為 14.93 (低於 20),進入盤整
6818,連騰,57.60,98,100.50,32.60,---,均線糾擺,無,無,MA 乖離率僅 1.27%,均線糾擺
4536,拓凱,163.50,239,195.00,148.00,---,均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
2901,欣欣,23.15,16,26.71,22.45,---,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
4554,橙的,30.20,35,40.62,24.70,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
6173,信昌電,229.00,3115,237.00,34.78,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,36.90,61,52.50,33.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,158.00,42355,194.00,109.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8930,青鋼,27.60,67,32.32,25.38,---,離開盤整 (向下),無,無,跌破布林下軌 (27.78),離開盤整 (向下)
2464,盟立,146.00,14637,199.00,53.30,---,進入盤整,無,無,ADX 為 12.08 (低於 20),進入盤整
2248,華勝-KY,56.40,52,59.90,41.85,---,均線糾擺,無,無,MA 乖離率僅 1.00%,均線糾擺
7758,睿騰能源,41.20,6,58.77,35.05,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4765,磐采,16.60,32,31.15,11.45,---,離開盤整 (向下),無,無,跌破布林下軌 (16.87),離開盤整 (向下)
2884,玉山金,33.65,59417,35.10,28.46,📅 預告 (20260616),強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (33.65 > 1.5σ)，動能強勁,貼軌運行
2007,燁興,7.30,424,9.03,6.88,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.43%,均線糾擺
6842,瑞宇,92.30,127,161.50,30.35,---,趨勢運行 -> 離開盤整 (向下),無,無,跌破布林下軌 (92.38),離開盤整 (向下)
4150,優你康,5.09,343,11.40,4.59,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,6.80,92,11.30,5.62,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (6.80 > 1.5σ)，動能強勁,貼軌運行
1725,元禎,30.95,125,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 0.92%,均線糾擺
006201,元大富櫃50,45.19,279,50.50,18.04,---,均線糾擺,無,連1日大跌,MA 乖離率僅 1.02%,均線糾擺
3184,微邦,19.65,505,35.05,8.90,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6808,三鼎生技,25.50,76,61.09,23.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6116,彩晶,14.40,39755,22.70,6.69,---,趨勢運行,無,連5日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,407.50,116,580.34,124.66,---,進入盤整 -> 離開盤整 (向下),無,無,跌破布林下軌 (408.79),離開盤整 (向下)
2453,凌群,56.20,528,63.90,50.50,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
6735,美達科技,91.40,442,145.00,42.95,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,20.85,10,29.60,19.80,---,均線糾擺,無,無,MA 乖離率僅 1.23%,均線糾擺
3609,三一東林,27.70,289,52.90,21.20,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
4568,科際精密,40.30,42,48.50,39.80,---,均線糾擺,無,無,MA 乖離率僅 0.61%,均線糾擺
8923,時報,19.05,0,22.55,18.65,---,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
7789,開展,32.45,4,65.00,31.45,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (32.79),離開盤整 (向下)
8068,全達,18.85,274,28.90,17.65,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (18.86),離開盤整 (向下)
9958,世紀鋼,111.00,3515,239.72,101.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,21.55,414,30.40,21.45,---,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
006208,富邦台50,232.05,5588,248.80,99.94,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
8932,智通*,98.60,2711,118.75,46.98,---,均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
1709,和益,21.15,5010,21.15,16.40,---,進入盤整 -> 貼軌運行,無,無,股價於高位貼軌 (21.15 > 1.5σ)，動能強勁,貼軌運行
8908,欣雄,41.60,66,47.22,38.80,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
4174,浩鼎,28.15,425,70.80,28.15,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00930,永豐ESG低碳高息,23.63,2533,25.80,15.90,---,進入盤整,無,無,ADX 為 17.04 (低於 20),進入盤整
6597,立誠,67.50,55,85.51,50.30,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (68.06),離開盤整 (向下)
3055,蔚華科,82.00,2223,124.00,49.73,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (84.70),離開盤整 (向下)
5276,達輝-KY,18.25,22,22.20,13.97,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
1584,精剛,19.55,987,25.55,19.45,---,均線糾擺,無,無,MA 乖離率僅 0.18%,均線糾擺
2722,夏都,22.65,50,30.95,22.30,---,均線糾擺,無,無,MA 乖離率僅 0.49%,均線糾擺
7562,博來科技,58.80,30,76.70,35.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,18.05,29,23.80,17.20,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
2885,元大金,62.30,30633,65.30,29.06,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6812,梭特,70.20,86,104.00,43.10,---,均線糾擺,無,無,MA 乖離率僅 0.65%,均線糾擺
4119,旭富,42.95,719,66.62,40.40,---,貼軌運行,無,無,股價於高位貼軌 (42.95 > 1.5σ)，動能強勁,貼軌運行
8472,夠麻吉,90.00,48,106.50,27.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,46.20,283,68.80,36.86,---,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
2929,淘帝-KY,5.83,323,10.15,5.17,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.30%,均線糾擺
4190,佐登-KY,24.65,65,36.78,24.20,---,均線糾擺,無,無,MA 乖離率僅 1.05%,均線糾擺
6473,美賣*,8.01,185,17.00,5.92,---,均線糾擺 -> 進入盤整,無,無,ADX 為 12.85 (低於 20),進入盤整
6645,金萬林-創,13.20,68,26.30,11.70,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,17.80,2734,21.83,15.60,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (17.46)，進入噴發段,強勢突破 (軌外)
7871,安立璽榮-KY,74.40,1490,87.00,39.50,---,強勢突破 (軌外) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7792,安葆,259.00,144,406.00,163.90,---,均線糾擺,無,無,MA 乖離率僅 1.01%,均線糾擺
00881,國泰台灣科技龍頭,52.20,19398,56.05,19.77,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.44%,均線糾擺
7825,和亞智慧,102.00,137,220.00,43.68,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,67.80,13853,84.50,23.90,---,進入盤整 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (68.76),離開盤整 (向下)
6127,九豪,77.00,96597,83.80,17.90,---,貼軌運行 -> 進入盤整,無,連1日大跌,ADX 為 13.85 (低於 20),進入盤整
7556,意德士,268.50,182,319.00,149.45,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.50%,均線糾擺
5206,坤悅,24.10,606,38.05,21.60,---,均線糾擺 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (24.03)，進入噴發段,強勢突破 (軌外)
4763,材料*-KY,44.25,10068,95.92,40.30,---,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 1.45%,均線糾擺
2535,達欣工,89.70,904,90.70,55.50,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (89.52)，進入噴發段,強勢突破 (軌外)
5464,霖宏,67.50,1515,83.00,22.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,42.60,155,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
3284,太普高,19.65,780,26.55,15.35,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (19.65 > 1.5σ)，動能強勁,貼軌運行
4528,江興鍛,15.95,44,21.40,15.30,---,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
1714,和桐,13.10,110356,13.90,7.18,---,強勢突破 (軌外) -> 貼軌運行,無,連1日大跌,股價於高位貼軌 (13.10 > 1.5σ)，動能強勁,貼軌運行
1808,潤隆,31.50,3332,35.95,28.15,---,趨勢運行 -> 貼軌運行,無,無,股價於高位貼軌 (31.50 > 1.5σ)，動能強勁,貼軌運行
3709,鑫聯大投控,74.00,1621,92.90,33.65,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (75.81),離開盤整 (向下)
2352,佳世達,30.10,8283,38.24,22.75,---,趨勢運行 -> 進入盤整,無,無,ADX 為 17.09 (低於 20),進入盤整
1568,倉佑,38.00,865,49.80,21.00,📅 預告 (20260611),趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
7854,佐茂,89.40,29,130.00,40.50,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.35%,均線糾擺
5353,台林,33.10,920,34.10,23.10,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6129,普誠,15.20,722,18.40,10.00,---,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
5475,德宏,245.00,2131,400.00,17.25,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (247.56),離開盤整 (向下)
5289,宜鼎,1795.00,5906,1990.00,210.19,---,強勢突破 (軌外) -> 均線糾擺,無,連1日大跌,MA 乖離率僅 1.46%,均線糾擺
1618,合機,43.40,6618,50.57,37.90,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
