代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,23.79,23.5,3000,24.15,3000,24.15,23.00,23.53,23.85,23477,-,
1269,乾杯,65.73,68.1,3000,71.5,3000,68.40,63.20,66.37,68.40,14298,-,
1271,晨暉生技,67.72,63,3000,63.9,997,66.80,62.80,64.37,63.90,254259,-,
1293,利統,27.07,26.1,3000,26.9,1998,27.30,26.70,26.85,26.90,11003,-,
1343,旭東環保,19.11,19,10000,19.45,5000,19.75,18.95,19.18,19.50,54223,-,
1480,東盟開發,9.08,8.95,10000,9.4,10000,-,-,-,-,-,-,
1594,日高,8.93,9.05,5000,9.47,3996,9.47,8.74,9.14,9.47,15005,-,
1780,立弘,30.55,29,3000,29.3,6000,30.50,29.00,29.32,29.00,392152,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,20.14,20.2,5000,20.75,3000,20.75,19.95,20.25,20.75,55000,-,
2237,華德動能,38.06,39,3000,40.85,3000,42.50,38.15,40.17,40.05,695641,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,27.08,27,2000,28,3000,28.00,26.60,26.90,27.00,19210,-,
2249,湧盛,119.05,117,4000,118.5,1990,120.00,117.00,117.87,118.50,21855,115/05/08,送件申請上櫃
2252,為昇科,16.39,16.7,22000,16.9,9994,16.95,16.10,16.77,16.90,47556,-,
2255,凱銳光電,18.11,17.75,5000,18.45,5000,18.50,18.00,18.25,18.00,11000,-,
2256,歐特明,84.73,77.5,3000,81.1,6000,85.50,77.50,82.48,80.00,187790,-,
2644,中信造船,78.96,76.7,2297,77.5,2995,78.90,76.10,78.33,77.50,102640,-,
2733,維格餅家,10.90,10.45,6000,10.9,4998,10.90,10.40,10.48,10.90,36214,-,
2741,老四川,20.90,20.1,1000,21,3000,21.00,20.10,20.30,20.10,38862,-,
2758,路易莎咖啡,66.57,64,5798,67,5942,67.00,64.00,65.61,67.00,436,-,
2760,巨宇翔,18.98,17.55,10000,18.45,10000,18.50,18.35,18.37,18.40,22537,-,
2761,橘焱胡同,14.98,14.8,15000,15.55,14000,15.55,14.80,15.52,15.55,1100,-,
2938,床的世界,21.63,22,1000,22.1,3000,22.15,22.00,22.06,22.00,15217,115/04/29,送件申請上櫃
2940,歐都納,24.70,24.1,3000,24.85,2998,24.85,24.70,24.79,24.85,5002,-,
2942,京站,37.57,38.1,3000,38.4,3000,38.50,38.00,38.18,38.20,12515,-,
3097,拍檔,26.20,24.95,1800,26.2,5994,26.20,24.95,24.96,26.20,1206,-,
3117,年程,32.71,29.4,3000,30.3,2566,35.05,28.80,30.88,30.30,683579,-,
3184,微邦,20.77,19.5,5000,20.15,3000,21.20,19.60,20.03,19.70,537710,-,
3473,智通聯網,89.83,89.3,2991,90.2,2998,91.30,87.20,89.29,90.20,15015,-,
3585,聯致,77.84,72.6,3000,73.1,5967,78.30,71.90,74.18,73.10,1289103,-,
3595,山太士,2507.06,2280,6000,2305,4970,2505.00,2285.00,2373.06,2305.00,598870,-,
3603,建祥國際,7.79,7.6,5000,7.94,4990,7.94,7.55,7.62,7.89,32010,-,
3633,云光,122.98,122,6000,124,3898,125.00,122.50,123.39,124.00,13255,-,
3659,百辰,22.08,21.8,6000,22.7,3000,22.70,21.80,22.26,21.90,14000,-,
3678,聯享,56.03,54.3,1000,56.3,4000,58.30,54.30,55.37,56.40,44717,-,
4115,善德生技,7.59,7.51,5000,7.82,5000,7.85,7.47,7.56,7.83,48007,-,
4150,優你康,5.08,4.98,10000,5.09,12000,5.19,4.93,5.01,5.09,344533,-,
4170,鑫品生醫,12.94,12.45,5000,13,4000,13.00,12.35,12.66,13.00,63204,-,
4172,因華,10.94,10.6,10000,10.95,5000,11.15,10.60,10.80,10.70,298136,-,
4186,尖端醫,9.96,9.71,5000,10.05,9953,10.15,9.50,9.85,9.81,356835,-,
4194,禾生技,7.03,6.9,3700,7.14,4998,7.17,6.75,6.94,6.90,147479,-,
4197,暐世,8.73,8.53,5000,8.95,5000,8.95,8.52,8.57,8.58,51011,-,
4431,敏成健康,16.25,16.15,5000,16.6,3000,17.35,16.40,16.58,16.40,34320,-,
4537,旭東,197.47,180,2000,183,5000,202.00,175.00,189.46,181.50,695907,-,
4544,春日,14.78,14.6,5000,15.3,4900,15.40,14.85,14.96,15.30,28542,-,
4546,長亨,100.77,98.8,2760,100.5,1251,103.00,98.80,100.08,100.50,21584,-,
4553,盛復,17.36,17,4000,17.7,4998,17.95,17.00,17.19,17.70,15380,-,
4559,久裕興,7.96,8.05,1000,8.37,2000,8.37,7.86,8.04,8.37,52200,-,
4565,宏偉,119.41,116.5,3000,118.5,2000,119.50,116.50,117.98,118.00,7676,-,
4570,傑生,71.99,68.9,3000,72,7000,68.90,68.90,68.90,68.90,2,-,
4573,高明鐵,399.85,388.5,4000,392,2000,402.50,386.50,393.42,390.00,450332,-,
4575,銓寶,26.64,26,6000,26.7,3000,26.70,26.50,26.58,26.60,17600,-,
4587,寶元數控,59.10,56.8,3000,58.9,3000,60.40,56.70,58.72,58.30,40662,-,
4589,碩陽電機,37.14,37,3000,37.25,3000,38.00,37.00,37.03,37.25,3104,-,
4724,宣捷幹細胞,11.17,10.65,4000,10.95,4997,11.20,10.65,10.80,10.95,207591,-,
4732,彥臣,18.24,17.45,5000,18.1,5000,18.30,17.45,17.78,17.60,45664,-,
4738,大同精化,7.89,7.61,10000,7.99,9999,8.05,7.50,7.73,7.99,364754,-,
4765,磐采,17.35,16.6,4000,17.05,9990,17.40,16.60,16.89,17.05,48263,-,
4925,智微,153.84,148.5,8000,152.5,3000,170.00,145.50,158.48,149.50,609763,-,
4980,佐臻,44.15,42.45,3000,44.5,3000,46.25,42.85,44.17,43.00,326829,-,
5240,建騰,24.55,24,3000,25,1999,25.25,24.10,24.26,25.00,8504,-,
5246,勵威,170.49,188,3200,192,1192,234.50,173.00,200.53,192.00,1844907,-,
5248,景傳,38.96,38.25,1930,39.1,3000,40.00,38.15,38.90,38.25,60984,-,
5254,欣訊科技,43.39,42.8,6000,44.6,5990,47.00,42.80,43.95,44.60,96094,-,
5262,立達,47.86,46.6,3000,46.85,1050,48.35,46.65,47.82,46.85,126391,-,
5267,龍翩,57.92,56.4,2800,56.9,2999,58.20,56.00,57.06,56.90,109625,-,
5271,紘通,17.33,16.2,3000,16.6,4997,17.70,15.95,16.31,16.60,797309,-,
5297,廣化,87.22,80.2,2000,81.4,1697,89.00,79.80,83.93,81.40,1173703,-,
5859,遠壽,13.77,13.25,5000,13.6,5000,14.20,13.30,13.56,13.65,140985,-,
5863,瑞興銀,11.04,10.85,4497,11.3,4998,11.35,10.85,10.93,10.85,593,-,
6027,德信,11.90,11.45,5000,11.95,5000,12.10,11.45,11.75,11.60,70020,-,
6035,悠遊卡,50.49,51,3000,52.6,2956,52.60,51.50,52.12,52.60,13867,-,
6407,相互,30.68,29.3,5392,30,7999,30.60,29.10,29.95,30.00,756944,-,
6428,淘米,13.15,14.1,5000,14.7,4990,14.70,13.60,14.17,14.70,54150,-,
6434,達輝光電,19.55,17.75,5000,18.6,10000,20.35,17.75,18.45,18.55,941955,-,
6467,泰合,123.47,118,2000,119.5,6600,124.50,117.50,120.73,119.50,90616,115/05/28,證交所同意上市契約
6473,美賣*,8.43,8.01,4998,8.13,5000,8.51,7.89,8.06,8.01,185377,-,
6483,原創生醫,13.03,12.4,10000,12.9,3000,13.35,12.40,12.75,12.90,147232,-,
6493,雷虎生,27.08,26.85,2800,27.5,5997,27.75,26.85,26.97,26.85,11205,-,
6518,康科特,29.38,29.05,3000,30,5999,30.00,28.90,29.29,30.00,23540,-,
6536,碩豐,20.87,20.75,3000,21.75,3000,22.40,20.80,21.59,20.80,22261,-,
6539,麗彤,40.86,39.9,5959,41.45,3000,41.50,39.90,41.43,39.90,1044,-,
6543,普惠醫工,20.48,19.6,4878,20,5000,20.20,19.55,19.99,19.60,43170,-,
6549,景凱,7.59,7.37,7999,7.58,9997,7.66,7.35,7.42,7.58,109793,-,
6555,榮炭,20.70,20.35,6000,20.7,2985,21.10,20.40,20.53,20.65,102708,-,
6559,研晶,22.10,20.65,3000,21.65,2999,23.35,19.90,21.36,21.65,254688,-,
6563,映智,27.98,27.4,3000,27.75,3000,28.45,27.20,27.93,27.85,33161,-,
6564,安特羅,17.03,16.8,9349,16.95,4950,17.50,16.80,16.93,16.95,53154,-,
6565,物聯,20.91,20.4,6000,21.25,2980,21.35,20.45,20.98,21.25,28893,-,
6572,博錸,7.92,7.36,5000,7.63,4999,7.79,7.42,7.54,7.63,90435,-,
6580,台睿,14.55,13.85,5000,14.45,5000,14.70,13.70,14.29,14.00,208740,-,
6583,友松,11.90,11.85,5000,12.1,10000,-,-,-,-,-,-,
6586,醣基,68.28,66.5,3000,67.7,6000,69.40,66.30,67.33,67.10,479200,-,
6595,光禹國際,31.05,30,3000,31.1,2999,31.10,29.60,30.51,31.10,19014,-,
6599,普達系統,46.40,44.35,3000,46.55,1000,46.55,46.40,46.46,46.40,5144,-,
6604,儒億,34.79,34.05,2500,34.95,3000,34.95,34.05,34.49,34.05,87378,115/04/28,送件申請上櫃
6610,安成生技,26.99,26.55,6000,27.05,3000,27.95,26.50,27.07,27.15,172952,-,
6618,永虹先進,18.45,18.4,6000,18.65,10000,18.90,18.25,18.60,18.40,441191,-,
6621,華宇藥,11.33,11.25,10000,11.45,4998,11.60,11.25,11.33,11.45,57893,-,
6622,百聿數碼,6.95,6.8,5000,7.04,5000,7.14,6.85,6.97,6.85,18300,-,
6634,欣耀,55.81,53.6,3000,54.1,3000,56.50,52.80,53.82,54.20,210978,-,
6638,沅聖,61.25,55.4,3000,58.1,2990,62.30,54.80,57.95,58.10,56946,-,
6639,源大環能,6.74,6.76,5000,7.04,5000,7.05,6.76,6.94,6.76,16502,-,
6648,斯其大,17.69,17.1,2995,17.85,5000,17.90,17.10,17.33,17.30,17010,-,
6650,帝圖,26.77,25.65,3000,26.8,3000,27.00,26.20,26.25,26.25,6500,-,
6659,天明製藥,20.04,19.4,1000,20.3,4999,20.35,19.35,19.71,20.30,39142,-,
6665,康聯生醫,18.77,19.15,5000,20,2980,20.75,19.00,19.68,20.00,71351,-,
6673,和詮,16.28,14.95,2600,15.35,4993,16.70,14.95,15.48,15.35,380055,-,
6676,祥翊,13.02,12.75,15000,13.3,9999,13.40,12.75,12.86,12.75,598803,-,
6677,瑩碩生技,17.01,16.9,1993,17.1,12996,17.60,16.35,16.88,16.90,107235,-,
6682,華旭先進,67.55,65.7,50000,67.4,50000,75.20,65.60,69.28,66.20,4414746,-,
6696,仁新,395.74,385.5,4950,391.5,4993,403.00,383.00,391.30,391.50,301076,-,
