日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-06-10,1540,喬福,21.55,44.99,2000,-46880,-52.10%
2026-06-10,2399,映泰,44.15,41.99,3000,6480,5.14%
2026-06-10,2609,陽明,50.6,77.27,1000,-26670,-34.52%
2026-06-10,2618,長榮航,37.25,46.14,2000,-17780,-19.27%
2026-06-10,00738U,期元大道瓊白銀,51.55,68.36,1000,-16810,-24.59%
2026-06-10,00635U,期元大S&P黃金,43.69,53.65,2000,-19920,-18.56%
2026-06-10,009816,凱基台灣TOP50,14.66,11.32,35000,116900,29.51%
