股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,狀態,連續大漲,連續大跌,原因,最終狀態
00876,元大全球5G,93.05,616,93.05,33.63,---,貼軌運行,無,無,股價於高位貼軌 (93.05 > 1.5σ)，動能強勁,貼軌運行
00676,富邦臺灣加權反1,5.79,12511,13.03,5.79,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (5.80),離開盤整 (向下)
4961,天鈺,171.50,1108,216.45,135.00,---,進入盤整,無,無,ADX 為 16.81 (低於 20),進入盤整
2012,春雨,14.50,60,20.22,14.20,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
8114,振樺電,267.00,1391,314.53,164.00,---,貼軌運行,無,無,股價於高位貼軌 (267.00 > 1.5σ)，動能強勁,貼軌運行
6638,沅聖,56.10,27,66.90,24.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8028,昇陽半導體,308.00,7545,311.50,128.00,📅 預告 (20260601),強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (308.00 > 1.5σ)，動能強勁,貼軌運行
6972,博瑞達應材,23.85,10,32.48,22.70,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
6443,元晶,41.05,17164,52.30,11.95,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2748,雲品,39.00,182,50.68,38.45,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
6525,捷敏-KY,129.50,5298,134.00,65.60,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (129.50 > 1.5σ)，動能強勁,貼軌運行
6877,鏵友益,172.50,1273,186.00,69.28,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4582,聚恆,26.75,1411,33.35,22.45,---,資料不足,連1日大漲,無,缺少 MA5/10/20 指標數據,資料不足
2758,路易莎咖啡,67.90,15,104.34,65.10,---,進入盤整,無,無,ADX 為 16.82 (低於 20),進入盤整
1802,台玻,72.80,153822,74.20,14.05,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7642,昶瑞機電,66.60,15,129.00,63.20,---,均線糾擺,無,無,MA 乖離率僅 0.19%,均線糾擺
9938,百和,42.35,2052,60.40,42.35,---,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
4442,竣邦-KY,50.70,146,71.50,42.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00635,期元大S&P黃金,47.07,4386,60.55,34.73,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
2408,南亞科,312.00,205761,341.00,40.55,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2539,櫻花建,33.20,4905,57.09,33.20,---,離開盤整 (向下),無,無,跌破布林下軌 (34.63),離開盤整 (向下)
2504,國產,34.95,1985,43.62,33.70,---,均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
5546,永固-KY,16.30,38,28.50,15.65,---,均線糾擺,無,無,MA 乖離率僅 0.88%,均線糾擺
3086,華義*,31.60,2054,260.00,21.80,---,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (32.63),離開盤整 (向下)
2395,研華,509.00,4513,510.00,273.50,📅 預告 (20260529),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3050,鈺德,12.40,1299,15.30,11.20,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
00984,大華優利美A債15,16.29,1221,16.82,14.24,---,均線糾擺,無,無,MA 乖離率僅 0.13%,均線糾擺
6591,動力-KY,55.40,581,98.76,51.30,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.41%,均線糾擺
6176,瑞儀,101.50,6724,150.54,88.50,---,均線糾擺,無,無,MA 乖離率僅 1.06%,均線糾擺
6811,宏�硌穈T,210.00,229,263.00,182.50,---,均線糾擺,無,無,MA 乖離率僅 1.15%,均線糾擺
4544,春日,13.80,2,18.00,13.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9949,琉園,22.75,29,36.70,22.75,---,進入盤整,無,無,ADX 為 10.65 (低於 20),進入盤整
4510,高鋒,48.45,6702,55.20,35.05,---,強勢突破 (軌外) -> 均線糾擺,無,連1日大跌,MA 乖離率僅 1.18%,均線糾擺
6194,育富,34.50,116,39.65,30.95,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (34.50 > 1.5σ)，動能強勁,貼軌運行
6124,業強,29.75,75,37.95,23.30,---,均線糾擺,無,無,MA 乖離率僅 0.91%,均線糾擺
00757,統一FANG+,131.60,2567,131.60,96.20,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (131.60 > 1.5σ)，動能強勁,貼軌運行
2101,南港,29.75,3210,45.45,29.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00945,凱基美國非投等債,14.36,4147,14.53,12.76,---,均線糾擺,無,無,MA 乖離率僅 0.14%,均線糾擺
4556,旭然,38.70,380,45.55,22.45,---,均線糾擺,無,無,MA 乖離率僅 0.74%,均線糾擺
1612,宏泰,36.90,1570,40.45,31.04,---,均線糾擺,無,無,MA 乖離率僅 0.54%,均線糾擺
6624,萬年清,40.70,13,72.50,31.85,---,離開盤整 (向下),無,無,跌破布林下軌 (40.83),離開盤整 (向下)
3081,聯亞,2885.00,3409,3160.00,253.63,📅 預告 (20260602),強勢突破 (軌外) -> 趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00685,群益臺灣加權正2,286.00,4463,286.00,65.65,---,貼軌運行 -> 強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (282.28)，進入噴發段,強勢突破 (軌外)
6446,藥華藥,877.00,3137,878.00,438.80,---,貼軌運行,無,無,股價於高位貼軌 (877.00 > 1.5σ)，動能強勁,貼軌運行
009813,貝萊德標普卓越50,11.30,2759,11.39,9.64,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
6485,點序,108.00,3339,124.50,50.00,---,進入盤整,無,無,ADX 為 16.09 (低於 20),進入盤整
6294,智基,27.95,15,56.63,27.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5403,中菲,84.50,187,126.00,84.50,---,進入盤整,無,無,ADX 為 11.95 (低於 20),進入盤整
6775,穎台科技,38.30,1826,72.30,20.40,---,進入盤整,無,連4日大跌,ADX 為 18.22 (低於 20),進入盤整
00981,平衡凱基雙核收息,10.26,4508,10.58,9.91,---,強勢突破 (軌外) -> 均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
5455,昇益,22.55,3,39.30,22.55,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2374,佳能,80.80,9623,94.96,43.26,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
6113,亞矽,26.90,557,29.42,18.45,---,貼軌運行,無,無,股價於高位貼軌 (26.90 > 1.5σ)，動能強勁,貼軌運行
6912,益鈞環科*,14.10,224,20.40,13.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1443,立益物流,25.10,31,32.25,21.20,---,進入盤整 -> 均線糾擺,無,無,MA 乖離率僅 1.31%,均線糾擺
2025,千興,12.10,355,16.30,9.01,---,均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
6141,柏承,39.30,6913,39.30,10.20,---,趨勢運行 -> 貼軌運行,連2日大漲,無,股價於高位貼軌 (39.30 > 1.5σ)，動能強勁,貼軌運行
5243,乙盛-KY,127.00,9932,135.00,47.07,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (127.00 > 1.5σ)，動能強勁,貼軌運行
4771,望隼,200.50,436,207.40,170.00,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (200.50 > 1.5σ)，動能強勁,貼軌運行
2303,聯電,143.50,280017,143.50,40.40,📅 預告 (20260529),貼軌運行 -> 強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (139.65)，進入噴發段,強勢突破 (軌外)
3372,典範,22.05,2539,25.65,12.65,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (21.93)，進入噴發段,強勢突破 (軌外)
4968,立積,117.00,1210,166.50,101.00,---,均線糾擺,無,無,MA 乖離率僅 1.08%,均線糾擺
6158,禾昌,18.00,131,24.75,17.70,---,均線糾擺,無,無,MA 乖離率僅 0.89%,均線糾擺
8454,富邦媒,191.00,602,282.60,170.00,---,均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
5603,陸海,15.15,143,15.85,15.15,---,資料不足,無,無,缺少 MA5/10/20 指標數據,資料不足
8433,弘帆,52.30,57,70.10,50.00,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
00991,主動復華未來50,19.74,160864,19.74,9.66,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (19.64)，進入噴發段,強勢突破 (軌外)
2417,圓剛,50.20,2488,56.90,33.40,---,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
2402,毅嘉,68.70,12472,77.70,36.22,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.36%,均線糾擺
2351,順德,229.00,12546,229.00,66.04,⚠️ 今天 (20260527),強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (219.54)，進入噴發段,強勢突破 (軌外)
2420,新巨,62.50,926,64.70,47.60,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7893,睿信,204.50,76,249.00,140.00,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
911622,泰聚亨-DR,3.66,43,4.67,3.51,---,均線糾擺,無,無,MA 乖離率僅 0.30%,均線糾擺
8222,寶一,34.40,513,64.84,34.10,---,均線糾擺,無,無,MA 乖離率僅 0.48%,均線糾擺
7743,金利食安,19.00,28,42.80,19.00,---,均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
3499,環天科,14.70,138,21.35,13.10,---,均線糾擺,無,無,MA 乖離率僅 0.84%,均線糾擺
6223,旺矽,6390.00,865,6390.00,650.08,---,進入盤整 -> 貼軌運行,無,無,股價於高位貼軌 (6390.00 > 1.5σ)，動能強勁,貼軌運行
6261,久元,118.00,4138,133.50,56.72,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.48%,均線糾擺
7583,國際海洋,35.00,178,87.00,35.00,---,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (38.12),離開盤整 (向下)
3287,廣寰科,36.30,2849,36.30,28.05,---,資料不足,連1日大漲,無,缺少 MA5/10/20 指標數據,資料不足
6658,聯策,230.50,2649,233.00,46.40,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (230.50 > 1.5σ)，動能強勁,貼軌運行
2497,怡利電,57.90,357,61.30,36.72,---,均線糾擺,無,無,MA 乖離率僅 0.63%,均線糾擺
2059,川湖,4920.00,561,5520.00,1943.48,📅 預告 (20260603),進入盤整,無,無,ADX 為 15.66 (低於 20),進入盤整
7773,富禾生醫,31.50,123,47.00,21.00,---,貼軌運行,無,無,股價於高位貼軌 (31.50 > 1.5σ)，動能強勁,貼軌運行
3434,哲固,29.00,87,57.83,27.90,---,均線糾擺,無,無,MA 乖離率僅 0.53%,均線糾擺
6913,鴻呈,144.00,896,156.00,95.13,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (144.00 > 1.5σ)，動能強勁,貼軌運行
00749,凱基新興債10+,31.34,100,32.07,26.75,---,均線糾擺,無,無,MA 乖離率僅 0.31%,均線糾擺
3030,德律,399.50,5877,419.50,106.80,---,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1786,科妍,53.30,283,123.00,51.50,---,均線糾擺,無,無,MA 乖離率僅 0.56%,均線糾擺
6677,瑩碩生技,17.60,50,29.05,16.05,---,均線糾擺,無,無,MA 乖離率僅 1.40%,均線糾擺
9802,鈺齊-KY,73.40,864,112.32,73.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3219,倚強科,85.70,794,109.50,41.80,---,進入盤整,無,無,ADX 為 13.58 (低於 20),進入盤整
00918,大華優利高填息30,28.56,33099,28.56,20.18,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (28.49)，進入噴發段,強勢突破 (軌外)
7848,騏億鑫,449.00,46,529.00,279.50,---,進入盤整,無,無,ADX 為 13.01 (低於 20),進入盤整
4951,精拓科,124.50,2281,140.00,61.69,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,73.90,1176,81.45,56.20,---,貼軌運行 -> 進入盤整,無,無,ADX 為 9.09 (低於 20),進入盤整
4537,旭東,168.00,130,195.00,26.49,---,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
5906,台南-KY,45.15,1,55.80,45.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4167,松瑞藥,18.95,723,21.85,17.00,---,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
00641,富邦日本反1,3.86,1135,5.89,3.84,---,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
7842,天能綠電,115.00,211,276.68,100.50,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00912,中信臺灣智慧50,32.23,927,32.23,16.45,---,貼軌運行,無,無,股價於高位貼軌 (32.23 > 1.5σ)，動能強勁,貼軌運行
2743,山富,67.10,104,103.36,66.80,---,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
6617,共信-KY,73.80,631,115.50,60.20,---,均線糾擺 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (73.80 > 1.5σ)，動能強勁,貼軌運行
2412,中華電,137.00,15600,142.50,124.69,⚠️ 今天 (20260527),均線糾擺,無,無,MA 乖離率僅 0.32%,均線糾擺
8354,冠好,16.85,108,19.00,13.92,---,均線糾擺,無,無,MA 乖離率僅 1.07%,均線糾擺
2428,興勤,266.00,2429,266.00,123.89,📅 預告 (20260528),強勢突破 (軌外),無,無,股價衝破布林上軌 (262.67)，進入噴發段,強勢突破 (軌外)
6818,連騰,70.10,604,100.50,32.60,---,趨勢運行 -> 貼軌運行,連1日大漲,無,股價於高位貼軌 (70.10 > 1.5σ)，動能強勁,貼軌運行
4536,拓凱,157.50,298,195.00,148.00,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.49%,均線糾擺
2901,欣欣,22.45,33,27.06,22.45,---,均線糾擺,無,無,MA 乖離率僅 1.16%,均線糾擺
4554,橙的,30.85,27,43.34,24.70,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
6173,信昌電,226.00,1561,226.00,34.78,---,貼軌運行,無,無,股價於高位貼軌 (226.00 > 1.5σ)，動能強勁,貼軌運行
3224,三顧,39.65,186,52.50,33.75,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,145.00,37489,158.50,105.40,📅 預告 (20260602),均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8930,青鋼,28.55,40,35.20,27.25,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
2464,盟立,177.00,32476,177.00,53.30,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (169.53)，進入噴發段,強勢突破 (軌外)
2248,華勝-KY,54.30,37,59.90,41.85,---,均線糾擺,無,無,MA 乖離率僅 0.46%,均線糾擺
7758,睿騰能源,47.50,40,58.77,35.05,---,進入盤整,無,無,ADX 為 12.92 (低於 20),進入盤整
4765,磐采,19.65,50,31.15,11.45,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2884,玉山金,31.15,52243,35.10,28.46,---,均線糾擺,無,無,MA 乖離率僅 0.69%,均線糾擺
2007,燁興,7.44,581,9.03,6.88,---,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
6842,瑞宇,104.50,260,161.50,30.35,---,進入盤整,無,無,ADX 為 16.84 (低於 20),進入盤整
4150,優你康,5.66,339,11.40,4.59,---,均線糾擺,無,無,MA 乖離率僅 1.29%,均線糾擺
5355,佳總,6.49,172,11.30,5.62,---,趨勢運行 -> 進入盤整,無,無,ADX 為 19.99 (低於 20),進入盤整
1725,元禎,31.00,138,35.45,26.40,---,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
006201,元大富櫃50,49.88,526,49.88,18.04,---,均線糾擺 -> 進入盤整,無,無,ADX 為 11.65 (低於 20),進入盤整
3184,微邦,21.90,1362,35.05,8.90,---,進入盤整,無,連2日大跌,ADX 為 13.45 (低於 20),進入盤整
6808,三鼎生技,29.90,109,61.09,29.90,---,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
6116,彩晶,14.50,292399,14.50,6.69,---,強勢突破 (軌外),連1日大漲,無,股價衝破布林上軌 (13.94)，進入噴發段,強勢突破 (軌外)
7815,新特,477.00,140,580.34,122.20,---,均線糾擺,無,無,MA 乖離率僅 0.66%,均線糾擺
2453,凌群,62.50,8951,63.80,50.50,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (60.46)，進入噴發段,強勢突破 (軌外)
6735,美達科技,110.50,1228,145.00,42.95,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,21.00,23,29.60,19.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,27.10,293,52.90,21.20,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
4568,科際精密,40.55,2,48.50,39.80,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
8923,時報,20.10,0,22.55,18.55,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (20.07)，進入噴發段,強勢突破 (軌外)
7789,開展,35.10,0,65.00,31.45,---,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
8068,全達,19.80,451,28.90,17.65,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9958,世紀鋼,102.00,2398,239.72,101.00,---,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
1586,和勤,22.20,167,30.40,21.55,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
006208,富邦台50,237.60,4824,237.60,99.94,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (236.27)，進入噴發段,強勢突破 (軌外)
8932,智通*,100.00,3080,118.75,44.86,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1709,和益,19.20,2090,19.35,16.40,---,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (19.20 > 1.5σ)，動能強勁,貼軌運行
8908,欣雄,40.70,284,47.22,38.80,---,均線糾擺,無,無,MA 乖離率僅 0.83%,均線糾擺
4174,浩鼎,28.65,660,75.20,28.65,---,離開盤整 (向下),無,無,跌破布林下軌 (29.09),離開盤整 (向下)
00930,永豐ESG低碳高息,24.06,5097,24.06,15.90,---,貼軌運行 -> 強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (23.78)，進入噴發段,強勢突破 (軌外)
6597,立誠,72.80,9,86.70,51.00,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
3055,蔚華科,112.50,4279,124.00,49.73,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
5276,達輝-KY,19.90,51,22.20,13.92,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
1584,精剛,19.45,1563,25.55,19.45,---,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
2722,夏都,22.60,66,31.49,22.30,---,均線糾擺,無,無,MA 乖離率僅 0.98%,均線糾擺
7562,博來科技,62.50,86,62.50,33.89,---,貼軌運行 -> 強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (59.83)，進入噴發段,強勢突破 (軌外)
6240,松崗,18.15,38,23.80,17.20,---,均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
2885,元大金,59.50,39966,59.50,29.06,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (58.63)，進入噴發段,強勢突破 (軌外)
6812,梭特,68.50,204,104.00,43.10,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4119,旭富,41.00,219,69.55,40.40,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8472,夠麻吉,70.50,26,106.50,27.20,---,均線糾擺,無,無,MA 乖離率僅 0.27%,均線糾擺
3306,鼎天,46.65,269,68.80,36.86,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
2929,淘帝-KY,6.65,1256,11.10,5.17,---,強勢突破 (軌外),連2日大漲,無,股價衝破布林上軌 (6.24)，進入噴發段,強勢突破 (軌外)
6473,美賣*,8.52,105,17.00,5.92,---,進入盤整,無,無,ADX 為 14.91 (低於 20),進入盤整
6645,金萬林-創,11.90,38,26.30,11.80,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7871,安立璽榮-KY,67.70,639,87.00,39.50,---,均線糾擺,無,無,MA 乖離率僅 1.11%,均線糾擺
7792,安葆,269.00,170,406.00,159.05,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,54.75,13681,54.75,19.77,---,貼軌運行 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (54.33)，進入噴發段,強勢突破 (軌外)
7825,和亞智慧,123.00,254,220.00,43.68,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1717,長興,84.50,86923,84.50,23.90,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (84.50 > 1.5σ)，動能強勁,貼軌運行
6127,九豪,56.90,39101,57.20,17.90,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (56.40)，進入噴發段,強勢突破 (軌外)
7556,意德士,290.00,159,319.00,149.45,---,均線糾擺,無,無,MA 乖離率僅 1.20%,均線糾擺
5206,坤悅,21.75,70,38.05,21.75,---,均線糾擺 -> 進入盤整,無,無,ADX 為 15.17 (低於 20),進入盤整
4763,材料*-KY,41.40,6268,95.92,41.15,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
2535,達欣工,78.00,918,78.00,55.50,---,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (77.93)，進入噴發段,強勢突破 (軌外)
5464,霖宏,71.10,422,73.00,22.60,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2013,中鋼構,42.40,124,45.15,39.90,---,均線糾擺,無,無,MA 乖離率僅 0.29%,均線糾擺
3284,太普高,15.90,214,26.55,15.35,---,均線糾擺,無,無,MA 乖離率僅 0.79%,均線糾擺
4528,江興鍛,15.35,50,21.40,15.35,---,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
1714,和桐,9.40,4279,10.25,7.18,---,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
1808,潤隆,28.45,1470,35.95,28.30,---,均線糾擺,無,無,MA 乖離率僅 0.28%,均線糾擺
3709,鑫聯大投控,86.30,3203,92.90,33.65,📅 預告 (20260602),趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2352,佳世達,27.55,8050,38.24,22.75,---,貼軌運行 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1568,倉佑,37.50,1409,37.50,21.00,---,強勢突破 (軌外),連3日大漲,無,股價衝破布林上軌 (34.24)，進入噴發段,強勢突破 (軌外)
7854,佐茂,99.50,156,130.00,40.50,---,均線糾擺,連1日大漲,無,MA 乖離率僅 0.46%,均線糾擺
5353,台林,27.00,131,28.05,23.10,---,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (27.00 > 1.5σ)，動能強勁,貼軌運行
6129,普誠,15.25,688,18.40,10.00,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5475,德宏,286.50,5195,400.00,11.55,---,進入盤整,無,連1日大跌,ADX 為 12.40 (低於 20),進入盤整
5289,宜鼎,1700.00,4145,1865.00,210.19,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5514,三豐,14.70,151,18.46,14.70,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (14.81),離開盤整 (向下)
3587,閎康,331.00,1778,396.00,136.18,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
5202,力新,11.35,297,25.65,11.35,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2020,美亞,21.25,763,27.09,21.10,---,均線糾擺,無,無,MA 乖離率僅 0.59%,均線糾擺
6532,瑞耘,97.00,1707,114.00,49.30,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.44%,均線糾擺
00927,群益半導體收益,40.86,30665,40.86,15.33,---,貼軌運行 -> 強勢突破 (軌外),隔一漲,無,股價衝破布林上軌 (40.57)，進入噴發段,強勢突破 (軌外)
00950,凱基A級公司債,14.04,6702,14.35,12.41,---,均線糾擺,無,無,MA 乖離率僅 0.13%,均線糾擺
7843,英柏得,130.50,226,143.50,25.70,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
