id,name,price,signal,pnl,count,win_rate,reason
2308.TW,台達電,2350.0,🟡 預警 (⚡ 糾結噴發),174.2,6,66.67,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
6640.TWO,均華,1460.0,🟡 預警 (⚡ 糾結噴發),111.88,6,66.67,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
1711.TW,永光,50.7000007629,☁️ 觀望,92.5,7,57.14,[P:0.95/8.0] [📉 轉弱] 等待機會
3576.TW,聯合再生,18.8999996185,💎 持股,88.23,7,57.14,[📈 標準 V3] [P:0.95/50.0] [📈 穩定] 趨勢維持
1717.TW,長興,83.0,🟡 預警 (⚡ 糾結噴發),76.3,7,28.57,[P:0.95/8.0] [🚀 極強] 均線糾結且短均線轉強
6443.TW,元晶,42.2999992371,💎 持股,66.54,7,42.86,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
6196.TW,帆宣,506.0,💎 持股,65.32,9,55.56,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
2406.TW,國碩,34.5,🟡 預警 (⚡ 糾結噴發),62.68,7,42.86,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
2464.TW,盟立,173.5,💎 持股,62.44,6,50.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3535.TW,晶彩科,128.5,☁️ 觀望,55.28,6,16.67,[P:0.95/8.0] [🚀 極強] 等待機會
3691.TWO,碩禾,157.0,💎 持股,54.96,6,83.33,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
3583.TW,辛耘,908.0,💎 持股,51.5,8,50.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
8064.TWO,東捷,149.0,💎 持股,46.99,9,44.44,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
6207.TWO,雷科,108.5,💎 持股,37.06,8,37.5,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
6208.TWO,日揚,97.8000030518,🚀 持股,32.15,7,42.86,[🚀 爆發 5D30%] [P:0.95/50.0] [📈 穩定] 趨勢維持
5443.TWO,均豪,129.5,🟡 預警 (⚡ 糾結噴發),27.19,6,50.0,[P:0.95/50.0] [🚀 極強] 均線糾結且短均線轉強
1326.TW,台化,44.5,☁️ 觀望,18.74,6,50.0,[P:0.95/8.0] [📉 轉弱] 等待機會
3508.TWO,位速,21.3500003815,🟡 預警 (🚀 動能初現),15.51,6,50.0,[P:0.95/8.0] [📉 轉弱] 帶量突破短高 (漲幅:7.0%)
6244.TWO,茂迪,29.7000007629,☁️ 觀望,13.93,6,33.33,[P:0.95/8.0] [📈 穩定] 等待機會
5234.TW,達興材料,439.0,🟡 預警 (⚡ 糾結噴發),11.64,6,16.67,[P:0.95/8.0] [📈 穩定] 均線糾結且短均線轉強
8027.TWO,鈦昇,256.5,💎 持股,-10.75,10,20.0,[📈 標準 V3] [P:0.95/50.0] [🚀 極強] 趨勢維持
6806.TW,森崴能源,7.5199999809,☁️ 觀望,-16.22,3,33.33,[P:0.95/8.0] [📉 轉弱] 等待機會
