股號,名稱,收盤價,成交量,一年內最高收盤,一年內最低收盤,法說會,殖利率,狀態,連續大漲,連續大跌,原因,最終狀態
2012,春雨,16.00,98,18.23,14.15,---,5.31%,均線糾擺,無,無,MA 乖離率僅 0.39%,均線糾擺
8114,振樺電,209.50,1589,283.50,164.00,---,2.62%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6638,沅聖,49.25,21,66.90,24.50,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8028,昇陽半導體,252.00,1250,356.50,128.00,---,1.49%,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (267.64),離開盤整 (向下)
6972,博瑞達應材,23.00,2,31.40,22.70,---,---,均線糾擺,無,無,MA 乖離率僅 1.33%,均線糾擺
6443,元晶,23.55,8902,52.30,11.95,---,1.64%,趨勢運行 -> 離開盤整 (向下),無,連2日大跌,跌破布林下軌 (24.42),離開盤整 (向下)
00990,主動元大AI新經濟,10.06,1869,10.07,9.99,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.09%,均線糾擺
2748,雲品,39.80,330,49.24,38.45,---,4.02%,均線糾擺,無,無,MA 乖離率僅 0.06%,均線糾擺
6525,捷敏-KY,120.50,2703,221.00,67.50,---,5.85%,進入盤整,無,連2日大跌,ADX 為 15.21 (低於 20),進入盤整
006205,富邦上証,40.90,450,42.30,31.43,---,---,均線糾擺,無,無,MA 乖離率僅 0.20%,均線糾擺
6877,鏵友益,109.00,130,186.00,71.37,---,0.1%,進入盤整 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (113.48),離開盤整 (向下)
4582,聚恆-創,26.85,230,43.20,17.05,---,---,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.72%,均線糾擺
2758,路易莎咖啡,69.70,11,104.34,64.70,---,---,均線糾擺,無,無,MA 乖離率僅 0.71%,均線糾擺
1802,台玻,44.05,35186,76.60,16.80,---,---,趨勢運行 -> 離開盤整 (向下),無,連2日大跌,跌破布林下軌 (44.50),離開盤整 (向下)
7642,昶瑞機電,77.90,53,129.00,63.20,---,4.08%,資料不足 -> 均線糾擺,無,無,MA 乖離率僅 0.90%,均線糾擺
9938,百和,46.60,2922,60.40,42.10,---,5.67%,均線糾擺,無,無,MA 乖離率僅 0.55%,均線糾擺
4442,竣邦-KY,62.10,1502,71.50,45.46,---,5.25%,強勢突破 (軌外) -> 貼軌運行,無,無,股價於高位貼軌 (62.10 > 1.5σ)，動能強勁,貼軌運行
00635,期元大S&P黃金,41.90,3399,60.55,35.95,---,---,均線糾擺,無,無,MA 乖離率僅 0.22%,均線糾擺
2408,南亞科,353.50,56329,505.00,40.55,---,0.32%,均線糾擺 -> 離開盤整 (向下),無,連2日大跌,跌破布林下軌 (360.03),離開盤整 (向下)
2539,櫻花建,42.65,4228,57.09,33.20,---,0.83%,均線糾擺 -> 強勢突破 (軌外),無,無,股價衝破布林上軌 (42.11)，進入噴發段,強勢突破 (軌外)
2504,國產,31.55,3140,40.05,30.30,---,6.39%,均線糾擺,無,無,MA 乖離率僅 0.24%,均線糾擺
5546,永固-KY,14.15,82,28.45,14.00,---,6.57%,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3086,華義*,26.40,483,43.50,13.35,---,0.17%,趨勢運行 -> 離開盤整 (向下),無,無,跌破布林下軌 (26.90),離開盤整 (向下)
2395,研華,550.00,5319,600.00,273.50,📅 預告 (20260805),2.49%,進入盤整,無,無,ADX 為 11.06 (低於 20),進入盤整
3050,鈺德,10.65,2078,15.30,10.65,---,3.5%,趨勢運行 -> 離開盤整 (向下),無,無,跌破布林下軌 (10.84),離開盤整 (向下)
00984,大華優利美A債15,16.28,1839,16.82,14.58,---,0.48%,均線糾擺,無,無,MA 乖離率僅 0.23%,均線糾擺
6591,動力-KY,42.30,311,98.76,42.30,---,3.5%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6176,瑞儀,83.90,7726,139.27,83.10,📅 預告 (20260730),7.07%,均線糾擺,無,無,MA 乖離率僅 0.97%,均線糾擺
6811,宏�硌穈T,214.50,271,263.00,182.50,---,3.86%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.03%,均線糾擺
4544,春日,13.80,12,17.95,13.10,---,---,均線糾擺,無,無,MA 乖離率僅 0.01%,均線糾擺
9949,琉園,22.80,55,36.70,15.58,---,8.09%,進入盤整,無,無,ADX 為 9.37 (低於 20),進入盤整
4510,高鋒,34.40,888,55.20,34.40,---,4.14%,進入盤整 -> 離開盤整 (向下),無,連2日大跌,跌破布林下軌 (35.11),離開盤整 (向下)
6194,育富,29.25,81,39.65,29.25,---,5.78%,均線糾擺,無,無,MA 乖離率僅 1.09%,均線糾擺
6124,業強,25.40,32,37.95,23.30,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00757,統一FANG+,127.60,5047,138.05,101.15,---,---,均線糾擺,無,無,MA 乖離率僅 0.60%,均線糾擺
2101,南港,32.25,2984,45.45,29.75,---,1.99%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (32.29),離開盤整 (向下)
00945,凱基美國非投等債,14.66,6666,14.68,12.99,---,0.6%,均線糾擺,無,無,MA 乖離率僅 0.07%,均線糾擺
4556,旭然,95.00,232,132.50,22.45,---,1.17%,趨勢運行,無,連3日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
1612,宏泰,29.80,1719,40.65,29.80,---,5.79%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6624,萬年清,38.45,4,72.50,31.85,---,1.56%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3081,聯亞,1540.00,4159,3160.00,346.00,📅 預告 (20260812),0.14%,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
9925,新保,40.50,1327,40.50,37.65,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (40.48)，進入噴發段,強勢突破 (軌外)
8446,華研,84.60,90,95.60,83.00,---,8.07%,均線糾擺,無,無,MA 乖離率僅 0.36%,均線糾擺
00685,群益臺灣加權正2,9.22,1013115,329.55,9.22,---,---,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (9.60),離開盤整 (向下)
6446,藥華藥,1080.00,3822,1395.00,442.00,📅 預告 (20260812),0.22%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
009813,貝萊德標普卓越50,10.96,3746,11.45,9.64,---,---,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
6485,點序,55.20,702,124.50,50.00,---,0.96%,進入盤整,無,連2日大跌,ADX 為 15.60 (低於 20),進入盤整
6294,智基,26.50,27,56.63,26.50,---,5.98%,均線糾擺,無,無,MA 乖離率僅 0.77%,均線糾擺
5403,中菲,92.80,98,118.35,84.50,---,5.04%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (93.17),離開盤整 (向下)
6775,穎台科技,25.95,452,72.30,20.40,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00981,平衡凱基雙核收息,10.49,8912,10.58,9.91,---,0.67%,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 0.02%,均線糾擺
5455,昇益,28.20,10,33.25,22.55,---,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
2374,佳能,62.60,5030,94.96,49.96,---,0.56%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6113,亞矽,19.85,301,29.85,18.45,---,1.65%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (20.21),離開盤整 (向下)
6912,益鈞環科*,12.05,38,20.40,11.65,---,---,均線糾擺,無,無,MA 乖離率僅 0.17%,均線糾擺
6804,明係,19.10,291,24.20,15.00,---,---,強勢突破 (軌外),無,無,股價衝破布林上軌 (18.89)，進入噴發段,強勢突破 (軌外)
1443,立益物流,26.20,53,31.50,21.20,---,---,均線糾擺,無,無,MA 乖離率僅 0.47%,均線糾擺
2025,千興,12.45,1123,15.30,9.01,---,---,進入盤整 -> 均線糾擺,連1日大漲,無,MA 乖離率僅 1.22%,均線糾擺
6141,柏承,30.70,2211,46.00,10.25,---,---,離開盤整 (向下),無,連4日大跌,跌破布林下軌 (31.49),離開盤整 (向下)
5243,乙盛-KY,74.80,3583,135.00,60.01,---,1.95%,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (77.33),離開盤整 (向下)
4771,望隼,181.50,357,215.00,170.00,---,3.09%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2303,聯電,102.50,271261,178.50,40.40,---,6.06%,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (108.63),離開盤整 (向下)
3372,典範,14.90,1012,25.65,12.65,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4968,立積,87.60,1504,166.50,87.60,📅 預告 (20260731),0.76%,趨勢運行 -> 離開盤整 (向下),無,連2日大跌,跌破布林下軌 (87.97),離開盤整 (向下)
6158,禾昌,17.15,101,24.75,17.10,---,3.32%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8454,富邦媒,250.50,1574,439.50,170.00,📅 預告 (20260804),4.28%,趨勢運行,連1日大漲,無,股價具備方向性，未達特定過濾標準,趨勢運行
5603,陸海,14.20,107,20.75,14.20,---,4.6%,均線糾擺,無,無,MA 乖離率僅 0.50%,均線糾擺
8433,弘帆,52.20,45,59.80,46.57,---,7.64%,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
00991,主動復華未來50,14.07,300082,21.33,9.66,---,---,趨勢運行 -> 離開盤整 (向下),無,連2日大跌,跌破布林下軌 (14.10),離開盤整 (向下)
1540,喬福,18.80,689,28.45,18.80,---,5.35%,離開盤整 (向下),無,無,跌破布林下軌 (19.37),離開盤整 (向下)
2417,圓剛,38.10,1487,56.90,33.40,---,0.55%,進入盤整,無,無,ADX 為 10.12 (低於 20),進入盤整
2402,毅嘉,49.80,4532,77.70,37.13,---,4.8%,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (50.16),離開盤整 (向下)
2351,順德,130.50,4972,229.00,70.88,---,3.17%,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2420,新巨,53.80,1056,65.30,47.60,---,5.95%,離開盤整 (向下),無,無,跌破布林下軌 (54.14),離開盤整 (向下)
6189,豐藝,45.75,1047,65.30,42.50,---,5.06%,均線糾擺 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7893,睿信,163.00,52,249.00,140.00,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
911622,泰聚亨-DR,3.66,121,4.67,3.51,---,---,均線糾擺,無,無,MA 乖離率僅 0.73%,均線糾擺
8222,寶一,35.55,1597,58.60,33.75,---,1.46%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7743,金利食安,21.00,3,28.65,18.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.81%,均線糾擺
3499,環天科,12.45,147,21.35,12.45,---,---,進入盤整 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (12.88),離開盤整 (向下)
6223,旺矽,4790.00,1133,7354.87,994.00,---,1.5%,趨勢運行 -> 離開盤整 (向下),無,連2日大跌,跌破布林下軌 (4823.26),離開盤整 (向下)
6261,久元,73.10,1352,133.50,57.10,---,---,離開盤整 (向下),無,無,跌破布林下軌 (75.28),離開盤整 (向下)
7583,國際海洋,35.75,0,87.00,34.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.95%,均線糾擺
3287,廣寰科,27.40,144,38.45,27.40,---,4.12%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6658,聯策,138.00,811,257.00,46.40,---,1.31%,進入盤整,無,無,ADX 為 13.69 (低於 20),進入盤整
1232,大統益,156.50,445,168.50,136.16,---,---,均線糾擺,無,無,MA 乖離率僅 1.39%,均線糾擺
2732,六角,62.50,104,76.75,60.35,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (63.18),離開盤整 (向下)
2497,怡利電,42.80,2810,66.80,37.76,---,4.88%,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (43.78),離開盤整 (向下)
2059,川湖,7145.00,869,8655.00,2215.47,📅 預告 (20260807),1.1%,離開盤整 (向下),無,無,跌破布林下軌 (7325.96),離開盤整 (向下)
7773,富禾生醫,27.00,72,47.00,21.00,---,---,均線糾擺,無,無,MA 乖離率僅 0.85%,均線糾擺
3434,哲固,29.50,473,41.77,27.90,---,1.03%,均線糾擺,無,無,MA 乖離率僅 0.34%,均線糾擺
6913,鴻呈,115.50,286,156.00,105.00,---,1.49%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (116.15),離開盤整 (向下)
00749,凱基新興債10+,31.57,102,32.43,27.46,---,1.31%,均線糾擺,無,無,MA 乖離率僅 0.43%,均線糾擺
3030,德律,255.00,4292,419.50,141.00,---,3.79%,均線糾擺 -> 離開盤整 (向下),無,連2日大跌,跌破布林下軌 (266.65),離開盤整 (向下)
1786,科妍,49.10,412,123.00,49.10,---,3.41%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6677,瑩碩生技,15.60,86,29.05,15.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9802,鈺齊-KY,72.70,1216,112.32,71.90,---,---,均線糾擺,無,無,MA 乖離率僅 0.57%,均線糾擺
3219,倚強科,55.90,239,109.50,44.55,---,0.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
00918,大華優利高填息30,31.46,39209,32.58,20.68,---,3.92%,均線糾擺,無,無,MA 乖離率僅 0.42%,均線糾擺
7848,騏億鑫,315.00,64,529.00,279.50,---,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (326.75),離開盤整 (向下)
4951,精拓科,75.20,509,140.00,63.70,---,4.65%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3022,威強電,88.00,2950,94.30,56.20,---,5.62%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4537,旭東,94.90,506,200.00,31.07,---,---,離開盤整 (向下),無,連3日大跌,跌破布林下軌 (115.36),離開盤整 (向下)
5906,台南-KY,40.00,3,55.80,35.15,---,1.58%,均線糾擺 -> 貼軌運行,無,無,股價於高位貼軌 (40.00 > 1.5σ)，動能強勁,貼軌運行
4167,松瑞藥,17.00,1403,21.85,17.00,---,2.15%,離開盤整 (向下),無,無,跌破布林下軌 (17.28),離開盤整 (向下)
00641,富邦日本反1,3.82,2478,5.64,3.69,---,---,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
7842,天能綠電,82.90,49,220.71,82.90,---,---,離開盤整 (向下),無,無,跌破布林下軌 (85.14),離開盤整 (向下)
00912,中信臺灣智慧50,28.90,1452,35.82,17.83,---,2.72%,趨勢運行 -> 離開盤整 (向下),無,無,跌破布林下軌 (29.44),離開盤整 (向下)
2743,山富,57.80,211,96.22,57.80,---,1.75%,進入盤整,無,無,ADX 為 15.72 (低於 20),進入盤整
6617,共信-KY,78.90,422,117.50,60.20,---,---,進入盤整,無,無,ADX 為 14.42 (低於 20),進入盤整
2412,中華電,140.50,36560,146.50,129.00,📅 預告 (20260805),3.72%,均線糾擺,無,無,MA 乖離率僅 0.87%,均線糾擺
8354,冠好,15.10,149,19.00,13.92,---,4.03%,進入盤整 -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2428,興勤,209.00,1501,343.50,127.73,---,3.96%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2065,世豐,31.20,101,36.20,26.53,---,4.72%,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (31.35),離開盤整 (向下)
6818,連騰,43.75,43,100.50,32.60,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
4536,拓凱,167.00,532,195.00,148.00,---,4.83%,均線糾擺,無,無,MA 乖離率僅 0.41%,均線糾擺
2901,欣欣,24.35,19,26.62,22.45,---,1.42%,均線糾擺,無,無,MA 乖離率僅 0.38%,均線糾擺
00944,野村趨勢動能高息,19.20,857,22.54,13.44,---,---,離開盤整 (向下),無,無,跌破布林下軌 (19.48),離開盤整 (向下)
4554,橙的,29.60,68,38.26,24.70,---,0.95%,離開盤整 (向下),無,無,跌破布林下軌 (29.94),離開盤整 (向下)
6173,信昌電,147.00,454,348.19,37.95,---,3.79%,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
3224,三顧,33.45,83,52.50,33.20,---,---,離開盤整 (向下) -> 趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3231,緯創,169.50,155294,194.00,109.50,---,3.3%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
8930,青鋼,29.95,47,31.85,25.38,---,6.66%,均線糾擺,無,無,MA 乖離率僅 0.70%,均線糾擺
2464,盟立,123.00,6910,199.00,54.60,---,0.6%,趨勢運行 -> 離開盤整 (向下),無,連2日大跌,跌破布林下軌 (123.61),離開盤整 (向下)
2248,華勝-KY,58.50,160,66.00,41.85,---,5.75%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
7758,睿騰能源,40.95,8,58.20,35.05,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (41.37),離開盤整 (向下)
4765,磐采,12.25,117,31.15,11.45,---,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (13.25),離開盤整 (向下)
2884,玉山金,36.50,76694,36.95,29.50,📅 預告 (20260813),3.51%,均線糾擺,無,無,MA 乖離率僅 1.18%,均線糾擺
2007,燁興,7.00,415,9.03,6.88,---,---,均線糾擺,無,無,MA 乖離率僅 0.67%,均線糾擺
6842,瑞宇,65.30,142,161.50,30.35,---,---,進入盤整,無,連1日大跌,ADX 為 14.95 (低於 20),進入盤整
4150,優你康,4.16,741,11.40,4.16,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5355,佳總,5.49,105,11.30,5.49,---,---,均線糾擺 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (5.67),離開盤整 (向下)
1725,元禎,28.90,199,41.15,26.40,---,4.13%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
006201,元大富櫃50,35.99,1007,50.80,19.37,---,3.24%,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (36.74),離開盤整 (向下)
3184,微邦,12.05,239,35.05,8.90,---,---,趨勢運行 -> 離開盤整 (向下),無,連1日大跌,跌破布林下軌 (12.39),離開盤整 (向下)
6808,三鼎生技,40.15,594,53.30,23.80,---,---,進入盤整,無,無,ADX 為 17.42 (低於 20),進入盤整
6116,彩晶,11.95,51915,22.70,6.69,---,---,趨勢運行,無,連1日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
7815,新特,216.00,115,580.34,136.50,---,---,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
2453,凌群,50.40,673,63.90,50.40,---,4.44%,均線糾擺,無,無,MA 乖離率僅 1.28%,均線糾擺
6735,美達科技,59.30,238,145.00,42.95,---,3.61%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6867,坦德科技,24.85,5,30.00,19.80,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3609,三一東林,21.85,356,52.00,21.20,---,---,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (23.74),離開盤整 (向下)
4568,科際精密,39.30,8,46.20,38.37,---,4.48%,均線糾擺,無,無,MA 乖離率僅 0.76%,均線糾擺
8923,時報,18.70,7,22.55,18.65,---,3.86%,均線糾擺,無,無,MA 乖離率僅 0.02%,均線糾擺
7789,開展,38.00,14,51.50,31.45,---,---,均線糾擺,無,連1日大跌,MA 乖離率僅 0.66%,均線糾擺
8068,全達,16.45,492,28.90,16.45,---,---,離開盤整 (向下),無,連1日大跌,跌破布林下軌 (17.09),離開盤整 (向下)
9958,世紀鋼,104.00,2186,203.00,101.00,---,2.16%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
1586,和勤,18.00,1138,30.40,18.00,---,0.31%,均線糾擺,無,無,MA 乖離率僅 1.19%,均線糾擺
006208,富邦台50,214.05,10428,257.45,114.75,---,2.38%,離開盤整 (向下),無,無,跌破布林下軌 (217.90),離開盤整 (向下)
8932,智通*,89.50,5870,129.50,63.79,---,0.12%,離開盤整 (向下),無,連2日大跌,跌破布林下軌 (96.04),離開盤整 (向下)
1709,和益,24.00,3767,28.10,16.40,---,---,趨勢運行 -> 均線糾擺,無,無,MA 乖離率僅 1.26%,均線糾擺
8908,欣雄,39.35,77,47.22,38.80,---,2.86%,均線糾擺,無,無,MA 乖離率僅 0.21%,均線糾擺
2459,敦吉,64.40,237,67.20,55.67,---,---,均線糾擺,無,無,MA 乖離率僅 0.45%,均線糾擺
4174,浩鼎,25.55,722,70.80,25.55,---,---,離開盤整 (向下),無,無,跌破布林下軌 (25.91),離開盤整 (向下)
00930,永豐ESG低碳高息,22.57,1130,26.19,16.23,---,1.33%,離開盤整 (向下),無,無,跌破布林下軌 (22.81),離開盤整 (向下)
00861,元大全球未來通訊,79.75,373,97.50,43.08,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (81.58),離開盤整 (向下)
6597,立誠,59.50,6,83.44,50.30,---,3.58%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3055,蔚華科,103.50,2019,193.00,54.00,---,1.09%,離開盤整 (向下),無,連5日大跌,跌破布林下軌 (111.21),離開盤整 (向下)
5276,達輝-KY,18.40,6,22.20,13.97,---,4%,均線糾擺,無,無,MA 乖離率僅 0.78%,均線糾擺
1584,精剛,17.20,1281,25.55,17.20,---,2.71%,離開盤整 (向下),無,無,跌破布林下軌 (17.81),離開盤整 (向下)
2722,夏都,21.30,107,30.80,21.20,---,0.45%,離開盤整 (向下) -> 均線糾擺,無,無,MA 乖離率僅 1.38%,均線糾擺
7562,博來科技,67.80,23,77.00,39.24,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6240,松崗,17.30,12,23.00,17.20,---,---,離開盤整 (向下),無,無,跌破布林下軌 (17.45),離開盤整 (向下)
2885,元大金,62.20,42614,71.50,30.29,---,4.54%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
6812,梭特,50.90,181,104.00,43.10,---,---,趨勢運行 -> 離開盤整 (向下),無,連2日大跌,跌破布林下軌 (52.45),離開盤整 (向下)
4119,旭富,49.55,395,63.20,40.40,---,2.32%,進入盤整,無,無,ADX 為 13.78 (低於 20),進入盤整
8472,夠麻吉,68.00,18,106.50,45.45,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
3306,鼎天,42.30,357,68.80,38.28,---,5.13%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
2929,淘帝-KY,5.64,142,10.15,5.17,---,---,均線糾擺 -> 離開盤整 (向下),無,無,跌破布林下軌 (5.66),離開盤整 (向下)
4190,佐登-KY,25.30,52,35.40,24.00,---,1.4%,均線糾擺,無,無,MA 乖離率僅 0.37%,均線糾擺
6473,美賣*,6.50,22,17.00,5.96,---,---,趨勢運行 -> 離開盤整 (向下),無,無,跌破布林下軌 (6.54),離開盤整 (向下)
6645,金萬林-創,13.40,59,26.30,11.70,---,---,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
9946,三發地產,17.95,396,20.60,15.60,---,---,進入盤整,無,無,ADX 為 12.90 (低於 20),進入盤整
7871,安立璽榮-KY,81.50,1492,91.30,39.50,---,---,均線糾擺,無,無,MA 乖離率僅 0.86%,均線糾擺
7792,安葆,191.00,231,406.00,185.00,---,3.08%,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
00881,國泰台灣科技龍頭,46.07,26752,57.35,22.73,---,7.39%,離開盤整 (向下),無,無,跌破布林下軌 (47.12),離開盤整 (向下)
7825,和亞智慧,67.70,89,220.00,48.00,---,---,進入盤整,無,無,ADX 為 18.87 (低於 20),進入盤整
1717,長興,54.80,16729,85.40,25.20,---,4.51%,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
6127,九豪,45.50,4445,96.90,17.90,---,1.39%,趨勢運行,無,連2日大跌,股價具備方向性，未達特定過濾標準,趨勢運行
7556,意德士,201.50,124,319.00,152.50,---,1.84%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
5206,坤悅,20.00,125,38.05,20.00,---,1.35%,趨勢運行,無,無,股價具備方向性，未達特定過濾標準,趨勢運行
