代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,25.80,24.7,3000,25.6,3000,26.30,24.70,25.29,24.80,74200,-,
1269,乾杯,63.66,63.1,5000,66.2,2978,66.20,63.10,64.11,63.10,6022,-,
1271,晨暉生技,59.09,58.9,5600,59.2,6000,59.70,57.00,58.86,58.90,104842,-,
1293,利統,24.24,22.35,3000,23.3,2999,24.55,22.35,23.18,23.30,21370,-,
1343,旭東環保,30.03,30.25,3000,31.3,5500,31.40,29.70,30.59,31.30,71039,-,
1480,東盟開發,8.11,7.98,2000,8.14,4000,8.14,7.98,8.02,8.14,4000,-,
1594,日高,7.92,7.7,6000,8.1,9994,8.10,7.70,7.70,8.10,4006,-,
2071,震南鐵,32.26,32.45,9000,34.15,9960,35.70,31.20,33.26,34.15,256804,-,
2237,華德動能,35.19,34.2,6000,35.5,6000,35.45,32.05,33.51,34.50,256828,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,24.71,24.25,3000,24.45,3000,24.45,24.35,24.36,24.35,9100,-,
2249,湧盛,104.49,100.5,2000,101.5,2480,104.50,100.00,102.28,101.50,44594,115/07/28,櫃買中心同意上櫃契約
2252,為昇科,16.09,14.8,5000,15.3,3000,16.00,14.80,15.30,15.30,37910,-,
2255,凱銳光電,16.03,15.5,15000,16.25,5000,16.15,15.15,15.55,15.75,101502,-,
2256,歐特明,60.08,58.1,3000,60.9,5999,62.90,57.50,59.04,60.90,302538,-,
2644,中信造船,80.08,78.2,3000,79.0,5990,82.20,76.00,79.08,79.00,59640,-,
2733,維格餅家,10.86,9.98,5000,10.3,5000,11.00,10.30,10.46,10.45,19004,-,
2741,老四川,20.29,19.8,4700,20.1,2950,20.10,19.35,19.91,19.80,69156,-,
2758,路易莎咖啡,70.80,69.7,5957,72.0,3000,71.90,68.80,70.99,69.70,11785,-,
