股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
3605.TW,宏致,🔥 訊號出現,83.5999984741,79.93,🟡 妖股/高波動,50.00%,37.50%,4.72%,-4.09%,8,80.18,0.375,0.0472
3707.TWO,漢磊,🔥 訊號出現,62.0,69.26,⚪ 一般監控,20.00%,40.00%,1.03%,-5.65%,5,58.5,0.4,0.0103
8103.TW,瀚荃,🔥 訊號出現,128.0,87.91,⚪ 一般監控,20.00%,20.00%,1.70%,-6.27%,5,119.97,0.2,0.017
2464.TW,盟立,🔥 訊號出現,106.5,80.6,🔴 空頭陷阱,40.00%,20.00%,-1.19%,-5.37%,10,100.78,0.2,-0.0119
3260.TWO,威剛,🔥 訊號出現,484.0,68.7,🔴 空頭陷阱,66.67%,16.67%,-0.28%,-1.32%,6,477.61,0.1667,-0.0028
3006.TW,晶豪科,🔥 訊號出現,184.5,64.46,🔴 空頭陷阱,33.33%,0.00%,-15.42%,-15.10%,6,156.65,0.0,-0.1542
1785.TWO,光洋科,無,163.5,85.05,🟢 黃金標的,50.00%,100.00%,16.67%,-5.02%,2,0.0,1.0,0.1667
2337.TW,旺宏,無,159.5,54.22,🟢 黃金標的,80.00%,60.00%,9.66%,-2.16%,5,0.0,0.6,0.0966
4526.TW,東台,無,34.9500007629,51.9,🟢 黃金標的,60.00%,60.00%,3.64%,-2.89%,5,0.0,0.6,0.0364
2312.TW,金寶,無,30.1000003815,70.51,🟢 黃金標的,57.14%,57.14%,12.32%,-4.57%,7,0.0,0.5714,0.1232
5351.TWO,鈺創,無,70.5999984741,49.44,🟢 黃金標的,71.43%,57.14%,8.32%,-3.83%,7,0.0,0.5714,0.0832
3714.TW,富采,無,71.3000030518,67.2,🟢 黃金標的,22.22%,55.56%,4.90%,-6.62%,9,0.0,0.5556,0.049
4540.TW,全球傳動,無,60.7999992371,79.53,🟡 妖股/高波動,70.00%,40.00%,3.39%,-3.26%,10,0.0,0.4,0.0339
6147.TWO,頎邦,無,144.0,69.92,⚪ 一般監控,33.33%,50.00%,1.97%,-5.59%,6,0.0,0.5,0.0197
8064.TWO,東捷,無,86.3000030518,63.22,⚪ 一般監控,27.27%,36.36%,1.61%,-6.14%,11,0.0,0.3636,0.0161
4958.TW,臻鼎-KY,無,394.0,92.22,⚪ 一般監控,66.67%,33.33%,2.16%,-6.24%,6,0.0,0.3333,0.0216
1802.TW,台玻,無,70.5999984741,63.88,🔴 空頭陷阱,42.86%,42.86%,-0.66%,-5.70%,7,0.0,0.4286,-0.0066
2365.TW,昆盈,無,36.8499984741,71.43,🔴 空頭陷阱,66.67%,33.33%,-3.22%,-5.97%,6,0.0,0.3333,-0.0322
