代號,名稱,前日均價,報買價,報買量,報賣價,報賣量,日最高,日最低,日均價,成交,成交量,進度日期,上市櫃進度(註)
1260,富味鄉,29.35,29.75,3000,31.2,2999,31.20,29.10,30.16,31.20,473539,-,
1269,乾杯,76.33,79,3000,81.9,3000,84.00,78.50,80.79,81.90,38285,-,
1271,晨暉生技,56.97,57.1,3000,58.9,3000,58.90,56.50,57.11,57.50,46362,-,
1293,利統,26.94,26.9,1000,28.1,3000,28.10,26.90,26.90,28.10,2002,-,
1343,旭東環保,20.50,20.2,1855,20.7,2941,20.75,20.20,20.47,20.70,3333,-,
1480,東盟開發,9.62,9.5,5000,9.69,5000,9.70,9.50,9.63,9.50,46001,-,
1594,日高,13.97,12.25,5000,12.8,4749,13.70,10.90,12.25,12.80,502558,-,
1780,立弘,30.45,30.6,6000,31.05,3000,31.20,30.50,30.90,30.60,69551,115/01/28,櫃買中心同意上櫃契約
2071,震南鐵,22.98,22.2,3000,23.3,6000,22.90,22.25,22.55,22.35,47694,-,
2237,華德動能,31.70,34.2,3000,35.15,3000,39.00,31.50,35.05,34.10,644987,115/03/09,證交所同意創新板上市契約
2245,詠勝昌*,27.90,28.1,3000,28.65,6000,28.30,28.10,28.20,28.20,11000,-,
2249,湧盛,125.14,120.5,1000,123,3000,124.00,120.50,122.53,123.00,42870,-,
2252,為昇科,19.65,19.85,5000,20.2,6000,20.20,18.40,19.30,20.15,2358183,-,
2255,凱銳光電,20.26,19.9,2794,20.5,2950,20.60,19.90,20.06,20.50,3190,-,
2256,歐特明,63.63,70.7,3000,73.7,1769,76.70,65.50,71.25,73.70,640370,-,
2644,中信造船,83.95,83.7,5000,85.8,2990,85.90,83.70,84.50,85.80,48320,-,
2733,維格餅家,12.43,12.35,10000,13,9999,13.00,13.00,13.00,13.00,1,-,
2741,老四川,22.71,22.6,3000,23.35,2998,23.85,22.70,22.88,23.35,15411,-,
2758,路易莎咖啡,84.60,80.9,3000,83.8,3000,86.00,80.90,82.88,83.80,21528,-,
2760,巨宇翔,22.60,21.5,6000,22.6,5700,22.60,22.60,22.60,22.60,300,-,
2761,橘焱胡同,15.30,15.7,5000,16.1,9000,16.10,15.30,16.04,16.10,25569,-,
2938,床的世界,22.34,21.75,3000,22.8,3000,-,-,-,-,-,-,
2940,歐都納,23.54,23.5,3000,24.45,3000,24.40,23.60,24.00,23.60,6000,-,
2942,京站,38.60,36.9,3000,38.6,2918,38.60,38.60,38.60,38.60,82,-,
3097,拍檔,24.07,24.25,3000,25.15,3000,25.15,24.00,24.45,25.15,16005,-,
3117,年程,30.64,33.7,1000,34.3,3000,35.05,30.95,33.45,33.70,380480,-,
3184,微邦,18.70,19.3,5000,20.1,3000,22.60,18.85,19.77,20.00,2241841,-,
3473,智通聯網,94.69,95,3000,98,1999,98.00,97.00,97.61,98.00,5102,-,
3485,敘豐,317.75,308.5,3000,323,1973,324.00,296.00,309.33,323.00,260145,115/02/09,櫃買中心同意上櫃契約
3585,聯致,69.04,88.2,8000,89.9,10000,92.00,68.00,79.14,89.90,3977734,-,
3595,山太士,2520.59,2600,6000,2620,4000,2680.00,2330.00,2507.61,2610.00,527423,-,
3603,建祥國際,9.14,9.05,5000,9.47,5000,9.50,8.60,9.24,9.41,75220,-,
3633,云光,115.65,114,5995,117,5999,117.00,114.00,115.02,117.00,23513,-,
3659,百辰,25.99,25.7,6000,26.95,6000,27.00,25.90,25.96,26.00,12020,-,
3678,聯享,60.93,60.5,3000,62.5,1503,62.50,57.50,59.09,62.50,111810,-,
4115,善德生技,9.11,9.01,1000,9.34,4999,9.34,8.89,9.13,9.01,15410,-,
4150,優你康,6.02,6,5000,6.07,10000,6.15,5.78,5.97,6.05,481647,-,
4170,鑫品生醫,14.28,13.5,5000,13.8,10000,13.80,13.75,13.77,13.80,19397,-,
4172,因華,14.56,14.25,4590,14.85,4999,14.95,14.25,14.59,14.25,326424,-,
4178,永笙-KY,24.38,24.45,1000,25.65,2998,25.65,22.90,24.17,25.65,285009,115/02/04,證交所同意上市契約
4186,尖端醫,11.51,11,8000,11.45,3900,11.55,10.95,11.32,11.00,147450,-,
4194,禾生技,7.67,7.37,5000,7.69,9998,7.78,7.30,7.49,7.50,100602,-,
4195,基米,29.54,28.85,3000,30,1673,30.60,28.70,29.64,30.00,571942,115/03/09,證交所同意創新板上市契約
4197,暐世,10.87,13.1,4000,13.55,5000,13.55,11.00,12.25,13.55,262303,-,
4431,敏成健康,17.56,17.15,5000,17.35,5000,18.15,17.20,17.37,17.30,25988,-,
4537,旭東,144.82,159,8684,160.5,2000,166.50,147.00,159.55,160.00,388216,-,
4544,春日,16.38,16.05,5000,16.8,5000,16.45,16.45,16.45,16.45,5000,-,
4546,長亨,144.19,137.5,5400,139,1749,143.00,137.50,139.78,139.00,73201,-,
4553,盛復,20.49,21.35,2000,22.35,2000,22.40,19.90,21.52,21.35,34128,-,
4559,久裕興,9.91,10.3,7000,10.6,4995,10.60,9.77,10.26,10.60,137860,-,
4565,宏偉,105.12,106.5,2000,107.5,11950,108.50,105.50,106.34,107.00,12083,-,
4570,傑生,68.40,67.2,2999,70,2000,70.00,67.20,70.00,67.20,1001,-,
4573,高明鐵,414.92,458.5,3900,461,2000,482.50,375.00,438.97,459.50,1489574,-,
4575,銓寶,25.78,27,3000,27.8,2999,27.90,25.40,26.95,27.80,108716,-,
4582,聚恆,34.47,37.05,2000,37.8,2895,38.00,34.50,37.05,37.80,305940,115/03/09,證交所同意創新板上市契約
4587,寶元數控,44.69,45.55,1500,46.6,2182,47.80,43.50,45.58,46.60,59956,-,
4589,碩陽電機,37.98,38,3000,38.45,1800,38.45,37.85,38.19,38.45,14801,-,
4724,宣捷幹細胞,13.96,13.3,15000,13.95,5000,13.95,13.30,13.51,13.95,64909,-,
4732,彥臣,19.63,19.6,5000,20,3000,19.90,19.05,19.69,19.70,175590,-,
4738,大同精化,9.49,10.85,5000,11.3,13861,11.65,8.50,10.53,11.30,2072251,-,
4765,磐采,23.93,23.25,1000,24.1,2990,24.15,23.25,23.72,24.10,23369,-,
4925,智微,126.68,165,5000,169,10899,172.00,122.00,151.50,168.50,3669347,-,
4980,佐臻,34.46,34.2,6000,35.95,2999,36.65,34.05,35.17,35.95,117076,-,
5240,建騰,29.53,29.05,3000,30.45,2073,31.05,29.00,29.83,30.45,33535,-,
5246,勵威,197.98,248,2000,250,2000,251.00,200.50,232.22,250.00,1712960,-,
5248,景傳,48.76,60.8,3000,62.3,1999,62.30,48.00,57.06,62.30,851812,-,
5254,欣訊科技,34.35,34.8,1000,36,1989,36.00,34.00,34.35,36.00,38551,-,
5262,立達,52.07,51,7498,52.5,5000,53.00,51.00,51.89,52.00,116011,-,
5267,龍翩,44.45,56,1000,58,2973,58.00,41.00,49.91,58.00,429804,-,
5271,紘通,22.28,25.1,3000,25.35,5950,26.20,20.50,23.95,25.25,2946059,-,
5297,廣化,145.53,178,750,180,2000,180.50,143.50,161.17,178.00,976586,-,
5859,遠壽,15.55,15.35,5000,15.85,10000,16.00,15.35,15.46,15.85,105861,-,
5863,瑞興銀,11.04,10.8,5000,11.25,5000,11.50,10.90,11.19,11.30,27468,-,
6027,德信,12.91,12,4965,12.5,5000,13.00,12.00,12.54,12.00,26247,-,
6035,悠遊卡,51.15,49.45,3000,51.5,3000,52.00,49.45,50.83,51.50,777,-,
6407,相互,41.24,41.35,11000,41.65,5299,44.70,40.00,41.53,41.65,4199582,-,
6428,淘米,13.10,15.1,3954,15.75,9899,15.75,13.60,14.33,15.10,98458,-,
6434,達輝光電,21.14,25,3000,26.2,2999,26.30,19.70,24.12,26.20,7484090,-,
