日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-07-01,2317,鴻海,251.0,241.21,2000,19580,4.06%
2026-07-01,4142,國光生,17.6,25.32,1000,-7720,-30.49%
2026-07-01,0050,元大台灣50,104.45,46.6,16000,925600,124.14%
2026-07-01,0056,元大高股息,51.8,36.43,4000,61480,42.19%
2026-07-01,00635U,期元大S&P黃金,42.29,55.25,3000,-38880,-23.46%
2026-07-01,00738U,期元大道瓊白銀,46.82,66.26,1000,-19440,-29.34%
2026-07-01,00929,復華台灣科技優息,29.99,19.73,8000,82080,52.00%
2026-07-01,009816,凱基台灣TOP50,15.05,11.01,63000,254520,36.69%
2026-07-01,00990A,主動元大AI新經濟,19.9,11.48,5000,42100,73.34%
2026-07-01,2009,第一銅,38.25,50.56,4000,-49240,-24.35%
2026-07-01,2337,旺宏,155.5,95.28,2000,120440,63.20%
2026-07-01,2409,友達,32.7,16.21,2000,32980,101.73%
2026-07-01,3481,群創,68.7,25.1,4000,174400,173.71%
2026-07-01,6806,森崴能源,3.51,45.39,5000,-209400,-92.27%
2026-07-01,3105,穩懋,426.0,556.47,300,-39141,-23.45%
2026-07-01,4966,譜瑞-KY,629.0,1921.64,1000,-1292640,-67.27%
2026-07-01,2327,國巨*,1140.0,1030.0,1,110,10.68%
2026-07-01,00403A,主動統一升級50,10.62,10.68,26000,-1560,-0.56%
2026-07-01,00981A,主動統一台股增長,29.94,27.48,2000,4920,8.95%
2026-07-01,2330,台積電,2410.0,225.55,10,21844,968.50%
2026-07-01,6789,采鈺,513.0,593.5,400,-32200,-13.56%
2026-07-01,6849,奇鼎科技,138.5,266.4,280,-35812,-48.01%
2026-07-01,7853,政美應用,346.0,409.29,280,-17721,-15.46%
2026-07-01,3576,聯合再生,17.4,18.15,5000,-3750,-4.13%
2026-07-01,1721,三晃,23.3,27.88,3000,-13750,-16.44%
2026-07-01,8215,明基材,30.35,31.6,200,-250,-3.96%
2026-07-01,00405A,主動富邦台灣龍耀,8.9,9.34,11000,-4840,-4.71%
2026-07-01,5498,凱崴,60.8,69.61,188,-1656,-12.66%
2026-07-01,1301,台塑,54.5,50.5,100,400,7.92%
2026-07-01,6498,久禾光,93.4,67.3,12,313,38.78%
2026-07-01,009821,野村稀土關鍵資源,14.24,17.3,12000,-36720,-17.69%
