日期,代號,名稱,最新價格,成本,股數,損益,報酬率
2026-07-01,1540,喬福,21.7,44.99,2000,-46580,-51.77%
2026-07-01,2399,映泰,48.6,41.99,3000,19830,15.74%
2026-07-01,2609,陽明,52.0,77.27,1000,-25270,-32.70%
2026-07-01,2618,長榮航,44.9,46.14,2000,-2480,-2.69%
2026-07-01,00738U,期元大道瓊白銀,46.82,68.36,1000,-21540,-31.51%
2026-07-01,00635U,期元大S&P黃金,42.29,53.65,2000,-22720,-21.17%
2026-07-01,009816,凱基台灣TOP50,15.05,11.32,35000,130550,32.95%
