股票代碼,股票名稱,今日狀態,今日收盤,今日RSI,戰術標籤,隔天勝率,五日勝率,五日平均收益,平均洗盤深度,歷史次數,建議買進價,raw_wr5,raw_pnl
BID.VN,未知,🔥 訊號出現,42400.0,65.91,🟢 黃金標的,57.14%,57.14%,10.14%,-1.70%,7,41678.63,0.5714,0.1014
GEE.VN,未知,🔥 訊號出現,128000.0,65.07,🔴 空頭陷阱,50.00%,0.00%,-6.96%,-8.78%,4,116757.13,0.0,-0.0696
VHM.VN,未知,無,164000.0,67.22,🟢 黃金標的,33.33%,100.00%,8.40%,-5.34%,3,0.0,1.0,0.084
VIC.VN,未知,無,226000.0,79.31,🟢 黃金標的,50.00%,83.33%,10.62%,-3.15%,6,0.0,0.8333,0.1062
BCM.VN,未知,無,53000.0,40.48,⚪ 一般監控,0.00%,50.00%,1.49%,-4.12%,4,0.0,0.5,0.0149
VCB.VN,未知,無,60700.0,53.57,⚪ 一般監控,66.67%,50.00%,6.49%,-1.18%,6,0.0,0.5,0.0649
FPT.VN,未知,無,71900.0,38.73,⚪ 一般監控,50.00%,50.00%,0.56%,-2.70%,2,0.0,0.5,0.0056
HPG.VN,未知,無,27850.0,46.3,⚪ 一般監控,50.00%,50.00%,0.09%,-2.03%,2,0.0,0.5,0.0009
GMD.VN,未知,無,80700.0,80.77,⚪ 一般監控,71.43%,42.86%,0.43%,-3.67%,7,0.0,0.4286,0.0043
MBB.VN,未知,無,26150.0,37.14,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VID.VN,未知,無,4750.0,33.87,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
FUEVFVND.VN,未知,無,37040.0,50.6,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
VJC.VN,未知,無,176200.0,45.19,⚪ 一般監控,0.00%,0.00%,0.00%,0.00%,0,0.0,0.0,0.0
SSI.VN,未知,無,28300.0,45.0,🔴 空頭陷阱,66.67%,66.67%,-1.29%,-5.54%,3,0.0,0.6667,-0.0129
E1VFVN30.VN,未知,無,36680.0,91.46,🔴 空頭陷阱,100.00%,50.00%,-0.31%,-1.07%,4,0.0,0.5,-0.0031
VHC.VN,未知,無,60500.0,46.84,🔴 空頭陷阱,25.00%,25.00%,-2.78%,-3.08%,4,0.0,0.25,-0.0278
MWG.VN,未知,無,84600.0,61.5,🔴 空頭陷阱,33.33%,0.00%,-4.59%,-3.89%,3,0.0,0.0,-0.0459
VNM.VN,未知,無,60900.0,44.12,🔴 空頭陷阱,0.00%,0.00%,-10.24%,-8.02%,1,0.0,0.0,-0.1024
HVN.VN,未知,無,22250.0,38.6,🔴 空頭陷阱,100.00%,0.00%,-4.38%,-4.72%,1,0.0,0.0,-0.0438
